GEO.id,dem_acs,emp_acs,edu_acs,hsv_acs,ten_acs,pov_acs,ssh_acs
0,1.015930902,1.078401975,1.887681751,,1.32101804,0.889292811,0.586414356
0,1.192783856,1.078401975,1.887681751,,0.444817115,0.889292811,0.586414356
0,0.942387207,1.078401975,1.887681751,,0.33575025,0.889292811,0.586414356
0,1.201938631,1.078401975,1.887681751,,1.053955214,0.889292811,0.586414356
0,0.686473373,1.078401975,1.887681751,,0.176877792,0.889292811,0.586414356
0,1.092499588,1.078401975,1.887681751,,0.344014581,0.889292811,0.586414356
0,0.97127685,1.078401975,1.887681751,,0.73241783,0.889292811,0.586414356
0,1.281282033,1.078401975,1.887681751,,1.0313106,0.889292811,0.586414356
0,1.010125326,1.078401975,1.887681751,,0.636922894,0.889292811,0.586414356
0,1.410776746,1.078401975,1.887681751,,1.675289733,0.889292811,0.586414356
0,0.690244512,1.078401975,1.887681751,,-0.532394159,0.889292811,0.586414356
0,0.89808365,1.078401975,1.887681751,,-0.029835605,0.889292811,0.586414356
0,1.262599405,1.078401975,1.887681751,,-2.214168479,0.889292811,0.586414356
0,1.009843798,1.078401975,1.887681751,,-0.651113046,0.889292811,0.586414356
0,1.600229222,1.078401975,1.887681751,,-0.676008967,0.889292811,0.586414356
0,0.735891887,1.078401975,1.887681751,,-0.061025046,0.889292811,0.586414356
0,0.714198903,1.078401975,1.887681751,,-0.037187647,0.889292811,0.586414356
0,0.979185731,1.078401975,1.887681751,,-0.966837763,0.889292811,0.586414356
0,0.985584269,1.078401975,1.887681751,,-1.234746805,0.889292811,0.586414356
0,1.084301701,1.078401975,1.887681751,,-1.423558569,0.889292811,0.586414356
0,0.875746667,1.078401975,1.887681751,,-0.628493484,0.889292811,0.586414356
0,0.81894697,1.078401975,1.887681751,,-0.165855086,0.889292811,0.586414356
0,1.295202451,1.078401975,1.887681751,,-2.998568034,0.889292811,0.586414356
0,1.110978011,1.078401975,1.887681751,,-1.758433603,0.889292811,0.586414356
0,0.868766084,1.078401975,1.887681751,,0.614418925,0.889292811,0.586414356
0,0.743947161,1.078401975,1.887681751,,-1.508369175,0.889292811,0.586414356
0,0.725059442,1.078401975,1.887681751,,-1.54318755,0.889292811,0.586414356
0,1.053195173,1.078401975,1.887681751,,-2.322928999,0.889292811,0.586414356
0,0.876944786,1.078401975,1.887681751,,0.049917389,0.889292811,0.586414356
0,1.39667364,1.078401975,1.887681751,,-2.105092969,0.889292811,0.586414356
0,0.709751192,1.078401975,1.887681751,,0.60058036,0.889292811,0.586414356
0,1.165316469,1.078401975,1.887681751,,-1.147409554,0.889292811,0.586414356
0,1.005250166,1.078401975,1.887681751,,0.170868871,0.889292811,0.586414356
0,1.140169247,1.078401975,1.887681751,,-1.890068542,0.889292811,0.586414356
0,0.977099838,1.078401975,1.887681751,,-1.310328013,0.889292811,0.586414356
0,0.965508021,1.078401975,1.887681751,,-4.654519601,0.889292811,0.586414356
0,0.712528638,1.078401975,1.887681751,,-0.387883632,0.889292811,0.586414356
0,1.273109491,1.078401975,1.887681751,,-0.984800793,0.889292811,0.586414356
0,0.677088898,1.078401975,1.887681751,,0.789776978,0.889292811,0.586414356
0,0.884054643,1.078401975,1.887681751,,0.425284672,0.889292811,0.586414356
0,1.098183163,1.078401975,1.887681751,,-1.593522506,0.889292811,0.586414356
0,0.999013428,1.078401975,1.887681751,,0.99500684,0.889292811,0.586414356
0,1.003698731,1.078401975,1.887681751,,0.175079746,0.889292811,0.586414356
0,1.195344858,1.078401975,1.887681751,,-2.111152388,0.889292811,0.586414356
0,0.789830122,1.078401975,1.887681751,,-0.90611802,0.889292811,0.586414356
0,0.758359028,1.078401975,1.887681751,,0.000301652,0.889292811,0.586414356
0,1.025432401,1.078401975,1.887681751,,-2.077499615,0.889292811,0.586414356
0,0.967269787,1.078401975,1.887681751,,-1.116286381,0.889292811,0.586414356
0,0.897596593,1.078401975,1.887681751,,-1.464434991,0.889292811,0.586414356
0,1.026264176,1.078401975,1.887681751,,-3.261465241,0.889292811,0.586414356
0,0.848067042,1.078401975,1.887681751,,0.541456317,0.889292811,0.586414356
0,0.669382973,1.078401975,1.887681751,,-0.529430522,0.889292811,0.586414356
0,0.854796074,1.078401975,1.887681751,,0.462303565,0.889292811,0.586414356
0,1.042142667,1.078401975,1.887681751,,-1.286449043,0.889292811,0.586414356
0,0.510671967,1.078401975,1.887681751,,0.080642242,0.889292811,0.586414356
0,0.515400384,1.078401975,1.887681751,,0.066265505,0.889292811,0.586414356
0,0.98538697,1.078401975,1.887681751,,1.237991034,0.889292811,0.586414356
0,0.96752597,1.078401975,1.887681751,,0.412337526,0.889292811,0.586414356
0,1.059386255,1.078401975,1.887681751,,0.836383855,0.889292811,0.586414356
0,1.019844622,1.078401975,1.887681751,,-1.942791633,0.889292811,0.586414356
0,0.869284063,1.078401975,1.887681751,,0.879419504,0.889292811,0.586414356
0,1.262875482,1.078401975,1.887681751,,0.161229208,0.889292811,0.586414356
0,0.904906652,1.078401975,1.887681751,,0.922395118,0.889292811,0.586414356
0,1.066246461,1.078401975,1.887681751,,1.425794918,0.889292811,0.586414356
0,1.190755842,1.078401975,1.887681751,,1.495451212,0.889292811,0.586414356
0,0.933995614,1.078401975,1.887681751,,1.074947525,0.889292811,0.586414356
0,1.222141139,1.078401975,1.887681751,,0.834630144,0.889292811,0.586414356
0,1.022679203,1.078401975,1.887681751,,1.550723489,0.889292811,0.586414356
0,1.080981418,1.078401975,1.887681751,,-1.877773394,0.889292811,0.586414356
0,0.812133989,1.078401975,1.887681751,,0.516019756,0.889292811,0.586414356
0,1.076203089,1.078401975,1.887681751,,1.517508033,0.889292811,0.586414356
0,1.000027834,1.078401975,1.887681751,,1.664303026,0.889292811,0.586414356
0,0.765101696,1.078401975,1.887681751,,-0.664026914,0.889292811,0.586414356
0,0.868848332,1.078401975,1.887681751,,1.028559831,0.889292811,0.586414356
0,1.359894887,1.078401975,1.887681751,,2.672511885,0.889292811,0.586414356
0,0.813132361,1.078401975,1.887681751,,-0.759625538,0.889292811,0.586414356
0,0.704353837,1.078401975,1.887681751,,0.557875564,0.889292811,0.586414356
0,0.68868052,1.078401975,1.887681751,,0.202818664,0.889292811,0.586414356
0,0.898003266,1.078401975,1.887681751,,0.122841171,0.889292811,0.586414356
0,1.079260504,1.078401975,1.887681751,,-0.688899112,0.889292811,0.586414356
0,1.087414234,1.078401975,1.887681751,,1.43687074,0.889292811,0.586414356
0,1.031742868,1.078401975,1.887681751,,1.821843344,0.889292811,0.586414356
0,0.915981388,1.078401975,1.887681751,,1.294454858,0.889292811,0.586414356
0,1.165683474,1.078401975,1.887681751,,-0.623836136,0.889292811,0.586414356
0,1.249006035,1.078401975,1.887681751,,2.0683962,0.889292811,0.586414356
0,1.00693018,1.078401975,1.887681751,,1.041128432,0.889292811,0.586414356
0,1.231155493,1.078401975,1.887681751,,1.941006818,0.889292811,0.586414356
0,0.775671706,1.078401975,1.887681751,,1.001862542,0.889292811,0.586414356
0,1.025764205,1.078401975,1.887681751,,1.408947663,0.889292811,0.586414356
0,1.173607211,1.078401975,1.887681751,,-4.817459158,0.889292811,0.586414356
0,1.352661303,1.078401975,1.887681751,,-0.567080962,0.889292811,0.586414356
0,1.140220266,1.078401975,1.887681751,,-1.651177068,0.889292811,0.586414356
0,1.007403753,1.078401975,1.887681751,,-1.969577644,0.889292811,0.586414356
0,1.052620438,1.078401975,1.887681751,,2.005206619,0.889292811,0.586414356
0,1.111010276,1.078401975,1.887681751,,-2.163626177,0.889292811,0.586414356
0,0.802122105,1.078401975,1.887681751,,-1.079982096,0.889292811,0.586414356
0,1.006139011,1.078401975,1.887681751,,1.111847989,0.889292811,0.586414356
0,1.317977217,1.078401975,1.887681751,,-0.011267711,0.889292811,0.586414356
0,1.141949812,1.078401975,1.887681751,,0.909666544,0.889292811,0.586414356
0,0.949423694,1.078401975,1.887681751,,0.992775197,0.889292811,0.586414356
0,1.147485951,1.078401975,1.887681751,,0.713780506,0.889292811,0.586414356
0,0.893318674,1.078401975,1.887681751,,0.484288373,0.889292811,0.586414356
0,1.224973159,1.078401975,1.887681751,,0.787411928,0.889292811,0.586414356
0,0.773203247,1.078401975,1.887681751,,-0.710190471,0.889292811,0.586414356
0,1.181111064,1.078401975,1.887681751,,1.120406065,0.889292811,0.586414356
0,0.85508302,1.078401975,1.887681751,,1.612772054,0.889292811,0.586414356
0,1.167991657,1.078401975,1.887681751,,1.602211654,0.889292811,0.586414356
0,0.889705479,1.078401975,1.887681751,,1.342729824,0.889292811,0.586414356
0,1.142380003,1.078401975,1.887681751,,1.450411029,0.889292811,0.586414356
0,1.311891577,1.078401975,1.887681751,,2.040075895,0.889292811,0.586414356
0,0.919956268,1.078401975,1.887681751,,0.686363056,0.889292811,0.586414356
0,1.591813326,1.078401975,1.887681751,,1.160405435,0.889292811,0.586414356
0,0.755616776,1.078401975,1.887681751,,0.725783211,0.889292811,0.586414356
0,1.59839898,1.078401975,1.887681751,,-1.851448354,0.889292811,0.586414356
0,0.924200024,1.078401975,1.887681751,,0.746135783,0.889292811,0.586414356
0,1.123371057,1.078401975,1.887681751,,1.667864045,0.889292811,0.586414356
0,1.048888428,1.078401975,1.887681751,,0.795108935,0.889292811,0.586414356
0,1.118991536,1.078401975,1.887681751,,0.364009705,0.889292811,0.586414356
0,1.006851396,1.078401975,1.887681751,,0.924871932,0.889292811,0.586414356
0,1.209617804,1.078401975,1.887681751,,0.591096593,0.889292811,0.586414356
0,0.782391475,1.078401975,1.887681751,,1.0852718,0.889292811,0.586414356
0,1.096300742,1.078401975,1.887681751,,1.561052544,0.889292811,0.586414356
0,1.189309747,1.078401975,1.887681751,,1.911550702,0.889292811,0.586414356
0,1.245141929,1.078401975,1.887681751,,2.428594503,0.889292811,0.586414356
0,1.622654771,1.078401975,1.887681751,,0.101534214,0.889292811,0.586414356
0,1.121726562,1.078401975,1.887681751,,1.609124231,0.889292811,0.586414356
0,1.00216791,1.078401975,1.887681751,,0.911517663,0.889292811,0.586414356
0,0.9922655,1.078401975,1.887681751,,1.35126182,0.889292811,0.586414356
0,0.9799837,1.078401975,1.887681751,,0.070143476,0.889292811,0.586414356
0,1.022503546,1.078401975,1.887681751,,1.579343002,0.889292811,0.586414356
0,0.781347399,1.078401975,1.887681751,,0.22691704,0.889292811,0.586414356
0,1.19629157,1.078401975,1.887681751,,1.125996356,0.889292811,0.586414356
0,1.278395189,1.078401975,1.887681751,,1.153065625,0.889292811,0.586414356
0,1.04778615,1.078401975,1.887681751,,1.264592171,0.889292811,0.586414356
0,1.211623935,1.078401975,1.887681751,,0.17366502,0.889292811,0.586414356
0,1.345760963,1.078401975,1.887681751,,2.523111769,0.889292811,0.586414356
0,1.237176024,1.078401975,1.887681751,,1.496101034,0.889292811,0.586414356
0,0.956284865,1.078401975,1.887681751,,0.618510412,0.889292811,0.586414356
0,1.094197393,1.078401975,1.887681751,,0.548076181,0.889292811,0.586414356
0,0.767773023,1.078401975,1.887681751,,0.315023334,0.889292811,0.586414356
0,1.621066864,1.078401975,1.887681751,,1.980748871,0.889292811,0.586414356
0,0.796566908,1.078401975,1.887681751,,-0.441327827,0.889292811,0.586414356
0,1.321635514,1.078401975,1.887681751,,-0.912949971,0.889292811,0.586414356
0,0.921367974,1.078401975,1.887681751,,0.561827207,0.889292811,0.586414356
0,1.280232805,1.078401975,1.887681751,,1.783487126,0.889292811,0.586414356
0,1.468324889,1.078401975,1.887681751,,0.549629922,0.889292811,0.586414356
0,0.957804835,1.078401975,1.887681751,,1.271258384,0.889292811,0.586414356
0,0.916129656,1.078401975,1.887681751,,1.08441871,0.889292811,0.586414356
0,1.325364219,1.078401975,1.887681751,,1.357894928,0.889292811,0.586414356
0,1.425081109,1.078401975,1.887681751,,1.90836403,0.889292811,0.586414356
0,1.248181446,1.078401975,1.887681751,,-0.477370962,0.889292811,0.586414356
0,1.075886708,1.078401975,1.887681751,,0.123210485,0.889292811,0.586414356
0,1.22516191,1.078401975,1.887681751,,0.265851889,0.889292811,0.586414356
0,0.91359228,1.078401975,1.887681751,,1.076851932,0.889292811,0.586414356
0,0.913107306,1.078401975,1.887681751,,0.632428231,0.889292811,0.586414356
0,1.023930666,1.078401975,1.887681751,,1.309115162,0.889292811,0.586414356
0,1.105766823,1.078401975,1.887681751,,-0.302204491,0.889292811,0.586414356
0,0.938119035,1.078401975,1.887681751,,0.264612139,0.889292811,0.586414356
0,1.045966971,1.078401975,1.887681751,,-2.4968452,0.889292811,0.586414356
0,0.987210323,1.078401975,1.887681751,,1.862562469,0.889292811,0.586414356
0,0.772199995,1.078401975,1.887681751,,0.548376939,0.889292811,0.586414356
0,0.896301358,1.078401975,1.887681751,,0.724511026,0.889292811,0.586414356
0,0.832349227,1.078401975,1.887681751,,0.71451957,0.889292811,0.586414356
0,0.744505898,1.078401975,1.887681751,,0.487832951,0.889292811,0.586414356
0,0.839248044,1.078401975,1.887681751,,0.449152845,0.889292811,0.586414356
0,0.912680714,1.078401975,1.887681751,,-1.474112938,0.889292811,0.586414356
0,1.318835392,1.078401975,1.887681751,,0.55904406,0.889292811,0.586414356
0,1.042101858,1.078401975,1.887681751,,-2.200660709,0.889292811,0.586414356
0,1.299682812,1.078401975,1.887681751,,-5.488557734,0.889292811,0.586414356
0,0.849831765,1.078401975,1.887681751,,0.314623948,0.889292811,0.586414356
0,1.010478673,1.078401975,1.887681751,,0.616199028,0.889292811,0.586414356
0,1.229612467,1.078401975,1.887681751,,-0.907383184,0.889292811,0.586414356
0,0.899657848,1.078401975,1.887681751,,0.813767319,0.889292811,0.586414356
0,1.14544625,1.078401975,1.887681751,,-0.016103741,0.889292811,0.586414356
0,0.908227518,1.078401975,1.887681751,,0.350600989,0.889292811,0.586414356
0,1.347741972,1.078401975,1.887681751,,-0.059796428,0.889292811,0.586414356
0,1.01095305,1.078401975,1.887681751,,-1.233478549,0.889292811,0.586414356
0,1.185748257,1.078401975,1.887681751,,-2.49931328,0.889292811,0.586414356
0,1.46724684,1.078401975,1.887681751,,1.443921647,0.889292811,0.586414356
0,1.071222313,1.078401975,1.887681751,,-0.105363641,0.889292811,0.586414356
0,0.998983929,1.078401975,1.887681751,,-1.463448475,0.889292811,0.586414356
0,1.105672958,1.078401975,1.887681751,,-0.891624606,0.889292811,0.586414356
0,1.148136443,1.078401975,1.887681751,,-3.051980771,0.889292811,0.586414356
0,1.08532813,1.078401975,1.887681751,,-0.181378271,0.889292811,0.586414356
0,0.89020827,1.078401975,1.887681751,,0.43356862,0.889292811,0.586414356
0,1.16373467,1.078401975,1.887681751,,1.029230446,0.889292811,0.586414356
0,1.105488592,1.078401975,1.887681751,,1.416974524,0.889292811,0.586414356
0,0.933219294,1.078401975,1.887681751,,0.790882247,0.889292811,0.586414356
0,1.22198978,1.078401975,1.887681751,,1.2212606,0.889292811,0.586414356
0,0.88309928,1.078401975,1.887681751,,1.079181351,0.889292811,0.586414356
0,1.496623643,1.078401975,1.887681751,,0.58404726,0.889292811,0.586414356
0,1.135008986,1.078401975,1.887681751,,1.532997507,0.889292811,0.586414356
0,0.991317517,1.078401975,1.887681751,,-0.460053761,0.889292811,0.586414356
0,1.13823784,1.078401975,1.887681751,,0.720911678,0.889292811,0.586414356
0,0.993577921,1.078401975,1.887681751,,0.337759411,0.889292811,0.586414356
0,0.861427436,1.078401975,1.887681751,,0.930412757,0.889292811,0.586414356
0,0.824062584,1.078401975,1.887681751,,0.581781949,0.889292811,0.586414356
0,1.630314419,1.078401975,1.887681751,,0.073073687,0.889292811,0.586414356
0,1.197698787,1.078401975,1.887681751,,1.561266819,0.889292811,0.586414356
0,1.152339076,1.078401975,1.887681751,,1.189315059,0.889292811,0.586414356
0,1.472511475,1.078401975,1.887681751,,1.531588817,0.889292811,0.586414356
0,1.388932316,1.078401975,1.887681751,,0.761526313,0.889292811,0.586414356
0,1.087483191,1.078401975,1.887681751,,-0.921947877,0.889292811,0.586414356
0,1.385201489,1.078401975,1.887681751,,0.191109638,0.889292811,0.586414356
0,0.666862199,1.078401975,1.887681751,,-0.013902538,0.889292811,0.586414356
0,1.155849692,1.078401975,1.887681751,,0.19479491,0.889292811,0.586414356
0,0.985246263,1.078401975,1.887681751,,-0.943574296,0.889292811,0.586414356
0,0.779232894,1.078401975,1.887681751,,-1.216182834,0.889292811,0.586414356
0,0.941932932,1.078401975,1.887681751,,0.595900974,0.889292811,0.586414356
0,0.988173196,1.078401975,1.887681751,,0.965617257,0.889292811,0.586414356
0,1.165703586,1.078401975,1.887681751,,1.478499655,0.889292811,0.586414356
0,1.26277722,1.078401975,1.887681751,,1.595739424,0.889292811,0.586414356
0,0.93750871,1.078401975,1.887681751,,0.719350826,0.889292811,0.586414356
0,1.257774663,1.078401975,1.887681751,,1.297069267,0.889292811,0.586414356
0,0.931341281,1.078401975,1.887681751,,1.306102509,0.889292811,0.586414356
0,1.582258924,1.078401975,1.887681751,,2.445699579,0.889292811,0.586414356
0,0.796209683,1.078401975,1.887681751,,0.779227181,0.889292811,0.586414356
0,1.468200831,1.078401975,1.887681751,,0.972594633,0.889292811,0.586414356
0,0.887451352,1.078401975,1.887681751,,-2.049891533,0.889292811,0.586414356
0,1.100265759,1.078401975,1.887681751,,-1.436235744,0.889292811,0.586414356
0,0.984493297,1.078401975,1.887681751,,-1.741096208,0.889292811,0.586414356
0,1.051697707,1.078401975,1.887681751,,0.174521441,0.889292811,0.586414356
0,0.755459604,1.078401975,1.887681751,,0.798144912,0.889292811,0.586414356
0,0.986140463,1.078401975,1.887681751,,0.455560281,0.889292811,0.586414356
0,0.99091339,1.078401975,1.887681751,,0.461886469,0.889292811,0.586414356
0,1.104873947,1.078401975,1.887681751,,1.423973421,0.889292811,0.586414356
0,1.118531137,1.078401975,1.887681751,,1.570748451,0.889292811,0.586414356
0,0.821759832,1.078401975,1.887681751,,-1.282328378,0.889292811,0.586414356
0,0.79243056,1.078401975,1.887681751,,-0.248984068,0.889292811,0.586414356
0,1.593119778,1.078401975,1.887681751,,2.125428554,0.889292811,0.586414356
0,1.180776797,1.078401975,1.887681751,,1.705482303,0.889292811,0.586414356
0,1.482766099,1.078401975,1.887681751,,1.670728287,0.889292811,0.586414356
0,1.055517131,1.078401975,1.887681751,,1.03008341,0.889292811,0.586414356
0,1.385754811,1.078401975,1.887681751,,1.270930178,0.889292811,0.586414356
0,1.056724267,1.078401975,1.887681751,,1.097590866,0.889292811,0.586414356
0,0.768626787,1.078401975,1.887681751,,0.029865239,0.889292811,0.586414356
0,0.936225117,1.078401975,1.887681751,,0.154241889,0.889292811,0.586414356
0,1.117438051,1.078401975,1.887681751,,1.337059728,0.889292811,0.586414356
0,1.109279276,1.078401975,1.887681751,,0.988463216,0.889292811,0.586414356
0,1.41755614,1.078401975,1.887681751,,0.60354721,0.889292811,0.586414356
0,1.054306565,1.078401975,1.887681751,,0.953642587,0.889292811,0.586414356
0,1.038530153,1.078401975,1.887681751,,-1.448236086,0.889292811,0.586414356
0,1.098814016,1.078401975,1.887681751,,-0.140164451,0.889292811,0.586414356
0,0.749090159,1.078401975,1.887681751,,-0.549867196,0.889292811,0.586414356
0,0.869247642,1.078401975,1.887681751,,-1.304762789,0.889292811,0.586414356
0,0.975547566,1.078401975,1.887681751,,-0.192683029,0.889292811,0.586414356
0,0.881560743,1.078401975,1.887681751,,-0.072382021,0.889292811,0.586414356
0,1.322326561,1.078401975,1.887681751,,1.741518041,0.889292811,0.586414356
0,1.307352936,1.078401975,1.887681751,,1.701881001,0.889292811,0.586414356
0,0.733487144,1.078401975,1.887681751,,0.210124896,0.889292811,0.586414356
0,1.27893741,1.078401975,1.887681751,,-0.310285164,0.889292811,0.586414356
0,1.341168684,1.078401975,1.887681751,,1.852263609,0.889292811,0.586414356
0,0.834520348,1.078401975,1.887681751,,0.479735358,0.889292811,0.586414356
0,1.026407836,1.078401975,1.887681751,,1.232095659,0.889292811,0.586414356
0,1.431142531,1.078401975,1.887681751,,1.690793498,0.889292811,0.586414356
0,1.034925174,1.078401975,1.887681751,,1.173633361,0.889292811,0.586414356
0,1.237636335,1.078401975,1.887681751,,-0.216997859,0.889292811,0.586414356
0,1.240682357,1.078401975,1.887681751,,1.554878092,0.889292811,0.586414356
0,0.994062463,1.078401975,1.887681751,,0.019569922,0.889292811,0.586414356
0,0.889556508,1.078401975,1.887681751,,0.52066071,0.889292811,0.586414356
0,0.755292211,1.078401975,1.887681751,,-0.214275818,0.889292811,0.586414356
0,0.938045451,1.078401975,1.887681751,,0.00664609,0.889292811,0.586414356
0,1.021847876,1.078401975,1.887681751,,-0.387534529,0.889292811,0.586414356
0,1.113327061,1.078401975,1.887681751,,1.614122319,0.889292811,0.586414356
0,1.015172701,1.078401975,1.887681751,,-1.471013182,0.889292811,0.586414356
0,0.949390276,1.078401975,1.887681751,,1.100034194,0.889292811,0.586414356
0,0.830726271,1.078401975,1.887681751,,0.807008755,0.889292811,0.586414356
0,1.315238282,1.078401975,1.887681751,,-0.175556164,0.889292811,0.586414356
0,0.979462328,1.078401975,1.887681751,,1.467244075,0.889292811,0.586414356
0,1.212083166,1.078401975,1.887681751,,1.434852752,0.889292811,0.586414356
0,1.339731874,1.078401975,1.887681751,,2.239319209,0.889292811,0.586414356
0,1.479363439,1.078401975,1.887681751,,0.74341317,0.889292811,0.586414356
0,1.488519427,1.078401975,1.887681751,,2.651695846,0.889292811,0.586414356
0,1.247002818,1.078401975,1.887681751,,1.180568662,0.889292811,0.586414356
0,1.31693292,1.078401975,1.887681751,,1.480470078,0.889292811,0.586414356
0,0.980529722,1.078401975,1.887681751,,-1.382956951,0.889292811,0.586414356
0,1.407356508,1.078401975,1.887681751,,1.416711771,0.889292811,0.586414356
0,0.793053023,1.078401975,1.887681751,,0.598495181,0.889292811,0.586414356
0,1.09608654,1.078401975,1.887681751,,1.612207956,0.889292811,0.586414356
0,1.047171702,1.078401975,1.887681751,,1.841326557,0.889292811,0.586414356
0,1.502126741,1.078401975,1.887681751,,2.525545405,0.889292811,0.586414356
0,1.320753905,1.078401975,1.887681751,,0.911475602,0.889292811,0.586414356
0,0.716486358,1.078401975,1.887681751,,-1.058631865,0.889292811,0.586414356
0,1.511986361,1.078401975,1.887681751,,1.274332172,0.889292811,0.586414356
0,1.046497342,1.078401975,1.887681751,,0.0417386,0.889292811,0.586414356
0,1.052186333,1.078401975,1.887681751,,-0.483260519,0.889292811,0.586414356
0,1.138638562,1.078401975,1.887681751,,1.097259361,0.889292811,0.586414356
0,1.117696696,1.078401975,1.887681751,,0.82810375,0.889292811,0.586414356
0,1.106586768,1.078401975,1.887681751,,1.525629208,0.889292811,0.586414356
0,1.075407175,1.078401975,1.887681751,,2.078035052,0.889292811,0.586414356
0,0.966266701,1.078401975,1.887681751,,1.117233267,0.889292811,0.586414356
0,1.389074466,1.078401975,1.887681751,,1.059270982,0.889292811,0.586414356
0,1.565095211,1.078401975,1.887681751,,2.275514403,0.889292811,0.586414356
0,1.173781279,1.078401975,1.887681751,,0.08058549,0.889292811,0.586414356
0,1.309356734,1.078401975,1.887681751,,2.308976669,0.889292811,0.586414356
0,0.955072304,1.078401975,1.887681751,,0.499043312,0.889292811,0.586414356
0,1.414120561,1.078401975,1.887681751,,-1.095544393,0.889292811,0.586414356
0,1.147778202,1.078401975,1.887681751,,-1.906698981,0.889292811,0.586414356
0,1.082083369,1.078401975,1.887681751,,-0.872690038,0.889292811,0.586414356
0,1.05867533,1.078401975,1.887681751,,1.478514319,0.889292811,0.586414356
0,0.875774469,1.078401975,1.887681751,,0.115628229,0.889292811,0.586414356
0,0.884968664,1.078401975,1.887681751,,0.890315992,0.889292811,0.586414356
0,1.47325724,1.078401975,1.887681751,,1.427017621,0.889292811,0.586414356
0,1.45916984,1.078401975,1.887681751,,2.629063723,0.889292811,0.586414356
0,1.504412199,1.078401975,1.887681751,,1.910345061,0.889292811,0.586414356
0,0.881747265,1.078401975,1.887681751,,0.388868414,0.889292811,0.586414356
0,1.501758542,1.078401975,1.887681751,,2.134720333,0.889292811,0.586414356
0,1.115797994,1.078401975,1.887681751,,1.430562001,0.889292811,0.586414356
0,1.002181441,1.078401975,1.887681751,,0.736577759,0.889292811,0.586414356
0,1.17753791,1.078401975,1.887681751,,0.797440485,0.889292811,0.586414356
0,1.144526246,1.078401975,1.887681751,,1.368941007,0.889292811,0.586414356
0,0.510671967,1.078401975,1.887681751,,0.080642242,0.889292811,0.586414356
0,0.510671967,1.078401975,1.887681751,,0.080642242,0.889292811,0.586414356
0,0.510671967,1.078401975,1.887681751,,0.080642242,0.889292811,0.586414356
0,1.044876151,1.078401975,1.887681751,,-1.930552523,0.889292811,0.586414356
0,1.296215806,1.078401975,1.887681751,,-1.765864706,0.889292811,0.586414356
0,0.940007102,1.078401975,1.887681751,,-4.028520928,0.889292811,0.586414356
0,0.871862875,1.078401975,1.887681751,,-3.816575708,0.889292811,0.586414356
0,0.881090503,1.078401975,1.887681751,,-0.851925313,0.889292811,0.586414356
0,1.197506554,1.078401975,1.887681751,,-1.839048408,0.889292811,0.586414356
0,0.916941336,1.078401975,1.887681751,,-0.736013838,0.889292811,0.586414356
0,0.720263826,1.078401975,1.887681751,,0.365584968,0.889292811,0.586414356
0,0.838322141,1.078401975,1.887681751,,-0.569901308,0.889292811,0.586414356
0,1.006450043,1.078401975,1.887681751,,-0.430030683,0.889292811,0.586414356
0,1.055900815,1.078401975,1.887681751,,-0.599944965,0.889292811,0.586414356
0,0.687220183,1.078401975,1.887681751,,0.232195678,0.889292811,0.586414356
0,1.000260052,1.078401975,1.887681751,,1.222185217,0.889292811,0.586414356
0,1.244306592,1.078401975,1.887681751,,-6.495994012,0.889292811,0.586414356
0,0.979735853,1.078401975,1.887681751,,-3.908726484,0.889292811,0.586414356
0,1.045402923,1.078401975,1.887681751,,-0.672312696,0.889292811,0.586414356
0,0.969496955,1.078401975,1.887681751,,-4.926473128,0.889292811,0.586414356
0,1.071394051,1.078401975,1.887681751,,1.127985332,0.889292811,0.586414356
0,0.619934646,1.078401975,1.887681751,,-0.344131728,0.889292811,0.586414356
0,0.943490402,1.078401975,1.887681751,,-0.755714021,0.889292811,0.586414356
0,0.803228651,1.078401975,1.887681751,,-1.450283403,0.889292811,0.586414356
0,0.878350506,1.078401975,1.887681751,,0.619867472,0.889292811,0.586414356
0,0.917244235,1.078401975,1.887681751,,-0.404831266,0.889292811,0.586414356
0,1.243797167,1.078401975,1.887681751,,1.006673625,0.889292811,0.586414356
0,0.882722334,1.078401975,1.887681751,,-0.02499084,0.889292811,0.586414356
0,0.933292436,1.078401975,1.887681751,,-0.681530086,0.889292811,0.586414356
0,0.949083869,1.078401975,1.887681751,,-0.639116822,0.889292811,0.586414356
0,1.257583245,1.078401975,1.887681751,,-4.761556436,0.889292811,0.586414356
0,0.832435928,1.078401975,1.887681751,,-1.74991895,0.889292811,0.586414356
0,0.960802337,1.078401975,1.887681751,,0.929470127,0.889292811,0.586414356
0,1.121846697,1.078401975,1.887681751,,-0.386777602,0.889292811,0.586414356
0,1.032617585,1.078401975,1.887681751,,0.511376957,0.889292811,0.586414356
0,1.023207289,1.078401975,1.887681751,,-0.502005179,0.889292811,0.586414356
0,1.189560351,1.078401975,1.887681751,,-0.113058795,0.889292811,0.586414356
0,0.759968126,1.078401975,1.887681751,,-0.241902597,0.889292811,0.586414356
0,0.746214215,1.078401975,1.887681751,,-0.071874943,0.889292811,0.586414356
0,0.803646926,1.078401975,1.887681751,,0.661014001,0.889292811,0.586414356
0,0.843123164,1.078401975,1.887681751,,-0.693876575,0.889292811,0.586414356
0,0.887886275,1.078401975,1.887681751,,0.764576728,0.889292811,0.586414356
0,1.275034348,1.078401975,1.887681751,,1.323643592,0.889292811,0.586414356
