GEO_ID,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10
1400000US11001003400,-1.48541318743,9.00590328157,-0.0314193000527,-0.590846965363,-0.978655794646,-0.361622894089,-1.19168719906,-0.632010876431,-0.244121049903,-0.0214007802466
1400000US11001009302,-1.54257443986,-1.63474974153,-0.42325823701,-1.33540035551,0.108681641615,-0.157107135831,0.275880373919,-0.525012063854,1.04591393386,0.530614396186
1400000US11001003900,3.89396925203,0.400184777075,0.610749863541,2.44715714486,-1.69325464225,-0.70594572133,0.171893455814,-0.0259205369165,0.128078141548,-0.208316590044
1400000US11001009102,-2.78333741688,1.14119985659,-2.33500643576,0.647213820387,0.9226420719,0.131250912188,-0.168569372903,1.15641828184,-0.371476491306,-1.04152422869
1400000US11001009203,-2.28491216301,-0.400526862889,-0.680007104108,-0.626574358099,-0.162211875403,-0.183756611253,0.653139040716,0.857965479465,-0.189093444546,0.0490094212861
1400000US11001003500,-2.12440880112,6.33663879536,1.67507722753,-0.0516744218002,-1.44314349673,-1.28947404265,-1.42392979744,-0.969070754093,-0.486525100678,0.188217332003
1400000US11001003800,0.544890958137,0.640815784844,-0.0119131534473,1.85441220228,-0.487981591999,-0.461625115351,0.251775358255,0.215848491432,-0.910647042866,-0.0127705286672
1400000US11001003600,-3.30551557927,1.02182083096,0.0668906428788,1.69290220572,-0.852567555153,0.66488242613,0.37410541263,0.225087839076,-0.251713089179,-0.339545839844
1400000US11001003301,-0.564537628738,-0.702322788886,-0.258452257429,-0.353685474471,-1.08172009399,0.135153204883,0.00342504320864,-0.609319870485,-0.174946570274,0.125633010353
1400000US11001003700,-3.38232896635,4.90295884533,-1.064001087,3.64923551598,1.14207629632,0.132690126953,0.0120272538184,-0.38628640214,-0.926735979397,-0.243138990065
1400000US11001000702,6.47941605476,-0.0971709810076,1.12785155374,0.945498217543,-0.162845948939,-1.62131264319,0.103028603161,0.681667624987,0.173577704488,0.476258311965
1400000US11001009204,-2.09714468663,-0.522102051435,-1.09004274041,-1.12708872602,0.218166052131,-1.49000088356,-0.597044106129,-0.524037933506,-0.663869723455,0.0706780877469
1400000US11001004001,6.49642055665,-2.23575155276,1.07689744085,0.087411793295,-0.302315026381,0.604930570511,0.148011898477,-0.0263295006408,-0.0303131716042,-0.10795172188
1400000US11001000300,8.97633693767,2.97142801248,2.44515821824,3.93100240085,-0.841324617291,-3.73600037186,0.990427385345,0.750478508375,1.08958718961,-0.219509799392
1400000US11001004002,4.29330271058,-1.75813046676,1.26289951909,0.260747750496,-1.06588977093,0.653352769051,-0.132552450948,-0.248219445842,0.719073290421,0.493231231306
1400000US11001008702,-4.15074319585,-0.514801979461,0.817793208771,-0.406083328405,-0.111551901439,0.170709475329,0.361394313985,0.644990100041,0.0348030459547,-0.207181541849
1400000US11001004100,6.1735733593,-2.36562828695,0.618382973103,-0.0890883487639,0.854000882569,1.07678177569,-0.349483491411,-0.161841890654,-0.707412724804,0.0621880966399
1400000US11001004400,-0.07034164626,-0.737937862888,0.971768901953,-0.0483165993843,-2.2862673006,0.141660759575,-0.436417700762,-0.71219663118,0.433991688847,0.17157596391
1400000US11001004300,0.216113599957,-0.359728456422,1.11165791012,0.166992167898,-1.8499345773,0.512506902202,-0.649616742061,0.126472727175,0.233702917111,-0.0443166297358
1400000US11001000802,7.35794162534,-1.60641667646,0.996208829981,0.850696948081,0.512607487691,0.180469294799,-0.00669759494612,-0.139179980556,-0.00927751445765,-0.150096766415
1400000US11001004201,5.26468375997,-0.992101940157,1.84772631487,0.927387932863,-1.69033778054,-1.53479739423,0.866932544753,0.129104829973,-0.373227264881,0.132985766643
1400000US11001008701,-1.22952395797,-0.435257432195,-1.28037627281,-1.00121314415,-0.541337003992,-0.154357940769,0.144522999859,0.340492142297,-0.497108949636,-0.0668588169947
1400000US11001009601,-1.90329441454,-0.794535759048,-0.462095946302,-1.03141904448,0.864857652854,-0.124413914305,-0.160246958249,0.348337714297,0.757575900938,0.223573038281
1400000US11001000100,6.97387076193,-1.79948574189,0.178409979669,1.11485947792,0.988000861304,1.0954476098,0.465887449094,-0.449176017967,-0.436444248733,-0.185549282942
1400000US11001008905,-10.0003417056,-1.40368915395,7.42227342445,0.0873058874674,1.41494868295,-0.0072710907733,0.244020902229,1.00892874373,-0.956777949455,0.328619338766
1400000US11001000202,9.28194877525,1.84636058886,2.72818178597,2.38277660337,-0.0840760633608,-3.06981389127,0.995644778343,0.439097430588,0.857519054903,-0.483075515283
1400000US11001008803,-2.05896251382,2.19612759351,-0.674487599674,-1.40534482195,-1.33993572726,-1.14678402841,0.922050969423,0.6240007411,-1.51390380467,0.601365866222
1400000US11001008804,-3.0922373086,-0.505977978147,-1.11074442498,-0.115207252408,0.0135323071921,-1.10854410365,0.750035587795,-0.612086229841,0.703114800139,-0.294291191868
1400000US11001003302,-0.631123025694,-1.2905089458,-0.43555954104,-0.672477241588,0.521524603105,0.14818803961,-0.360129085754,-0.224129755348,0.909291052367,0.131341633993
1400000US11001004202,5.80328608424,-1.54831907206,1.06237909641,1.22024498672,-0.187346420398,-0.00433737678093,0.417518353252,-0.079478325369,-0.428579900629,-0.408067717475
1400000US11001004801,-2.26056649674,-1.0764669461,-0.43165097018,-1.02746296518,-1.3348414866,-0.616710882282,-0.599745366557,-0.124452410068,-0.140233740819,0.913168523934
1400000US11001004600,-2.1931904899,0.174190424761,-0.475702866554,-0.649840086135,-1.12463996173,-0.166079205897,-0.629927375864,0.0399945826737,0.484098057531,0.627247836268
1400000US11001005500,7.03042381935,0.445901824194,1.98457294168,1.56517722216,-2.06324399972,-1.50357451173,0.149374799704,0.913457661104,0.456205616907,0.22663676095
1400000US11001005301,7.19802058637,-0.0653186892263,2.63890420736,3.32668323091,-1.01839056766,-3.35092571614,0.324315137678,-0.0381032269005,1.28488489195,-0.406458952103
1400000US11001005000,-1.05434591147,4.44475701892,-1.2171607739,6.43457176498,-2.2956711413,0.953518635829,0.450793616694,-0.599700038329,1.07805662987,2.17350111461
1400000US11001004901,-2.42647848048,-1.15613253137,1.28827894836,-0.172642206619,-1.44292226365,0.0487045573113,-0.612000996701,-0.768603727524,-0.559126307724,-0.328589451138
1400000US11001005201,4.02207058477,0.207061009334,1.47831496185,1.29382741437,-0.856283675406,-1.79314018775,-0.991095958449,0.777921776866,0.712226532997,0.0847460947373
1400000US11001000201,2.41447601569,18.6317420326,4.44273465556,-7.52656538488,0.280348096357,4.09207066419,2.63160885828,-1.52643109057,0.154002584928,2.01130217523
1400000US11001008600,-4.42726374891,-2.31367802363,4.0711141961,-0.366685073767,4.00351386358,1.02960291493,-0.737448195926,2.31945267908,5.11397087343,-0.90006015344
1400000US11001007806,-1.42406664351,-0.966027424859,-1.50278547581,-1.77253677561,1.10299717556,-1.05602081213,0.26837907063,0.194237820194,0.544367425065,0.182748328547
1400000US11001005302,6.02334068351,-2.9443621069,0.949336845202,-0.59637790148,0.414962718438,2.19324931002,-0.647469541747,-0.35600360952,-0.070701763426,0.267813138961
1400000US11001005401,7.10740454429,-0.309740213368,0.88271570727,-0.0167505283448,0.552327656006,0.0737099445329,0.0288807449449,-0.0223021550855,-1.06524501219,0.36269225403
1400000US11001005402,-10.0003417056,-1.40368915395,7.42227342445,0.0873058874674,1.41494868295,-0.0072710907733,0.244020902229,1.00892874373,-0.956777949455,0.328619338766
1400000US11001009602,-3.8515991571,0.605363949569,-0.693653928854,-0.674986131834,-1.57960798632,-0.097959517194,-0.0999944927644,0.245995558634,-0.337982262297,-0.495823904299
1400000US11001004902,-1.86966774582,0.607121963133,-1.04816788773,1.22696915179,0.117537236923,0.249748791515,0.6486837084,-0.287817170585,-0.501534370066,-0.00425342484877
1400000US11001004802,-2.88709933292,0.121045040868,-0.780366215388,0.236489508301,-1.07019234221,-0.425018039092,0.14787611601,-0.39701897132,-0.349275240438,0.171195139183
1400000US11001008500,-1.92076987244,0.358110154468,-0.820955642659,0.151420541289,-0.0131151339791,-0.29387839407,-0.390452505478,0.307471868145,0.497840273194,1.35958269056
1400000US11001008802,-3.66095500235,0.440823120958,-0.614412678276,0.032786077051,-0.544846362745,0.000522170485474,0.595830223269,0.3817539704,-0.41695824392,-0.383719583427
1400000US11001004700,-3.74092669869,1.18364827244,-1.64985650273,0.919514447001,-1.27872920023,0.403805195494,-0.350799664223,0.737983302126,-0.507906852992,-0.822451667447
1400000US11001008903,-3.4862869334,-0.787671852494,0.328744756397,-1.00771649659,0.133763586196,-0.79705623497,-0.450867032372,-0.309060706848,-0.445941603577,-0.121323193318
1400000US11001005202,2.60279306338,-1.91588147692,0.554298193186,-0.367988453326,1.44626217382,-0.56283009389,-0.450757390231,-0.687946863335,-0.597791384423,0.53263929632
1400000US11001005100,2.61484903431,-2.44676226026,-0.71292237094,-1.24929584622,1.34089936133,-0.517738706344,0.767480797709,-0.502861228685,-0.739954779077,0.527812239801
1400000US11001008904,-4.05470257227,0.286713426189,-1.30431823082,-0.0653185845137,-1.08893606958,-0.314062165443,0.328444923223,-0.796941363284,-0.184426473054,-0.534692096116
1400000US11001005600,7.67865937809,10.1530941102,0.426139268847,0.357416104474,-0.0629975765545,-1.7284885162,-2.40137549821,2.59056404999,-0.0485516439815,-0.0471733715585
1400000US11001007807,-3.01251582186,-0.547967269391,-0.401123586425,-0.794237674113,-0.457483337584,-0.518386710061,0.365712950328,0.209045592289,0.40927933236,1.10769830645
1400000US11001008410,-2.65298873012,-1.08357085869,0.336606145579,-1.36251164326,-2.21830619184,0.229312069308,0.401941665919,-0.723524823216,0.170072328527,0.399758784827
1400000US11001007809,-2.5459818153,-0.623149725552,-0.965603812305,-0.654091854522,0.204435064704,-0.467786103494,0.311149692441,-0.528857246758,-0.300045959349,-0.425997486078
1400000US11001005800,0.640505077439,-1.718041576,1.30083838206,-0.382642260988,-1.01834007529,0.385546091121,-0.999838776154,-1.40552277037,-1.8770366094,0.570638411645
1400000US11001007803,-2.20288567448,-0.00446875858476,-1.2758218463,-0.941655324112,0.695048288866,-0.40961869243,-0.459239060168,1.1445719209,1.00884967356,0.1407432316
1400000US11001005701,8.30760877097,13.2745637215,2.63962819156,-2.00225358502,1.63992089001,-2.14761790657,1.34022976939,-1.79864077666,1.19023617911,0.165576870878
1400000US11001005900,-1.27531704661,-0.368969162348,1.13388098692,-0.817418825985,-0.815291434528,-1.93474576777,-0.803401679786,-1.3719395561,0.0131587664715,0.55306631952
1400000US11001007804,-3.13500327033,0.20516034763,0.030513364725,-0.799110033112,0.307437884587,-0.533166820477,-1.43883571895,0.508835904649,0.331869372423,-0.0972320334006
1400000US11001008402,-0.303070019927,-1.77266128745,0.839704189062,-1.42465851174,-2.96205395499,-0.386753597152,-0.571971698747,-1.65026723496,0.0743273247576,0.317372224266
1400000US11001008301,3.96823924997,-1.37615441178,0.519369659612,-0.378215149176,-2.53381332968,0.212092330617,0.319684687519,0.0503900528948,0.100030808791,0.489734616348
1400000US11001008302,3.11609293408,-2.04642679907,0.788427057503,-0.232851188485,-1.21638282109,0.87203011951,0.294900049171,-0.422081147072,-0.271695121785,0.42469959658
1400000US11001007901,-3.07814164673,0.204917249516,-1.11377355194,-0.12238117489,0.687524653716,-0.54519462871,0.552821382257,-0.0643972878799,-0.678208888342,-0.422362617769
1400000US11001006202,-10.0003417056,-1.40368915395,7.42227342445,0.0873058874674,1.41494868295,-0.0072710907733,0.244020902229,1.00892874373,-0.956777949455,0.328619338766
1400000US11001005702,-10.0003417056,-1.40368915395,7.42227342445,0.0873058874674,1.41494868295,-0.0072710907733,0.244020902229,1.00892874373,-0.956777949455,0.328619338766
1400000US11001008001,-1.70365485984,-1.39497277105,0.275438491317,-1.26776856327,-1.5809738014,0.677470941073,0.475415762737,0.0469104969891,0.948910669456,-0.285957215527
1400000US11001007903,-1.91681418565,-1.15692850439,-0.833297812855,-0.718953352776,0.205169418294,-0.732576227279,1.28367274831,-0.281629091721,0.230957953598,0.336395954048
1400000US11001006804,-3.74144190631,2.30774408161,-2.40756553914,5.38470233631,2.22326387517,2.45042902035,-1.27606809793,-2.21900722953,2.71179460876,3.0375644263
1400000US11001008100,3.82449160994,-1.15752693503,0.468939799318,-0.140772377129,-2.66744560732,0.787782409171,-0.402546295864,0.423362260385,0.100976868172,0.0805090853267
1400000US11001009604,-1.98073316997,-1.06358768807,-0.877805276063,-1.2393649633,0.699306030322,-0.589489453235,1.19444215089,0.760889011033,0.409669602483,-0.0133064373792
1400000US11001007808,-3.12688527034,0.871131081612,-1.3901564179,-0.115357337978,0.799105486086,-0.223957568773,-0.489612894156,1.05957000617,0.55943414084,-0.227862539739
1400000US11001009603,-0.770448462047,-0.850891334552,-1.94231159472,-1.08258766497,0.448298188891,-0.409721124654,0.592833148516,-0.266472524028,-0.0443386035915,-0.205515363773
1400000US11001008200,7.45296751056,-1.58582421106,0.855801752914,0.782076277604,0.646976629495,-0.282697943303,0.146743208063,0.437951479297,-0.336488867988,0.191773297523
1400000US11001008002,1.74293036011,-1.10805108738,-0.607321581694,-1.06756418096,-0.483282836904,-0.170364881369,0.0970429719948,0.199815727718,-0.186701209364,0.46655899585
1400000US11001007708,-2.04125223915,-0.514650995322,-1.90043745015,-1.41390079668,1.22043617426,-1.42394405463,0.788310511383,-0.254725557348,-0.612213775342,0.481194730657
1400000US11001007703,-3.88151630269,1.66889542998,-1.90224168229,1.03854159247,0.213565984987,0.528657909266,-0.249073202739,0.563364852164,-1.04889362758,-0.370909552678
1400000US11001009903,-2.94046120754,-1.08691028353,-0.115584140158,-1.21555478213,-0.245047037952,-1.20948757448,-0.191430723661,-1.07804273121,-0.602666361793,0.161146887411
1400000US11001006801,-0.930372240748,-0.973360687037,-1.01621875519,-0.994038076985,-0.232438135401,-0.0726053503344,0.215064896038,-0.433791386233,0.109083369423,0.94019415151
1400000US11001006700,5.29252963995,-1.78764289638,0.581373324002,0.0715596857473,-0.766960925062,0.808718651534,0.0965845767831,-0.146571282498,-0.225646867289,-0.0656006984867
1400000US11001009906,-2.79307916506,-1.24348607358,-0.344266767439,-0.925724520787,0.933588255988,-0.715441769203,0.738384467665,-0.516128880583,-0.145578219054,0.0325035390814
1400000US11001009904,-3.55473027954,-0.991424563392,-0.110591261003,-1.00549753536,-0.192798145138,-0.388005500129,0.830075181531,-0.706822669049,1.14727200209,-0.387870033274
1400000US11001006600,7.15812219004,-2.434296127,0.895574513678,0.0922109352732,0.144862679076,1.55313055955,-0.229624883868,0.144132953525,-0.28941782866,-0.192967594568
1400000US11001009905,-4.41350341767,-0.146796252372,-0.178587852094,0.0711636384232,-0.423642200714,0.330910126002,0.602717334549,-0.181509296721,1.24244297118,-0.0645833694495
1400000US11001006001,3.49626616722,-1.33167775227,-0.276612575336,-0.247235166457,0.142422013053,-0.543675934543,0.764111499437,0.648180719373,-0.306402322493,0.133901328264
1400000US11001006500,6.62274281439,-1.92015986391,0.808090696019,0.353007864996,0.334091173004,-0.00430832271709,0.391906070839,-0.112839787265,-0.150822915098,0.0656525929206
1400000US11001006100,4.93842766843,-1.84916616924,-0.468116487656,-0.172606410964,1.08640304966,0.518429232704,-0.112215160304,-0.11909295261,-0.0367618518499,-0.550009630854
1400000US11001006201,0.555963135947,-2.71044224176,2.99327265774,-0.542881033599,2.27284986767,-0.436507124289,-6.29862255473,-4.61904488172,-0.988181462879,-0.92482094873
1400000US11001006900,2.32062790799,-2.11968189662,-0.00496647353659,-1.41276288864,-0.743881207022,0.38642811084,0.287130053965,-0.572171678361,-0.260179232057,0.61344634411
1400000US11001006802,-0.835644964071,-1.04833250834,-1.01907602154,-0.619784324094,-0.981234033342,-0.0931654750028,0.705635790896,-0.149261293124,1.34554193583,0.735606039528
1400000US11001009907,-2.51771462677,0.0691316514289,-2.32750942211,0.300044849342,1.77424314462,-0.361601254868,0.707516264856,0.228746730635,-0.296824941507,-1.04268986385
1400000US11001007000,4.1746034072,0.668474823293,-1.55898531393,-0.478531761594,-1.10119548496,1.79939788498,-2.71823398998,3.63241823931,-0.96992057344,2.99340989012
1400000US11001009901,1.76394663805,-2.00942970233,-1.03688270957,-1.37212102546,1.6776004093,-0.285552049564,0.550970915348,-0.206050462134,0.487301471591,0.0910470064477
1400000US11001007100,-2.22545937279,-0.780172725371,0.118508606337,1.24249718517,-0.643761745339,0.674217892859,0.143662293577,-1.29387316319,0.564580989417,-0.91057416809
1400000US11001007709,-2.42070328861,-0.598318366866,-0.915045512344,-1.0724384509,-1.16675700057,-0.0931924627525,0.436706716966,0.241814554475,1.27819343864,0.173674057959
1400000US11001007200,-4.83982934048,-0.500290260921,0.875704939604,-0.157823757266,-0.843031577357,-0.7660840098,-0.292629100905,-0.693487970178,-0.774233953025,-0.0578812597601
1400000US11001007707,-1.53416038509,0.168795567259,-1.96829522657,-0.658098824456,1.00214531454,-0.521922284363,0.112909194352,0.37426484291,0.10006002848,-0.472426393205
1400000US11001009902,-0.899666051496,-1.23416434516,-1.33694916076,-1.19914454365,1.25890683473,-0.552776352411,1.37743286006,-0.188175770215,0.778952301078,0.0409973324772
1400000US11001006002,-6.73812050098,-1.24494515929,2.69760878287,-0.321839305524,-1.23138653577,-0.718479027844,0.635506768017,-0.10101523183,-0.504397238906,-0.136560598019
1400000US11001007601,-3.03110134885,1.33203810042,-1.89855600061,0.601670385365,-0.44786713662,-0.184479326214,-0.0809963886437,0.782938418585,0.516964430938,-0.221091356301
1400000US11001006301,3.36304160886,-1.5431891825,0.0329020967958,0.41891425806,1.77994888892,0.413759362981,-0.202105531856,0.586811024811,-0.0813748498116,-0.543827254839
1400000US11001006400,-4.31071736308,-0.673695013241,1.42815214561,-0.363982369479,1.24317375416,0.103547761121,1.19054294597,1.60840357154,0.16706395076,-0.0140696355848
1400000US11001007604,0.385610250885,-0.415634276731,-1.78392334914,-0.930958814805,0.756614854583,-0.966718129725,-0.0301707439872,0.129159846562,0.148801941349,0.67050624322
1400000US11001006302,0.979260214891,-2.76040180765,2.1740658548,-2.05592396984,-4.59056897495,4.10329130456,0.642346304736,1.0202913453,3.31181177759,-2.14375981636
