OBJECTID,GEO.id,acs_10kl,acs_1015,acs_1519,acs_2025,acs_2530,acs_3035,acs_3540,acs_4050,acs_5059,acs_6069,acs_7079,acs_8089,acs_9099,acs_1124,acs_12549,acs_15074,acs_17599,acs_20049,acs_25099,acs_30099,acs_40099,acs_500749,acs_750999,acs_1000
922,1400000US24033801212,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,8,27,42,224,434,201,0,0,23
923,1400000US24033801213,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,17,17,85,210,588,128,70,46,0
924,1400000US24033801214,0,0,0,49,18,51,47,28,0,0,16,0,20,0,25,31,0,184,171,348,246,40,0,0
925,1400000US24033801215,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,6,0,34,241,177,244,0,0
614,1400000US24033801216,0,0,0,50,0,0,0,0,11,0,0,0,0,17,14,35,106,65,222,468,133,32,9,16
926,1400000US24033801217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,73,141,412,186,89,0,14
927,1400000US24033801302,0,0,0,0,0,10,0,0,0,0,0,0,0,11,0,37,0,97,73,295,116,229,51,0
928,1400000US24033801305,0,0,0,0,0,9,6,0,0,0,0,0,0,31,8,0,53,41,268,450,359,326,10,7
929,1400000US24033801307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,94,215,356,368,123,74
615,1400000US24033801308,0,0,16,0,0,0,0,0,0,0,0,0,0,13,0,6,55,62,166,448,313,86,0,0
930,1400000US24033801309,0,0,0,0,0,0,16,0,0,0,0,0,0,20,0,10,0,35,82,244,354,322,106,21
931,1400000US24033801310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,17,38,77,522,586,577,57,18
932,1400000US24033801311,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,91,165,357,356,449,161,0
933,1400000US24033801312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,63,92,132,278,148,332,14,0
616,1400000US24033801313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,139,303,208,43,0,9
934,1400000US24033801404,0,0,0,0,0,0,0,0,0,0,0,0,0,22,99,113,60,40,123,372,288,101,94,0
935,1400000US24033801405,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,109,92,117,253,280,8,43,10,0
936,1400000US24033801406,0,0,0,0,8,0,0,0,0,0,0,11,0,8,11,24,22,176,171,87,25,47,0,0
937,1400000US24033801407,0,0,0,0,0,0,0,0,17,0,0,0,21,0,0,125,76,96,341,596,336,111,0,0
938,1400000US24033801408,13,0,0,0,0,0,0,0,0,16,0,19,0,16,65,229,27,34,275,117,0,12,0,0
617,1400000US24033801409,15,0,0,0,7,17,0,0,13,0,0,0,0,14,38,0,23,80,71,289,60,150,0,0
939,1400000US24033801410,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,131,77,448,194,246,66,4
940,1400000US24033801411,0,0,0,0,0,8,0,0,0,0,0,0,0,0,26,22,0,28,235,326,179,140,0,16
941,1400000US24033801500,0,0,0,0,7,14,0,0,0,0,0,0,0,36,16,31,50,194,109,219,19,0,0,0
942,1400000US24033801600,0,0,0,0,0,27,0,0,0,0,0,11,0,11,20,10,71,101,27,40,0,0,0,0
943,1400000US24033801701,0,0,0,0,0,0,0,0,0,0,15,0,0,0,42,53,72,158,216,331,30,23,0,0
618,1400000US24033801702,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,25,24,53,134,52,10,14,0,0
944,1400000US24033801704,0,0,0,0,0,0,0,14,0,0,0,0,0,0,57,0,32,71,201,233,169,26,0,0
945,1400000US24033801706,12,0,0,0,0,0,0,0,0,0,0,0,12,6,27,11,11,111,48,128,0,0,0,0
946,1400000US24033801707,0,0,0,0,0,0,0,0,0,17,0,0,0,52,7,128,104,95,96,177,15,15,0,0
947,1400000US24033801708,10,0,0,0,0,0,0,0,0,0,0,0,0,39,0,24,17,53,108,222,20,34,0,19
619,1400000US24033801801,0,0,0,0,10,0,0,0,0,0,0,0,0,0,22,10,5,76,8,85,0,0,0,0
948,1400000US24033801802,0,0,0,0,9,0,0,0,0,0,0,0,10,110,141,228,79,256,160,46,0,0,0,0
949,1400000US24033801804,0,0,0,0,0,0,0,0,11,0,0,0,0,0,17,11,11,78,215,299,20,34,14,0
620,1400000US24033801805,0,0,0,0,0,0,0,0,8,0,48,0,0,34,8,57,80,160,145,48,0,0,0,0
950,1400000US24033801807,10,0,26,0,0,0,0,0,0,0,0,0,42,32,75,19,12,234,303,108,33,0,0,0
951,1400000US24033801808,0,10,0,0,0,0,0,0,0,12,0,0,0,10,0,53,26,94,97,192,65,0,0,0
952,1400000US24033801901,0,0,0,0,7,11,0,0,0,0,0,0,0,26,10,0,10,198,218,784,210,60,0,19
953,1400000US24033801904,0,0,0,0,0,0,11,0,0,0,0,0,11,0,11,8,50,100,141,257,132,35,0,10
954,1400000US24033801905,11,13,0,0,0,0,0,0,0,0,0,10,0,10,47,51,65,231,239,591,32,13,0,9
955,1400000US24033801906,0,0,0,0,0,0,0,0,0,0,0,0,10,4,17,31,43,88,93,67,18,0,0,3
956,1400000US24033801907,0,0,10,11,0,0,0,0,10,0,0,0,0,7,71,43,63,206,188,171,90,19,0,0
745,1400000US24033801908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,30,54,102,13,0,0,0,0
957,1400000US24033802001,0,0,0,17,0,0,0,10,0,0,0,0,0,10,50,93,48,149,101,120,38,0,0,0
958,1400000US24033802002,0,0,0,12,0,0,0,0,0,25,0,0,0,13,78,49,13,301,365,169,0,11,0,0
959,1400000US24033802103,0,0,0,0,0,10,0,0,0,0,0,0,12,12,13,23,105,276,174,297,13,15,22,12
621,1400000US24033802104,0,0,0,0,0,0,0,0,0,0,19,0,21,0,11,112,57,104,59,52,28,0,0,0
960,1400000US24033802106,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,0,20,28,130,144,61,0,0,0
961,1400000US24033802107,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,40,62,146,157,65,0,0,0,0
962,1400000US24033802201,52,8,10,29,49,41,33,20,53,0,0,33,8,0,8,60,73,110,137,41,0,18,11,0
622,1400000US24033802203,0,0,0,0,0,0,0,11,0,0,0,0,73,28,60,52,109,236,270,198,62,0,0,0
963,1400000US24033802204,14,0,0,15,32,0,0,0,0,0,0,13,0,46,11,20,178,296,555,689,213,22,0,0
964,1400000US24033802301,0,0,0,13,0,0,0,0,0,0,0,0,0,23,29,198,56,254,213,374,0,15,0,0
965,1400000US24033802404,37,20,0,0,0,0,0,0,26,0,0,0,0,0,32,44,83,156,194,11,0,0,0,0
966,1400000US24033802405,0,0,0,8,0,0,0,0,0,0,0,0,0,27,57,77,109,165,137,114,22,8,0,0
623,1400000US24033802406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,122,60,128,12,12,0,0
967,1400000US24033802407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,62,204,126,7,0,0,0
968,1400000US24033802408,0,0,0,0,0,0,0,0,0,0,0,0,32,16,14,23,0,44,31,31,0,0,0,0
969,1400000US24033802501,0,0,0,0,0,53,0,0,0,0,0,0,0,7,60,55,8,140,169,66,33,7,0,0
970,1400000US24033802502,0,0,0,11,0,11,0,0,0,0,0,28,10,8,38,30,0,135,246,246,0,0,0,0
624,1400000US24033802600,0,0,0,19,0,0,0,0,0,0,12,31,0,41,7,27,107,169,195,83,0,0,0,0
971,1400000US24033802700,0,0,0,0,0,0,0,0,0,0,20,18,9,105,0,90,54,178,119,43,0,8,0,11
972,1400000US24033802803,0,0,0,0,0,0,0,0,0,0,0,0,0,54,44,35,129,288,442,97,0,6,28,0
973,1400000US24033802804,0,0,0,11,0,6,0,0,0,0,0,0,0,34,0,6,50,369,523,255,22,0,0,0
974,1400000US24033802805,11,0,0,0,0,0,0,0,0,12,0,0,0,21,41,57,167,222,244,349,9,0,0,0
975,1400000US24033802901,0,0,0,0,13,11,0,0,0,21,0,28,0,30,18,94,97,182,159,182,65,0,0,0
553,1400000US24033803001,0,0,0,0,13,0,0,0,0,11,0,0,14,19,27,50,55,164,127,156,0,0,0,4
554,1400000US24033803002,0,0,0,9,0,0,0,0,0,0,0,10,0,13,58,36,53,414,82,115,12,0,19,0
555,1400000US24033803100,0,0,6,0,14,0,0,0,0,0,0,0,0,71,12,87,89,72,94,139,0,10,10,0
556,1400000US24033803200,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,15,63,78,73,31,0,0,0,0
671,1400000US24033803300,0,0,0,0,0,0,0,0,0,0,12,32,34,47,43,111,111,246,182,262,22,0,0,0
672,1400000US24033803401,0,0,0,0,0,0,0,0,0,17,0,0,0,11,8,90,101,48,31,6,12,14,0,0
673,1400000US24033803402,0,0,9,0,0,0,0,0,12,0,0,0,21,120,139,75,166,279,142,8,0,0,0,15
674,1400000US24033803508,0,0,0,0,0,0,13,10,0,0,0,0,0,12,29,64,0,85,83,224,17,41,10,0
675,1400000US24033803509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,50,8,0,0,0,0
557,1400000US24033803512,27,0,0,0,0,12,17,0,0,0,0,14,0,0,0,0,0,113,109,605,294,234,0,16
676,1400000US24033803513,0,0,0,0,0,0,0,0,20,0,0,9,0,90,51,188,126,252,367,309,56,40,30,12
677,1400000US24033803514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,24,224,287,238,153,77,0,0
678,1400000US24033803516,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,47,117,263,557,334,237,15,0
558,1400000US24033803519,7,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,180,131,227,54,15,0,0
694,1400000US24033803520,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,56,31,256,348,563,35,0
695,1400000US24033803521,0,0,0,0,0,16,0,0,0,0,0,0,0,0,14,0,0,142,135,121,299,401,37,10
696,1400000US24033803522,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,203,173,536,64,112,0,0
697,1400000US24033803523,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,26,35,312,194,473,0,79
698,1400000US24033803524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,36,253,255,263,9,0,0,0
559,1400000US24033803525,0,0,0,0,0,0,0,0,0,0,9,15,0,9,0,10,30,37,26,14,0,0,0,0
699,1400000US24033803526,0,0,0,0,16,0,0,0,0,0,0,0,0,17,54,0,39,137,346,259,140,68,26,0
700,1400000US24033803527,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,49,48,48,153,372,253,10,0,0
701,1400000US24033803601,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,61,104,124,347,327,84,0,0
702,1400000US24033803602,0,0,0,0,25,0,0,0,0,0,5,0,6,9,0,36,0,118,73,101,11,0,0,0
703,1400000US24033803605,16,0,0,0,0,0,0,0,0,11,0,0,0,0,0,38,23,181,165,852,157,35,0,0
704,1400000US24033803606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,88,8,84,226,597,162,81,0,0
743,1400000US24033803607,0,0,0,0,8,0,0,0,0,0,0,0,0,53,14,21,0,55,139,328,131,196,43,0
705,1400000US24033803608,0,0,0,0,0,0,11,0,0,0,0,0,0,46,0,11,24,216,273,557,216,36,0,0
706,1400000US24033803610,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,17,90,55,360,147,0,30,0
707,1400000US24033803612,0,0,0,8,0,9,0,30,0,0,0,0,0,7,29,21,0,105,19,67,6,0,0,0
560,1400000US24033803613,0,0,0,0,0,17,0,0,0,7,14,55,17,93,55,106,26,26,88,150,42,55,0,0
708,1400000US24033803700,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,37,13,150,113,279,40,9,0,0
709,1400000US24033803801,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,23,20,191,79,189,34,2,0,0
710,1400000US24033803803,0,0,0,0,0,12,0,0,0,0,0,0,0,42,38,43,76,180,120,487,59,8,0,0
711,1400000US24033803900,0,0,0,0,9,0,0,0,0,0,0,0,0,9,8,105,70,76,103,122,90,22,0,10
561,1400000US24033804001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,20,45,78,25,0,0,0,0
712,1400000US24033804002,0,0,0,0,0,0,9,8,0,0,0,0,0,44,0,25,36,96,138,235,59,0,0,0
713,1400000US24033804101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,16,56,108,257,178,36,0,0
714,1400000US24033804102,0,0,0,0,0,0,0,0,0,0,0,0,25,52,61,13,82,164,235,522,57,0,0,0
715,1400000US24033804200,0,0,0,0,15,11,0,0,15,0,0,0,0,9,10,17,12,109,91,558,171,69,0,0
716,1400000US24033804300,0,0,0,0,0,0,0,0,0,0,0,14,36,13,20,46,0,57,96,55,0,27,0,0
562,1400000US24033804400,6,0,7,0,0,3,0,0,0,0,3,2,3,11,11,31,89,97,77,175,37,7,0,2
717,1400000US24033804600,0,0,0,2,0,0,9,0,0,0,0,0,0,31,38,36,44,67,76,183,48,10,0,6
718,1400000US24033804700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,38,164,222,348,188,70,0,0
719,1400000US24033804801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,114,0,0,0,0
720,1400000US24033804802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,1400000US24033804900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,55,243,67,30,0,0
721,1400000US24033805000,0,0,0,0,0,0,0,0,0,43,0,0,0,21,30,83,130,121,120,326,146,65,0,0
722,1400000US24033805101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,28,94,81,78,57,0,0,0
723,1400000US24033805201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,92,70,303,49,40,0,0
724,1400000US24033805202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11,30,13,100,53,23,0,0
725,1400000US24033805500,0,0,0,8,0,0,0,0,0,0,0,0,0,62,0,28,18,50,79,263,70,12,0,0
564,1400000US24033805601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,11,0,0,0
726,1400000US24033805602,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,25,11,29,34,16,2,0,0,10
727,1400000US24033805700,0,0,0,0,0,0,0,11,0,0,0,8,11,14,11,63,63,213,107,206,96,10,27,0
728,1400000US24033805801,0,0,13,0,0,0,0,0,0,0,0,0,0,26,9,113,0,234,107,222,117,0,0,0
729,1400000US24033805802,0,9,0,0,0,0,0,0,0,0,0,44,0,0,0,23,58,66,31,194,214,11,0,0
565,1400000US24033805904,0,0,0,0,0,0,0,0,0,0,0,0,23,13,0,13,10,45,131,206,162,44,0,0
730,1400000US24033805906,9,0,0,0,0,0,0,0,0,0,10,14,0,0,41,100,52,36,0,29,0,0,0,0
731,1400000US24033805907,0,0,0,0,0,0,0,16,15,29,0,0,10,13,104,56,132,51,34,0,0,0,0,0
732,1400000US24033805908,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,47,11,0,0,34,0,8,0,0
733,1400000US24033805909,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,33,34,23,83,19,8,0,0
734,1400000US24033806000,0,0,0,0,0,0,0,0,0,0,0,0,0,54,41,18,36,250,33,352,72,0,0,0
735,1400000US24033806100,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,15,191,154,512,115,67,0,0
566,1400000US24033806200,0,0,12,0,0,0,0,0,0,0,0,8,38,0,10,131,22,92,69,360,83,41,5,0
736,1400000US24033806300,4,0,0,0,0,0,0,0,0,0,0,0,0,11,7,38,21,48,58,93,50,8,0,0
737,1400000US24033806400,9,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,9,28,46,243,332,404,74,6
738,1400000US24033806501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,58,32,84,63,200,76,8,0,0
739,1400000US24033806601,0,0,0,0,0,0,0,0,0,0,23,16,0,33,52,26,67,141,91,142,22,13,0,0
567,1400000US24033806602,0,0,0,21,0,0,0,0,0,0,0,0,0,22,27,27,28,175,80,253,76,34,0,0
740,1400000US24033806706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,56,250,35,391,239,33,0,0
741,1400000US24033806708,0,0,0,0,0,0,0,0,0,0,0,9,0,91,53,92,108,451,164,139,87,12,0,0
742,1400000US24033806710,0,0,14,0,0,0,0,0,0,0,0,0,0,44,48,89,221,312,441,654,169,67,0,0
679,1400000US24033806711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,106,144,160,181,129,51,0,0
568,1400000US24033806712,0,0,0,0,0,0,0,0,0,0,0,0,44,9,31,38,118,166,90,116,0,0,13,0
680,1400000US24033806713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,1400000US24033806714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,1400000US24033806800,0,0,0,0,0,15,7,5,0,0,0,0,0,14,5,5,10,123,117,568,159,90,0,0
683,1400000US24033806900,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,20,72,221,196,515,57,0,0,12
684,1400000US24033807000,0,0,0,0,0,0,0,0,0,6,0,0,0,29,24,0,10,147,75,442,131,47,13,0
685,1400000US24033807102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,75,40,323,179,95,0,26
686,1400000US24033807200,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,22,21,31,28,61,29,0,0
687,1400000US24033807301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,21,10,160,203,69,0,0
569,1400000US24033807304,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,25,55,208,121,90,0,0
688,1400000US24033807305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,56,241,190,108,0,0
689,1400000US24033807404,0,0,0,0,18,0,0,34,0,0,0,0,0,0,0,11,0,108,281,392,211,57,0,0
746,1400000US24033807405,0,0,0,0,0,10,0,0,17,17,0,0,15,11,63,124,77,97,99,469,454,136,18,0
690,1400000US24033807407,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,43,110,56,468,349,255,98,16
691,1400000US24033807408,0,22,0,0,0,26,0,0,16,0,0,48,17,40,82,167,144,223,297,362,310,132,12,36
692,1400000US24033807409,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,38,115,44,133,0,0
693,1400000US24033807410,0,0,0,0,0,0,0,0,0,0,47,0,14,0,15,143,95,233,69,79,32,23,0,0
231,1400000US51013100100,0,0,0,0,0,0,0,0,0,0,0,0,21,11,0,0,0,0,0,19,85,735,365,209
461,1400000US51013100200,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,35,0,32,44,887,623,411
462,1400000US51013100300,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,15,30,0,30,383,693,636
232,1400000US51013100400,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,9,0,0,8,14,182,541,404
463,1400000US51013100500,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,18,29,383,473,286
464,1400000US51013100600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,48,37,14,367,154,134
465,1400000US51013100700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,63,121,118,47,628,383,42
233,1400000US51013100800,0,0,0,0,0,9,0,0,0,0,0,0,0,15,0,9,0,0,19,17,38,191,51,18
466,1400000US51013100900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,480,328,159
467,1400000US51013101000,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,0,37,25,629,176,63
468,1400000US51013101100,0,8,0,0,0,0,0,0,0,0,29,0,0,0,0,9,0,31,0,57,134,954,328,135
469,1400000US51013101200,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,0,0,20,846,72,55
470,1400000US51013101300,0,0,0,16,0,0,0,0,0,32,0,9,0,0,12,14,0,0,0,14,121,1359,179,56
234,1400000US51013101401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,47,69,16,15,0
471,1400000US51013101402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,183,129,332,50,33
472,1400000US51013101403,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,51,32,16,433,188,165,0,0
473,1400000US51013101404,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,28,22,288,201,255,69,16
474,1400000US51013101500,0,0,0,0,0,0,0,17,0,0,13,0,0,0,14,54,0,39,106,170,29,226,398,280
475,1400000US51013101601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,124,59,60,121,28
235,1400000US51013101602,0,0,0,11,0,0,0,0,0,7,0,0,0,0,0,65,0,15,115,146,12,69,14,0
476,1400000US51013101603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,129,52,33,123,34
477,1400000US51013101701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,103,75,64,26,0
478,1400000US51013101702,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,36,33,84,13,217,70,201,28,0
236,1400000US51013101703,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,34,124,83,105,56,21
479,1400000US51013101801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,31,120,227,119,9
480,1400000US51013101802,0,0,0,0,0,10,0,0,0,0,0,0,0,0,17,0,0,0,0,119,138,286,209,10
481,1400000US51013101803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,57,21,0,185,174,79
237,1400000US51013101900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,230,290,172
482,1400000US51013102001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,11,119,19,55,0,0
483,1400000US51013102002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,20
484,1400000US51013102003,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,208,175,61,0,14,25,0
485,1400000US51013102100,10,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,13,0,10,0,95,361,63,22
486,1400000US51013102200,0,0,0,0,0,8,9,0,0,0,0,9,0,0,23,68,34,141,292,219,186,120,0,14
238,1400000US51013102301,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,36,74,43,0,0,353,25,23
487,1400000US51013102302,0,0,0,0,0,0,0,12,0,10,0,0,0,12,0,0,16,28,13,70,178,420,69,11
488,1400000US51013102400,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,27,21,109,206,388,73,18
489,1400000US51013102500,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,35,0,167,81,232,140,0
490,1400000US51013102600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,0,33,147,273,27,0
491,1400000US51013102701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,22,48,0,0
239,1400000US51013102702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,133,51,64,18,0
492,1400000US51013102801,0,11,0,0,0,0,0,0,0,0,0,18,0,22,86,36,97,167,118,393,101,300,49,0
493,1400000US51013102802,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,95,105,190,25,0
494,1400000US51013102901,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,46,106,610,465,0,0,0
240,1400000US51013102902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,351,293,137,0,0
495,1400000US51013103000,0,0,0,10,0,0,0,0,56,0,0,0,0,0,0,18,0,38,41,321,670,140,0,0
496,1400000US51013103100,0,0,0,0,0,0,10,8,7,13,11,0,14,12,0,0,10,61,44,225,219,285,33,0
497,1400000US51013103200,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,47,82,136,448,152,153,0,0
498,1400000US51013103300,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,76,0,40,14,91,17,0
499,1400000US51013103401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1400000US51013103402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,123,41,118,39,10
500,1400000US51013103501,0,0,0,0,0,0,0,15,0,0,0,0,0,11,0,0,53,67,67,133,120,105,24,0
501,1400000US51013103502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,31,11,0
502,1400000US51013103503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,50,27,12,0,0
503,1400000US51013103601,0,0,0,0,0,0,0,0,21,0,28,0,0,0,0,0,0,0,0,0,120,351,156,10
242,1400000US51013103602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,1400000US51013103700,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,41,0,275,236,198
506,1400000US51013980100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,1400000US51013980200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1400000US51059415100,9,0,9,0,0,0,0,0,0,0,0,9,11,20,8,18,26,54,59,81,89,269,107,272
257,1400000US51059415200,0,0,0,0,0,0,0,12,9,0,0,0,0,38,41,54,57,268,318,116,39,213,128,0
258,1400000US51059415300,0,0,0,0,0,0,0,0,23,0,0,0,0,0,14,0,0,23,171,354,264,291,48,9
181,1400000US51059415401,32,22,5,0,7,9,0,0,0,0,0,10,12,0,0,0,0,12,49,114,19,81,112,37
259,1400000US51059415402,17,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,81,28,79,97,348,210,12
260,1400000US51059415500,0,0,0,27,0,0,0,0,9,0,25,13,0,0,0,0,7,0,18,209,405,606,142,104
261,1400000US51059415600,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,12,13,5,0,336,382,190
262,1400000US51059415700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,7,66,768,213,56
263,1400000US51059415800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,157,1086,194,52
264,1400000US51059415900,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,12,0,0,11,36,229,470,176,69
182,1400000US51059416000,7,0,0,80,0,34,0,0,10,0,0,0,0,32,0,0,10,21,54,68,286,506,32,55
265,1400000US51059416100,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,17,0,21,4,21,48,578,326,174
266,1400000US51059416200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1400000US51059416300,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,52,72,48,262,93,116
183,1400000US51059420100,0,0,0,0,0,12,0,11,0,0,0,0,0,0,15,0,0,47,49,278,272,297,63,18
268,1400000US51059420201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,24,210,562,251,131,17
269,1400000US51059420202,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,38,0,42,109,197,36,0,0,0
270,1400000US51059420203,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,27,79,256,362,53,44
271,1400000US51059420300,0,0,0,0,0,0,0,10,0,0,0,0,24,0,0,0,0,46,9,451,656,475,160,20
