GEO_ID,dem_dec,emp_dec,edu_dec,hsv_dec,ten_dec,pov_dec,ssh_dec
0,1.932942394,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.784716293,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.68095089,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.343818064,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.986039216,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.101358953,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.930018142,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.553991153,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.845196369,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.523245602,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.941932421,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.961827148,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.551904556,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.533100771,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.766975499,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.919985141,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.709513454,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.007277496,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.809080016,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.152188186,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.954022417,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.9304796,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.031733804,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.646216915,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.343630158,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.837927508,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.044222222,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.183620393,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.933483201,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.078754792,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.008826931,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.063778582,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.707443467,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.977498027,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.580817365,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.304092663,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.807736006,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.382757859,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.131016809,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.039358373,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.983603169,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.496195059,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.533792552,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.753124613,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.050062781,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.322812722,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.286721412,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.208890921,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.626491703,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.093524228,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.86813215,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.838966391,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.883396799,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.704530553,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.642616201,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.006220131,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.725690667,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.526524853,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.570208005,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.692974293,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.512393857,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.85521691,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.824689834,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.643526288,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.627978642,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.169653298,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.153106314,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.261661007,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.453985587,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.681074132,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.005417452,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.98579665,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.01298864,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.6415947,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.270385647,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.980862387,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.43053397,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.220439351,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.714025649,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.76139491,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.732003308,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.628398917,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.874563775,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.139350493,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.827292294,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.826761897,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.393065383,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.27860181,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.206346581,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.189912913,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.833930601,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.905638432,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.824547068,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.618317791,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.959268599,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.680168611,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.876106888,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.77715955,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.685746703,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.774974745,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.959778086,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.149799652,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.006046157,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.965341863,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.429169041,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.867333201,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.661219925,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.452024479,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.717828879,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.538291408,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.882949752,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.104217837,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.196265551,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.710501002,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.072588647,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.117178935,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.881614048,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.160782453,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.805654234,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.173857866,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.645853847,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.907346108,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.798918831,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.794178298,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.635379331,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.409276737,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.317674987,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.573102184,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.420074801,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.354297259,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.292351512,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.904671449,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.393203155,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.95415967,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.241875928,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.310899388,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.809045329,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.283299349,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.890682234,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.533193663,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.710475111,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.552427163,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.498510971,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.929409434,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.601816977,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.126154389,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.884947243,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.566096245,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.139049066,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,3.587187724,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.813306207,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.744997918,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.067765417,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,3.296367859,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.698473961,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.488276562,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.775570614,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.940657266,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.12457582,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.35326443,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.856196483,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.953106392,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.487012334,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.537782143,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.815035017,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,3.086438324,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.397469172,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.228772683,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.89252894,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.426787351,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.734524735,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.782887894,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.672616615,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.673349856,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,3.673500064,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.708409758,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.876725224,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.601792399,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.306032465,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.048288475,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.49857968,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.56948911,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,2.779378373,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.991638444,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.116125084,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.660586778,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.053497883,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.475664252,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.891263387,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.013360295,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.955841357,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.665340997,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.961360745,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.033123126,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.178091174,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.70387915,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.733542372,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.080271059,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.130162146,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.10408975,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.824011583,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.858686567,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.194512138,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.86394327,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.864646769,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.928322225,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.569317948,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.81772093,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.881521336,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.044741163,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.000397792,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.997840674,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.177088012,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.697195462,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.68148565,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.775081765,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.834075772,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.802732099,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,1.228821683,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
0,0.995262274,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
