GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,pVD02,pVD03
Id,Id2,Geography,Total:,Owner occupied,Renter occupied,perc Owner occupied,perc Renter occupied
1400000US24033803402,24033803402,"Census Tract 8034.02, Prince George's County, Maryland",1583,1012,571,0.639292483,0.360707517
1400000US24033803505,24033803505,"Census Tract 8035.05, Prince George's County, Maryland",2345,1985,360,0.846481876,0.153518124
1400000US24033803508,24033803508,"Census Tract 8035.08, Prince George's County, Maryland",1634,624,1010,0.381884945,0.618115055
1400000US24033803509,24033803509,"Census Tract 8035.09, Prince George's County, Maryland",1021,124,897,0.121449559,0.878550441
1400000US24033803512,24033803512,"Census Tract 8035.12, Prince George's County, Maryland",1630,1020,610,0.625766871,0.374233129
1400000US24033803513,24033803513,"Census Tract 8035.13, Prince George's County, Maryland",1891,1293,598,0.683765204,0.316234796
1400000US24033803514,24033803514,"Census Tract 8035.14, Prince George's County, Maryland",1266,968,298,0.764612954,0.235387046
1400000US24033803515,24033803515,"Census Tract 8035.15, Prince George's County, Maryland",2585,2249,336,0.870019342,0.129980658
1400000US24033803516,24033803516,"Census Tract 8035.16, Prince George's County, Maryland",1128,1027,101,0.910460993,0.089539007
1400000US24033803517,24033803517,"Census Tract 8035.17, Prince George's County, Maryland",2012,1699,313,0.8444334,0.1555666
1400000US24033803518,24033803518,"Census Tract 8035.18, Prince George's County, Maryland",2555,1119,1436,0.437964775,0.562035225
1400000US24033803519,24033803519,"Census Tract 8035.19, Prince George's County, Maryland",1513,750,763,0.4957039,0.5042961
1400000US24033803601,24033803601,"Census Tract 8036.01, Prince George's County, Maryland",1059,1004,55,0.948064212,0.051935788
1400000US24033803602,24033803602,"Census Tract 8036.02, Prince George's County, Maryland",740,445,295,0.601351351,0.398648649
1400000US24033803605,24033803605,"Census Tract 8036.05, Prince George's County, Maryland",2039,1675,364,0.821481118,0.178518882
1400000US24033803606,24033803606,"Census Tract 8036.06, Prince George's County, Maryland",1554,1434,120,0.922779923,0.077220077
1400000US24033803607,24033803607,"Census Tract 8036.07, Prince George's County, Maryland",968,953,15,0.984504132,0.015495868
1400000US24033803608,24033803608,"Census Tract 8036.08, Prince George's County, Maryland",1805,1435,370,0.79501385,0.20498615
1400000US24033803610,24033803610,"Census Tract 8036.10, Prince George's County, Maryland",1081,764,317,0.706753006,0.293246994
1400000US24033803612,24033803612,"Census Tract 8036.12, Prince George's County, Maryland",1285,340,945,0.26459144,0.73540856
1400000US24033803613,24033803613,"Census Tract 8036.13, Prince George's County, Maryland",2003,738,1265,0.368447329,0.631552671
1400000US24033803700,24033803700,"Census Tract 8037, Prince George's County, Maryland",716,685,31,0.956703911,0.043296089
1400000US24033803801,24033803801,"Census Tract 8038.01, Prince George's County, Maryland",695,603,92,0.867625899,0.132374101
1400000US24033803803,24033803803,"Census Tract 8038.03, Prince George's County, Maryland",1768,1137,631,0.643099548,0.356900452
1400000US24033803900,24033803900,"Census Tract 8039, Prince George's County, Maryland",1067,618,449,0.579194002,0.420805998
1400000US24033804001,24033804001,"Census Tract 8040.01, Prince George's County, Maryland",1813,174,1639,0.095973525,0.904026475
1400000US24033804002,24033804002,"Census Tract 8040.02, Prince George's County, Maryland",1293,661,632,0.51121423,0.48878577
1400000US24033804101,24033804101,"Census Tract 8041.01, Prince George's County, Maryland",1150,591,559,0.513913043,0.486086957
1400000US24033804102,24033804102,"Census Tract 8041.02, Prince George's County, Maryland",1822,932,890,0.511525796,0.488474204
1400000US24033804200,24033804200,"Census Tract 8042, Prince George's County, Maryland",1115,1009,106,0.904932735,0.095067265
1400000US24033804300,24033804300,"Census Tract 8043, Prince George's County, Maryland",1202,433,769,0.360232945,0.639767055
1400000US24033804400,24033804400,"Census Tract 8044, Prince George's County, Maryland",849,620,229,0.730270907,0.269729093
1400000US24033804600,24033804600,"Census Tract 8046, Prince George's County, Maryland",898,662,236,0.737193764,0.262806236
1400000US24033804700,24033804700,"Census Tract 8047, Prince George's County, Maryland",1259,863,396,0.685464654,0.314535346
1400000US24033804800,24033804800,"Census Tract 8048, Prince George's County, Maryland",2366,57,2309,0.024091293,0.975908707
1400000US24033804900,24033804900,"Census Tract 8049, Prince George's County, Maryland",1475,507,968,0.343728814,0.656271186
1400000US24033805000,24033805000,"Census Tract 8050, Prince George's County, Maryland",2237,781,1456,0.349128297,0.650871703
1400000US24033805101,24033805101,"Census Tract 8051.01, Prince George's County, Maryland",1259,388,871,0.308181096,0.691818904
1400000US24033805201,24033805201,"Census Tract 8052.01, Prince George's County, Maryland",1307,570,737,0.436113236,0.563886764
1400000US24033805202,24033805202,"Census Tract 8052.02, Prince George's County, Maryland",1222,332,890,0.271685761,0.728314239
1400000US24033805500,24033805500,"Census Tract 8055, Prince George's County, Maryland",1517,577,940,0.380355966,0.619644034
1400000US24033805601,24033805601,"Census Tract 8056.01, Prince George's County, Maryland",1570,56,1514,0.03566879,0.96433121
1400000US24033805602,24033805602,"Census Tract 8056.02, Prince George's County, Maryland",1340,133,1207,0.099253731,0.900746269
1400000US24033805700,24033805700,"Census Tract 8057, Prince George's County, Maryland",1682,857,825,0.509512485,0.490487515
1400000US24033805801,24033805801,"Census Tract 8058.01, Prince George's County, Maryland",1067,938,129,0.879100281,0.120899719
1400000US24033805802,24033805802,"Census Tract 8058.02, Prince George's County, Maryland",946,738,208,0.78012685,0.21987315
1400000US24033805901,24033805901,"Census Tract 8059.01, Prince George's County, Maryland",2456,387,2069,0.15757329,0.84242671
1400000US24033805904,24033805904,"Census Tract 8059.04, Prince George's County, Maryland",891,784,107,0.879910213,0.120089787
1400000US24033805905,24033805905,"Census Tract 8059.05, Prince George's County, Maryland",2627,805,1822,0.306433194,0.693566806
1400000US24033806000,24033806000,"Census Tract 8060, Prince George's County, Maryland",1491,823,668,0.551978538,0.448021462
1400000US24033806100,24033806100,"Census Tract 8061, Prince George's County, Maryland",1524,1032,492,0.677165354,0.322834646
1400000US24033806200,24033806200,"Census Tract 8062, Prince George's County, Maryland",1606,815,791,0.50747198,0.49252802
1400000US24033806300,24033806300,"Census Tract 8063, Prince George's County, Maryland",669,361,308,0.53961136,0.46038864
1400000US24033806400,24033806400,"Census Tract 8064, Prince George's County, Maryland",1201,991,210,0.825145712,0.174854288
1400000US24033806501,24033806501,"Census Tract 8065.01, Prince George's County, Maryland",1466,494,972,0.336971351,0.663028649
1400000US24033806601,24033806601,"Census Tract 8066.01, Prince George's County, Maryland",1270,655,615,0.515748031,0.484251969
1400000US24033806602,24033806602,"Census Tract 8066.02, Prince George's County, Maryland",1377,734,643,0.533042847,0.466957153
1400000US24033806703,24033806703,"Census Tract 8067.03, Prince George's County, Maryland",2343,23,2320,0.009816475,0.990183525
1400000US24033806706,24033806706,"Census Tract 8067.06, Prince George's County, Maryland",1505,1065,440,0.707641196,0.292358804
1400000US24033806708,24033806708,"Census Tract 8067.08, Prince George's County, Maryland",2154,974,1180,0.452181987,0.547818013
1400000US24033806710,24033806710,"Census Tract 8067.10, Prince George's County, Maryland",1966,1415,551,0.719735504,0.280264496
1400000US24033806711,24033806711,"Census Tract 8067.11, Prince George's County, Maryland",1654,866,788,0.523579202,0.476420798
1400000US24033806712,24033806712,"Census Tract 8067.12, Prince George's County, Maryland",1345,698,647,0.518959108,0.481040892
1400000US24033806800,24033806800,"Census Tract 8068, Prince George's County, Maryland",1326,1164,162,0.877828054,0.122171946
1400000US24033806900,24033806900,"Census Tract 8069, Prince George's County, Maryland",1355,1131,224,0.834686347,0.165313653
1400000US24033807000,24033807000,"Census Tract 8070, Prince George's County, Maryland",1843,915,928,0.496473142,0.503526858
1400000US24033807102,24033807102,"Census Tract 8071.02, Prince George's County, Maryland",890,642,248,0.721348315,0.278651685
1400000US24033807200,24033807200,"Census Tract 8072, Prince George's County, Maryland",1042,240,802,0.230326296,0.769673704
1400000US24033807301,24033807301,"Census Tract 8073.01, Prince George's County, Maryland",1419,489,930,0.344608879,0.655391121
1400000US24033807304,24033807304,"Census Tract 8073.04, Prince George's County, Maryland",580,531,49,0.915517241,0.084482759
1400000US24033807305,24033807305,"Census Tract 8073.05, Prince George's County, Maryland",1045,729,316,0.697607656,0.302392344
1400000US24033807404,24033807404,"Census Tract 8074.04, Prince George's County, Maryland",1639,1165,474,0.710799268,0.289200732
1400000US24033807405,24033807405,"Census Tract 8074.05, Prince George's County, Maryland",1791,1474,317,0.823003908,0.176996092
1400000US24033807406,24033807406,"Census Tract 8074.06, Prince George's County, Maryland",2708,1226,1482,0.452732644,0.547267356
1400000US24033807407,24033807407,"Census Tract 8074.07, Prince George's County, Maryland",1850,1116,734,0.603243243,0.396756757
1400000US24033807408,24033807408,"Census Tract 8074.08, Prince George's County, Maryland",2297,1874,423,0.815846757,0.184153243
1400000US51013100100,51013100100,"Census Tract 1001, Arlington County, Virginia",1661,1431,230,0.861529199,0.138470801
1400000US51013100200,51013100200,"Census Tract 1002, Arlington County, Virginia",2130,1937,193,0.909389671,0.090610329
1400000US51013100300,51013100300,"Census Tract 1003, Arlington County, Virginia",2099,1966,133,0.936636494,0.063363506
1400000US51013100400,51013100400,"Census Tract 1004, Arlington County, Virginia",1257,1157,100,0.920445505,0.079554495
1400000US51013100500,51013100500,"Census Tract 1005, Arlington County, Virginia",1507,1188,319,0.788321168,0.211678832
1400000US51013100600,51013100600,"Census Tract 1006, Arlington County, Virginia",1168,654,514,0.559931507,0.440068493
1400000US51013100700,51013100700,"Census Tract 1007, Arlington County, Virginia",2278,1315,963,0.577260755,0.422739245
1400000US51013100800,51013100800,"Census Tract 1008, Arlington County, Virginia",507,369,138,0.727810651,0.272189349
1400000US51013100900,51013100900,"Census Tract 1009, Arlington County, Virginia",1669,980,689,0.587177951,0.412822049
1400000US51013101000,51013101000,"Census Tract 1010, Arlington County, Virginia",1233,833,400,0.675587997,0.324412003
1400000US51013101100,51013101100,"Census Tract 1011, Arlington County, Virginia",1835,1460,375,0.795640327,0.204359673
1400000US51013101200,51013101200,"Census Tract 1012, Arlington County, Virginia",1429,918,511,0.642407278,0.357592722
1400000US51013101300,51013101300,"Census Tract 1013, Arlington County, Virginia",2372,1833,539,0.772765599,0.227234401
1400000US51013101400,51013101400,"Census Tract 1014, Arlington County, Virginia",5069,1560,3509,0.307753008,0.692246992
1400000US51013101500,51013101500,"Census Tract 1015, Arlington County, Virginia",3037,1168,1869,0.384590056,0.615409944
1400000US51013101600,51013101600,"Census Tract 1016, Arlington County, Virginia",3444,1143,2301,0.331881533,0.668118467
1400000US51013101700,51013101700,"Census Tract 1017, Arlington County, Virginia",5518,1042,4476,0.188836535,0.811163465
1400000US51013101800,51013101800,"Census Tract 1018, Arlington County, Virginia",5174,1358,3816,0.262466177,0.737533823
1400000US51013101900,51013101900,"Census Tract 1019, Arlington County, Virginia",953,703,250,0.737670514,0.262329486
1400000US51013102000,51013102000,"Census Tract 1020, Arlington County, Virginia",3910,686,3224,0.17544757,0.82455243
1400000US51013102100,51013102100,"Census Tract 1021, Arlington County, Virginia",882,567,315,0.642857143,0.357142857
1400000US51013102200,51013102200,"Census Tract 1022, Arlington County, Virginia",2472,857,1615,0.346682848,0.653317152
1400000US51013102300,51013102300,"Census Tract 1023, Arlington County, Virginia",2013,1221,792,0.606557377,0.393442623
1400000US51013102400,51013102400,"Census Tract 1024, Arlington County, Virginia",1523,741,782,0.486539724,0.513460276
1400000US51013102500,51013102500,"Census Tract 1025, Arlington County, Virginia",2007,507,1500,0.252615845,0.747384155
1400000US51013102600,51013102600,"Census Tract 1026, Arlington County, Virginia",1127,530,597,0.470275067,0.529724933
1400000US51013102700,51013102700,"Census Tract 1027, Arlington County, Virginia",2188,169,2019,0.077239488,0.922760512
1400000US51013102800,51013102800,"Census Tract 1028, Arlington County, Virginia",3480,1427,2053,0.410057471,0.589942529
1400000US51013102900,51013102900,"Census Tract 1029, Arlington County, Virginia",3782,1700,2082,0.44949762,0.55050238
1400000US51013103000,51013103000,"Census Tract 1030, Arlington County, Virginia",1700,1214,486,0.714117647,0.285882353
1400000US51013103100,51013103100,"Census Tract 1031, Arlington County, Virginia",1559,839,720,0.538165491,0.461834509
1400000US51013103200,51013103200,"Census Tract 1032, Arlington County, Virginia",3699,860,2839,0.232495269,0.767504731
1400000US51013103300,51013103300,"Census Tract 1033, Arlington County, Virginia",445,279,166,0.626966292,0.373033708
1400000US51013103401,51013103401,"Census Tract 1034.01, Arlington County, Virginia",181,9,172,0.049723757,0.950276243
1400000US51013103402,51013103402,"Census Tract 1034.02, Arlington County, Virginia",1985,303,1682,0.152644836,0.847355164
1400000US51013103500,51013103500,"Census Tract 1035, Arlington County, Virginia",4871,669,4202,0.137343461,0.862656539
1400000US51013103600,51013103600,"Census Tract 1036, Arlington County, Virginia",1776,583,1193,0.328265766,0.671734234
1400000US51013103700,51013103700,"Census Tract 1037, Arlington County, Virginia",1012,831,181,0.821146245,0.178853755
1400000US51013103800,51013103800,"Census Tract 1038, Arlington County, Virginia",1400,357,1043,0.255,0.745
1400000US51059415100,51059415100,"Census Tract 4151, Fairfax County, Virginia",1262,1084,178,0.858954041,0.141045959
1400000US51059415200,51059415200,"Census Tract 4152, Fairfax County, Virginia",1854,1129,725,0.608953614,0.391046386
1400000US51059415300,51059415300,"Census Tract 4153, Fairfax County, Virginia",1434,1055,379,0.735704324,0.264295676
1400000US51059415400,51059415400,"Census Tract 4154, Fairfax County, Virginia",3117,1445,1672,0.463586782,0.536413218
1400000US51059415500,51059415500,"Census Tract 4155, Fairfax County, Virginia",2198,1556,642,0.707916288,0.292083712
1400000US51059415600,51059415600,"Census Tract 4156, Fairfax County, Virginia",1034,969,65,0.937137331,0.062862669
1400000US51059415700,51059415700,"Census Tract 4157, Fairfax County, Virginia",1346,1268,78,0.94205052,0.05794948
1400000US51059415800,51059415800,"Census Tract 4158, Fairfax County, Virginia",1656,1548,108,0.934782609,0.065217391
1400000US51059415900,51059415900,"Census Tract 4159, Fairfax County, Virginia",1145,1044,101,0.911790393,0.088209607
1400000US51059416000,51059416000,"Census Tract 4160, Fairfax County, Virginia",1589,1016,573,0.639395846,0.360604154
1400000US51059416100,51059416100,"Census Tract 4161, Fairfax County, Virginia",1356,1243,113,0.916666667,0.083333333
1400000US51059416200,51059416200,"Census Tract 4162, Fairfax County, Virginia",1085,29,1056,0.026728111,0.973271889
1400000US51059416300,51059416300,"Census Tract 4163, Fairfax County, Virginia",700,601,99,0.858571429,0.141428571
1400000US51059420100,51059420100,"Census Tract 4201, Fairfax County, Virginia",1057,912,145,0.8628193,0.1371807
1400000US51059420200,51059420200,"Census Tract 4202, Fairfax County, Virginia",2853,2156,697,0.755695759,0.244304241
1400000US51059420300,51059420300,"Census Tract 4203, Fairfax County, Virginia",1903,1675,228,0.880189175,0.119810825
1400000US51059420400,51059420400,"Census Tract 4204, Fairfax County, Virginia",1479,202,1277,0.136578769,0.863421231
1400000US51059420500,51059420500,"Census Tract 4205, Fairfax County, Virginia",3112,1434,1678,0.460796915,0.539203085
1400000US51059420600,51059420600,"Census Tract 4206, Fairfax County, Virginia",1660,789,871,0.475301205,0.524698795
1400000US51059420700,51059420700,"Census Tract 4207, Fairfax County, Virginia",1311,1199,112,0.914569031,0.085430969
1400000US51059420800,51059420800,"Census Tract 4208, Fairfax County, Virginia",1168,1080,88,0.924657534,0.075342466
1400000US51059421000,51059421000,"Census Tract 4210, Fairfax County, Virginia",2509,1580,929,0.629732961,0.370267039
1400000US51059421100,51059421100,"Census Tract 4211, Fairfax County, Virginia",4857,3878,979,0.798435248,0.201564752
1400000US51059421200,51059421200,"Census Tract 4212, Fairfax County, Virginia",702,624,78,0.888888889,0.111111111
1400000US51059421300,51059421300,"Census Tract 4213, Fairfax County, Virginia",1447,1243,204,0.859018659,0.140981341
1400000US51059421400,51059421400,"Census Tract 4214, Fairfax County, Virginia",2353,401,1952,0.170420739,0.829579261
1400000US51059421500,51059421500,"Census Tract 4215, Fairfax County, Virginia",1985,1164,821,0.586397985,0.413602015
1400000US51059421600,51059421600,"Census Tract 4216, Fairfax County, Virginia",1878,886,992,0.471778488,0.528221512
1400000US51059421700,51059421700,"Census Tract 4217, Fairfax County, Virginia",2596,1792,804,0.690292758,0.309707242
1400000US51059421800,51059421800,"Census Tract 4218, Fairfax County, Virginia",2011,795,1216,0.395325709,0.604674291
1400000US51059421900,51059421900,"Census Tract 4219, Fairfax County, Virginia",813,7,806,0.008610086,0.991389914
1400000US51059422000,51059422000,"Census Tract 4220, Fairfax County, Virginia",1107,560,547,0.505871725,0.494128275
1400000US51059422100,51059422100,"Census Tract 4221, Fairfax County, Virginia",3650,1995,1655,0.546575342,0.453424658
1400000US51059422200,51059422200,"Census Tract 4222, Fairfax County, Virginia",6,6,0,1,0
1400000US51059422300,51059422300,"Census Tract 4223, Fairfax County, Virginia",3370,2238,1132,0.664094955,0.335905045
1400000US51059422400,51059422400,"Census Tract 4224, Fairfax County, Virginia",4039,2440,1599,0.604109928,0.395890072
1400000US51059430100,51059430100,"Census Tract 4301, Fairfax County, Virginia",2520,2272,248,0.901587302,0.098412698
1400000US51059430200,51059430200,"Census Tract 4302, Fairfax County, Virginia",3846,3281,565,0.853094124,0.146905876
1400000US51059430400,51059430400,"Census Tract 4304, Fairfax County, Virginia",2257,2034,223,0.901196278,0.098803722
1400000US51059430500,51059430500,"Census Tract 4305, Fairfax County, Virginia",570,531,39,0.931578947,0.068421053
1400000US51059430600,51059430600,"Census Tract 4306, Fairfax County, Virginia",1795,1311,484,0.730362117,0.269637883
1400000US51059430700,51059430700,"Census Tract 4307, Fairfax County, Virginia",909,775,134,0.852585259,0.147414741
1400000US51059430800,51059430800,"Census Tract 4308, Fairfax County, Virginia",3272,2560,712,0.782396088,0.217603912
1400000US51059430900,51059430900,"Census Tract 4309, Fairfax County, Virginia",2327,1798,529,0.772668672,0.227331328
1400000US51059431000,51059431000,"Census Tract 4310, Fairfax County, Virginia",2302,1891,411,0.8214596,0.1785404
1400000US51059431300,51059431300,"Census Tract 4313, Fairfax County, Virginia",1400,1223,177,0.873571429,0.126428571
1400000US51059431400,51059431400,"Census Tract 4314, Fairfax County, Virginia",1445,1261,184,0.87266436,0.12733564
1400000US51059431500,51059431500,"Census Tract 4315, Fairfax County, Virginia",1852,1600,252,0.863930886,0.136069114
1400000US51059431600,51059431600,"Census Tract 4316, Fairfax County, Virginia",2030,1297,733,0.638916256,0.361083744
1400000US51059431800,51059431800,"Census Tract 4318, Fairfax County, Virginia",2403,2025,378,0.842696629,0.157303371
1400000US51059431900,51059431900,"Census Tract 4319, Fairfax County, Virginia",1095,1027,68,0.937899543,0.062100457
1400000US51059432000,51059432000,"Census Tract 4320, Fairfax County, Virginia",1099,819,280,0.74522293,0.25477707
1400000US51059432100,51059432100,"Census Tract 4321, Fairfax County, Virginia",1424,1128,296,0.792134831,0.207865169
1400000US51059432200,51059432200,"Census Tract 4322, Fairfax County, Virginia",2541,1721,820,0.677292405,0.322707595
1400000US51059432300,51059432300,"Census Tract 4323, Fairfax County, Virginia",1643,1381,262,0.840535606,0.159464394
1400000US51059432400,51059432400,"Census Tract 4324, Fairfax County, Virginia",2823,2556,267,0.905419766,0.094580234
1400000US51059432500,51059432500,"Census Tract 4325, Fairfax County, Virginia",1874,1696,178,0.905016009,0.094983991
1400000US51059432600,51059432600,"Census Tract 4326, Fairfax County, Virginia",1508,1317,191,0.873342175,0.126657825
1400000US51059432700,51059432700,"Census Tract 4327, Fairfax County, Virginia",2583,2064,519,0.799070848,0.200929152
1400000US51059432800,51059432800,"Census Tract 4328, Fairfax County, Virginia",732,509,223,0.695355191,0.304644809
1400000US51059440100,51059440100,"Census Tract 4401, Fairfax County, Virginia",2627,1854,773,0.705748002,0.294251998
1400000US51059440200,51059440200,"Census Tract 4402, Fairfax County, Virginia",2564,1219,1345,0.475429017,0.524570983
1400000US51059440300,51059440300,"Census Tract 4403, Fairfax County, Virginia",926,874,52,0.943844492,0.056155508
1400000US51059440500,51059440500,"Census Tract 4405, Fairfax County, Virginia",2201,2005,196,0.910949568,0.089050432
1400000US51059440600,51059440600,"Census Tract 4406, Fairfax County, Virginia",831,782,49,0.941034898,0.058965102
1400000US51059440700,51059440700,"Census Tract 4407, Fairfax County, Virginia",2778,2595,183,0.93412527,0.06587473
1400000US51059440800,51059440800,"Census Tract 4408, Fairfax County, Virginia",2042,1794,248,0.878550441,0.121449559
1400000US51059450100,51059450100,"Census Tract 4501, Fairfax County, Virginia",2211,1174,1037,0.530981456,0.469018544
1400000US51059450200,51059450200,"Census Tract 4502, Fairfax County, Virginia",1299,682,617,0.525019246,0.474980754
1400000US51059450300,51059450300,"Census Tract 4503, Fairfax County, Virginia",1636,1206,430,0.737163814,0.262836186
1400000US51059450400,51059450400,"Census Tract 4504, Fairfax County, Virginia",929,805,124,0.866523143,0.133476857
1400000US51059450500,51059450500,"Census Tract 4505, Fairfax County, Virginia",868,807,61,0.929723502,0.070276498
1400000US51059450600,51059450600,"Census Tract 4506, Fairfax County, Virginia",3143,1972,1171,0.627426026,0.372573974
1400000US51059450700,51059450700,"Census Tract 4507, Fairfax County, Virginia",2390,1139,1251,0.476569038,0.523430962
1400000US51059450800,51059450800,"Census Tract 4508, Fairfax County, Virginia",1142,979,163,0.857267951,0.142732049
1400000US51059450900,51059450900,"Census Tract 4509, Fairfax County, Virginia",562,513,49,0.912811388,0.087188612
1400000US51059451000,51059451000,"Census Tract 4510, Fairfax County, Virginia",895,800,95,0.893854749,0.106145251
1400000US51059451100,51059451100,"Census Tract 4511, Fairfax County, Virginia",813,756,57,0.929889299,0.070110701
1400000US51059451200,51059451200,"Census Tract 4512, Fairfax County, Virginia",607,581,26,0.957166392,0.042833608
1400000US51059451300,51059451300,"Census Tract 4513, Fairfax County, Virginia",872,761,111,0.872706422,0.127293578
1400000US51059451400,51059451400,"Census Tract 4514, Fairfax County, Virginia",1123,175,948,0.155832591,0.844167409
1400000US51059451500,51059451500,"Census Tract 4515, Fairfax County, Virginia",3799,1507,2292,0.396683338,0.603316662
1400000US51059451600,51059451600,"Census Tract 4516, Fairfax County, Virginia",2674,774,1900,0.289454001,0.710545999
1400000US51059451800,51059451800,"Census Tract 4518, Fairfax County, Virginia",1087,987,100,0.90800368,0.09199632
1400000US51059451900,51059451900,"Census Tract 4519, Fairfax County, Virginia",2145,1113,1032,0.518881119,0.481118881
1400000US51059452000,51059452000,"Census Tract 4520, Fairfax County, Virginia",1084,738,346,0.680811808,0.319188192
1400000US51059452100,51059452100,"Census Tract 4521, Fairfax County, Virginia",2565,1996,569,0.778167641,0.221832359
1400000US51059452200,51059452200,"Census Tract 4522, Fairfax County, Virginia",2129,1204,925,0.56552372,0.43447628
1400000US51059452300,51059452300,"Census Tract 4523, Fairfax County, Virginia",3100,1311,1789,0.422903226,0.577096774
1400000US51059452400,51059452400,"Census Tract 4524, Fairfax County, Virginia",2317,1693,624,0.730686232,0.269313768
1400000US51059452500,51059452500,"Census Tract 4525, Fairfax County, Virginia",2891,1498,1393,0.518159806,0.481840194
1400000US51059452600,51059452600,"Census Tract 4526, Fairfax County, Virginia",1705,1026,679,0.601759531,0.398240469
1400000US51059452700,51059452700,"Census Tract 4527, Fairfax County, Virginia",1710,785,925,0.459064327,0.540935673
1400000US51059452800,51059452800,"Census Tract 4528, Fairfax County, Virginia",3842,1999,1843,0.520301926,0.479698074
1400000US51059460100,51059460100,"Census Tract 4601, Fairfax County, Virginia",1244,1161,83,0.933279743,0.066720257
1400000US51059460200,51059460200,"Census Tract 4602, Fairfax County, Virginia",1312,1252,60,0.954268293,0.045731707
1400000US51059460300,51059460300,"Census Tract 4603, Fairfax County, Virginia",931,878,53,0.943071966,0.056928034
1400000US51059460400,51059460400,"Census Tract 4604, Fairfax County, Virginia",1794,1258,536,0.70122631,0.29877369
1400000US51059460500,51059460500,"Census Tract 4605, Fairfax County, Virginia",2703,2174,529,0.804291528,0.195708472
1400000US51059460600,51059460600,"Census Tract 4606, Fairfax County, Virginia",1433,1153,280,0.804605722,0.195394278
1400000US51059460700,51059460700,"Census Tract 4607, Fairfax County, Virginia",2523,2173,350,0.861276258,0.138723742
1400000US51059460800,51059460800,"Census Tract 4608, Fairfax County, Virginia",1113,930,183,0.835579515,0.164420485
1400000US51059460900,51059460900,"Census Tract 4609, Fairfax County, Virginia",840,750,90,0.892857143,0.107142857
1400000US51059461000,51059461000,"Census Tract 4610, Fairfax County, Virginia",862,753,109,0.873549884,0.126450116
1400000US51059461100,51059461100,"Census Tract 4611, Fairfax County, Virginia",2409,1931,478,0.801577418,0.198422582
1400000US51059461200,51059461200,"Census Tract 4612, Fairfax County, Virginia",2155,2029,126,0.941531323,0.058468677
1400000US51059461500,51059461500,"Census Tract 4615, Fairfax County, Virginia",1908,1554,354,0.814465409,0.185534591
1400000US51059461600,51059461600,"Census Tract 4616, Fairfax County, Virginia",2715,1409,1306,0.518968692,0.481031308
1400000US51059461700,51059461700,"Census Tract 4617, Fairfax County, Virginia",2213,1225,988,0.553547221,0.446452779
1400000US51059461800,51059461800,"Census Tract 4618, Fairfax County, Virginia",2566,1344,1222,0.523772408,0.476227592
1400000US51059461900,51059461900,"Census Tract 4619, Fairfax County, Virginia",1873,557,1316,0.297383876,0.702616124
1400000US51059470100,51059470100,"Census Tract 4701, Fairfax County, Virginia",925,858,67,0.927567568,0.072432432
1400000US51059470200,51059470200,"Census Tract 4702, Fairfax County, Virginia",0,0,0,#DIV/0!,#DIV/0!
1400000US51059470300,51059470300,"Census Tract 4703, Fairfax County, Virginia",1121,1065,56,0.950044603,0.049955397
1400000US51059470400,51059470400,"Census Tract 4704, Fairfax County, Virginia",1680,1484,196,0.883333333,0.116666667
1400000US51059470500,51059470500,"Census Tract 4705, Fairfax County, Virginia",2059,1535,524,0.745507528,0.254492472
1400000US51059470600,51059470600,"Census Tract 4706, Fairfax County, Virginia",930,682,248,0.733333333,0.266666667
1400000US51059470700,51059470700,"Census Tract 4707, Fairfax County, Virginia",1819,1620,199,0.89059923,0.10940077
1400000US51059470800,51059470800,"Census Tract 4708, Fairfax County, Virginia",1065,902,163,0.846948357,0.153051643
1400000US51059470900,51059470900,"Census Tract 4709, Fairfax County, Virginia",2425,1997,428,0.823505155,0.176494845
1400000US51059471000,51059471000,"Census Tract 4710, Fairfax County, Virginia",804,662,142,0.823383085,0.176616915
1400000US51059471100,51059471100,"Census Tract 4711, Fairfax County, Virginia",2385,1683,702,0.705660377,0.294339623
1400000US51059471200,51059471200,"Census Tract 4712, Fairfax County, Virginia",3275,1107,2168,0.338015267,0.661984733
1400000US51059471300,51059471300,"Census Tract 4713, Fairfax County, Virginia",3773,1400,2373,0.371057514,0.628942486
1400000US51059471400,51059471400,"Census Tract 4714, Fairfax County, Virginia",2545,1728,817,0.678978389,0.321021611
1400000US51059480100,51059480100,"Census Tract 4801, Fairfax County, Virginia",1360,1285,75,0.944852941,0.055147059
1400000US51059480200,51059480200,"Census Tract 4802, Fairfax County, Virginia",3910,2143,1767,0.548081841,0.451918159
1400000US51059480300,51059480300,"Census Tract 4803, Fairfax County, Virginia",2118,2024,94,0.955618508,0.044381492
1400000US51059480400,51059480400,"Census Tract 4804, Fairfax County, Virginia",3042,2951,91,0.97008547,0.02991453
1400000US51059480500,51059480500,"Census Tract 4805, Fairfax County, Virginia",6173,4924,1249,0.797667261,0.202332739
1400000US51059480800,51059480800,"Census Tract 4808, Fairfax County, Virginia",2616,1823,793,0.696865443,0.303134557
1400000US51059480900,51059480900,"Census Tract 4809, Fairfax County, Virginia",4347,2763,1584,0.635610766,0.364389234
1400000US51059481000,51059481000,"Census Tract 4810, Fairfax County, Virginia",1235,613,622,0.496356275,0.503643725
