GEO_ID,Component_1,Component_2,Component_3,Component_4,Component_5
1400000US11001003200,0.47545782747,-0.356712877239,-0.300981681331,-0.848065918576,0.340363975324
1400000US11001000801,0.882909435238,-2.58420681209,-1.77409218149,0.281806968861,0.391113106494
1400000US11001002900,-0.606049233432,-0.817717876093,0.128708381654,-0.77207305532,0.0827902555547
1400000US11001003100,-0.144093333057,0.10249188937,0.392524791926,-0.145399717432,-0.159229016692
1400000US11001009301,0.236001671281,0.260583301004,-0.734856068139,0.00237525598441,0.267432017491
1400000US11001009101,0.790104030574,0.0345862792657,-1.37499897191,-0.794228635448,0.793832771874
1400000US11001000701,0.613185560831,-1.3256452377,-1.67787925617,1.34758850091,0.0774937178454
1400000US11001000501,0.310015434783,-0.992829302064,0.103295409874,1.46201094181,-0.665254678814
1400000US11001009201,0.077255786091,1.01343720357,0.261706665835,0.593752725009,-0.285278711421
1400000US11001002702,-0.864505127162,-2.32631944514,-0.356238927049,-0.989958952498,0.234311142458
1400000US11001002802,-0.721296933269,-1.52722455098,0.167130961104,-0.641228795273,-0.0337190454774
1400000US11001000502,-0.157225301705,-0.978651543436,-0.562023819168,1.3114189509,-0.352408238868
1400000US11001000400,-1.23311567072,0.120018809252,-0.945750156789,1.71426329585,-0.273375661579
1400000US11001003000,-0.00786056999666,-0.041516601503,0.75421561982,-0.262301556606,-0.274096696425
1400000US11001009000,1.45526002933,1.70010734893,-2.00779251982,1.00379475213,0.575707786504
1400000US11001003400,1.43376586781,-0.64138272533,1.33249957362,-0.989985368217,-0.275608520212
1400000US11001009302,0.295360996584,1.67463542069,-0.236040440392,0.504185886958,0.00191683784613
1400000US11001003900,-0.47351220476,-1.64520897361,-0.126027421281,-0.132874756789,-0.0924611136344
1400000US11001009102,1.06691274668,-0.114966841469,-0.138313895162,-0.882613227853,0.316716956401
1400000US11001009203,0.524125123951,0.729618534763,-0.22178756194,-0.246328255214,0.18584240505
1400000US11001003500,1.13383359884,-0.351608702756,1.30129960637,-0.565073272767,-0.392469013625
1400000US11001003800,-0.922679345753,-1.47103083169,-0.0242302138734,-0.678423794701,0.0567403499664
1400000US11001003600,-0.210514599408,-0.535611914927,0.115223244581,-0.592713877732,0.056477549923
1400000US11001003301,-0.34168219389,0.759709003535,-0.191713743122,-0.501284726097,0.245249181812
1400000US11001003700,0.527472004507,-1.40536068154,0.539871258967,-0.8250051392,-0.0870908490052
1400000US11001000702,0.602434336396,-1.28660489731,0.113987407118,1.26919927318,-0.619902378474
1400000US11001009204,0.505316411138,0.857697407209,0.326854778985,-0.165072169243,-0.0551983791951
1400000US11001004001,-0.896165016044,-1.21349180706,-0.236372577877,0.61235094955,-0.27851669964
1400000US11001000300,0.240585694506,-2.54189085901,-0.234967137562,0.0400582860265,-0.160665332776
1400000US11001004002,-1.21282966285,-0.846661993028,0.253061378306,0.518574837372,-0.423722981423
1400000US11001008702,-0.221521967604,1.1165241385,0.147120485189,-0.180901545807,0.0277640549182
1400000US11001004100,-0.895872266758,-0.503417734042,-0.920346866743,1.32895324005,-0.192237263703
1400000US11001004400,-1.0532877381,0.0815001059762,0.392585523,-0.32770434493,-0.117258916828
1400000US11001004300,-1.04444721688,-0.631821793193,0.244977577911,-0.225660411643,-0.146178635616
1400000US11001000802,-0.754065874154,-0.968938885285,0.0128460334228,0.989537390546,-0.48713039946
1400000US11001004201,-1.78871367108,-1.15427290258,0.328746711446,-0.141685285196,-0.263848374984
1400000US11001008701,0.222419034631,0.97636654756,-0.0876656208409,-0.23721613661,0.140801428588
1400000US11001009601,1.14296209975,0.667048622046,0.960861112759,-0.141630750306,-0.32172714225
1400000US11001000100,-0.257865020682,-1.60939682359,-1.17400888995,0.61602136433,0.0837631472984
1400000US11001008905,-1.57099135951,0.488124474172,0.228781204441,2.05806003098,-0.846492811539
1400000US11001000202,-0.69178507946,-1.5642071497,-0.0455285264648,0.530063507508,-0.35017896648
1400000US11001008803,-0.0853444408586,0.0442498406325,1.48697180387,0.13637108538,-0.702793838851
1400000US11001008804,0.336898589589,1.01989634911,0.12258595393,-0.225198095994,0.0570571909006
1400000US11001003302,-0.218819867796,1.19190074684,0.0827461916216,-0.120767359201,0.0390877732707
1400000US11001004202,-1.49061181086,-0.967208601949,0.188326677305,0.45076463855,-0.38914317235
1400000US11001004801,-1.04502249065,0.937063797246,0.0642200918823,-0.235305456553,0.0494046619478
1400000US11001004600,0.0585665868501,0.420631463064,0.351742636283,-0.65919396289,0.0613185878325
1400000US11001005500,-0.572075473654,-1.80054795984,-0.380650928616,0.114387798927,-0.0875298538563
1400000US11001005301,-1.16626474685,-2.05165687918,-0.202515753037,-0.386047660418,-0.0199652371479
1400000US11001005000,-1.51787194329,-2.60921474016,-0.51114684946,-2.24839265628,0.692563672151
1400000US11001004901,-0.220883009895,0.741885540627,0.384234743508,-0.0392078122873,-0.14527950767
1400000US11001005201,-1.81148731833,-1.50138008687,-0.0548122550356,-0.828073327715,0.0996860445401
1400000US11001000201,0.475299081263,-2.31905673755,1.22738204712,0.287062553516,-0.816651965828
1400000US11001008600,-2.71437230287,1.93619538812,0.333562702168,-0.223643069726,-0.0225258884076
1400000US11001007806,-0.108196901171,1.17616861758,-0.0132701291503,-0.333711890671,0.151948581869
1400000US11001005302,-3.1486372616,0.579221788356,0.0927931627213,1.1689251692,-0.512909083576
1400000US11001005401,-0.4245303882,-0.597629926505,1.18911244325,1.43146552897,-1.08049845822
1400000US11001005402,-9.69625295186,0.813660582344,0.262661435846,-1.85607582551,0.335327036585
1400000US11001009602,1.76523209738,0.295117850776,0.754313472845,-0.182999926476,-0.239152926666
1400000US11001004902,-0.856012840535,0.0594263474963,0.997975916429,-0.293964317849,-0.372001478443
1400000US11001004802,0.433438542091,0.259217907287,0.217941994759,-0.0591596673787,-0.0940959887782
1400000US11001008500,0.307237901779,0.474519673506,-0.0926350950454,-0.543162694199,0.211135292567
1400000US11001008802,0.888877762615,0.191830549661,-0.645925841848,-0.674222612572,0.470979194694
1400000US11001004700,1.79095364317,-0.263542035432,-0.0215389130429,-0.463526696249,0.129700071283
1400000US11001008903,0.433563999061,0.975661672402,0.013561117779,-0.193619387142,0.0891284307619
1400000US11001005202,-1.71907967648,0.17558916407,1.10915734255,0.864036663837,-0.822094375973
1400000US11001005100,-1.00227129716,0.641574996861,-0.185217083837,1.5323340418,-0.475392240591
1400000US11001008904,0.966688939276,0.458326281819,0.0818567442417,-0.404791149512,0.105403196444
1400000US11001005600,0.836857922436,-2.66318146148,-0.182757784863,0.124127527103,-0.207491971431
1400000US11001007807,0.426839936601,1.20264149711,0.172500014234,-0.00720399072255,-0.0220256853235
1400000US11001008410,-0.0534434921561,1.29572893925,0.291587948048,0.0592307430927,-0.0959051852657
1400000US11001007809,0.554907778177,0.893229852658,-0.184316650399,-0.220135371644,0.174725194538
1400000US11001005800,-1.62794063893,0.203002935001,-0.556724864075,1.22479354835,-0.265670624063
1400000US11001007803,0.593157612969,0.735503868055,-0.402389886543,-0.360371925993,0.299979736981
1400000US11001005701,0.710130039354,-2.2088885519,1.1429098761,0.446076896733,-0.823561533964
1400000US11001005900,-1.01820055788,1.08737565951,-0.0812844347866,-0.266853685003,0.131173719815
1400000US11001007804,1.37790905857,0.473566824881,-0.182866805106,-0.220531207688,0.159426978453
1400000US11001008402,0.259956777554,0.670564757397,-0.0843715194349,0.432054240008,-0.111814340985
1400000US11001008301,-1.13054943833,-0.144599737593,0.257379419542,0.379273869344,-0.322905757479
1400000US11001008302,-0.903227824176,0.135035485894,0.215377065835,0.523022260865,-0.329129030283
1400000US11001007901,1.24021448838,0.270030844822,-0.0977222336133,-0.443602676558,0.182892721168
1400000US11001006202,-0.0526369114042,1.57977854723,-0.8633907477,2.25150318662,-0.355462210772
1400000US11001005702,-0.699244762704,-1.64078040507,7.79784885021,3.90509828644,5.55499840705
1400000US11001008001,-0.248475896177,0.715540262183,-0.150956086913,-0.292947071525,0.156044009388
1400000US11001007903,0.308059869686,1.38441928324,-0.284604555305,0.138295390868,0.124995013567
1400000US11001006804,-5.77085472048,0.475359410023,1.29415089158,-3.48825790421,0.530328272761
1400000US11001008100,-1.16773004312,-0.295183247946,0.152066841651,0.280472768533,-0.258580737006
1400000US11001009604,0.694825044807,1.53359527469,-0.92164681066,0.42226854181,0.30561788698
1400000US11001007808,1.2211296064,-0.0174826649405,0.266323482572,-0.763905213264,0.122539497796
1400000US11001009603,1.20955637231,0.807476350149,-0.895605268016,0.013638958351,0.390346765095
1400000US11001008200,-0.986356872824,-0.797928291639,0.234630334825,0.886744082433,-0.533778716737
1400000US11001008002,-0.0141350468485,0.194213418854,-0.205440311778,-0.172204137748,0.102160881789
1400000US11001007708,1.20191576048,0.685663584797,0.341804130909,-0.119107625676,-0.0756568788459
1400000US11001007703,1.54055937021,-0.41442533257,0.297477164468,-0.89222169016,0.13026999838
1400000US11001009903,0.777674483281,1.16314788205,0.00207082753765,0.114145039165,0.00986105116878
1400000US11001006801,-0.155146858987,1.19649317819,-0.154901459697,-0.122972959487,0.137914757811
1400000US11001006700,-0.859351936889,-0.875794119467,-0.375059406246,0.27021245193,-0.0788880871506
1400000US11001009906,0.76904379354,1.42493689614,0.0845611470833,0.366690650437,-0.0902925755009
1400000US11001009904,1.06642552979,1.01593784649,0.724826608516,0.148282679561,-0.300233217876
1400000US11001006600,-1.18563243798,-0.444442832764,0.184444091578,1.20302086937,-0.598880025788
1400000US11001009905,0.667783436555,0.68953205072,0.46482350925,-0.400112615627,-0.0401960714091
1400000US11001006001,-0.840398049247,0.166068348958,-0.0673164148732,-0.11261742455,0.00657077931761
1400000US11001006500,-1.27978451638,-0.680269843355,0.204521460345,0.743861386584,-0.469834356838
1400000US11001006100,-0.385144615153,0.545159790266,-0.56364671097,0.442055572769,0.0563859684505
1400000US11001006201,-4.35184871139,1.04609765904,-1.02717792187,0.942302709946,0.0295298862805
1400000US11001006900,-1.22412005967,0.648426741977,-0.342088766844,0.316679307027,-9.95342047695e-05
1400000US11001006802,0.334778581954,1.03458533581,-0.272372197867,0.273367448522,0.0478668223211
1400000US11001009907,1.38960902273,0.230422356003,1.12344378104,-0.452713756786,-0.309327152555
1400000US11001007000,-2.08182029973,-0.332381942024,0.511980993358,0.124343208711,-0.372880083748
1400000US11001009901,0.301942126848,1.49559450783,-1.50427649159,0.335235103643,0.560760689048
1400000US11001007100,0.485086455991,0.293657373675,0.703310308254,-0.373494942452,-0.179836904018
1400000US11001007709,0.449270441892,1.20581892703,-0.0384650040963,0.0685215403498,0.0383688759916
1400000US11001007200,0.578172466549,1.19528506151,0.172078129105,0.1650581356,-0.0781978554251
1400000US11001007707,0.991317954933,0.31597261269,-0.357570618394,-0.55400540381,0.324413424147
1400000US11001009902,0.720158522361,0.905560918971,-0.814954868112,-0.0941900329701,0.391843520748
1400000US11001006002,1.1754562522,1.06425280824,2.54581092115,0.303345134018,-1.08609960831
1400000US11001007601,0.859361090223,-0.0961585795568,-0.503218492988,-0.935454381045,0.479969305389
1400000US11001006301,0.0384987112396,0.0202989271157,-1.7598656898,0.309261679492,0.556029262893
1400000US11001006400,0.802469641542,0.949565188996,-0.0377167942373,0.209267080996,-0.0222098019368
1400000US11001007604,0.917254760233,0.362050945244,-0.613501314436,-0.422625327984,0.385280930063
1400000US11001006302,-2.39358965484,1.31161967404,0.346888899557,0.638534903507,-0.363507974069
1400000US11001007401,1.61147237793,0.0646023902901,1.63182527953,-0.479268286101,-0.514488570921
1400000US11001007301,-0.468500650367,-2.11086296704,0.84273516807,-0.961073010402,-0.237471118107
1400000US11001007605,0.857825994821,0.29905356591,-0.236116172319,-0.592292114409,0.284196685279
1400000US11001007503,1.26246891594,0.550489871776,0.979953107476,-0.169299390553,-0.326384162544
1400000US11001007504,0.662472876341,0.66151742588,0.994306458132,-0.384575790739,-0.262548406693
1400000US11001007603,1.13692250823,0.0701731232407,-0.789261341545,-0.439383876165,0.444714426727
1400000US11001007407,0.9599714898,0.709896638847,0.775752329819,-0.174011824526,-0.236083049452
1400000US11001007502,1.08572515271,-0.237818995979,0.532122443706,-1.00084395528,0.0762311055256
1400000US11001009809,-4.46484574771,1.91850493191,-0.251862816891,-1.27897735557,0.5384094617
1400000US11001007406,1.88166612584,-0.0988807004805,1.76779046468,-0.537950436572,-0.556404135146
1400000US11001007408,1.363477969,0.613472397937,1.4561266651,-0.129597704667,-0.526279635618
1400000US11001007404,1.78089186973,-0.159581977957,1.7718882263,-0.616152353919,-0.538006060766
1400000US11001007302,0.381292610348,0.465927027103,0.0431699048031,-0.655369718702,0.195287305423
1400000US11001007403,1.29975381276,0.605233161361,1.19621058786,-0.12882104224,-0.423039360353
1400000US11001007409,1.49632253802,0.0263319681615,1.03992241342,-0.584837213653,-0.243536673483
1400000US11001007304,1.94445360864,-0.570821533068,0.713059686303,-0.889273551379,-0.0428631741521
1400000US11001009804,1.11965168668,0.507679627316,1.07265303545,-0.306404252973,-0.323299046767
1400000US11001009803,0.513189149034,0.89121562642,0.505755283674,-0.225637159271,-0.104361396802
1400000US11001009807,0.613615183947,0.487121863637,0.0456279692141,-0.553562987944,0.165875520996
1400000US11001009700,1.10659405567,0.718940902095,0.929487462928,-0.154594450304,-0.30138140164
1400000US11001009801,1.43265127641,0.528074228173,1.76440444123,-0.133806841713,-0.654953888637
1400000US11001009802,0.998068672248,0.786359724251,1.53613994308,-0.126218174381,-0.554323766471
1400000US11001009806,1.78338016048,-1.12057623246,0.253602877499,-1.48936460302,0.303732627992
1400000US11001009808,0.786752779454,0.650097617054,0.839214247658,-0.335182229232,-0.214822225183
1400000US11001007308,-1.37732599295,1.03781437796,2.68457084065,-0.609330526507,-0.884955670219
