GEO.id,ACS_MA,ACS_TP,ACS_MP,ACS_MPp,ACS_FP,ACS_FPp,ACS_AAP,ACS_AAPp,a_e1824,a_e24lm,a_e24lf,a_nh24l,a_nh24lm,a_nh24lf,a_hs24l,a_hs24lm,a_hs24lf,a_as24l,a_as24lm,a_as24lf,a_ba24l,a_ba24lm,a_ba24lf,a_hs34l,a_hs34lm,a_hs34lf,a_ba34l,a_ba34lm,a_ba34lf,a_hs44l,a_hs44lm,a_hs44lf,a_ba44l,a_ba44lm,a_ba44lf,acs_e,acs_elfp,acs_ue,acs_uep,asc_nlf,acs_nlfp,acs_e16f,acs_10kl,acs_1015,acs_1519,acs_2025,acs_2530,acs_3035,acs_3540,acs_4050,acs_5059,acs_6069,acs_7079,acs_8089,acs_9099,acs_1124,acs_12549,acs_15074,acs_17599,acs_20049,acs_25099,acs_30099,acs_40099,acs_500749,acs_750999,acs_1000,acs_mgr,ACS_MOC,ACS_MO,ACS_FOC,ACS_FO,ACS_MRC,ACS_MR,ACS_FRC,ACS_FR,ACS_OO,ACS_RO,ACS_BPL,ACS_BPLp,ACS_BPLM,ACS_BPLMp,ACS_BPLF,ACS_BPLFp,DEC_MI,ACS_SSM,ACS_SSMF,ACS_SSF,ACS_SSO,dem_acs,emp_acs,edu_acs,hsv_acs,ten_acs,pov_acs,ssh_acs
,,,2544,,2235,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,16,59,0,11,0,0,1145,623,,,,,,,,,,,,1.218733602,1.078401975,1.887681751,,0.622004865,0.889292811,0.586414356
,,,2469,,2933,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,24,74,2,4,38,34,1648,276,,,,,,,,,,,,1.295470356,1.078401975,1.887681751,,1.06263392,0.889292811,0.586414356
,,,1534,,1668,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21,9,0,0,3,0,1024,112,,,,,,,,,,,,0.976983922,1.078401975,1.887681751,,0.889452674,0.889292811,0.586414356
,,,933,,1002,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,21,13,0,0,0,0,643,29,,,,,,,,,,,,0.801356383,1.078401975,1.887681751,,0.726339546,0.889292811,0.586414356
,,,1349,,1446,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,21,23,36,0,0,0,0,919,40,,,,,,,,,,,,0.927363661,1.078401975,1.887681751,,1.183408614,0.889292811,0.586414356
,,,950,,1619,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,22,13,0,13,0,488,1064,,,,,,,,,,,,0.876298941,1.078401975,1.887681751,,-0.599276234,0.889292811,0.586414356
,,,2085,,1971,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,47,29,0,0,6,0,1288,209,,,,,,,,,,,,1.117767516,1.078401975,1.887681751,,1.332995941,0.889292811,0.586414356
,,,1230,,1521,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,37,6,0,0,0,0,904,122,,,,,,,,,,,,0.912785976,1.078401975,1.887681751,,0.984794678,0.889292811,0.586414356
,,,1863,,2507,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,0,32,0,94,0,1115,1695,,,,,,,,,,,,1.14593334,1.078401975,1.887681751,,-1.31413529,0.889292811,0.586414356
,,,1900,,2373,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,31,40,26,16,15,27,1178,458,,,,,,,,,,,,1.139734222,1.078401975,1.887681751,,0.149633804,0.889292811,0.586414356
,,,2095,,2194,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,9,12,10,10,0,0,7,1516,181,,,,,,,,,,,,1.155956103,1.078401975,1.887681751,,1.272418459,0.889292811,0.586414356
,,,2795,,3043,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,83,52,0,14,18,0,1894,354,,,,,,,,,,,,1.379891626,1.078401975,1.887681751,,1.810700297,0.889292811,0.586414356
,,,1867,,2225,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,44,36,0,0,0,12,1329,110,,,,,,,,,,,,1.115104346,1.078401975,1.887681751,,1.338160759,0.889292811,0.586414356
,,,2030,,2281,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,72,35,0,0,0,0,1288,225,,,,,,,,,,,,1.129758335,1.078401975,1.887681751,,1.458833,0.889292811,0.586414356
,,,2143,,2273,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,51,36,0,0,0,0,1422,116,,,,,,,,,,,,1.173446363,1.078401975,1.887681751,,1.589285179,0.889292811,0.586414356
,,,2151,,2216,,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,47,43,0,0,10,10,1349,161,,,,,,,,,,,,1.139534752,1.078401975,1.887681751,,1.469554092,0.889292811,0.586414356
,,,3162,,3680,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,29,14,0,0,11,0,2181,174,,,,,,,,,,,,1.518314586,1.078401975,1.887681751,,1.829340342,0.889292811,0.586414356
,,,2586,,2786,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,28,12,10,0,0,0,1678,60,,,,,,,,,,,,1.283166792,1.078401975,1.887681751,,1.634482357,0.889292811,0.586414356
,,,2746,,2729,,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,25,30,0,0,20,0,1790,88,,,,,,,,,,,,1.301905843,1.078401975,1.887681751,,1.87101208,0.889292811,0.586414356
,,,1321,,1560,,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,70,0,0,17,58,45,888,208,,,,,,,,,,,,0.890992202,1.078401975,1.887681751,,0.36208754,0.889292811,0.586414356
,,,2530,,2637,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,58,32,0,0,0,0,1699,55,,,,,,,,,,,,1.275034486,1.078401975,1.887681751,,1.845777837,0.889292811,0.586414356
,,,1416,,2091,,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,14,34,9,0,36,77,1137,764,,,,,,,,,,,,0.979706463,1.078401975,1.887681751,,-0.417539477,0.889292811,0.586414356
,,,1335,,1381,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,32,18,11,0,19,0,0,867,89,,,,,,,,,,,,0.895141598,1.078401975,1.887681751,,1.292100548,0.889292811,0.586414356
,,,1453,,1577,,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,15,0,45,25,12,0,79,619,811,,,,,,,,,,,,0.836111468,1.078401975,1.887681751,,-0.962621376,0.889292811,0.586414356
,,,1161,,971,,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,0,0,52,12,75,15,190,719,,,,,,,,,,,,0.764394562,1.078401975,1.887681751,,-1.539225178,0.889292811,0.586414356
,,,1637,,1859,,1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,66,60,158,0,0,8,0,1265,212,,,,,,,,,,,,0.854930902,1.078401975,1.887681751,,2.543996999,0.889292811,0.586414356
,,,1270,,1426,,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,34,54,50,18,0,35,23,945,149,,,,,,,,,,,,0.792826162,1.078401975,1.887681751,,0.86972612,0.889292811,0.586414356
,,,1370,,2005,,1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,17,36,0,0,133,34,385,973,,,,,,,,,,,,0.820953139,1.078401975,1.887681751,,-0.921820127,0.889292811,0.586414356
,,,2005,,2375,,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,52,111,105,126,52,76,707,728,,,,,,,,,,,,0.972191602,1.078401975,1.887681751,,-2.572839472,0.889292811,0.586414356
,,,2345,,2396,,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,52,7,106,0,0,0,0,1355,47,,,,,,,,,,,,1.154777719,1.078401975,1.887681751,,2.048592053,0.889292811,0.586414356
,,,2062,,2226,,2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,59,83,0,11,95,25,820,672,,,,,,,,,,,,0.880266225,1.078401975,1.887681751,,0.094144953,0.889292811,0.586414356
,,,3539,,3751,,3312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,49,62,102,78,0,163,48,1673,664,,,,,,,,,,,,1.271972591,1.078401975,1.887681751,,-0.125503144,0.889292811,0.586414356
,,,1967,,1894,,2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,36,196,56,218,1403,,,,,,,,,,,,0.837899466,1.078401975,1.887681751,,-3.058631739,0.889292811,0.586414356
,,,1642,,1331,,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,0,0,14,37,128,130,154,920,,,,,,,,,,,,0.787544694,1.078401975,1.887681751,,-2.784314958,0.889292811,0.586414356
,,,1414,,1409,,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,32,39,116,24,275,1082,,,,,,,,,,,,0.741315899,1.078401975,1.887681751,,-2.172746803,0.889292811,0.586414356
,,,1032,,1735,,1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,42,89,11,0,33,8,896,180,,,,,,,,,,,,0.767717138,1.078401975,1.887681751,,1.125067371,0.889292811,0.586414356
,,,1824,,2124,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,63,59,7,15,59,15,1201,432,,,,,,,,,,,,0.895039219,1.078401975,1.887681751,,0.805027579,0.889292811,0.586414356
,,,1269,,1393,,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,40,0,51,108,109,175,873,,,,,,,,,,,,0.74269635,1.078401975,1.887681751,,-2.46687641,0.889292811,0.586414356
,,,1137,,1582,,1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,42,28,0,0,120,29,483,550,,,,,,,,,,,,0.734096586,1.078401975,1.887681751,,-0.469536486,0.889292811,0.586414356
,,,1278,,1392,,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,93,0,0,0,0,844,64,,,,,,,,,,,,0.861106874,1.078401975,1.887681751,,1.208441536,0.889292811,0.586414356
,,,2401,,2552,,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,60,72,0,0,0,12,1680,145,,,,,,,,,,,,1.16272843,1.078401975,1.887681751,,2.022388667,0.889292811,0.586414356
,,,1976,,2024,,1447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,11,61,94,0,0,0,0,1318,22,,,,,,,,,,,,0.967045055,1.078401975,1.887681751,,2.212842922,0.889292811,0.586414356
,,,3358,,3180,,4342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,60,144,94,0,0,0,10,2021,39,,,,,,,,,,,,1.061454787,1.078401975,1.887681751,,3.361280605,0.889292811,0.586414356
,,,3226,,3200,,3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,48,181,102,12,0,46,50,1928,129,,,,,,,,,,,,1.132266549,1.078401975,1.887681751,,2.522581743,0.889292811,0.586414356
,,,3146,,3757,,4121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,43,51,157,20,0,23,0,1500,120,,,,,,,,,,,,1.124648255,1.078401975,1.887681751,,2.410237608,0.889292811,0.586414356
,,,2161,,2061,,2713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,52,38,29,35,48,49,956,444,,,,,,,,,,,,0.875264595,1.078401975,1.887681751,,-0.615774024,0.889292811,0.586414356
,,,1500,,1839,,2152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,62,37,25,27,0,86,13,675,647,,,,,,,,,,,,0.79083776,1.078401975,1.887681751,,0.06489987,0.889292811,0.586414356
,,,1773,,1910,,2746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,0,68,10,16,161,37,656,675,,,,,,,,,,,,0.78634535,1.078401975,1.887681751,,-0.714158445,0.889292811,0.586414356
,,,2269,,2615,,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,60,124,0,0,13,39,1523,210,,,,,,,,,,,,1.146382208,1.078401975,1.887681751,,1.606585835,0.889292811,0.586414356
,,,1272,,1289,,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,65,29,12,0,0,32,0,843,59,,,,,,,,,,,,0.852068121,1.078401975,1.887681751,,1.569274293,0.889292811,0.586414356
,,,1344,,1311,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13,50,14,0,41,12,611,479,,,,,,,,,,,,0.760231976,1.078401975,1.887681751,,-0.074063597,0.889292811,0.586414356
,,,3602,,4781,,7813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,77,141,286,0,0,12,17,3014,126,,,,,,,,,,,,0.964602699,1.078401975,1.887681751,,4.83005818,0.889292811,0.586414356
,,,2279,,2742,,2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,60,173,124,0,0,61,21,1816,174,,,,,,,,,,,,0.972431472,1.078401975,1.887681751,,3.234037456,0.889292811,0.586414356
,,,2748,,2586,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,69,84,122,0,0,49,30,1612,147,,,,,,,,,,,,1.111347187,1.078401975,1.887681751,,2.683733526,0.889292811,0.586414356
,,,2142,,2064,,3047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,88,22,98,0,0,0,0,1140,43,,,,,,,,,,,,0.838701707,1.078401975,1.887681751,,2.238275175,0.889292811,0.586414356
,,,1704,,2284,,2238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,108,71,8,0,93,0,1269,278,,,,,,,,,,,,0.875719968,1.078401975,1.887681751,,1.444934463,0.889292811,0.586414356
,,,1645,,1582,,1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,58,28,0,0,59,0,1004,546,,,,,,,,,,,,0.841610757,1.078401975,1.887681751,,0.653321578,0.889292811,0.586414356
,,,2295,,2668,,4457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,23,101,81,16,0,0,0,1622,79,,,,,,,,,,,,0.802297418,1.078401975,1.887681751,,2.203489459,0.889292811,0.586414356
,,,1468,,1494,,2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,66,76,0,0,0,13,1031,27,,,,,,,,,,,,0.703519582,1.078401975,1.887681751,,1.382647482,0.889292811,0.586414356
,,,2117,,2174,,2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,35,36,0,0,0,0,1138,245,,,,,,,,,,,,0.922562767,1.078401975,1.887681751,,1.386392099,0.889292811,0.586414356
,,,867,,1222,,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,45,51,84,0,0,0,21,667,231,,,,,,,,,,,,0.652696882,1.078401975,1.887681751,,1.435551,0.889292811,0.586414356
,,,994,,932,,1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,0,42,0,0,0,0,646,10,,,,,,,,,,,,0.633794904,1.078401975,1.887681751,,0.924638084,0.889292811,0.586414356
,,,721,,984,,1568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,69,59,0,0,15,48,470,63,,,,,,,,,,,,0.604707268,1.078401975,1.887681751,,0.565010966,0.889292811,0.586414356
,,,3124,,2454,,4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,34,86,131,41,0,30,5,1290,146,,,,,,,,,,,,0.896175178,1.078401975,1.887681751,,1.78254323,0.889292811,0.586414356
,,,2083,,2390,,3796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,221,112,22,0,49,75,1833,657,,,,,,,,,,,,0.796359575,1.078401975,1.887681751,,1.396104816,0.889292811,0.586414356
,,,2496,,3201,,4653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,97,187,0,40,82,0,1749,213,,,,,,,,,,,,0.887248558,1.078401975,1.887681751,,1.631775768,0.889292811,0.586414356
,,,1433,,1653,,2864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,38,72,58,0,0,34,0,866,75,,,,,,,,,,,,0.682858879,1.078401975,1.887681751,,1.853455344,0.889292811,0.586414356
,,,2258,,2104,,3736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,74,55,143,0,0,14,13,1400,81,,,,,,,,,,,,0.793977314,1.078401975,1.887681751,,3.063068053,0.889292811,0.586414356
,,,1926,,2906,,3719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,306,163,0,20,212,50,1461,417,,,,,,,,,,,,0.846184332,1.078401975,1.887681751,,1.553330371,0.889292811,0.586414356
,,,2055,,2044,,3381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,63,17,0,0,0,9,1266,16,,,,,,,,,,,,0.787599715,1.078401975,1.887681751,,1.599263646,0.889292811,0.586414356
,,,1725,,1895,,3141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,111,128,48,0,0,0,0,1132,46,,,,,,,,,,,,0.73632922,1.078401975,1.887681751,,2.691985486,0.889292811,0.586414356
,,,1208,,1477,,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,15,79,0,16,0,5,846,267,,,,,,,,,,,,0.702122281,1.078401975,1.887681751,,0.724150573,0.889292811,0.586414356
,,,1904,,1571,,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,10,103,0,0,0,0,1155,58,,,,,,,,,,,,0.935223897,1.078401975,1.887681751,,1.752301695,0.889292811,0.586414356
,,,788,,780,,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,17,15,20,0,39,0,7,449,159,,,,,,,,,,,,0.669763314,1.078401975,1.887681751,,0.342893476,0.889292811,0.586414356
,,,1685,,1806,,2268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,76,97,96,0,0,0,0,1238,64,,,,,,,,,,,,0.80597211,1.078401975,1.887681751,,3.240370611,0.889292811,0.586414356
,,,1861,,1836,,2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,53,121,0,0,0,0,1207,70,,,,,,,,,,,,0.797033541,1.078401975,1.887681751,,1.699800798,0.889292811,0.586414356
,,,1911,,2357,,3468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,13,54,122,0,0,0,0,1281,52,,,,,,,,,,,,0.79607573,1.078401975,1.887681751,,2.253356327,0.889292811,0.586414356
,,,1876,,2046,,3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,119,79,0,0,0,0,1210,48,,,,,,,,,,,,0.77481696,1.078401975,1.887681751,,2.011978047,0.889292811,0.586414356
,,,1518,,1201,,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,42,18,0,787,,,,,,,,,,,,0.874339628,1.078401975,1.887681751,,-1.293094549,0.889292811,0.586414356
,,,1877,,2332,,3242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,55,117,0,0,0,22,1188,163,,,,,,,,,,,,0.809851343,1.078401975,1.887681751,,1.522519108,0.889292811,0.586414356
,,,1749,,1867,,2881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,16,45,118,0,0,0,0,1120,115,,,,,,,,,,,,0.762936754,1.078401975,1.887681751,,1.738576634,0.889292811,0.586414356
,,,1878,,2639,,3812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,70,82,172,0,0,35,37,1330,96,,,,,,,,,,,,0.793206305,1.078401975,1.887681751,,2.935726622,0.889292811,0.586414356
,,,1960,,2675,,3856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,118,82,0,0,70,0,1381,133,,,,,,,,,,,,0.807390321,1.078401975,1.887681751,,1.919210267,0.889292811,0.586414356
,,,1453,,1615,,2363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,77,65,0,0,47,14,941,112,,,,,,,,,,,,0.731816953,1.078401975,1.887681751,,1.137071733,0.889292811,0.586414356
,,,1670,,1718,,2729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,12,57,104,0,0,46,0,980,162,,,,,,,,,,,,0.745160165,1.078401975,1.887681751,,1.624349838,0.889292811,0.586414356
,,,1673,,1889,,2795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,40,108,148,0,0,0,0,1176,32,,,,,,,,,,,,0.761716289,1.078401975,1.887681751,,2.861469079,0.889292811,0.586414356
,,,1730,,2083,,2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,100,31,90,0,0,12,0,1274,363,,,,,,,,,,,,0.813488211,1.078401975,1.887681751,,2.188345697,0.889292811,0.586414356
,,,1163,,1341,,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,48,55,0,0,0,0,722,42,,,,,,,,,,,,0.684538461,1.078401975,1.887681751,,1.103439584,0.889292811,0.586414356
,,,1818,,1600,,2437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,10,68,0,11,31,0,1178,69,,,,,,,,,,,,0.783984149,1.078401975,1.887681751,,1.052669587,0.889292811,0.586414356
,,,1558,,1921,,2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,63,116,0,0,23,24,938,103,,,,,,,,,,,,0.736644011,1.078401975,1.887681751,,1.189675465,0.889292811,0.586414356
,,,1524,,1311,,1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,44,64,0,11,0,0,919,43,,,,,,,,,,,,0.806899057,1.078401975,1.887681751,,1.214256937,0.889292811,0.586414356
,,,2777,,3139,,4197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,63,120,238,36,0,46,24,1568,231,,,,,,,,,,,,0.972546026,1.078401975,1.887681751,,2.29068795,0.889292811,0.586414356
,,,1591,,1996,,2808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,0,101,0,0,43,0,1268,156,,,,,,,,,,,,0.760771179,1.078401975,1.887681751,,1.205639813,0.889292811,0.586414356
