GEO.id,GEO.id2,GEO.display-label,VD01,
Id,Id2,Geography,Median household income in 1999,
1400000US51059420700,51059420700,"Census Tract 4207, Fairfax County, Virginia",78771,103111.24
1400000US51059420800,51059420800,"Census Tract 4208, Fairfax County, Virginia",76585,100249.77
1400000US51059421000,51059421000,"Census Tract 4210, Fairfax County, Virginia",70716,92567.24
1400000US51059421100,51059421100,"Census Tract 4211, Fairfax County, Virginia",85000,111265.00
1400000US51059421200,51059421200,"Census Tract 4212, Fairfax County, Virginia",98259,128621.03
1400000US51059421300,51059421300,"Census Tract 4213, Fairfax County, Virginia",88933,116413.30
1400000US51059421400,51059421400,"Census Tract 4214, Fairfax County, Virginia",43970,57556.73
1400000US51059421500,51059421500,"Census Tract 4215, Fairfax County, Virginia",34055,44578.00
1400000US51059421600,51059421600,"Census Tract 4216, Fairfax County, Virginia",45382,59405.04
1400000US51059421700,51059421700,"Census Tract 4217, Fairfax County, Virginia",61602,80637.02
1400000US51059421800,51059421800,"Census Tract 4218, Fairfax County, Virginia",44423,58149.71
1400000US51059421900,51059421900,"Census Tract 4219, Fairfax County, Virginia",33266,43545.19
1400000US51059422000,51059422000,"Census Tract 4220, Fairfax County, Virginia",56552,74026.57
1400000US51059422100,51059422100,"Census Tract 4221, Fairfax County, Virginia",54190,70934.71
1400000US51059422200,51059422200,"Census Tract 4222, Fairfax County, Virginia",127308,166646.17
1400000US51059422300,51059422300,"Census Tract 4223, Fairfax County, Virginia",66698,87307.68
1400000US51059422400,51059422400,"Census Tract 4224, Fairfax County, Virginia",78087,102215.88
1400000US51059430100,51059430100,"Census Tract 4301, Fairfax County, Virginia",94202,123310.42
1400000US51059430200,51059430200,"Census Tract 4302, Fairfax County, Virginia",89068,116590.01
1400000US51059430400,51059430400,"Census Tract 4304, Fairfax County, Virginia",90056,117883.30
1400000US51059430500,51059430500,"Census Tract 4305, Fairfax County, Virginia",84356,110422.00
1400000US51059430600,51059430600,"Census Tract 4306, Fairfax County, Virginia",64934,84998.61
1400000US51059430700,51059430700,"Census Tract 4307, Fairfax County, Virginia",70721,92573.79
1400000US51059430800,51059430800,"Census Tract 4308, Fairfax County, Virginia",69397,90840.67
1400000US51059430900,51059430900,"Census Tract 4309, Fairfax County, Virginia",78716,103039.24
1400000US51059431000,51059431000,"Census Tract 4310, Fairfax County, Virginia",82579,108095.91
1400000US51059431300,51059431300,"Census Tract 4313, Fairfax County, Virginia",91053,119188.38
1400000US51059431400,51059431400,"Census Tract 4314, Fairfax County, Virginia",90614,118613.73
1400000US51059431500,51059431500,"Census Tract 4315, Fairfax County, Virginia",102732,134476.19
1400000US51059431600,51059431600,"Census Tract 4316, Fairfax County, Virginia",71907,94126.26
1400000US51059431800,51059431800,"Census Tract 4318, Fairfax County, Virginia",87392,114396.13
1400000US51059431900,51059431900,"Census Tract 4319, Fairfax County, Virginia",115123,150696.01
1400000US51059432000,51059432000,"Census Tract 4320, Fairfax County, Virginia",81152,106227.97
1400000US51059432100,51059432100,"Census Tract 4321, Fairfax County, Virginia",75724,99122.72
1400000US51059432200,51059432200,"Census Tract 4322, Fairfax County, Virginia",75770,99182.93
1400000US51059432300,51059432300,"Census Tract 4323, Fairfax County, Virginia",106613,139556.42
1400000US51059432400,51059432400,"Census Tract 4324, Fairfax County, Virginia",114043,149282.29
1400000US51059432500,51059432500,"Census Tract 4325, Fairfax County, Virginia",108982,142657.44
1400000US51059432600,51059432600,"Census Tract 4326, Fairfax County, Virginia",100544,131612.10
1400000US51059432700,51059432700,"Census Tract 4327, Fairfax County, Virginia",81135,106205.72
1400000US51059432800,51059432800,"Census Tract 4328, Fairfax County, Virginia",72847,95356.72
1400000US51059440100,51059440100,"Census Tract 4401, Fairfax County, Virginia",88367,115672.40
1400000US51059440200,51059440200,"Census Tract 4402, Fairfax County, Virginia",58783,76946.95
1400000US51059440300,51059440300,"Census Tract 4403, Fairfax County, Virginia",117690,154056.21
1400000US51059440500,51059440500,"Census Tract 4405, Fairfax County, Virginia",101668,133083.41
1400000US51059440600,51059440600,"Census Tract 4406, Fairfax County, Virginia",76162,99696.06
1400000US51059440700,51059440700,"Census Tract 4407, Fairfax County, Virginia",100710,131829.39
1400000US51059440800,51059440800,"Census Tract 4408, Fairfax County, Virginia",98019,128306.87
1400000US51059450100,51059450100,"Census Tract 4501, Fairfax County, Virginia",63699,83381.99
1400000US51059450200,51059450200,"Census Tract 4502, Fairfax County, Virginia",70806,92685.05
1400000US51059450300,51059450300,"Census Tract 4503, Fairfax County, Virginia",65705,86007.85
1400000US51059450400,51059450400,"Census Tract 4504, Fairfax County, Virginia",82288,107714.99
1400000US51059450500,51059450500,"Census Tract 4505, Fairfax County, Virginia",64038,83825.74
1400000US51059450600,51059450600,"Census Tract 4506, Fairfax County, Virginia",68284,89383.76
1400000US51059450700,51059450700,"Census Tract 4507, Fairfax County, Virginia",61151,80046.66
1400000US51059450800,51059450800,"Census Tract 4508, Fairfax County, Virginia",83611,109446.80
1400000US51059450900,51059450900,"Census Tract 4509, Fairfax County, Virginia",86192,112825.33
1400000US51059451000,51059451000,"Census Tract 4510, Fairfax County, Virginia",79272,103767.05
1400000US51059451100,51059451100,"Census Tract 4511, Fairfax County, Virginia",104150,136332.35
1400000US51059451200,51059451200,"Census Tract 4512, Fairfax County, Virginia",130247,170493.32
1400000US51059451300,51059451300,"Census Tract 4513, Fairfax County, Virginia",102705,134440.85
1400000US51059451400,51059451400,"Census Tract 4514, Fairfax County, Virginia",39896,52223.86
1400000US51059451500,51059451500,"Census Tract 4515, Fairfax County, Virginia",46504,60873.74
1400000US51059451600,51059451600,"Census Tract 4516, Fairfax County, Virginia",49387,64647.58
1400000US51059451800,51059451800,"Census Tract 4518, Fairfax County, Virginia",86180,112809.62
1400000US51059451900,51059451900,"Census Tract 4519, Fairfax County, Virginia",66054,86464.69
1400000US51059452000,51059452000,"Census Tract 4520, Fairfax County, Virginia",86601,113360.71
1400000US51059452100,51059452100,"Census Tract 4521, Fairfax County, Virginia",74250,97193.25
1400000US51059452200,51059452200,"Census Tract 4522, Fairfax County, Virginia",60000,78540.00
1400000US51059452300,51059452300,"Census Tract 4523, Fairfax County, Virginia",50247,65773.32
1400000US51059452400,51059452400,"Census Tract 4524, Fairfax County, Virginia",65343,85533.99
1400000US51059452500,51059452500,"Census Tract 4525, Fairfax County, Virginia",58367,76402.40
1400000US51059452600,51059452600,"Census Tract 4526, Fairfax County, Virginia",64156,83980.20
1400000US51059452700,51059452700,"Census Tract 4527, Fairfax County, Virginia",49183,64380.55
1400000US51059452800,51059452800,"Census Tract 4528, Fairfax County, Virginia",55862,73123.36
1400000US51059460100,51059460100,"Census Tract 4601, Fairfax County, Virginia",133839,175195.25
1400000US51059460200,51059460200,"Census Tract 4602, Fairfax County, Virginia",137545,180046.41
1400000US51059460300,51059460300,"Census Tract 4603, Fairfax County, Virginia",121470,159004.23
1400000US51059460400,51059460400,"Census Tract 4604, Fairfax County, Virginia",90000,117810.00
1400000US51059460500,51059460500,"Census Tract 4605, Fairfax County, Virginia",109236,142989.92
1400000US51059460600,51059460600,"Census Tract 4606, Fairfax County, Virginia",83752,109631.37
1400000US51059460700,51059460700,"Census Tract 4607, Fairfax County, Virginia",78677,102988.19
1400000US51059460800,51059460800,"Census Tract 4608, Fairfax County, Virginia",83124,108809.32
1400000US51059460900,51059460900,"Census Tract 4609, Fairfax County, Virginia",112411,147146.00
1400000US51059461000,51059461000,"Census Tract 4610, Fairfax County, Virginia",86034,112618.51
1400000US51059461100,51059461100,"Census Tract 4611, Fairfax County, Virginia",107037,140111.43
1400000US51059461200,51059461200,"Census Tract 4612, Fairfax County, Virginia",124759,163309.53
1400000US51059461500,51059461500,"Census Tract 4615, Fairfax County, Virginia",114913,150421.12
1400000US51059461600,51059461600,"Census Tract 4616, Fairfax County, Virginia",78213,102380.82
1400000US51059461700,51059461700,"Census Tract 4617, Fairfax County, Virginia",72774,95261.17
1400000US51059461800,51059461800,"Census Tract 4618, Fairfax County, Virginia",71514,93611.83
1400000US51059461900,51059461900,"Census Tract 4619, Fairfax County, Virginia",48523,63516.61
1400000US51059470100,51059470100,"Census Tract 4701, Fairfax County, Virginia","200,000+",#VALUE!
1400000US51059470200,51059470200,"Census Tract 4702, Fairfax County, Virginia",0,0.00
1400000US51059470300,51059470300,"Census Tract 4703, Fairfax County, Virginia",163311,213774.10
1400000US51059470400,51059470400,"Census Tract 4704, Fairfax County, Virginia",140558,183990.42
1400000US51059470500,51059470500,"Census Tract 4705, Fairfax County, Virginia",115251,150863.56
1400000US51059470600,51059470600,"Census Tract 4706, Fairfax County, Virginia",103421,135378.09
1400000US51059470700,51059470700,"Census Tract 4707, Fairfax County, Virginia",107735,141025.12
1400000US51059470800,51059470800,"Census Tract 4708, Fairfax County, Virginia",108898,142547.48
1400000US51059470900,51059470900,"Census Tract 4709, Fairfax County, Virginia",99100,129721.90
1400000US51059471000,51059471000,"Census Tract 4710, Fairfax County, Virginia",87828,114966.85
1400000US51059471100,51059471100,"Census Tract 4711, Fairfax County, Virginia",64628,84598.05
1400000US51059471200,51059471200,"Census Tract 4712, Fairfax County, Virginia",64965,85039.19
1400000US51059471300,51059471300,"Census Tract 4713, Fairfax County, Virginia",68554,89737.19
1400000US51059471400,51059471400,"Census Tract 4714, Fairfax County, Virginia",63873,83609.76
1400000US51059480100,51059480100,"Census Tract 4801, Fairfax County, Virginia",167568,219346.51
1400000US51059480200,51059480200,"Census Tract 4802, Fairfax County, Virginia",88145,115381.81
1400000US51059480300,51059480300,"Census Tract 4803, Fairfax County, Virginia",156614,205007.73
1400000US51059480400,51059480400,"Census Tract 4804, Fairfax County, Virginia",158326,207248.73
1400000US51059480500,51059480500,"Census Tract 4805, Fairfax County, Virginia",98141,128466.57
1400000US51059480800,51059480800,"Census Tract 4808, Fairfax County, Virginia",81126,106193.93
1400000US51059480900,51059480900,"Census Tract 4809, Fairfax County, Virginia",66435,86963.42
1400000US51059481000,51059481000,"Census Tract 4810, Fairfax County, Virginia",69464,90928.38
1400000US51059481100,51059481100,"Census Tract 4811, Fairfax County, Virginia",95838,125451.94
1400000US51059481200,51059481200,"Census Tract 4812, Fairfax County, Virginia",66577,87149.29
1400000US51059481400,51059481400,"Census Tract 4814, Fairfax County, Virginia",84722,110901.10
1400000US51059481500,51059481500,"Census Tract 4815, Fairfax County, Virginia",131935,172702.92
1400000US51059481600,51059481600,"Census Tract 4816, Fairfax County, Virginia",148805,194785.75
1400000US51059481700,51059481700,"Census Tract 4817, Fairfax County, Virginia",108626,142191.43
1400000US51059481900,51059481900,"Census Tract 4819, Fairfax County, Virginia",76261,99825.65
1400000US51059482000,51059482000,"Census Tract 4820, Fairfax County, Virginia",112617,147415.65
1400000US51059482100,51059482100,"Census Tract 4821, Fairfax County, Virginia",73657,96417.01
1400000US51059482200,51059482200,"Census Tract 4822, Fairfax County, Virginia",64014,83794.33
1400000US51059482300,51059482300,"Census Tract 4823, Fairfax County, Virginia",75395,98692.06
1400000US51059482400,51059482400,"Census Tract 4824, Fairfax County, Virginia",145272,190161.05
1400000US51059482500,51059482500,"Census Tract 4825, Fairfax County, Virginia",105025,137477.73
1400000US51059482600,51059482600,"Census Tract 4826, Fairfax County, Virginia",110307,144391.86
1400000US51059490100,51059490100,"Census Tract 4901, Fairfax County, Virginia",84092,110076.43
1400000US51059490500,51059490500,"Census Tract 4905, Fairfax County, Virginia",92214,120708.13
1400000US51059490900,51059490900,"Census Tract 4909, Fairfax County, Virginia",111048,145361.83
1400000US51059491000,51059491000,"Census Tract 4910, Fairfax County, Virginia",139034,181995.51
1400000US51059491100,51059491100,"Census Tract 4911, Fairfax County, Virginia",88480,115820.32
1400000US51059491200,51059491200,"Census Tract 4912, Fairfax County, Virginia",64414,84317.93
1400000US51059491300,51059491300,"Census Tract 4913, Fairfax County, Virginia",69772,91331.55
1400000US51059491400,51059491400,"Census Tract 4914, Fairfax County, Virginia",83289,109025.30
1400000US51059491500,51059491500,"Census Tract 4915, Fairfax County, Virginia",117168,153372.91
1400000US51059491600,51059491600,"Census Tract 4916, Fairfax County, Virginia",79938,104638.84
1400000US51059491700,51059491700,"Census Tract 4917, Fairfax County, Virginia",70828,92713.85
1400000US51059491800,51059491800,"Census Tract 4918, Fairfax County, Virginia",76126,99648.93
1400000US51059491900,51059491900,"Census Tract 4919, Fairfax County, Virginia",146949,192356.24
1400000US51059492000,51059492000,"Census Tract 4920, Fairfax County, Virginia",149613,195843.42
1400000US51059492100,51059492100,"Census Tract 4921, Fairfax County, Virginia",136000,178024.00
1400000US51059492200,51059492200,"Census Tract 4922, Fairfax County, Virginia",133564,174835.28
1400000US51059492300,51059492300,"Census Tract 4923, Fairfax County, Virginia",83322,109068.50
1400000US51059492400,51059492400,"Census Tract 4924, Fairfax County, Virginia",65563,85821.97
1400000US51510200101,51510200101,"Census Tract 2001.01, Alexandria city, Virginia",56588,74073.69
1400000US51510200102,51510200102,"Census Tract 2001.02, Alexandria city, Virginia",51551,67480.26
1400000US51510200103,51510200103,"Census Tract 2001.03, Alexandria city, Virginia",45772,59915.55
1400000US51510200104,51510200104,"Census Tract 2001.04, Alexandria city, Virginia",48179,63066.31
1400000US51510200105,51510200105,"Census Tract 2001.05, Alexandria city, Virginia",36901,48303.41
1400000US51510200201,51510200201,"Census Tract 2002.01, Alexandria city, Virginia",51667,67632.10
1400000US51510200202,51510200202,"Census Tract 2002.02, Alexandria city, Virginia",127378,166737.80
1400000US51510200301,51510200301,"Census Tract 2003.01, Alexandria city, Virginia",52500,68722.50
1400000US51510200302,51510200302,"Census Tract 2003.02, Alexandria city, Virginia",65817,86154.45
1400000US51510200303,51510200303,"Census Tract 2003.03, Alexandria city, Virginia",42939,56207.15
1400000US51510200401,51510200401,"Census Tract 2004.01, Alexandria city, Virginia",52712,69000.01
1400000US51510200402,51510200402,"Census Tract 2004.02, Alexandria city, Virginia",46274,60572.67
1400000US51510200500,51510200500,"Census Tract 2005, Alexandria city, Virginia",39882,52205.54
1400000US51510200600,51510200600,"Census Tract 2006, Alexandria city, Virginia",55926,73207.13
1400000US51510200700,51510200700,"Census Tract 2007, Alexandria city, Virginia",66818,87464.76
1400000US51510200801,51510200801,"Census Tract 2008.01, Alexandria city, Virginia",104623,136951.51
1400000US51510200802,51510200802,"Census Tract 2008.02, Alexandria city, Virginia",60029,78577.96
1400000US51510200900,51510200900,"Census Tract 2009, Alexandria city, Virginia",105129,137613.86
1400000US51510201000,51510201000,"Census Tract 2010, Alexandria city, Virginia",56042,73358.98
1400000US51510201100,51510201100,"Census Tract 2011, Alexandria city, Virginia",98495,128929.96
1400000US51510201202,51510201202,"Census Tract 2012.02, Alexandria city, Virginia",56711,74234.70
1400000US51510201203,51510201203,"Census Tract 2012.03, Alexandria city, Virginia",40599,53144.09
1400000US51510201204,51510201204,"Census Tract 2012.04, Alexandria city, Virginia",40878,53509.30
1400000US51510201300,51510201300,"Census Tract 2013, Alexandria city, Virginia",56531,73999.08
1400000US51510201400,51510201400,"Census Tract 2014, Alexandria city, Virginia",65739,86052.35
1400000US51510201500,51510201500,"Census Tract 2015, Alexandria city, Virginia",106417,139299.85
1400000US51510201600,51510201600,"Census Tract 2016, Alexandria city, Virginia",60806,79595.05
1400000US51510201801,51510201801,"Census Tract 2018.01, Alexandria city, Virginia",66646,87239.61
1400000US51510201802,51510201802,"Census Tract 2018.02, Alexandria city, Virginia",97864,128103.98
1400000US51510201900,51510201900,"Census Tract 2019, Alexandria city, Virginia",89394,117016.75
1400000US51510202001,51510202001,"Census Tract 2020.01, Alexandria city, Virginia",130899,171346.79
1400000US51510202002,51510202002,"Census Tract 2020.02, Alexandria city, Virginia",59583,77994.15
1400000US51610500100,51610500100,"Census Tract 5001, Falls Church city, Virginia",85587,112033.38
1400000US51610500200,51610500200,"Census Tract 5002, Falls Church city, Virginia",69896,91493.86
1400000US51610500300,51610500300,"Census Tract 5003, Falls Church city, Virginia",78159,102310.13
