,GEO_ID_1,B_DEC_TP,B_DEC_1759,B_DEC_1507,B_D_E1824,B_DEC_MP,B_DEC_NLF,B_DEC_MO,B_DEC_MI,B_DEC_7079,B_DEC_MPP,B_DEC_MA,B_DEC_BPL,B_DEC_FLFP,B_DEC_2004,B_D_NH24L,B_DEC_EM,B_DEC_8089,B_DEC_10KL,B_DEC_EMP,B_DEC_4050,B_DEC_SSMF,B_DEC_1519,B_DEC_2509,B_DEC_SSF,B_DEC_1254,B_DEC_SSM,B_DEC_SSO,B_DEC_AAP,B_DEC_MR,B_DEC_LF,B_DEC_BPLP,B_DEC_7509,B_DEC_1015,B_DEC_BPLF,B_D_HS34LF,B_DEC_5007,B_DEC_BPLM,B_D_HS34LM,B_D_BA24L,B_DEC_MOC,B_DEC_FPP,B_DEC_OO,B_DEC_RO,B_DEC_3009,B_DEC_2025,B_DEC_2530,B_D_E24LM,B_DEC_MRC,B_DEC_3540,B_DEC_1000,B_D_HS24LM,B_DEC_LFP,B_D_AS24LM,B_DEC_1124,B_D_AS24L,B_D_AS24LF,B_D_HS44L,B_D_NH24LF,B_DEC_9099,B_D_NH24LM,B_DEC_5059,B_DEC_AAPP,B_DEC_FOC,B_DEC_UE,B_DEC_UEP,B_D_HS44LF,B_DEC_3035,B_DEC_6069,B_D_E24LF,B_D_BA34LF,B_DEC_FO,B_DECNLFP,B_D_HS24L,B_D_BA34LM,B_D_BA34L,B_D_BA24LM,B_DEC_FRC,B_D_HS44LM,B_DEC_MGRP,B_DEC_FLF,B_DEC_4009,B_D_BA24LF,B_DEC_FP,B_DEC_FR
92,1400000US11001007304,961.441843345,1.29825528467,2.92309010511,80.9785571253,396.001627391,308.901474143,0.108163880655,5022.62330822,9.88012555242,212.3,5.53662557364,392.971586669,253.8,0.0227178994979,27.0346079782,226.095537864,14.5627911827,0.0916973584518,196.8,0.0,4.52368153969,0.0,0.0,0.152994043786,19.3413463586,0.087175575665,293.104241113,940.985568551,11.8585546428,289.251328727,203.4,0.0,0.0916973584518,4.87581933604,18.1287706885,0.0,11.8484212755,11.9156678094,2.36946845063,0.176499466755,287.7,68.9988689185,239.339404484,0.106980251527,0.0,0.0916973584518,32.5895079258,11.0858055171,0.0,0.0916973584518,12.6730340759,261.1,4.32304485383,32.4855122985,11.4918002658,7.16875541193,14.8784479701,11.4411789821,23.1170636664,15.5934289961,0.0916973584518,491.4,8.27225058443,63.1557908631,64.3,13.2999491799,0.12240467006,0.000141525457206,48.3890491995,14.636492343,17.8264750237,238.9,40.0826804307,15.8495084781,15.0817067655,0.0,101.746485928,17.3271913911,5.51683685776,165.926350571,0.106980251527,2.36946845063,565.440215954,126.960777799
93,1400000US11001007401,486.626853642,13.4663958627,24.3223929268,56.3413538766,205.3047435,169.086274698,1.6097513322,2294.06903264,0.159362312427,305.4,3.5388454405,279.269462857,217.1,4.03263882369,31.6551190072,87.571930046,3.4167156019,0.00192975008207,191.0,0.0,0.0539650381268,0.0,0.0335721160655,0.00385950016413,32.441645644,1.27017291596,140.89339492,476.481399117,10.8851554849,123.203756308,263.6,0.0,0.0,4.46704408499,-6.39045914364,0.0,6.48729000433,8.77255851749,2.30117247145,0.00241218760258,294.6,9.84175108523,136.497156256,0.00434193768465,0.0,0.0,25.3382037275,4.60293433676,0.00241218760258,0.0028946251231,5.28183996057,308.1,1.8227938881,18.301090741,5.88369882005,4.06090493195,9.34137480295,13.4772942158,6.53901327152,18.1778247914,0.0151720397538,486.7,1.00613763142,33.8376500918,68.6,8.97208061338,0.0,0.0522172934062,31.0031501491,10.7838322698,2.96143260441,291.9,16.5013635778,11.7190806614,11.0819410612,0.0557450873794,64.5854354642,10.070021423,3.67533065176,75.4678787358,0.00434193768465,2.24542738407,281.322110141,90.771594118
94,1400000US11001007403,488.87455608,0.00175556871411,1.44247992676,66.6622533629,207.160253782,109.747577983,3.90320137191,6048.52523707,4.33130203144,167.7,5.4456668164,137.397933868,200.3,0.0718074011238,26.1000732758,175.439741256,4.64482948738,0.0,152.8,1.64333194069,4.98321637361,0.0,0.0,2.05441693704,7.49840137106,0.0340140321113,161.295713127,479.184158665,5.55357917763,209.219370813,176.8,0.0,0.0,8.87224552932,12.9636076402,0.0,13.9457274784,16.8012494771,2.33938152138,3.28666388137,232.3,24.7851715462,158.285961029,0.0,0.0,0.0,23.1733431087,2.80343868312,0.0,0.0,12.4104666771,205.9,0.0413874207105,19.8791252407,6.54727783274,6.50589041203,11.6695995725,15.3785842649,9.96372521636,10.7214890109,0.0,392.8,1.78916706404,33.7796295569,53.2,12.0693503968,0.000216009584939,0.000216009584939,43.4889102542,15.87911568,3.8747174767,194.1,31.675520733,9.88142304311,13.6812576663,0.0,49.8322746781,10.7725352501,5.40608805233,131.000524938,0.0,2.33938152138,281.714302298,71.5016207982
95,1400000US11001007404,547.429326355,0.0144270565755,0.181497427535,52.4115469222,228.557180752,183.807810398,1.56821060269,1817.26562742,0.255557249563,284.0,3.31913367645,336.078430654,239.1,0.0050136517286,28.6559966073,70.1772492562,15.6962772358,0.0,210.1,0.0406229847468,0.765606293618,0.0,0.00655977966009,1.14321667196,0.462164900714,0.000421735402848,145.986661864,539.258418548,5.0747176125,131.247974363,295.2,0.0,0.0,11.6902819968,0.46483437908,0.0,25.7640079052,7.4818420328,0.198561828912,0.121218363966,316.0,13.1630320924,145.434292697,0.0,0.0,0.0,25.9687536712,3.24616169979,0.0,0.0,10.0632870993,297.8,0.0191811968407,2.53757447065,4.56536312311,4.54618192627,8.91618945212,12.7697112323,5.50329970272,15.886285375,0.0,571.7,1.18228444088,61.0246206353,86.9,8.33530289576,0.936375378026,0.953243382866,26.442793251,6.63236770017,3.39373451847,302.2,18.9916253629,8.65651238767,7.32565817473,0.0,70.3198097659,9.91967588545,3.26977161305,78.6279846701,0.0,0.198561828912,318.872145603,89.2693231276
96,1400000US11001007406,857.297241009,0.556317214897,8.42704188307,88.3534768479,352.519949775,206.131960284,0.73735380336,4452.31389596,1.2877666413,168.5,5.29668855977,427.678242377,186.3,0.160862809127,51.120776284,168.268048374,16.0275115179,0.0,136.2,0.0,5.72840647225,0.0,0.0,0.080100328206,10.7736739678,0.0536209363756,242.447434125,850.896270677,14.7601270968,252.595755298,197.2,0.0,0.0,5.45164170917,16.9314730425,0.0,7.23950144081,18.2319582562,0.435171028787,0.103884379605,231.5,13.0292633821,239.441804998,0.0,0.0,0.0,34.1863232821,7.47190988048,1.89421161871,0.0,8.19455552754,197.0,2.4414933109,20.8784829964,9.68199700046,7.24050368956,19.0567315226,27.5705018403,24.7586652812,23.5502744437,0.0,393.3,0.554091896193,84.1553609821,60.0,18.2820589996,0.0686574241766,0.0686574241766,54.1671535658,14.2161489462,2.91494268237,203.0,27.1155325347,14.0508259556,14.1157090393,0.0,123.372818769,20.4351408692,6.35153628339,161.440500599,0.0,0.435171028787,504.777291235,158.604898886
97,1400000US11001007407,451.915326814,0.221377096363,4.17897240541,51.0565664223,197.43862103,136.958799795,6.53621142975,5828.36563544,1.2985927275,210.7,5.37095492685,128.586880026,237.9,0.0640126543699,29.5221812622,154.319277828,2.482982359,0.0,177.4,0.0,0.372741798182,0.0,0.0,0.00142142580272,5.6395642539,0.0213375514566,164.101109521,440.19467204,11.6729336368,188.132638857,249.2,0.0,0.0,4.31584347033,17.1891802706,0.0,5.96735125292,11.9789618382,3.82561864221,1.15295415174,289.3,54.3122567321,115.211110499,0.0,0.0,0.0,18.8128471115,5.35628913434,0.0846303110488,0.0,5.07535771178,249.7,0.202577663047,5.27264994792,4.67806085261,4.47548318956,10.4172586733,15.9872695255,1.35017999641,13.5349117366,0.0,492.4,5.02590424845,32.4743615898,71.5,9.74673707557,0.00121836497376,0.00121836497376,32.2437193109,14.9747454446,7.99971903607,250.3,13.0307056653,10.8060842266,13.0505183211,0.0,31.3288020816,11.3600221387,5.49466634877,96.6869501437,0.0,3.82561864221,254.476705784,49.0309836693
98,1400000US11001007408,354.872776706,0.000241404982604,0.190855190171,31.2738950976,149.922339074,98.7774522129,1.81315546252,3338.07925961,1.9858885162,261.8,3.88518094085,170.363967,312.2,0.000206918556518,15.1962375509,93.9718985031,7.87278868898,0.0,251.8,0.189432929258,2.49258053886,0.0,0.000206918556518,0.256589645353,2.23316924139,0.0,118.635955918,350.901604191,6.48827386619,119.040165472,250.6,0.0,0.0,6.88635873861,10.9851497037,0.0,13.0276210561,13.1588285658,0.271366366863,0.386420160704,338.2,18.1947875988,108.354977305,0.0,0.0,0.000275891408691,9.40861265947,3.59463427629,0.0,0.0,2.52520932416,326.1,1.09725212293,4.6555008703,1.93835930708,0.841107184154,8.98830125987,9.41008633856,3.94751252074,5.78615121238,0.0,587.4,1.31931810541,25.0628542824,73.9,7.60783256839,0.0141151331874,0.0145979431526,21.8652824381,11.8534261263,5.02367481474,273.9,13.8679318727,9.85321501505,11.0473790652,0.0,44.1881452428,11.026942556,3.99805021722,75.1451944384,0.0,0.271366366863,204.950437632,60.512398875
99,1400000US11001007409,1139.18514821,0.0116266006554,0.0440458557405,139.882386946,484.743532661,350.084293396,0.0375024552416,5607.71609911,0.157716088663,126.1,8.33317717128,470.113209975,160.0,6.19972630646,68.0871319513,290.957117591,8.68538166277,0.0,132.4,0.0157905074701,4.0141451799,0.0,0.0,0.0197381343377,6.48006240188,2.93671246096,424.085731529,1121.23922069,16.8182570484,378.123742088,113.4,0.0,0.0,9.72896726498,22.541490916,0.0,31.5854225308,24.9832190602,6.57564348036,0.0315810149403,173.9,73.7336229148,383.998248205,0.0,0.0,0.0,45.2785084613,9.94026839824,0.0,0.0,23.4187218633,165.5,2.98554418371,27.9060961559,13.8960642949,10.9105201112,19.4874824099,49.2128895369,41.4512538052,18.8742424143,0.0,294.2,11.5247011317,87.1666244973,33.2,22.3117198226,0.0,0.0,94.6038784843,26.5424032957,12.9542842102,134.5,51.3235472192,26.3337089159,26.4604413233,0.0,155.303534759,14.384594411,8.46330296242,238.980264383,0.0,6.57564348036,654.441615548,195.923271578
100,1400000US11001007502,1109.36602099,0.0846247428455,6.86071789989,115.961374063,501.745025983,364.816849083,3.2402119795,5734.00145794,6.72642461786,179.0,8.00970255443,470.833684775,220.8,0.0792972204349,43.3146625222,304.514885745,17.9185941691,0.0,186.3,0.0481521965852,14.3600534387,0.0,0.0577826359023,1.02228166276,13.7814267255,0.0,390.345238878,1079.46663034,21.4269772502,390.190721029,151.6,0.00537864613316,0.0,13.6482326355,22.2894205123,0.0,47.6457076719,21.7656549946,2.88688933404,2.13423978526,221.0,65.3296250418,347.619894263,0.0,0.00753010458643,0.0770435145364,48.2939066981,12.7421870279,0.0,0.0,14.7869458241,227.0,9.01188734855,33.1359190391,21.1602321045,12.148344756,17.772881111,18.8518608735,33.8802488285,24.4628016486,0.0,390.2,13.859146573,84.230777024,40.0,17.1558997103,0.0,0.134826150439,67.6674673651,22.2139690055,6.69640630814,173.0,48.5995901025,18.96889257,20.7032960111,0.032271876799,101.517719909,18.6384205988,7.49710242337,237.684552105,0.0,2.85461745724,607.620995003,148.233561067
101,1400000US11001007503,427.235929015,3.72339222824,14.6328151048,45.5924350901,182.561209973,131.643697808,0.128479893413,3659.62905581,0.143553846827,265.9,4.66659506051,170.496803906,314.7,2.18315416339,17.7572166056,137.362083398,1.2714933153,0.00118733209398,273.3,0.0159510164466,1.42944106891,1.13009170182,0.0307177076522,0.0427127819539,77.4633069803,0.00917152983137,147.876798103,415.34203566,3.86688422371,178.524641586,195.5,0.00468982717679,0.0,5.28482363674,12.852022239,0.0,13.8006048667,14.5477302039,1.57787471653,0.0221197075487,334.1,47.9590608201,105.069368783,0.00267149721145,0.00656575804751,3.25435506009,14.966769469,0.286490844526,0.00148416511747,0.00178099814097,8.32980420695,337.0,0.111747230853,21.1641341049,7.29171246588,7.17996523502,11.7329633469,11.2622153686,3.19376739257,6.49500123696,0.00860815768136,582.2,4.65907473877,41.1126518135,62.2,10.6066868453,0.0,0.0446628460504,30.6256656211,11.804626248,14.6417046122,263.0,18.9656313021,12.399205654,12.0661429218,0.0302167942252,36.7760269248,13.7006467324,3.80415473696,103.140706529,0.00267149721145,1.5476579223,244.674719042,48.8993509153
102,1400000US11001007504,433.093612068,1.29587925375,15.6378453395,40.2384831697,198.590001589,113.61908436,0.526063263957,4256.98086598,6.3695762869,265.6,5.1436560831,144.20808736,327.4,1.12031166243,23.1543432181,126.03285468,4.0142526739,0.0,279.2,0.784701705984,5.21673991971,0.0328041562251,0.941642047181,0.938888559711,72.5997759581,0.0,136.514734678,421.447163421,9.86482840916,155.458637865,213.6,0.0294369027085,0.0,7.09764585244,15.6661141719,0.0,21.6433854304,14.6276392234,0.574590298148,0.112334938334,334.4,33.8007903717,121.445182342,0.0,0.0412116637919,1.34924889022,16.6682244899,7.1207152771,0.0,0.0,5.25833880691,343.1,2.48725521888,53.3700762344,7.5627782788,5.07552305992,12.0635644772,14.4083341703,18.9310923985,8.74600904782,0.0,584.5,8.96064580833,29.1909400397,62.7,11.6844118119,0.0,2.19716477676,23.5702586798,10.7123660908,2.94135231684,256.9,8.94677137466,12.62737596,11.4533153818,0.176621416251,47.1086761995,12.4254620003,2.86927127312,80.5609327578,0.0,0.397968881897,234.503610479,61.7449494719
103,1400000US11001007601,658.902270263,18.5435738855,14.5369574544,64.1647186722,303.14151473,226.313333338,7.9990444615,4780.92200547,0.0109993196762,353.0,5.38413883705,140.876782121,335.9,9.00137982715,23.0166214115,232.525743955,7.35666555071,0.563372446234,290.9,0.0,6.78878684148,0.00649835132006,5.46501642698,1.13067155099,33.380845457,0.193988699993,247.871590008,629.473474874,9.65315024085,286.728290203,197.7,0.0,0.0,4.18043358579,10.777749838,0.0,22.0425152477,10.3612835796,6.94284643977,0.704725904382,347.0,119.076333075,151.230840872,1.26564868699,0.0,0.00934342524915,28.8813192828,1.91958375436,0.700643131664,0.840771757996,10.4764968222,347.5,4.94826146292,17.8573735602,11.0650871811,6.11682571815,9.94627388998,10.6110447323,3.88959873497,12.4055766792,4.12012527201,654.1,15.0479972417,54.1965118999,55.6,10.3543140094,0.0,0.0186055324934,35.2833993894,12.1457923462,24.5532584585,352.5,23.1401636398,11.8342409112,11.9900812511,1.05098431839,25.2672446057,9.38601238255,3.5662479036,153.410266101,1.26115763699,5.89186212138,355.760755533,41.081734208
104,1400000US11001007603,1445.32995779,6.20815358699,6.52421614409,86.2426288437,625.244483509,436.2245545,8.66321196051,10998.8092346,16.3145502781,133.0,13.2861702314,243.204176817,174.8,6.52970743582,15.1634837857,637.940415353,9.66546014335,0.0,155.3,0.0,9.88918142589,0.0,1.63242685895,6.91814758975,24.3748008513,0.0,671.433564676,1314.04754211,14.1294193506,703.598916402,75.6,0.0,0.0,6.79552412187,33.7125762088,0.0,32.3673760191,25.2650218705,6.0647145485,2.72591911606,167.0,346.091855042,372.506003184,1.95891223075,0.0,0.0,39.4270665084,6.51029156624,0.0,0.0,11.5723013911,176.9,26.6017454349,15.6840188275,36.4135041363,9.81175870146,29.7477957798,13.9245541689,8.5857565222,1.23892961681,0.0,282.3,22.5925425412,65.5712049026,20.9,29.573571144,0.0,3.26485371791,46.8155623353,27.7401462402,47.6606996163,123.1,28.6009263732,26.8566622479,27.3362267297,0.0140900655999,73.7357733061,30.0228524152,7.57518966211,420.9980219,0.0,6.0506244829,820.085474282,114.606615444
105,1400000US11001007604,558.026080875,1.16047152508,1.31597372107,42.2500015295,247.455360779,162.587878225,4.64212260789,5283.38294912,0.17531900103,314.6,5.80173662468,82.8733788224,405.4,0.161624118554,8.3255498185,259.22692353,3.06194611353,0.00766777670065,368.3,0.0,5.30085142846,0.00805881062989,0.0186909918298,2.38123521925,12.8259334189,0.0,244.920181096,526.930225259,9.0996729597,280.281954672,134.8,0.00939307942814,0.0,1.25970014165,13.7734565967,0.0,5.8243694754,12.9885733435,7.38535103823,0.0529346655822,385.4,95.4542525452,163.478145478,0.0276858553865,0.0131503111994,0.0,21.3450489677,5.29719685154,0.000770396749379,0.000924476099254,7.93962401068,418.5,5.7387198611,18.3388467658,13.3764421924,7.63772233135,12.2109351074,3.54588759195,4.09846569153,4.77966222655,0.013534463105,664.4,4.57039530848,18.7400550603,48.8,12.0557355643,0.0,0.0706946041624,20.9049525617,13.6916185643,8.93836180216,281.5,13.1626584803,12.5367411876,13.135442626,2.88704286939,30.8863734781,12.4338576587,3.98135351116,146.623350554,0.00138671414888,4.49830816884,310.570720096,52.416606517
106,1400000US11001007605,717.809371196,3.36729285072,7.63393116064,67.142327546,324.356256646,195.874171804,2.44189615321,6247.52692429,0.013181129473,227.1,6.96169160463,121.046435147,280.0,3.93543732231,17.1058128151,334.883708804,2.81478139549,0.0105295722481,249.1,0.000488046165206,4.51298068506,0.0,0.103248984817,4.93310843513,28.2303921553,0.0,299.794829222,692.586581162,11.7552988795,373.802900293,135.2,0.941594627736,0.0,5.39657215932,16.9972608807,0.0,34.412783173,16.0962172472,8.64909872582,0.958096226701,272.9,76.3034338288,250.200508624,0.0236915375582,1.31823247883,0.00078087386433,34.6305144312,10.6329103204,0.0131619653101,0.0157943583721,9.49394575413,293.6,8.99058745599,42.6880249542,19.903949004,10.913361548,14.4593546148,6.64505723515,4.29643060162,10.46075558,0.0763393987986,481.3,5.2267545754,34.3835259546,43.2,15.2760139493,0.0,0.00136652926258,32.5118131148,16.8320281567,13.5093813174,206.4,21.4834670011,14.1022720027,15.4863813397,5.68522564112,42.0277024618,13.301038052,5.05113127637,201.960863053,0.0236915375582,2.9638730847,393.45311455,72.268103724
107,1400000US11001007703,766.56281487,3.89457497702,14.7310258192,73.5351580671,328.466618497,220.844870063,2.20668464689,4239.07830479,2.31885050968,257.9,4.95458529603,245.906543663,311.6,11.4187289713,32.2333101375,252.603718253,2.38017558978,0.0,269.8,0.0333568728701,1.72239094528,0.0,7.61769465719,1.15109241815,23.6547389398,0.0105669666838,292.587876767,737.521699126,7.69976886893,304.158143097,157.9,0.00249452727708,0.0,2.12254889939,12.3794105256,0.0123713038419,8.15310527826,11.0403209662,0.00274177144027,0.0351299365429,342.1,64.0530091888,241.270040535,8.2233307378,0.0,0.0,33.0712735702,3.06597737928,0.0222682511986,0.0,14.2017132809,321.1,3.67733461658,16.1065020075,12.2355602762,8.55822565965,11.0505043772,17.0410844648,7.4457581928,15.1922256727,0.0426808147973,582.5,8.45913003396,50.3783159073,50.3,12.3036152217,0.0,0.18926434423,40.4638844969,10.9469999622,6.78612928573,278.9,29.0635458819,9.27064869749,10.1823015695,0.0,78.3164295661,9.11694052716,3.67552280543,181.189789691,4.09684429505,0.00274177144027,438.096196373,121.053089105
108,1400000US11001007707,797.887205632,0.0456482318485,2.91851388494,64.3513580611,353.363049151,274.382995021,9.1711451833,7000.01462799,1.04532392701,220.0,7.74771586639,165.872388576,264.0,0.0490393351409,19.9696033588,285.813750654,11.2252760932,0.0177479509127,229.2,0.0233998722088,3.42327741632,0.0,0.0139835554162,3.58849526664,5.10213289705,0.089185137354,295.008393974,779.644435888,8.96475922858,324.527216849,139.9,0.0,0.0,6.02307389249,17.5073709372,0.00344396524597,16.2015895584,16.7688487568,2.00639668736,0.126653538378,280.0,179.559188148,129.452141415,0.0,0.0,0.00516594786896,24.5236075891,4.67863139379,0.000993040680516,0.0,8.37909914388,275.0,5.11336742032,8.00626668449,17.1658732113,12.052505791,15.4319159244,10.9308085389,0.743659755533,9.0387948199,0.0120538783609,488.7,11.7790608385,38.7060712148,45.5,16.1991571373,0.0,2.06036805371,39.827750472,19.0488425795,38.7440271262,225.0,25.2094848036,15.9783525702,17.6065981419,1.99234620499,48.7599997176,14.2951942427,6.96811397276,172.595161458,0.0,0.0140504823706,444.524156481,64.4191389415
109,1400000US11001007708,658.735134063,20.0726038593,21.2583291707,51.4131030173,280.260571869,206.581269259,1.73088207743,6213.53144403,5.17916713608,173.9,8.01104515634,155.37714518,217.8,13.3200814847,15.3727547119,246.906590863,9.3348097974,0.0155259682779,201.8,4.34088266868,4.11904624225,0.00600860430914,10.3922862594,0.0310098585377,30.6995460517,1.70044316523,265.812213166,647.471832036,14.0153450894,266.032560829,86.3,0.0,0.0,4.36721909532,21.9464839657,1.92928118608,16.5811632242,22.6247545912,0.0282471731157,0.0259939464997,226.1,51.7825066798,228.881096304,2.1851927098,0.0,0.0,18.2986240001,14.0019469625,0.0,0.0,7.10116596667,228.4,3.18321261944,37.0686998156,17.0109850223,13.8277724029,15.8153931198,7.35850929795,15.7111634576,8.01424541395,0.00675967984778,388.3,6.87831154362,19.1250614302,26.2,16.7179020146,0.0,1.75888581928,33.1144790172,19.6281479656,12.2746235224,171.6,19.0011161099,17.000736627,18.4598756742,0.0,68.4639638166,13.5836570566,7.32553078257,155.345388156,0.0196742754799,0.0282471731157,378.474562194,105.588680766
110,1400000US11001007709,322.272905543,11.4914410089,48.2430884353,35.9337439364,146.664982189,92.2925753719,0.0237169153128,4747.89713311,4.0318113949,309.0,6.12473136698,48.4975730728,296.2,10.1507737444,12.4642549761,150.687401707,9.80482470989,1.11351679818,274.8,0.041978092335,3.86181723379,1.27245084404,0.101473517435,1.5909948224,42.3032102349,0.0163248136858,137.633468497,309.188503364,2.21162193608,168.722035979,90.7,0.0,0.0,4.10359916113,10.2853061277,0.0186569299267,13.5312673523,15.2671127381,2.07985477439,1.59394059896,291.0,50.8820267575,103.3037131,1.77088415343,0.0,0.000882283599514,16.9631419495,0.137545732283,0.000152887061428,0.000183464473714,7.87667548284,305.4,3.53781224965,41.5643179626,9.56646353881,6.02865128916,11.6385779056,6.91907308335,6.52591728189,5.54518189275,1.43579703838,565.1,3.58044066371,18.0344476239,30.0,12.6051296231,0.0,7.17575141912,18.9706019869,13.8550449085,3.1707410836,294.6,11.8231706471,14.5340479576,14.1002380988,0.00347232429067,15.9428245579,10.6910535592,3.92316312724,89.6779906319,0.000275196710571,2.0763824501,175.607923354,27.7625941439
111,1400000US11001007803,433.531015128,1.55855612902,3.16774160542,34.129994221,198.297619678,165.853665298,2.40355303423,3826.30296121,0.625464216565,307.3,5.46016236439,109.713284334,334.0,0.0533890618792,8.33112452925,148.076826484,4.61343506323,0.0,295.1,0.00471854321722,4.59304106136,0.0,0.0449869203574,1.3818402001,10.7474262961,0.0,174.145020543,422.617792467,4.46481939308,170.701605656,187.6,0.000151321932369,0.0,3.53936518911,9.32302515946,0.00680495239571,13.8217261593,10.2495529646,0.831590950868,0.0271959424975,392.7,88.0353600014,94.3833701835,0.0225282058876,0.0,0.0,17.6080256138,2.51716179405,0.000669483478851,0.0,8.76962079703,352.4,3.7532884307,5.0386556906,6.65456593675,2.90127750605,9.80532569734,4.07175402541,1.79572906113,4.25937050384,0.0173786502559,684.5,7.68239331899,22.6181090176,56.3,10.4592626352,0.0,2.48778743229,16.5219686072,12.3588191537,16.3253573504,347.6,18.3127128042,11.2547402553,11.8478262061,0.825745882231,17.7817064476,9.05684018573,3.97163738561,86.5410613299,0.00257247285028,0.00584506863706,235.23339545,34.7142530513
112,1400000US11001007804,558.568578705,0.0150805773578,15.0656999295,47.917201412,233.15298776,242.546798189,4.28275950834,3497.9114952,10.3114855276,267.0,5.91244573039,206.584883275,267.0,1.16348484704,8.11963203402,130.577464215,14.2591176464,0.0,230.4,0.981011716233,3.14211566454,0.0,0.00899775875635,0.00937071711788,17.8978840867,0.0,180.098604774,547.994666575,5.10711625149,159.742862213,183.1,0.0,0.0,4.11037327918,11.3894810943,0.984263918193,10.1640805021,9.96461069009,1.3178582474,2.78610597296,333.0,81.0150889715,109.944308166,0.0104070462724,0.0,0.0,20.6058581375,2.96274195937,0.0,0.0,8.73875790557,273.5,5.4218519382,33.0732072213,16.2474475282,10.82559559,10.946034081,1.68422636603,25.8480341455,6.43540566799,1.47567038138,586.6,7.9277876686,29.1635652688,41.9,9.95009429338,0.0,1.15977886961,27.3113432745,10.230935079,19.9503919082,326.5,22.2322636024,11.052107303,10.6176110631,0.00984262576029,34.1895522302,12.6283055648,3.72207393595,87.0370014682,0.00195132117608,1.30801562164,325.415590945,51.6653731029
113,1400000US11001007806,698.695340541,14.7339752569,23.382178125,47.6047921066,343.97388997,285.690353425,10.0923087705,10398.4849318,6.15978181463,138.1,12.4184976637,122.348426642,147.6,45.4831410103,9.80726106015,227.733046199,0.0148018851856,0.0,123.9,0.0,3.5875183745,0.0,45.1628372004,0.00795027922192,12.9206995553,0.0,295.655144087,685.460470415,2.2719402166,269.705182991,68.6,0.960911429795,0.0,7.68346636553,28.2177609108,15.3745828767,19.9621624285,26.7974972949,0.0,3.59241737345,161.9,138.049635183,150.632799548,77.8338258134,0.0,0.0,15.1451171954,2.26597750719,0.0,0.0,8.14602587897,150.5,0.0119254188329,20.0019211059,12.0617633798,12.049837961,23.9889366277,2.8200951626,8.36737075205,6.98716589756,0.0493396172853,293.0,5.74929260291,41.972136792,26.6,26.3041985398,0.0,1.92182285959,32.4596749112,28.1837468848,23.0375425682,149.5,25.7357676666,25.8000826975,26.8805450556,0.0,25.3327593909,21.482561119,6.80244375967,130.159427293,16.3354943065,0.0,354.721450571,35.6218873619
114,1400000US11001007807,623.633828027,0.0162099890772,0.0281099200388,64.2065006854,286.067955295,246.848874935,4.90564872344,11025.2816623,0.172558307482,139.3,11.7635278105,103.611316631,137.8,0.00487648535552,24.0624676386,211.731084268,5.46112993159,0.0,121.5,0.0,4.52397949218,0.0,0.00484214390936,1.93476763272,0.140361342106,0.0,218.484949682,608.024469549,15.8904532046,225.790913292,69.8,0.000103024338497,0.0,10.3366221319,23.2815206057,0.00164838941595,20.5145951034,25.1060383192,6.78448821175,0.000377755907822,160.7,107.743963693,137.018697842,0.00834497141826,0.0,0.0,50.0117423943,6.48969910955,0.0,0.0,18.8297985061,142.2,5.59156874519,2.39103061748,10.1822773865,4.59070864128,21.3737909513,5.25658070741,0.0923321435601,18.8058869312,0.0,293.8,14.5844924628,14.0470275263,20.4,22.2142697367,0.0,0.0459256816569,14.1947582911,24.9015009964,29.201310568,157.8,23.1772674486,22.718023337,24.1956064025,6.78448821175,29.3051966654,20.3383517695,9.33898780661,124.446523106,0.00175141375445,0.0,337.565872732,48.920940234
115,1400000US11001007808,1014.58918538,2.07254342784,3.61053532044,93.5868900019,447.285271271,376.132077925,9.32706474403,6302.52680308,23.3744915926,175.5,8.05253480753,366.617653527,173.6,0.285570901536,27.675029447,248.083249155,41.134065536,0.0,147.5,0.00390392482881,1.35946419139,0.0,0.133282027276,0.0412814057509,18.9684207397,0.0,333.147084679,996.52882032,12.5574429783,318.195366028,135.3,0.0,0.0,11.3887885881,17.7549712766,0.052078151555,27.4665150983,15.9990350317,1.90174351352,0.0223017732511,224.5,138.196244273,217.121288926,0.154157525524,0.0,0.0,48.8923345526,5.62319492505,0.0,0.0,17.5789843366,176.4,15.0321592175,18.0889957274,25.3648615724,10.3327023549,17.0240302134,13.2903767289,12.5254803801,14.3846527181,0.00585588724322,391.9,10.3021071916,68.3488228599,27.7,17.2762225529,0.0,6.21027276563,44.6945554493,18.7893513352,24.8708794471,223.6,38.645255469,20.0286444232,19.2690222295,1.89653828041,82.9024223027,16.5723412409,7.22286373152,173.659780413,0.0289045360357,0.00520523310508,567.303914112,119.734794823
