AREA,PERIMETER,TR11_D00_,TR11_D00_I,STATE,COUNTY,TRACT,NAME,LSAD,LSAD_TRANS,GEO_ID,dec00_vari,dec00_va_1,dec00_va_2,dec00_va_3,dec00_va_4,dec00_va_5,dec00_va_6,dec00_va_7,dec00_va_8,dec00_va_9,dec00_va10,dec00_va11,dec00_va12,dec00_va13,dec00_va14,dec00_va15,dec00_va16,dec00_va17,dec00_va18,dec00_va19,dec00_va20,dec00_va21,dec00_va22,dec00_va23,dec00_va24,dec00_va25,dec00_va26,dec00_va27,dec00_va28,dec00_va29,dec00_va30,dec00_va31,dec00_va32,dec00_va33,dec00_va34,dec00_va35,dec00_va36,dec00_va37,dec00_va38,dec00_va39,dec00_va40,dec00_va41,dec00_va42,dec00_va43,dec00_va44,dec00_va45,dec00_va46,dec00_va47,dec00_va48,dec00_va49,dec00_va50,dec00_va51,dec00_va52,dec00_va53,dec00_va54,dec00_va55,dec00_va56,dec00_va57,dec00_va58,dec00_va59,dec00_va60,dec00_va61,dec00_va62,dec00_va63,dec00_va64,dec00_va65,dec00_va66,dec00_va67,dec00_va68,dec00_va69,dec00_va70,dec00_va71,dec00_va72,dec00_va73,dec00_va74,dec00_va75,dec00_va76,dec00_va77,dec00_va78,dec00_va79,dec00_va80,dec00_va81,dec00_va82,dec00_va83,dec00_va84,dec00_va85,dec00_va86,dec00_va87,dec00_va88,dec00_va89,dec00_va90,dec00_va91,dec00_va92,dec00_va93,dec00_va94
0.000039950000000,0.026345823484322,80.000000000000000,79.000000000000000,11,001,008701,0087.01,TR,,1400000US11001008701,37.8,2415,1144,47.4,1271,52.6,2298,95.2,1114,57.3,948,48.7,166,8.5,831,42.7,530,52.7,188,84,104,66,33,33,104,42,62,12,3,9,6,6,0,83.3,85.3,81,80.8,81.1,80.5,78.3,78,78.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0,29.5,4,33,9,92,49,109,17,134,463,287,11,13,3,793,467,19.1,128,44.6,62,27.8,40234,-4.273097626,-4.000402707,-5.447927011,-0.104318402,-4.05653566,-3.873026069,-1.06777001
0.000216224111470,0.069167650979594,81.000000000000000,80.000000000000000,11,001,009601,0096.01,TR,,1400000US11001009601,28.1,2343,1011,43.1,1332,56.9,2290,97.7,866,55.6,686,44.1,180,11.6,691,44.4,500,54.2,180,91,89,55,39,16,77,40,37,48,12,36,0,0,0,69.5,78.2,63.5,73.1,76.8,70.4,74.1,66.5,79.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,187,10,74,30,261,307,415,0,5,8,727,673,28.4,68,44.4,22,13.1,32571,-4.018309101,-3.790690442,-4.448057211,-1.067269346,-3.952641908,-3.312024982,-0.911348649
0.000249505260817,0.085524403523375,82.000000000000000,81.000000000000000,11,001,0001,0001,TR,,1400000US11001000100,40.7,4674,2194,46.9,2480,53.1,188,4,3128,73.1,3066,71.6,58,1.4,1152,26.9,1528,67.2,288,122,166,72,41,31,0,0,0,54,46,8,162,35,127,100,100,100,98.7,100,97.4,96.7,98.7,95,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,9,0,35,10,18,43,0,25.8,0,26,0,10,0,17,0,10,1447,1277,23,66,11,2591,243,5.2,84,8.1,106,7.9,92540,-3.273676534,-6.751991058,-6.649940655,0.284204312,-2.065977834,-2.080171018,-5.571904939
0.000317542472500,0.099108520773757,83.000000000000000,82.000000000000000,11,001,008905,0089.05,TR,,1400000US11001008905,38,2,1,50,1,50,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,7,22,62,26,11,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,-2.727858597,1.465556683,1.953993686,0.624943751,1.126264522,1.126285835,0.71332128
0.000124996630752,0.066723327411268,84.000000000000000,83.000000000000000,11,001,000202,0002.02,TR,,1400000US11001000202,32.9,3850,1912,49.7,1938,50.3,61,1.6,2425,68.1,2413,67.8,12,0.3,1136,31.9,1111,60.9,1101,422,679,0,0,0,39,8,31,484,251,233,578,163,415,100,100,100,99.3,98.8,100,98,97.3,98.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,50,9,5,0,7,35,20,0,14,1075,839,14,34,8,1803,944,24.5,325,33.1,582,48.3,90653,-2.944487254,-5.590507626,-12.19170509,0.440649434,-2.0172889,-9.495418591,-3.239844589
0.000118704835500,0.056657664550348,85.000000000000000,84.000000000000000,11,001,008803,0088.03,TR,,1400000US11001008803,24.4,1918,931,48.5,987,51.5,1132,59,908,55.6,584,35.8,324,19.8,725,44.4,487,53.9,693,319,374,52,23,29,142,72,70,431,209,222,68,15,53,85.3,87.4,82.8,81.5,62.1,92.9,60.3,70.4,51.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,108,0,13,19,150,52,378,0,13,0,409,495,44.4,81,43.8,50,32.5,17857,-3.320643792,-4.256797438,-7.734292926,-1.067269346,-1.443966046,-4.234426504,-0.05950723
0.000084460000000,0.039451737173910,86.000000000000000,85.000000000000000,11,001,008804,0088.04,TR,,1400000US11001008804,36.2,2277,1069,46.9,1208,53.1,2220,97.5,1037,58.3,922,51.8,115,6.5,742,41.7,541,58.4,238,102,136,116,67,49,63,10,53,17,10,7,42,15,27,82.8,82.5,83.1,79.3,83.6,75.8,57.6,57.3,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,10,0,0,26.1,7,30,28,195,0,71,51,220,232,836,0,41,0,1002,670,28.7,175,35.1,112,36.5,24489,-4.238091984,-3.84833203,-5.250385097,-0.173482765,-4.288294366,-4.74446803,-1.479471931
0.000020375000000,0.019050812847509,87.000000000000000,86.000000000000000,11,001,003302,0033.02,TR,,1400000US11001003302,37.7,1830,903,49.3,927,50.7,1675,91.5,968,63.8,818,53.9,138,9.1,549,36.2,479,60.6,146,66,80,63,16,47,53,34,19,22,13,9,8,3,5,78.6,83.5,73.2,78.7,70.7,86.3,77.5,70.6,84.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,18.5,17,15,6,47,7,129,6,58,417,226,6,20,0,604,283,15.1,93,32.2,43,19.8,45938,-4.13081518,-3.771660017,-4.588974709,-0.494982378,-1.686324827,-2.666008185,-0.653713782
0.000021756800000,0.021459665502855,88.000000000000000,87.000000000000000,11,001,004202,0042.02,TR,,1400000US11001004202,33.6,2889,1557,53.9,1332,46.1,213,7.4,2377,84.2,2311,81.8,57,2,447,15.8,1026,81.8,290,105,185,44,21,23,11,0,11,14,6,8,221,78,143,95.7,93.9,97.7,94.1,100,83.4,92.1,95.2,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,121,52,0,0,0,0,0,0,0,24,0,0,4,0,0,0,27,16,565,1347,58,31,12,1829,230,7.9,121,10,89,9.9,47745,-2.966978193,-5.49884466,-6.678886218,1.993321126,-1.101364818,-1.819501502,-5.048515642
0.000032785000000,0.024321905986374,89.000000000000000,88.000000000000000,11,001,004801,0048.01,TR,,1400000US11001004801,38.2,1876,1006,53.6,870,46.4,1448,77.2,862,56.5,759,49.7,97,6.4,665,43.5,320,43.7,134,84,50,48,7,41,70,63,7,16,14,2,0,0,0,92,90.9,93.5,79.7,81.4,77.4,57.8,60.1,55.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,0,20,23,39,24,50,29,79,319,517,0,32,0,797,538,29.9,158,36.6,142,42.4,24388,-3.960705761,-3.217481531,-4.471074872,-0.200326602,-2.820242188,-4.912477677,-1.010828056
0.000045170000000,0.028880384683269,90.000000000000000,89.000000000000000,11,001,0046,0046,TR,,1400000US11001004600,33.1,2997,1483,49.5,1514,50.5,2713,90.5,1299,56.5,1012,44,287,12.5,999,43.5,572,49.1,297,164,133,75,49,26,119,58,61,70,48,22,33,9,24,85.3,91.1,79.1,78.2,64.1,94.1,63,56.2,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,11,0,43,10,0,0,0,0,23.8,12,43,23,140,18,85,31,265,500,581,0,14,17,1023,720,24.2,177,34.2,79,27.5,33142,-4.164900985,-4.515651129,-5.908212489,0.244703085,-4.720434113,-4.301105836,-2.406209062
0.000066902939500,0.039911873097120,91.000000000000000,90.000000000000000,11,001,0055,0055,TR,,1400000US11001005500,34.4,4696,2354,50.1,2342,49.9,384,8.2,3648,79.9,3598,78.8,45,1,916,20.1,1799,79.4,660,294,366,0,0,0,64,43,21,196,90,106,400,161,239,100,100,100,98.6,97.5,100,96,96,96,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,21,18,35,1097,2176,52,48,0,3096,578,12.8,237,13.7,262,15.7,59609,-3.165976636,-7.444823821,-9.854162648,-0.500176741,-2.77049433,-4.450470995,-5.216379797
0.000030723200000,0.024257299641680,92.000000000000000,91.000000000000000,11,001,005301,0053.01,TR,,1400000US11001005301,32.9,5045,2746,54.4,2299,45.6,356,7.1,4390,89.5,4252,86.7,128,2.6,516,10.5,2082,88.3,648,251,397,34,21,13,15,4,11,44,32,12,555,194,361,96.3,96.7,96,92.4,92.9,91.1,96.3,100,91.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,39,0,7,7,60,1230,2462,152,69,16,3360,438,8.7,166,7.7,218,12,50510,-3.141582965,-8.357701586,-10.11921863,-1.067269346,-3.07647227,-3.081671969,-11.13978819
0.000046245000000,0.028654557477055,93.000000000000000,92.000000000000000,11,001,0050,0050,TR,,1400000US11001005000,33.1,7278,4441,61,2837,39,2693,37,4670,72,4313,66.5,349,5.4,1812,28,1636,65.5,1060,715,345,419,326,93,178,128,50,187,105,82,276,156,120,73.7,73.2,74.7,75.1,76.9,72.2,69.5,67.8,72,0,0,0,0,0,0,0,0,0,33,0,23,0,0,73,21,52,12,30,0,0,0,0,0,21.8,0,31,59,83,7,51,228,196,829,2785,127,76,16,3308,1982,27.3,865,33,475,36.3,33257,-3.880798508,-9.024022502,-13.38523354,2.669972147,-9.795234458,-12.29787324,-10.49341181
0.000028989000000,0.021613797023567,94.000000000000000,93.000000000000000,11,001,004901,0049.01,TR,,1400000US11001004901,34.4,2013,990,49.2,1023,50.8,1581,78.5,922,57.6,780,48.7,142,8.9,680,42.4,507,57.7,151,61,90,66,26,40,46,20,26,11,0,11,28,15,13,83.7,75.4,91.6,54.8,60.8,50.2,62.1,64,60.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,40,102,0,29,45,192,247,597,0,20,11,835,682,35.3,91,25.2,135,42.2,18950,-3.885839737,-3.770335061,-3.947154153,-1.067269346,-3.111407839,-4.406208391,-1.81022746
0.000032152950000,0.024554256217785,95.000000000000000,94.000000000000000,11,001,005201,0052.01,TR,,1400000US11001005201,33.7,4559,2682,58.8,1877,41.2,1058,23.2,3266,77.8,3081,73.4,172,4.1,933,22.2,1189,68.4,484,240,244,11,11,0,94,45,49,75,40,35,304,144,160,88.3,91.6,83.3,84.3,92.7,67.6,89.5,92,85.5,0,0,0,0,0,0,0,0,0,24,14,10,0,67,18,0,0,0,8,0,0,0,0,0,25.9,0,0,10,104,0,15,85,150,718,2321,119,38,16,2792,880,19.4,219,11.1,273,23.2,35561,-3.374750177,-6.689599591,-8.308656277,1.581565616,-4.164015647,-4.817638912,-8.545636648
0.000052214251500,0.032711735321789,96.000000000000000,95.000000000000000,11,001,000201,0002.01,TR,,1400000US11001000201,19.9,4467,2019,45.2,2448,54.8,240,5.4,2415,54.1,2322,52.1,93,2.1,2045,45.9,1334,56.7,4284,2087,2197,0,0,0,266,130,136,3993,1957,2036,25,0,25,100,100,NA,100,NA,100,100,NA,100,0,0,0,0,0,0,0,0,7,0,0,0,0,12,10,19,56,57,137,106,83,39,0,0,20.9,0,0,0,0,0,0,0,0,20,10,0,0,0,58,143,71.1,0,0,143,79.9,87904,-2.68733035,-6.385725953,-22.23982155,3.161744356,1.098801354,-5.714501663,0.664050611
0.000072864248500,0.038209764249323,97.000000000000000,96.000000000000000,11,001,0086,0086,TR,,1400000US11001008600,40.8,89,55,61.8,34,38.2,70,78.7,36,73.5,20,40.8,16,32.7,13,26.5,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,100,100,NA,32.3,16,100,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,9,59,51,131,52,76,13,5,20.6,0,0,0,6,0,4,0,6,7,6,0,0,0,8,16,28.6,16,47.1,0,NA,58750,-3.810458685,-2.977875529,-0.457206532,1.864865945,1.037796561,-2.142185464,0.706525326
0.000074385562710,0.044589931446882,98.000000000000000,97.000000000000000,11,001,007806,0078.06,TR,,1400000US11001007806,38.1,2133,1052,49.3,1081,50.7,2093,98.1,824,48.6,696,41,128,7.5,872,51.4,396,46.6,145,46,99,29,21,8,79,25,54,37,0,37,0,0,0,84.3,82.1,86.8,82.6,79.3,86.6,73.6,65.7,80.9,0,0,0,0,0,0,0,0,0,6,19,0,26,62,40,73,46,142,141,243,51,48,3,0,20.8,11,17,7,77,31,70,7,108,420,462,0,11,0,904,371,17.7,59,23,73,27.4,31921,-4.280185804,-3.442562972,-4.605988015,5.737401883,-2.561881156,-2.584846234,-0.414563009
0.000030225400000,0.026192324047631,99.000000000000000,98.000000000000000,11,001,005302,0053.02,TR,,1400000US11001005302,40.7,175,105,60,70,40,7,4,145,81.5,145,81.5,0,0,33,18.5,52,73.2,33,12,21,0,0,0,0,0,0,0,0,0,33,12,21,100,100,100,100,100,100,85.7,78.3,100,0,0,0,0,0,0,0,0,0,0,9,7,89,115,94,40,33,27,0,15,0,0,0,7,28.9,0,0,0,0,0,0,0,0,63,60,0,0,0,132,6,3.3,6,7.1,0,0,64167,-2.883187515,-2.242546231,-4.274786624,3.69775268,1.017526234,-0.071878042,0.601188033
0.000033375400000,0.025483541449880,100.000000000000000,99.000000000000000,11,001,005401,0054.01,TR,,1400000US11001005401,26.3,1462,680,46.5,782,53.5,79,5.4,1035,75.1,1009,73.2,26,1.9,343,24.9,547,74.1,540,256,284,0,0,0,38,28,10,302,138,164,200,90,110,100,100,100,94.1,90.4,100,98.7,97.7,100,7,0,0,0,0,0,0,0,0,7,23,22,63,69,131,32,97,12,0,0,6,5,0,0,23.7,0,0,0,0,0,0,7,0,184,784,0,10,0,957,182,14.9,79,16,103,20,42148,-2.593255334,-3.678025525,-7.886571765,5.309507692,0.220632139,-2.240819183,-0.426864257
0.000027951000000,0.026606422445256,101.000000000000000,100.000000000000000,11,001,005402,0054.02,TR,,1400000US11001005402,46.5,1,1,100,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,-3.038470349,1.465556683,1.953993686,-0.50807935,1.126264522,1.126285835,0.71332128
0.000146250352500,0.048504369257819,102.000000000000000,101.000000000000000,11,001,009602,0096.02,TR,,1400000US11001009602,27.9,3106,1245,40.1,1861,59.9,3046,98.1,1194,58.3,1019,49.7,166,8.1,855,41.7,756,56.3,329,124,205,99,70,29,135,41,94,95,13,82,0,0,0,77.3,69.7,80.7,71.5,72.4,71.1,63.7,60,65.6,0,0,0,0,0,0,0,0,0,0,7,0,24,60,71,106,66,63,59,16,0,0,0,0,27.2,0,22,28,409,14,0,41,591,118,1200,0,35,5,1181,1001,32.6,108,40.8,145,43,21746,-4.136090562,-4.305115337,-5.802381507,4.0052709,-6.185796707,-5.388640019,-1.962373357
0.000027596400000,0.020674095561820,103.000000000000000,102.000000000000000,11,001,004902,0049.02,TR,,1400000US11001004902,28.8,2286,1216,53.2,1070,46.8,1373,60.1,1275,72.4,1193,67.7,76,4.3,487,27.6,550,67,411,216,195,178,115,63,99,37,62,89,41,48,45,23,22,73.2,68.1,80,74.8,73.3,77.1,65.8,74.7,57.3,14,0,0,0,0,0,0,0,0,7,0,0,18,13,28,12,49,127,81,51,11,11,6,0,21.2,0,0,29,106,13,7,79,188,101,901,23,32,0,889,415,18.6,163,33.1,73,25.8,30647,-3.513241172,-3.992388766,-6.703431962,4.98785,-3.459475348,-3.521495932,-1.853737352
0.000029117718000,0.022636467876395,104.000000000000000,103.000000000000000,11,001,004802,0048.02,TR,,1400000US11001004802,33.6,2853,1313,46,1540,54,2172,76.1,1333,59.4,1157,51.5,176,7.8,912,40.6,625,52.3,322,140,182,131,81,50,92,47,45,52,12,40,47,0,47,82.6,74.8,90.5,69.5,67.9,70.8,65.7,64.6,66.8,0,0,0,0,0,0,0,0,0,0,0,23,26,76,106,3,15,0,7,0,0,0,0,0,22.2,0,39,9,250,9,0,58,348,189,988,16,27,0,1117,609,21,151,34.2,152,44.3,27559,-3.945999569,-4.32251394,-5.936964856,1.732705053,-4.448088956,-4.738639664,-1.651060533
0.000052933309000,0.031968561754398,105.000000000000000,104.000000000000000,11,001,0085,0085,TR,,1400000US11001008500,36.3,3209,1535,47.8,1674,52.2,2956,92.1,1444,57.7,1200,47.9,244,9.7,1060,42.3,713,54.4,372,202,170,111,88,23,111,79,32,96,35,61,54,0,54,77.3,69.9,84.3,78.6,73,84.3,65.8,63.2,68.5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,24.9,0,84,8,64,44,139,21,186,677,451,7,21,7,1053,794,24.5,125,32,107,31.3,35225,-4.309375943,-4.742015395,-6.294881217,-0.154958112,-5.657221544,-4.319511561,-1.839152024
0.000049540000000,0.029882488494978,106.000000000000000,105.000000000000000,11,001,008802,0088.02,TR,,1400000US11001008802,38.9,4160,1875,45.1,2285,54.9,4010,96.4,1507,48.2,1208,38.6,299,9.6,1622,51.8,757,43.5,309,144,165,122,44,78,109,48,61,62,36,26,16,16,0,69.5,71.6,67.4,69.7,63.2,77,60.3,56.3,63.2,0,0,0,7,0,0,0,0,0,0,0,7,15,0,14,0,0,0,0,0,0,0,0,0,25.1,9,78,22,88,47,213,35,182,764,833,0,49,12,1470,1153,28.7,105,26.3,171,35,28462,-4.592531958,-5.05982653,-5.644682241,0.561282656,-7.352289903,-4.962876504,-3.404027599
0.000069153382000,0.038208108778798,107.000000000000000,106.000000000000000,11,001,0047,0047,TR,,1400000US11001004700,32.1,4382,1769,40.4,2613,59.6,4034,92.1,1310,43.2,982,32.4,328,10.8,1720,56.8,801,41.9,390,158,232,173,39,134,158,91,67,42,18,24,17,10,7,78.6,73.8,80.8,71.6,75.9,69.1,62.3,51.1,69.3,0,0,0,8,0,0,0,0,0,0,74,65,80,118,12,46,0,8,0,0,0,0,0,0,26.7,0,7,46,445,10,22,95,611,121,1619,5,16,0,1679,1530,36.8,169,40.6,307,43.1,14107,-4.364621882,-5.002717127,-7.187143314,5.091451802,-7.926006998,-7.287000037,-1.402782102
0.000030700000000,0.031989044892295,108.000000000000000,107.000000000000000,11,001,008903,0089.03,TR,,1400000US11001008903,36.8,2396,1109,46.3,1287,53.7,2321,96.9,1036,53.9,894,46.5,142,7.4,886,46.1,524,48.8,147,64,83,45,19,26,76,25,51,26,20,6,0,0,0,77.6,84.8,72.2,57.5,55.5,59.6,54.8,64.1,48,0,0,0,0,0,0,0,0,0,11,19,33,92,63,50,0,0,0,6,0,0,0,0,0,26.2,5,62,28,114,16,73,58,230,316,724,0,52,0,962,555,23.2,121,38.5,97,30.9,29698,-4.26465992,-3.82622835,-3.725515829,2.824913118,-5.282482354,-4.031574754,-1.805433602
0.000017876126000,0.018948466279222,109.000000000000000,108.000000000000000,11,001,005202,0052.02,TR,,1400000US11001005202,30.1,760,413,54.3,347,45.7,163,21.4,510,70,489,67.1,21,2.9,219,30,178,53.9,178,57,121,15,15,0,11,8,3,76,14,62,76,20,56,93.4,90.2,100,82,86.8,71.4,74.2,82.8,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,23,28,9,494,0,0,0,474,203,26,36,12.4,96,47.3,28787,-2.853116261,-2.548487568,-4.411258853,-1.067269346,-0.027389627,-2.882811951,0.310660983
0.000039737931500,0.028356641012611,110.000000000000000,109.000000000000000,11,001,0051,0051,TR,,1400000US11001005100,40.4,783,380,48.5,403,51.5,195,24.9,469,60.8,449,58.2,20,2.6,302,39.2,188,48.8,32,16,16,8,0,8,0,0,0,0,0,0,24,16,8,94.4,95.7,92.6,89,86.7,100,81.2,100,71.4,0,0,0,0,0,0,0,0,0,10,0,0,0,5,7,0,18,0,0,0,0,0,0,0,23.7,0,0,0,6,0,0,8,6,62,503,30,0,0,532,69,9.4,4,1.3,23,8.8,36250,-3.184282436,-2.420950256,-3.9529692,0.276047786,0.497262925,-0.18790146,-0.736117279
0.000045890000000,0.032980940267974,111.000000000000000,110.000000000000000,11,001,008904,0089.04,TR,,1400000US11001008904,34.2,3248,1440,44.3,1808,55.7,3152,97,1134,50.9,978,43.9,156,7,1094,49.1,659,48.5,294,120,174,146,54,92,99,37,62,44,24,20,5,5,0,82.3,92.8,75.9,72.2,55.6,81.9,61.6,64.4,59.4,0,0,0,0,6,0,0,6,6,31,23,6,0,16,6,0,0,0,0,0,0,0,0,0,22.4,0,15,38,288,0,74,72,474,193,1231,0,63,18,1298,1150,36.5,112,25.2,168,41.8,21540,-4.324720348,-4.140711816,-5.877279001,3.233308012,-6.171020536,-5.324410644,-4.348630242
0.000049223530500,0.035866958218766,112.000000000000000,111.000000000000000,11,001,0056,0056,TR,,1400000US11001005600,29,5946,2576,43.3,3370,56.7,359,6,3392,57.8,3240,55.2,152,2.6,2474,42.2,1752,53.9,2367,1003,1364,9,0,9,353,175,178,1594,655,939,411,173,238,98.1,96.2,100,94.9,90.6,100,95.6,95.3,95.9,0,0,0,0,0,0,0,0,0,20,0,26,0,0,6,6,0,0,0,0,0,0,0,0,25.8,0,0,0,14,24,36,11,50,1237,2319,31,51,7,3335,1192,24.6,365,24.6,780,37.4,39286,-3.089735518,-7.939945049,-19.81228632,0.824010053,-3.327937668,-9.845327724,-5.557362567
0.000055555528687,0.034608927788971,113.000000000000000,112.000000000000000,11,001,007807,0078.07,TR,,1400000US11001007807,36.3,1911,877,45.9,1034,54.1,1863,97.5,693,47.8,651,44.9,42,2.9,757,52.2,382,48.3,197,154,43,74,58,16,71,58,13,31,17,14,21,21,0,73.8,77.5,71.8,74.6,70,76.8,65.9,62.7,68.5,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,28.8,0,45,20,89,15,90,49,149,331,420,0,14,6,670,313,16.1,63,31.8,61,38.6,34050,-4.182147851,-3.011858594,-4.691259946,0.06157963,-4.001679456,-3.056268129,-0.946555562
0.000022411990500,0.024555332930226,114.000000000000000,113.000000000000000,11,001,008410,0084.10,TR,,1400000US11001008410,36.3,1506,725,48.1,781,51.9,1379,91.6,612,53.3,483,42,129,11.2,537,46.7,279,49,144,86,58,59,37,22,44,26,18,41,23,18,0,0,0,82.9,94.3,71,71.6,67.4,77,72.1,70.2,74.1,0,0,0,0,0,0,0,0,6,16,97,55,48,54,13,18,0,0,0,7,0,0,0,0,24,6,20,6,31,46,93,12,41,381,147,0,27,0,465,262,19.3,14,9.7,5,3.4,43333,-4.041554843,-3.124165973,-4.180379874,4.548806259,-2.611471404,-0.894286816,-0.565186202
0.000056165000000,0.042654039004257,115.000000000000000,114.000000000000000,11,001,007809,0078.09,TR,,1400000US11001007809,37.9,2667,1218,45.7,1449,54.3,2592,97.2,996,46.3,835,38.8,161,7.5,1155,53.7,572,46.8,199,65,134,94,45,49,72,20,52,33,0,33,0,0,0,78.4,85.7,71.4,71.1,65.6,76.1,69.1,75.5,63.4,0,0,0,0,0,0,0,0,10,0,15,3,8,29,22,0,0,0,0,0,0,0,0,0,28.4,14,56,0,98,31,110,0,156,652,454,0,12,0,1090,577,22.5,202,55.2,128,35.5,28719,-4.342021086,-3.95473315,-4.794851832,1.257718298,-3.845303303,-5.315111975,-0.605290897
0.000091277248500,0.041602431118076,116.000000000000000,115.000000000000000,11,001,0058,0058,TR,,1400000US11001005800,42.7,1470,767,52.2,703,47.8,203,13.8,879,65.3,834,62,37,2.7,467,34.7,314,56.1,111,52,59,41,19,22,29,18,11,13,7,6,28,8,20,93.8,90.7,100,60.1,58.7,62.1,73.7,78.2,66.5,0,0,0,0,0,0,0,0,21,0,22,49,43,23,23,15,0,0,0,0,0,0,0,0,26.8,0,9,21,8,0,12,21,24,164,700,8,8,0,832,446,31.4,84,19.8,112,41.9,40644,-3.17718379,-3.140086308,-3.940692591,3.250220916,-1.017006328,-3.936127646,-0.521235596
0.000104655200000,0.046967435385318,117.000000000000000,116.000000000000000,11,001,007803,0078.03,TR,,1400000US11001007803,39,3092,1416,45.8,1676,54.2,3014,97.5,1220,50.8,1059,44.1,161,6.7,1183,49.2,617,46.6,243,126,117,59,30,29,131,63,68,47,27,20,6,6,0,69.3,73,66.3,84.7,80.4,88.4,69.9,64.4,74.7,0,0,0,0,0,0,0,0,0,18,4,33,12,35,77,22,11,0,0,0,0,0,0,0,28.4,0,55,18,125,17,117,32,246,631,672,0,33,10,1244,780,25.3,98,24.9,124,34.5,27295,-4.444447231,-4.2122524,-5.546974043,2.164902472,-5.117061242,-4.03895074,-2.477621241
0.000042972723000,0.027834870957537,118.000000000000000,117.000000000000000,11,001,005701,0057.01,TR,,1400000US11001005701,20.6,4361,1902,43.6,2459,56.4,311,7.1,3359,78.5,1326,31,2027,47.3,922,21.5,2036,84,3548,1481,2067,20,13,7,152,77,75,2992,1179,1813,384,212,172,97.2,100,93.8,94.1,92.1,100,91.8,100,89.1,6,0,0,0,0,0,0,0,0,52,21,27,30,91,21,15,0,0,0,0,0,8,0,0,31.5,0,0,0,0,7,11,13,7,105,1119,12,7,0,1234,857,53.6,380,55.2,416,59.4,9589,-2.722569626,-10.98199276,-22.16681542,4.478683315,-0.385824968,-9.75018762,-0.963011366
0.000068115550000,0.034983843789163,119.000000000000000,118.000000000000000,11,001,0059,0059,TR,,1400000US11001005900,39.6,1856,993,53.5,863,46.5,1522,82,1151,63.7,782,43.3,369,20.4,656,36.3,563,66.2,306,166,140,21,21,0,57,12,45,114,61,53,114,72,42,89.6,100,79,60.3,61.7,58.8,67.9,60.6,78.1,0,0,0,0,0,0,0,0,0,33,7,18,33,16,10,9,0,0,0,0,0,0,0,0,24.8,0,0,0,24,0,0,19,55,10,652,6,0,6,649,627,37,358,55.3,238,49.7,21020,-4.063124942,-4.779281124,-5.277494013,1.813071556,0.013513102,-7.694041106,-0.670110409
