OBJECTID,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10
182,-0.845856426207,-1.15141427925,0.942481958154,-0.321393304894,-0.00701146115383,0.0840472042914,0.203325798476,0.237924020603,0.579420834886,-1.00672611764
183,-1.51663599262,-0.149254242953,-0.444484786145,1.05690959098,0.429978415933,0.386125763507,-0.390138894279,0.93879181095,0.118578775613,0.117755617076
184,-1.81912114106,-0.298819979435,-0.228995592192,-0.860580385449,-0.301773097804,0.167165472861,0.0939034742257,1.87905797903,0.464798449739,0.380255476671
185,-0.98358007671,1.3770618398,0.214389100147,0.208495361869,0.0647453168755,-0.403597376035,-0.514851143068,0.501521547931,0.204278187249,0.198494807758
186,1.63613451932,-1.14641911971,0.966421463469,0.36837646898,0.6370308609,0.459408328358,0.15455342384,0.795942640702,-0.059090648151,-1.19094547993
187,2.14173588749,-1.76787205188,0.0797068224815,-0.0271157658181,0.0919382964001,0.0104302368864,0.659470879607,0.378251212477,-0.273789456366,-0.0629391554471
188,-0.472080680894,0.418865379929,-1.25143862466,-0.0476880939836,-1.60075808843,0.19697585635,0.240067890985,0.660788689228,0.141372251203,0.512549048989
189,0.733958418379,1.98997432726,0.143796227157,0.142452729612,-0.212922583931,0.221482974875,-0.145697012507,0.0918691112383,0.211389141944,0.28291370703
190,-0.674539131948,1.18275157626,0.592369724501,0.224997574057,0.441753045328,-0.679891085289,-0.284517310888,-0.0672182975286,0.0858717076121,-0.190893028856
191,-0.70313598408,1.88160385983,0.489148425237,0.246418422365,0.43474429325,-0.270065892711,-0.373471744611,1.02320654278,0.170890779836,0.293732874847
192,-0.363842661064,0.375591250906,0.189063444367,-0.707756222084,-0.229308475477,0.166891597429,0.0140133115091,0.240634090774,-0.478010792475,0.0244658314592
193,-1.61737737687,-1.18721481734,-0.263256540285,-1.6976268255,-1.49681811962,-0.0527569521411,0.173362802654,1.23015608744,-0.0771261615893,0.0725384798701
194,-1.34046190901,0.8936594199,-0.480719228032,-0.102070548282,-0.294797516858,-0.0729742838643,0.00478918971424,0.803790491387,-0.0877361800458,0.181372948189
195,-1.16146218499,-0.377638857809,-0.676222250374,-0.836387023257,0.344780120386,0.645756663485,0.0519146559294,0.883482470883,-0.314011397942,0.18922918391
196,-0.554635450255,-0.347957271831,0.673863978757,-0.688099819643,-0.00175920609429,0.36728235039,-0.195254002616,0.573744324589,-0.362074063275,-0.0224851497459
197,-1.25999599773,1.13900335895,0.840948864141,0.195516686897,0.817896957133,-0.136062634697,-0.273825016374,0.753850376155,0.103949614703,0.257344724247
198,-0.118127435412,0.21404505006,0.567637435866,-0.311627916859,-0.174804266242,-0.37508883858,-0.58631231337,-0.490484279173,0.421394149962,-0.671800526913
199,-0.623706383587,0.239330030655,0.203356899306,0.801900274249,-0.351337685996,-0.0104197935309,-0.384894268938,1.29267048932,0.0757285839003,-0.198260361966
200,2.49587795783,-0.332758719736,-1.94451989685,-2.22080350857,0.424529210276,0.138661132669,-0.913111280954,0.877867278845,0.275539637093,-0.360929788599
201,-0.440524696583,0.889368867634,-1.28923215767,0.567032642165,0.370025391028,-1.50095865279,0.506300427568,0.531729753804,-0.138093652131,0.177406288316
202,0.878003826613,-2.39370992939,0.119356869174,0.654771500067,0.682702294007,1.53797798111,-1.61782920504,-0.940397531615,-0.441966011781,-0.680608097298
203,-0.342378437389,0.673985162796,0.337160111921,-0.132232134708,0.193343794162,-1.08403887939,-0.081846409525,0.0540782752053,0.264439113965,-0.41904575589
204,1.46576508347,-0.552024130285,-1.65047140852,-3.19629794673,-2.39006649978,0.841657619412,-0.629768369648,0.281366705922,-0.132644790851,1.54133396996
205,-0.435043005961,0.314801740511,-0.480128105677,-1.3101214806,-0.899420289062,-0.482875435933,0.158623784107,-0.204006471756,-0.815301021776,0.0221444153002
206,-1.41037600928,1.18631980754,-0.126022451413,0.76428362189,0.337356542557,-0.0900241831606,-0.0229952300996,-0.221437661888,-0.586929686164,-0.049205994999
207,-0.774679480941,1.79010636851,0.383047557965,0.203979862827,0.25438885623,-0.29115256284,-0.184193597024,0.162743399595,-0.298833298431,-0.104678711
208,-1.53094795857,-0.0529550497476,-1.96877765125,2.28128782979,-0.439530371379,0.298126506903,-0.472853103648,-0.389924405216,-0.306259180502,0.177378906978
209,-0.559820092998,2.19397938823,0.163136653668,0.210754245832,-0.00745004554502,-0.470475414277,-0.315824533276,-0.0212134289787,-0.294596578328,-0.0787915797417
210,-0.761692650347,0.302610596665,-0.162248535,-1.20418267662,-0.759171028948,0.448668728532,0.842332473666,-0.773930746467,0.277872621768,-0.361934540226
211,0.945117153859,0.168065332552,-0.656084127498,-1.03116151873,0.476028401353,-0.58400947689,-0.0691784283919,0.232702458227,0.200906994334,0.427576956047
212,-0.704549106809,1.42479173857,0.256033004356,0.507893968641,0.318024614303,0.0781250121489,0.00400427436475,0.469497580951,0.0185309527642,0.34418432731
213,-0.759014834045,1.86727401519,-0.440093914226,0.211261110189,-0.377818825777,-0.359901406274,-0.200085032111,0.159596098285,-0.272522202521,0.00690543749678
214,-0.16074159127,1.3499319769,0.193098820936,-0.212445103217,-0.0253383585257,0.487206751917,0.574901231827,0.145413301754,0.472495038741,-0.338747724712
215,1.3012941081,1.36642300699,-0.639234202665,-0.458844293387,-0.20159687671,-0.65094433619,0.68094196096,0.271248696456,0.880677974167,-0.564716820063
216,-1.01852475401,1.51055322977,0.243501322139,-0.0919923746771,0.00643135271675,-0.377865766214,-0.140677501765,-0.174942472522,-0.489106604556,-0.221295403054
217,-0.979400308098,0.875301167653,-0.46985490064,-1.31848515688,-0.854964850353,0.0460163131135,0.475647392202,0.514457344155,-0.0122204026718,-0.151467762137
218,0.150139788675,1.06600762327,-1.12469819637,0.123706879593,0.108282440595,0.768260480688,-0.421271808583,-0.0758602027295,-0.152242071537,0.0394689996103
219,0.0950307659775,2.05088269627,0.218422412047,0.213139277829,-0.21300177556,-0.0754711576407,0.000522121585658,-0.111346010599,0.131826726415,-0.0980789697571
220,-1.69544734076,1.37260285875,-0.0556858078127,-0.352426810449,0.536819209102,0.294304261784,1.00838357133,-0.0984875022358,-1.60251089942,-0.270070953367
221,-1.6205256226,0.435118950423,0.882960581237,0.0278281272828,0.884251918861,0.208166988987,0.33817949043,-0.802207044012,-0.333674106247,-0.28870106968
222,-1.45878285168,0.688967108352,-0.562637349752,1.2261785688,0.204783902987,0.152357818433,-0.109926476615,0.902179262378,-0.143597217769,0.191047195663
223,1.38940551894,1.05437035774,-0.927679831421,-0.195392273461,1.56786710596,-1.70514083469,0.763133874023,-0.0382144563368,0.336595277773,0.254468596121
224,1.09088304102,2.24432824625,-0.089063297089,0.104094581954,-0.218448964731,0.092319131522,-0.733294876448,0.331463819866,0.752343289123,-0.378668339037
225,-1.10687816078,-0.513579746204,0.770138043439,0.717922719057,0.0818161613049,0.283741705207,0.0965411238391,-0.806303642201,-0.273753163665,0.777687756056
226,-1.07423238173,-0.315321618821,1.22701223447,-0.0103655653046,0.798547851904,0.543102221282,0.284909168227,-1.2455687381,-0.429632318438,0.419339383277
227,1.91994839094,0.630489674673,-1.63186405299,0.90220798725,0.196584029585,2.0773935168,-0.266929157988,-0.106135029979,1.16724137214,-0.402163437466
228,-0.0963896007789,1.4365389491,-0.0324520334948,0.806089461664,-0.446037958615,-0.129669484495,-0.281041569079,-0.529062415899,0.267873335698,0.217495230045
229,-2.14709140289,0.355420970195,0.182582330365,0.152073832286,0.639510814714,0.171635831617,0.537305320344,-0.979926554165,-1.10850087031,-0.313828224979
231,-1.179905419,1.02103251431,0.20752458615,-0.180564091879,0.533855148196,-0.299242972823,0.499068565095,-0.358157737255,-0.641751858614,-0.247080121843
232,-1.31383107528,1.19757341959,0.395452652973,-0.123661390934,0.239479671317,-0.306636944965,-0.107474132499,-0.399923574461,-0.385007227136,-0.108077591279
233,-0.154305135887,1.75182353559,0.300316070169,0.127390085636,0.337846759108,-0.283350363682,-0.999340418804,0.534531035797,0.179552995821,-0.00996955802244
234,0.562635274841,2.24525916278,-0.0395713405855,0.104699134349,-0.12581644059,-0.116019789239,-0.714916125309,0.135996288526,0.551869870727,-0.165984765431
235,0.0655171013771,2.40771922506,-0.00242555776298,0.157959354478,-0.135035388336,-0.0801288903777,-0.0168882867786,0.0649398904683,0.392124274248,-0.00736600004476
236,0.652770209541,1.88573387067,0.0279461109764,-0.133962655569,-0.725128701378,0.244729699639,0.341760941835,0.0159032986478,0.477027379849,0.310135191934
237,-0.594453028337,1.84058550828,-0.0720373861035,-0.283742337639,-0.306891751929,-0.283621595091,-0.0760993910976,0.0708160253749,-0.00277140796493,-0.026927819677
238,-0.576583065286,2.13418529545,0.280055786306,0.231942584112,0.14897380391,-0.424022765251,-0.398060575723,0.463329360966,-0.0322283183385,0.127483716852
239,0.409485363983,1.64332426891,-0.482475686249,0.422773861567,0.245304190515,-0.831636678674,-0.797639997473,-0.00336271482278,0.233444031629,-0.151479564615
240,1.59433902937,0.718382639602,-0.300774321779,-0.37342872343,0.870336499805,1.22654642264,0.418081029886,-0.429515917235,0.267313788555,-0.684425812003
241,2.09785393139,1.50361624304,-0.237187020307,-0.279006382083,-0.369579141923,1.17436759624,1.08367744191,-0.616032375193,1.37119726104,0.482131002502
242,0.566546629539,2.57004468717,0.0139740383755,0.225073262012,-0.377340091579,-0.226062076661,-0.323186337556,0.254867359257,1.00250173619,0.0465404010584
243,1.74856753271,-0.965593226609,0.127322846227,-0.952005592538,-0.0829233022104,1.22058292681,1.06689796882,-0.489424427936,0.00892190494995,-0.112376326726
244,1.83902317931,0.756458506726,-0.465361852352,-0.545099501809,0.846894490481,1.8122158418,0.894526344482,-0.959095965462,0.533263844445,-0.154329346127
245,0.589459293053,1.37779264152,0.46305840496,0.14901565143,-0.328517079987,-0.159435484532,0.0625970266188,0.0857773832338,0.568579265932,0.0706169525117
246,6.45325649037,-2.97094181955,0.363462400263,-0.052807487624,1.48245755789,0.522223364358,2.03327209139,0.742604237268,-0.17943425601,-0.722710130028
247,4.91986174535,-0.678998787728,-0.618718832107,-0.640305408329,1.11377273627,1.20522177467,0.0658081558422,-0.727128198307,1.12449723724,0.0355537684636
248,-1.14200514485,-1.03975211131,1.23708074934,-0.480246273547,0.177097931307,0.112708461426,-0.379990907723,-1.06152506349,0.232258083977,-0.434201625945
249,0.381160561875,2.60053546902,0.081434855597,0.28262607593,-0.398642675818,-0.430942236615,-0.55753430668,0.395490164424,0.727846676838,0.0248445482216
250,0.779420445103,1.92311569724,-0.092940602788,0.0495359335251,-0.0177854785109,0.193545172029,0.684670899908,-0.439853508432,1.1298812081,-0.260248239908
251,-1.01149936038,0.753764321276,-0.181919369947,0.322281041391,1.03438502804,-0.705158519257,0.859865813987,-0.609558601022,-0.631688981037,-0.178981781042
252,1.75445279378,0.746920337868,-0.0270189489286,-0.295283937065,0.321398687231,0.819500101726,-1.41868847339,-0.634451228334,-0.646181572649,0.128085883713
253,0.497008778881,-0.389277797246,0.207960366631,0.0605206580999,-0.441360497904,0.390376660632,1.03504499729,0.392555898983,0.2512954714,-0.886550654704
254,-0.644926607347,1.67389492573,0.352668049136,0.0601479844547,0.0457833801329,-0.238269448667,-0.115180928576,0.15923428815,-0.25253559397,0.27436808074
256,0.425023642658,1.25286957373,0.220147706847,0.0328940868338,0.262859462097,0.00385073480128,0.233524244586,-0.528213735568,0.131340757126,0.390286624071
257,-0.409264494076,1.05183522902,0.531307884438,0.0455123454398,0.199839116166,0.486664298387,0.702252444054,-0.00643347333605,-0.431607512427,-0.386932556767
258,-0.8472233275,-0.696055000695,0.813362934044,-0.388439715182,0.920409956264,-0.682634329059,0.589902477706,1.04218778071,0.103130464231,0.105714594158
259,-0.866719428674,1.18247987618,-0.460145105402,1.22521271363,-0.126454722125,-0.0232724668861,-0.159525921029,-0.148156923985,-0.232193453369,0.290842728945
260,-0.178915571277,-0.707519287874,0.975343641828,-0.283970087844,-0.179925731291,0.0168553231497,0.90451617219,-0.549399932883,-0.773185327634,-0.109900792867
261,-0.910315832023,1.42042321347,-0.10722036529,0.580000887233,0.324990246584,-0.551014875769,-0.0935350443817,-0.177372243171,-0.274942235998,-0.0103658171508
262,-1.42063421116,0.710805220254,0.160185090176,-0.0124407785375,0.130862615685,-0.100174103199,-0.0476372936191,0.250975375327,-0.180826592783,-0.0476348842233
263,-1.49526211539,1.10722001415,0.527627827001,0.0525574881805,0.636956027719,-0.0449232250031,0.241910396438,-0.715815013248,-0.717481336887,-0.224771974947
264,-1.0648509612,1.28837170806,0.439057162355,-0.0341216050491,0.162638653026,-0.3165476522,-0.182945920949,-0.0806197565599,-0.311575102444,-0.198432937352
265,-1.54866737226,0.553161839404,0.744836506794,-0.165104957755,0.410708610655,-0.26870620363,-0.243286547503,-0.643988775596,0.0238294097665,-0.0860021954546
266,1.90554307806,1.71355484731,0.415903263982,0.401339191168,-0.775338151897,0.381868395194,-0.213670222695,0.535518520639,0.899007705068,-1.55062817703
267,-0.494389368737,2.07345589402,0.24516661631,0.229801430357,-0.0612902920825,-0.49484279422,-0.389514219265,-0.115619268621,-0.188023804245,-0.168705837516
268,-1.66245328956,0.555622041127,0.586315423816,-0.348173259135,0.224565364906,-0.376251436785,-0.263613213463,-0.520392378429,-0.157300546824,-0.0818857129507
269,0.678787346994,1.20206183371,-0.94550185223,-0.749082636556,0.458946207513,-1.19671715216,0.31637932591,0.576665552822,0.512695927097,0.105604011808
270,-1.01516188848,0.918614315873,-1.18911335752,2.09328955073,-0.537118347719,-0.144182473951,-0.47586797689,-0.312559282906,-0.303803713928,0.385188855257
271,-2.6949444981,-1.59228007746,-0.23560596613,-2.53800315128,-0.401913597513,0.213867501028,0.221052789417,0.269103794862,-0.221419143164,0.00414422147156
272,-0.537299843371,2.16853568895,0.110640794402,0.161839818864,0.0465978720799,-0.293722948871,-0.103848092608,-0.121627315535,-0.248193871524,-0.0708303346551
273,-0.177988416006,1.68624401108,0.580192272888,0.2237666533,0.403685587421,0.146154323439,-0.138412105753,1.11490805207,0.933347617608,0.234140256216
274,-0.0999658845992,1.32131118202,-0.0972233757839,0.840282403973,0.0790681355177,0.434926637237,0.00976674504368,0.551129575198,1.19718222345,0.13374060468
275,0.698655759601,1.38324503198,-0.455341562812,-0.543034874284,0.241916916023,0.840177570699,-0.209760406059,-0.361937047113,-0.20949636183,-0.263544958001
276,-1.43578310038,0.603826578933,0.428475806224,0.261706759168,0.277842213956,-0.141216675599,-0.0926667555005,-0.317688599412,-0.419348243882,-0.019284537001
277,-1.28803764133,0.00519236398009,0.871361424409,-0.512373757887,-0.00288339579255,-0.321879854114,-0.58024238689,0.397387097682,0.802106790826,-0.0562344060449
278,0.627713422477,0.396692068264,-0.330742900043,-0.318015823628,-1.05998542981,0.742993402582,0.497461726142,-0.375324183143,0.0108226594246,-0.476576839882
279,-2.0843837526,-0.783628523615,-0.311052723183,-1.90559704107,-0.515026549086,-0.380842480505,0.73875651357,-0.180481847232,-0.416550818888,-0.304824226249
280,-1.03557622439,-0.0442929409805,-0.622931345909,-0.0310111453387,-1.0338422344,-0.0494843442646,-0.151200787649,-0.312927152639,0.519921625556,-0.425416198613
281,-1.95058454515,-0.44673015013,-0.851008436934,1.99468113446,0.407805086375,0.711050156414,0.348572591854,-0.547790808414,-0.180122376655,-0.164168402122
282,-1.40610706422,0.748056295577,0.189584302604,-0.666423884809,0.0571605729093,0.0488424516623,0.332138610222,0.686687558908,-0.414021792088,-0.120124701635
283,4.80404520195,-1.34389560999,1.66881623735,0.378729226839,-2.04989545032,1.16670531712,0.735972150553,-0.567959100857,-0.68028018637,0.266195368893
284,0.548550387737,-1.16407508997,0.656080799036,-0.724867779842,0.510922887654,0.817256221856,0.928251063792,1.25692759435,-0.165041856102,-0.330992362006
285,1.96517068409,-0.400231958489,-1.03007121832,1.26008101853,0.827031608367,-1.63427224268,0.496994929974,0.611768993972,0.0546592660122,-1.14618974667
286,-2.00538625518,-0.218768219978,0.0374444229883,0.432308012752,0.496659503861,0.242341869007,-0.0826568378832,1.16953961313,0.303313035367,0.407511314644
287,1.11129397848,2.19667399295,-0.0824043812731,0.107543710167,-0.196558138826,0.0565726146471,-0.86157699436,0.391929145335,0.616157236825,-0.457158208606
288,-1.10463187574,0.0171181527297,-0.915348810177,-1.86866108257,-1.74644652453,-0.0862537578062,0.277841316764,1.20890205242,0.28229953958,-0.276269755609
289,-0.0196930510643,-3.10758045786,-2.06835616717,0.774336923797,1.76086863824,0.470236184657,0.558807789445,1.3883988958,1.10979998712,-0.177447851212
290,-0.933302056911,-2.26022032598,1.37206419447,-0.0684995350253,0.962372753643,0.0155110528479,0.660332551018,0.994213968905,0.764485699109,0.404884270569
291,-0.981590609875,0.88979023696,-0.533464647959,-0.257665626091,-0.437241213958,-0.721692369591,-0.0877152923847,0.378974219896,-0.086902449839,-0.033538358171
292,-0.715082832742,0.0690281907209,-0.612000096084,0.714840869106,-0.763993848745,0.373344162907,0.362132362807,-0.189028160398,-0.30827078353,-1.10549150723
293,-0.80058431352,0.191186775165,0.805270875811,-0.0367226123318,0.48154888699,0.838430793537,1.14066503792,0.1149385893,-0.894204339718,-1.35330677215
294,-1.13273603399,-0.912376040542,-2.51883988422,0.425685208572,-0.970164377359,1.06522322113,0.128847334501,0.150824679483,-0.897138757954,0.602099425303
295,-1.60313252179,0.200464202613,-1.35640157336,-1.40596842163,-1.75675203535,-0.43644216582,-0.10893043439,0.938636122108,0.0455736816472,0.109308511215
296,-1.60125712844,0.969924776975,0.288004024508,0.403765767624,0.499497318099,-0.152029622135,0.0180756409482,-0.728006413579,-0.682079459727,-0.18121027305
297,-1.33333281699,0.83348150356,-0.00158665379946,0.0975858050996,-0.0955789125786,-0.294267815708,-0.301653309984,0.159402316818,-0.0527476023274,0.00696508725196
298,-1.45688247857,-0.591169465998,0.407592465367,-0.525998937453,-0.660694771945,-0.207862247344,-0.158024238335,-0.458140299134,-0.159767779925,0.557498898499
299,-2.04624420511,-0.601792580355,-1.23422032378,-0.267227616505,-1.27221596794,-0.136451332474,0.0476551179678,-0.426041110071,-0.371886094941,0.150909973303
300,-1.18669574955,-0.804180130104,0.191410780213,-0.727616282603,0.649552047747,-1.0103523113,1.2654521162,-1.14134794121,-1.03900873351,-0.228900432232
301,1.80885168051,-3.16724661569,-2.9577684572,1.36774438464,2.30436282752,-1.42837015081,0.629783211617,0.535821621198,-0.806991726627,1.7286981138
302,-0.728784565968,1.59302477403,-0.532304001962,0.957921018953,0.021554193814,-0.4074300779,-0.17659684956,-0.0306171798823,-0.124655349125,0.0388347679017
303,-1.67389414726,-0.112411446173,-0.365168531447,0.782438008307,0.88712882509,-0.30538152065,0.421314659154,0.413636838677,-0.160031856626,0.189478266245
304,-0.796215400187,-0.0197576113136,-0.369184722863,0.712750588421,-0.368518422838,0.707611352722,0.606880406915,0.474377890905,-0.216208850638,0.754510335991
305,-0.916061836507,0.926530996197,-0.348000026691,-0.512080160873,-0.118271542652,-0.244825415114,-0.746127576631,-0.484574623132,-0.193690382995,-0.0791670710697
306,-0.602570072561,-0.359827318301,1.40551409699,0.112427693714,0.506711070233,0.228703590908,-0.37359129573,-0.989234366506,-0.617405869944,0.840042922819
307,-1.07057691269,0.723213133169,-0.994950772393,-0.0529949434584,-1.23271942821,-0.434474588534,-0.403352932824,0.656279107129,-0.0248538359391,-0.158870616244
308,-1.55955249476,0.462380517881,-0.0577489929913,0.266974190791,0.104949902894,0.0161960858389,0.0407043727278,0.197951148003,-0.315253889832,-0.129648007967
309,-1.92095994379,-0.893001192174,0.210832836943,-0.904042430225,0.0482418898707,0.198824905224,-0.150677302994,0.763426497259,0.114367897291,0.252071474153
310,-2.44811091762,-1.12948344028,0.861601751465,0.545391849655,1.15679932855,0.515182524677,0.225695715599,0.00598252461898,-0.0272761098568,-0.145575704836
311,-0.112372707844,-0.18563015661,-0.0561378694944,-0.386999385608,-0.41119781904,1.55470835563,1.85223924189,-0.458495105581,0.0300767117367,-0.271220894962
312,-0.895691035349,1.81577138407,-0.128171045481,-0.339961869096,-0.198174390993,-0.282226323813,0.0594310638752,0.224290980668,-0.471056524717,-0.0391645807212
313,-0.0595789623683,1.29504455899,0.545749777082,0.312813864831,-0.0113112748679,-0.510547448587,-0.0119308727846,-0.185536948058,-0.385169932924,-0.369889601911
314,-1.57903096525,0.472237809511,0.859463313484,-0.119191522111,0.753643768478,0.0517922998011,0.0333962939302,0.244405625514,-0.0302657669089,0.00613659105324
315,-0.208050121244,1.30061450653,0.372243379274,-0.150445925607,-0.484971872351,-0.298824608449,-0.343175456055,0.164740186412,0.398521779658,-0.257957075922
316,-1.12844523298,0.188709682525,0.0891780665043,-0.818424594791,-0.047732906518,-0.550311924916,0.384947660371,-0.403837240178,-0.0751126413273,-0.143641548376
317,-1.25514441456,1.21493014251,-0.320494614394,0.573402430796,-0.12813204983,-0.305501497388,-0.205483207479,-0.663135333497,-0.428106077222,-0.145142629261
318,-0.18163883482,0.637999646796,-0.170064128366,-0.483622655013,1.67618644653,0.978467591379,-0.942426959256,0.279188615837,-1.29644538799,-0.534460072874
319,-2.5369249806,-1.03038893746,-1.07512815344,-0.328645350311,-0.461121663807,0.524007227062,0.650004831231,1.02007285817,-0.40331399238,0.348162119366
320,-1.49689116582,0.479611940221,-0.168509484503,-0.511827679876,-0.365229115404,-0.0737453664387,0.260382273901,-0.0387625317519,-0.596093656842,-0.398759042108
321,-0.60484396247,1.60403684325,-0.759826196235,-1.01001110414,-0.336668170752,-0.0728075693066,-0.294093494483,0.291457456348,-0.612524453631,-0.0421003643764
322,-0.303180400909,0.660624101082,0.32617862957,0.427747089374,-0.0663448201388,-0.774691371602,-0.393708919375,0.258541634851,0.322286093862,-0.101144156544
323,-1.99717914847,-0.880883926059,-1.25967329906,2.45324570738,0.59028440036,1.40228840994,0.973742735317,0.00722722011886,-0.260580741171,-0.238390936361
324,0.463659259715,1.94612303574,0.411901017997,0.422397702151,-0.450185355132,-0.210778973898,-0.198364802972,0.490015199949,-0.156412607717,-1.01387126608
325,0.904650446149,-0.169823660041,1.37146811545,0.263600577119,-0.314639350763,0.84038561369,0.49346666593,-1.00351776843,-0.500319147753,0.676567374901
326,-0.54792574366,1.77728775196,0.417134881836,0.248657907503,-0.0927456156695,-0.399762086816,-0.168526757373,-0.32563074232,-0.761554430071,0.267267197716
327,-1.78634400257,0.789513681502,0.171519676185,0.55874689425,0.790768460429,0.212927447481,0.364785406523,-0.108926627214,-0.808087594733,-0.061562817581
328,-0.525065173258,2.19584121656,0.241843316957,0.228801676679,0.158577978872,-0.365449382939,-0.328517023492,0.567800069807,-0.0351723611016,0.140911434326
329,-1.07199716816,1.22519852054,-0.0566309166035,0.881919183987,0.213195628263,-0.131153663368,-0.253113972662,0.220473437687,-0.177880299614,-0.0295111846736
330,-1.37664525695,-0.650192166756,-0.74615781881,-0.27465817208,1.91465212405,1.33384575888,-0.85012500559,0.526751180095,-0.806402452214,0.219289346933
331,-1.92284474869,-0.261820416346,0.377633334216,0.259239238665,0.1330151296,-0.113155553542,0.0647834444945,-1.72370661878,-0.74682724847,-0.825661894436
332,0.469589436831,-0.19821880113,-0.157094982034,-0.268209476941,0.295121137786,1.17544538722,-0.298821661772,-1.46868923124,-0.034587656584,0.300531792087
333,-0.276713747901,-0.979615004648,-1.03954638176,0.118048720518,-0.530883922192,-0.0255204439218,0.0293776383884,-0.057256462578,-0.3120027126,-0.0814409547363
334,-1.06598830184,1.00648235058,0.170041612339,0.0805405033025,0.174443902743,-0.370691215757,-0.730837801484,-0.412386676595,0.0184695689994,-0.00272677555169
335,-1.30483428492,0.83567579906,-0.633562188546,-0.0670941234901,-0.645123730805,-0.109622679036,0.227837483813,0.19044488379,-0.911882637163,0.346244866294
336,0.302406860308,-0.227924596366,1.20230090042,-0.0924692532004,-0.110647561949,0.596301288487,0.0384306240444,-0.013677407893,0.573964931573,0.12301707639
337,-0.256414769061,0.751177889395,-0.171189861898,0.714975406851,0.347845079129,-1.33049625103,-0.0443711404375,-0.558552488696,0.132082870225,0.133178336563
338,-1.86071160185,-0.051419184177,0.0691533983341,-0.0273523442145,-0.013969430111,-0.200422203515,-0.35771095377,0.208111917822,0.273964177344,0.166728537904
339,-0.532764284588,1.1747610121,0.175031203047,-0.296480933743,0.351957349091,-0.380655218931,-1.37390454722,-0.27120728063,0.224525372752,0.0839912740349
340,-0.710493060536,1.45785767407,0.147983868878,-0.0922982263458,-0.0277332941159,-0.824277012557,-0.252179619255,-0.253743272349,-0.194797924501,-0.1966485597
341,-0.693178597123,1.99118412301,-0.332549401878,0.245286094755,-0.290512933781,-0.380533107638,-0.227867154013,0.167999573082,-0.274814069767,0.0109606088163
342,-0.463408103332,2.21953442003,0.21584548421,0.238307337578,-0.0456947089275,-0.519138080152,-0.435229286854,0.130132304567,-0.151630052599,0.115292218062
343,1.49303516834,1.48049638746,-0.446527785293,-0.158641342818,0.609083277651,-0.0914464050131,-0.192004150157,-0.0361177468017,0.854360466637,-0.403863656478
344,-0.561146035935,-0.54822345723,-0.50834622753,-2.298652826,-1.82924785781,0.616557601265,1.09159373345,0.0761498067558,0.583805590495,0.672403283178
345,2.20431198134,0.907237315281,-0.268095414349,-0.0792004277059,0.422942203193,-0.225458249882,0.470459052294,-0.355696744953,-0.534021337593,1.1765742972
346,5.46741539156,-0.849803455354,-3.47299453952,-2.06603390877,4.36361386795,-0.0914570995856,-2.86444938973,-0.74607783426,-0.241525438723,-0.743356396462
347,-0.296123802941,1.03365940118,-0.375104595064,-1.23190028818,-1.41517133702,-0.226000524823,0.029062308216,0.392442143647,0.415008747503,0.495823200994
348,-0.611168621482,0.660504500247,-0.723401476006,-1.47731877177,-0.295342935301,0.0100708476392,-0.870913790712,0.0337081352212,-0.522669816657,0.202485781252
349,-0.800534495656,0.956706507758,-0.00469159947268,0.18474335611,-0.388753499041,-0.256674957644,-0.316583933657,-0.460414404296,0.285159254317,0.166019038284
350,0.00546883244768,-1.09757643405,-1.0086505965,1.03429657268,-1.67321790145,0.355222259423,0.796893096481,1.01104084837,-1.12980837273,1.26103137605
351,0.0520517858558,-0.830926494696,-1.91068390362,-2.5803752999,-1.94170673961,0.897136040942,0.0477695978649,0.0670440415592,-0.376304413597,0.497041057753
352,1.22468263012,-0.219535121409,-1.76023124791,-1.8807487096,0.234362691045,-1.17818861352,0.291998188312,0.263408998889,-0.560309078906,-0.471078558937
353,2.506850086,0.211676799035,-1.13680781077,-1.78415181917,-0.676788089606,1.43756445995,-1.19324991173,-0.121597631752,0.318862470572,0.107580453837
354,-1.47748562534,-3.16904006486,-1.02417131466,-0.596402746506,-1.75896339926,0.456076582768,-0.316514512487,-0.707583433888,-0.374104244649,-1.83550688267
355,0.100008673742,0.0205299328729,-0.971371993772,-1.37552460445,-0.563988786089,-1.90301986362,1.18253223797,0.15680488645,-0.640053132246,0.123573296626
356,0.877122971307,-0.687863511823,-0.771008908752,-0.197875321151,0.246671859314,0.226851771247,0.303217561838,-0.395227078107,-0.566732470574,0.0524241977345
357,3.02514539735,-1.66790931563,-1.07065950317,-1.29095352019,2.07671927415,-0.787478971965,-0.188174660917,0.170311263564,-0.370947929914,0.425948083366
358,0.181497779905,0.0509883898504,-1.04317454058,1.0986026366,-0.340800711467,0.879046822314,0.825761033626,-0.65002670649,0.398530570053,-0.294722025954
359,-1.02619336653,1.16563327746,-0.723524930232,0.588635890651,0.51338161739,0.192057993516,-0.415141684605,-0.68900574353,-0.961275105489,-0.171664245515
360,-1.22501305936,-0.29750619215,0.637987645895,-0.866330456747,-0.00055886818486,0.42144062449,0.442742492631,-0.0763980262253,0.572307299552,0.372613191896
