GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19,VD20,VD21,VD22,VD23,VD24,VD25
Id,Id2,Geography,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $49,999","$50,000 to $59,999","$60,000 to $69,999","$70,000 to $79,999","$80,000 to $89,999","$90,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $174,999","$175,000 to $199,999","$200,000 to $249,999","$250,000 to $299,999","$300,000 to $399,999","$400,000 to $499,999","$500,000 to $749,999","$750,000 to $999,999","$1,000,000 or more"
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",442,0,0,0,0,0,0,0,0,6,0,0,0,0,23,33,34,38,148,78,61,21,0,0,0
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",420,0,0,0,0,0,0,0,0,0,0,0,0,0,41,20,35,71,79,87,66,7,7,7,0
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",318,0,0,0,0,0,0,6,0,0,0,6,0,21,62,85,54,64,7,13,0,0,0,0,0
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",358,0,0,0,0,0,0,0,0,0,46,7,35,51,114,28,43,34,0,0,0,0,0,0,0
1400000US11001008500,11001008500,"Census Tract 85, District of Columbia, District of Columbia",625,0,0,0,0,9,0,0,15,21,26,52,29,144,129,94,56,25,19,0,0,0,6,0,0
1400000US11001008600,11001008600,"Census Tract 86, District of Columbia, District of Columbia",7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",432,0,0,0,0,0,0,0,0,20,0,14,36,51,186,32,69,17,0,7,0,0,0,0,0
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",252,0,0,0,0,0,0,0,0,0,0,15,15,30,117,25,32,0,12,0,0,0,0,0,6
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",690,0,0,0,0,0,0,0,0,21,7,60,156,140,165,85,21,24,11,0,0,0,0,0,0
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",38,0,0,0,0,0,0,0,0,7,6,0,7,12,0,6,0,0,0,0,0,0,0,0,0
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",201,0,0,0,0,0,0,0,7,0,15,32,72,43,24,8,0,0,0,0,0,0,0,0,0
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",303,0,0,0,0,0,0,0,0,0,36,78,88,40,61,0,0,0,0,0,0,0,0,0,0
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",176,0,7,0,0,0,0,0,0,9,5,7,9,32,70,27,0,0,10,0,0,0,0,0,0
1400000US11001008905,11001008905,"Census Tract 89.05, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",378,0,0,0,0,0,0,0,0,10,0,0,33,40,105,150,40,0,0,0,0,0,0,0,0
1400000US11001009101,11001009101,"Census Tract 91.01, District of Columbia, District of Columbia",1165,7,0,8,0,0,0,0,0,9,45,25,61,40,259,264,302,71,63,0,11,0,0,0,0
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",592,0,0,0,0,0,0,0,0,0,6,13,133,124,109,23,80,58,46,0,0,0,0,0,0
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",132,0,0,0,0,0,0,0,0,0,8,0,50,0,35,25,14,0,0,0,0,0,0,0,0
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",554,12,0,0,0,0,0,0,10,0,0,14,115,100,137,51,68,14,25,8,0,0,0,0,0
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",120,0,0,0,0,0,0,0,0,0,7,0,14,9,83,7,0,0,0,0,0,0,0,0,0
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",827,4,0,0,0,0,0,5,0,29,0,0,51,26,122,230,101,132,64,39,9,9,0,0,6
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",320,0,6,0,0,0,0,0,0,0,0,24,27,28,53,101,60,10,0,7,0,0,4,0,0
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",1299,0,0,0,0,6,0,0,0,0,0,7,18,96,184,315,237,215,159,55,0,0,0,7,0
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",268,0,0,0,0,0,0,0,0,0,0,0,20,27,123,85,6,7,0,0,0,0,0,0,0
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",1089,0,0,0,0,0,0,0,6,0,18,0,0,0,140,257,321,182,128,37,0,0,0,0,0
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",624,0,0,0,0,0,0,0,0,0,0,0,16,36,111,203,151,83,24,0,0,0,0,0,0
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",916,0,0,0,0,0,0,0,0,0,0,0,42,84,332,182,140,85,37,14,0,0,0,0,0
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",493,0,0,0,7,0,0,0,0,0,0,0,14,22,224,146,39,16,20,0,0,0,0,5,0
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",763,0,0,7,0,20,0,0,0,0,0,0,7,17,122,468,87,22,13,0,0,0,0,0,0
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",1090,0,0,0,0,8,0,0,5,0,14,40,24,119,326,441,94,7,6,6,0,0,0,0,0
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",292,0,0,0,0,0,0,0,0,0,10,49,27,21,43,73,19,19,20,5,6,0,0,0,0
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",88,0,0,0,0,0,0,0,0,0,0,7,8,0,24,28,21,0,0,0,0,0,0,0,0
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",412,0,0,0,0,0,0,0,0,0,0,25,66,135,123,38,25,0,0,0,0,0,0,0,0
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",613,0,0,0,0,0,0,0,0,0,18,69,196,192,83,31,7,6,4,7,0,0,0,0,0
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",328,0,0,0,0,0,0,8,0,0,0,5,62,102,83,38,30,0,0,0,0,0,0,0,0
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",111,0,0,0,0,0,0,0,0,0,0,11,53,20,17,10,0,0,0,0,0,0,0,0,0
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",153,0,0,0,0,0,6,0,0,0,6,0,98,32,11,0,0,0,0,0,0,0,0,0,0
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",189,0,8,0,0,0,0,0,0,0,6,37,30,9,61,38,0,0,0,0,0,0,0,0,0
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",235,0,0,0,0,0,0,0,8,0,0,21,22,46,95,36,7,0,0,0,0,0,0,0,0
1400000US11001009806,11001009806,"Census Tract 98.06, District of Columbia, District of Columbia",274,0,0,0,0,0,0,0,0,0,0,0,26,126,84,19,0,0,19,0,0,0,0,0,0
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",465,0,0,0,0,0,0,0,0,0,0,50,68,106,133,90,13,5,0,0,0,0,0,0,0
1400000US11001009808,11001009808,"Census Tract 98.08, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US11001009809,11001009809,"Census Tract 98.09, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",848,0,0,0,0,0,0,0,5,0,0,19,37,30,75,80,297,145,81,61,18,0,0,0,0
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",864,6,6,0,0,6,8,0,0,6,0,7,81,147,418,113,25,21,0,0,7,7,0,0,6
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",332,0,0,0,7,0,0,7,0,0,0,14,48,90,104,26,15,0,21,0,0,0,0,0,0
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",66,0,0,0,0,0,0,0,0,8,7,12,0,0,12,19,0,0,0,0,8,0,0,0,0
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",361,0,0,0,0,0,0,15,0,37,20,45,67,62,69,46,0,0,0,0,0,0,0,0,0
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",180,0,0,0,0,8,0,0,0,0,23,20,53,13,22,24,17,0,0,0,0,0,0,0,0
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",291,0,0,0,0,0,0,0,0,0,0,35,77,100,32,16,23,8,0,0,0,0,0,0,0
1400000US24031700101,24031700101,"Census Tract 7001.01, Montgomery County, Maryland",1120,0,0,0,0,0,0,0,0,0,2,0,2,0,13,23,42,77,63,161,438,193,98,8,0
1400000US24031700102,24031700102,"Census Tract 7001.02, Montgomery County, Maryland",3257,0,7,3,0,0,0,0,0,0,7,55,114,99,480,379,496,443,472,311,310,81,0,0,0
1400000US24031700103,24031700103,"Census Tract 7001.03, Montgomery County, Maryland",1118,0,0,0,0,3,0,8,2,5,13,0,7,0,15,29,59,70,120,125,340,211,92,17,2
1400000US24031700202,24031700202,"Census Tract 7002.02, Montgomery County, Maryland",1633,0,0,9,0,0,0,7,0,0,0,9,70,106,223,158,354,331,172,124,60,10,0,0,0
1400000US24031700204,24031700204,"Census Tract 7002.04, Montgomery County, Maryland",494,0,0,0,0,0,0,0,0,0,0,0,0,6,35,54,79,104,108,64,27,12,5,0,0
1400000US24031700205,24031700205,"Census Tract 7002.05, Montgomery County, Maryland",1376,0,0,10,0,0,0,0,0,0,0,0,13,26,32,59,134,226,289,107,354,126,0,0,0
1400000US24031700206,24031700206,"Census Tract 7002.06, Montgomery County, Maryland",1501,0,0,0,0,0,0,0,0,0,0,0,28,0,81,96,198,230,445,182,134,71,29,0,7
1400000US24031700302,24031700302,"Census Tract 7003.02, Montgomery County, Maryland",843,0,0,0,0,0,0,0,0,0,0,6,0,0,6,61,101,177,183,62,151,83,0,0,13
1400000US24031700304,24031700304,"Census Tract 7003.04, Montgomery County, Maryland",1229,0,9,0,0,0,8,0,0,0,6,0,0,6,48,34,130,222,292,240,207,20,0,0,7
1400000US24031700306,24031700306,"Census Tract 7003.06, Montgomery County, Maryland",1758,0,0,0,0,0,0,0,0,0,0,0,14,65,224,328,405,370,67,268,17,0,0,0,0
1400000US24031700308,24031700308,"Census Tract 7003.08, Montgomery County, Maryland",1428,0,0,0,0,0,0,0,9,0,0,17,41,31,155,361,430,97,157,85,45,0,0,0,0
1400000US24031700309,24031700309,"Census Tract 7003.09, Montgomery County, Maryland",732,0,9,0,0,0,10,0,0,0,0,0,0,7,208,313,92,67,19,7,0,0,0,0,0
1400000US24031700310,24031700310,"Census Tract 7003.10, Montgomery County, Maryland",813,0,0,9,0,0,0,0,0,0,0,10,45,89,170,114,112,190,52,22,0,0,0,0,0
1400000US24031700400,24031700400,"Census Tract 7004, Montgomery County, Maryland",405,0,0,0,0,0,3,0,0,0,9,0,0,4,9,37,32,43,64,49,85,38,32,0,0
1400000US24031700500,24031700500,"Census Tract 7005, Montgomery County, Maryland",1582,0,0,0,0,0,0,0,5,0,0,6,13,88,167,58,186,270,182,273,244,48,36,0,6
1400000US24031700604,24031700604,"Census Tract 7006.04, Montgomery County, Maryland",1707,0,0,0,0,0,0,0,0,0,0,0,7,9,0,49,24,42,115,200,527,307,349,70,8
1400000US24031700605,24031700605,"Census Tract 7006.05, Montgomery County, Maryland",2015,0,0,0,9,8,9,0,9,0,0,0,9,0,79,77,76,94,372,341,644,223,46,8,11
1400000US24031700606,24031700606,"Census Tract 7006.06, Montgomery County, Maryland",1283,0,0,6,0,5,7,6,0,0,0,0,6,0,43,25,36,96,299,236,431,79,8,0,0
1400000US24031700607,24031700607,"Census Tract 7006.07, Montgomery County, Maryland",1964,0,8,7,8,28,18,0,0,0,0,0,0,7,0,122,198,81,174,206,834,238,35,0,0
1400000US24031700608,24031700608,"Census Tract 7006.08, Montgomery County, Maryland",1333,0,0,0,0,7,0,0,0,0,7,0,0,11,6,6,20,12,17,30,52,193,479,305,188
1400000US24031700609,24031700609,"Census Tract 7006.09, Montgomery County, Maryland",1909,0,0,0,0,14,7,0,10,0,9,9,46,93,320,79,67,238,212,395,370,24,16,0,0
1400000US24031700610,24031700610,"Census Tract 7006.10, Montgomery County, Maryland",590,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,37,156,154,113,104,0,0,0,0
1400000US24031700704,24031700704,"Census Tract 7007.04, Montgomery County, Maryland",598,0,0,5,0,0,0,0,0,0,0,0,0,0,10,51,167,164,104,58,39,0,0,0,0
1400000US24031700705,24031700705,"Census Tract 7007.05, Montgomery County, Maryland",889,0,0,9,0,0,0,0,5,6,0,0,0,19,132,235,66,71,234,86,26,0,0,0,0
1400000US24031700706,24031700706,"Census Tract 7007.06, Montgomery County, Maryland",347,0,6,0,0,0,7,0,0,0,0,0,0,7,34,239,9,0,0,11,34,0,0,0,0
1400000US24031700708,24031700708,"Census Tract 7007.08, Montgomery County, Maryland",1144,8,0,2,0,9,0,0,0,0,0,14,41,113,279,57,56,134,236,169,26,0,0,0,0
1400000US24031700710,24031700710,"Census Tract 7007.10, Montgomery County, Maryland",1524,0,0,0,5,0,0,0,0,0,0,18,23,42,154,287,77,175,494,228,21,0,0,0,0
1400000US24031700711,24031700711,"Census Tract 7007.11, Montgomery County, Maryland",1383,0,1,6,0,0,0,0,0,0,2,2,10,78,180,218,69,157,424,183,53,0,0,0,0
1400000US24031700712,24031700712,"Census Tract 7007.12, Montgomery County, Maryland",685,0,0,5,0,0,0,0,9,0,0,0,23,16,76,360,180,0,7,0,0,0,9,0,0
1400000US24031700713,24031700713,"Census Tract 7007.13, Montgomery County, Maryland",684,0,0,0,0,0,0,0,0,0,7,22,67,150,214,157,67,0,0,0,0,0,0,0,0
1400000US24031700714,24031700714,"Census Tract 7007.14, Montgomery County, Maryland",197,0,0,0,0,0,0,0,0,0,0,6,0,14,23,12,29,26,16,35,27,9,0,0,0
1400000US24031700715,24031700715,"Census Tract 7007.15, Montgomery County, Maryland",1413,0,0,0,0,0,0,0,0,0,0,0,0,15,500,268,116,260,245,9,0,0,0,0,0
1400000US24031700716,24031700716,"Census Tract 7007.16, Montgomery County, Maryland",1572,0,10,7,0,0,0,0,0,0,0,0,0,44,169,316,364,248,360,40,6,0,8,0,0
1400000US24031700805,24031700805,"Census Tract 7008.05, Montgomery County, Maryland",1472,0,8,9,0,0,0,10,0,9,0,0,0,0,52,314,213,164,503,142,48,0,0,0,0
1400000US24031700806,24031700806,"Census Tract 7008.06, Montgomery County, Maryland",2192,0,0,0,0,17,0,0,0,0,0,0,0,0,88,96,285,44,203,469,581,247,152,10,0
1400000US24031700808,24031700808,"Census Tract 7008.08, Montgomery County, Maryland",1467,0,0,0,0,0,14,0,0,9,7,0,67,114,252,230,125,66,179,283,112,9,0,0,0
1400000US24031700809,24031700809,"Census Tract 7008.09, Montgomery County, Maryland",1919,7,8,0,0,7,0,0,0,0,0,8,50,95,233,398,126,237,245,213,209,49,17,17,0
1400000US24031700810,24031700810,"Census Tract 7008.10, Montgomery County, Maryland",1474,0,0,0,0,0,0,0,0,0,0,40,49,49,363,335,110,39,308,150,17,6,0,0,8
1400000US24031700811,24031700811,"Census Tract 7008.11, Montgomery County, Maryland",944,0,0,10,0,0,0,0,0,0,0,0,0,21,347,301,193,62,6,4,0,0,0,0,0
1400000US24031700812,24031700812,"Census Tract 7008.12, Montgomery County, Maryland",1090,0,0,0,0,0,9,0,9,19,18,75,33,108,269,66,12,16,209,103,126,18,0,0,0
1400000US24031700813,24031700813,"Census Tract 7008.13, Montgomery County, Maryland",1227,0,0,0,0,0,0,0,0,0,0,25,58,160,177,264,194,128,119,69,11,13,0,0,9
1400000US24031700815,24031700815,"Census Tract 7008.15, Montgomery County, Maryland",1627,0,0,10,0,0,0,0,0,0,0,62,194,224,382,314,169,116,78,60,9,0,9,0,0
1400000US24031700816,24031700816,"Census Tract 7008.16, Montgomery County, Maryland",1304,0,8,0,7,0,0,11,0,0,10,29,24,115,461,393,87,29,87,8,35,0,0,0,0
1400000US24031700817,24031700817,"Census Tract 7008.17, Montgomery County, Maryland",353,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,10,9,194,87,27,0,0,0,0
1400000US24031700818,24031700818,"Census Tract 7008.18, Montgomery County, Maryland",603,0,14,0,0,0,0,0,0,0,0,0,10,57,252,207,26,26,0,11,0,0,0,0,0
1400000US24031700819,24031700819,"Census Tract 7008.19, Montgomery County, Maryland",1505,0,0,0,0,0,0,0,0,0,0,18,53,95,446,416,103,60,200,97,9,0,0,8,0
1400000US24031700901,24031700901,"Census Tract 7009.01, Montgomery County, Maryland",273,0,0,7,0,0,0,0,0,0,0,0,0,3,22,16,63,53,63,37,0,0,0,9,0
1400000US24031700902,24031700902,"Census Tract 7009.02, Montgomery County, Maryland",790,5,8,0,0,0,0,0,0,0,5,6,38,67,182,300,100,24,39,7,9,0,0,0,0
1400000US24031700903,24031700903,"Census Tract 7009.03, Montgomery County, Maryland",266,0,0,0,0,0,0,0,0,0,0,0,0,0,7,65,158,27,0,5,4,0,0,0,0
1400000US24031700904,24031700904,"Census Tract 7009.04, Montgomery County, Maryland",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0
1400000US24031700905,24031700905,"Census Tract 7009.05, Montgomery County, Maryland",246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,10,111,71,38,0,0,0,0
1400000US24031701001,24031701001,"Census Tract 7010.01, Montgomery County, Maryland",1342,0,0,0,0,0,0,0,0,0,0,9,9,0,14,28,249,268,198,138,357,72,0,0,0
1400000US24031701002,24031701002,"Census Tract 7010.02, Montgomery County, Maryland",955,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,29,176,644,79,14,0,0
1400000US24031701003,24031701003,"Census Tract 7010.03, Montgomery County, Maryland",1546,0,0,0,0,10,0,7,0,0,0,0,7,6,27,19,118,145,248,295,521,108,23,12,0
1400000US24031701004,24031701004,"Census Tract 7010.04, Montgomery County, Maryland",1171,0,0,0,0,0,0,0,0,0,0,0,0,0,89,170,60,12,288,393,154,5,0,0,0
1400000US24031701005,24031701005,"Census Tract 7010.05, Montgomery County, Maryland",777,0,0,0,0,0,0,0,0,0,0,0,0,6,18,31,116,52,158,152,182,54,8,0,0
1400000US24031701101,24031701101,"Census Tract 7011.01, Montgomery County, Maryland",1289,0,9,0,0,0,0,0,0,0,0,0,0,0,68,354,506,260,56,14,5,11,0,6,0
1400000US24031701102,24031701102,"Census Tract 7011.02, Montgomery County, Maryland",1488,0,0,0,0,0,0,0,6,0,0,6,0,5,210,566,503,101,62,8,13,0,8,0,0
1400000US24031701201,24031701201,"Census Tract 7012.01, Montgomery County, Maryland",1077,0,0,6,0,0,0,0,0,6,0,7,0,0,6,40,469,353,152,30,8,0,0,0,0
1400000US24031701202,24031701202,"Census Tract 7012.02, Montgomery County, Maryland",866,0,0,0,0,0,0,0,0,2,0,0,0,2,3,8,11,72,371,146,159,45,28,11,8
1400000US24031701204,24031701204,"Census Tract 7012.04, Montgomery County, Maryland",122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,86,10,0,0,0
1400000US24031701205,24031701205,"Census Tract 7012.05, Montgomery County, Maryland",1737,0,0,0,0,0,0,0,9,0,0,0,0,0,7,7,0,8,86,156,589,455,346,50,24
1400000US24031701206,24031701206,"Census Tract 7012.06, Montgomery County, Maryland",1873,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,9,240,594,708,128,147,26,0
1400000US24031701209,24031701209,"Census Tract 7012.09, Montgomery County, Maryland",1757,0,0,15,8,0,0,0,7,7,0,0,0,7,51,26,32,8,84,106,373,384,607,34,8
1400000US24031701210,24031701210,"Census Tract 7012.10, Montgomery County, Maryland",1213,0,0,0,0,0,0,0,0,0,9,0,0,0,0,18,0,8,30,101,536,362,149,0,0
1400000US24031701211,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",699,0,9,0,0,0,0,0,0,0,0,0,0,0,6,106,44,35,94,198,109,98,0,0,0
1400000US24031701212,24031701212,"Census Tract 7012.12, Montgomery County, Maryland",757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,67,241,149,110,118,46,4,0
1400000US24031701213,24031701213,"Census Tract 7012.13, Montgomery County, Maryland",903,0,0,0,0,9,0,0,0,0,0,0,0,0,17,27,23,21,31,203,365,65,135,7,0
1400000US24031701214,24031701214,"Census Tract 7012.14, Montgomery County, Maryland",94,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,19,58,8,0,1,0,0
1400000US24031701215,24031701215,"Census Tract 7012.15, Montgomery County, Maryland",387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,6,133,113,54,40,6,10,0
1400000US24031701303,24031701303,"Census Tract 7013.03, Montgomery County, Maryland",1257,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,58,45,63,358,655,36,6,0,0
1400000US24031701304,24031701304,"Census Tract 7013.04, Montgomery County, Maryland",1950,0,0,0,0,0,0,0,0,0,0,0,0,8,46,63,49,234,1038,428,65,0,9,0,10
1400000US24031701306,24031701306,"Census Tract 7013.06, Montgomery County, Maryland",857,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,19,23,191,252,249,96,16,0,0
1400000US24031701307,24031701307,"Census Tract 7013.07, Montgomery County, Maryland",727,0,0,0,4,0,0,0,0,0,0,0,6,9,27,19,11,41,96,104,157,124,109,20,0
1400000US24031701308,24031701308,"Census Tract 7013.08, Montgomery County, Maryland",710,0,0,0,0,0,0,0,0,0,0,9,0,0,0,31,43,30,47,48,158,130,192,8,14
1400000US24031701309,24031701309,"Census Tract 7013.09, Montgomery County, Maryland",2259,0,0,0,0,0,0,0,0,0,0,0,0,29,59,139,128,148,282,235,669,256,312,2,0
1400000US24031701310,24031701310,"Census Tract 7013.10, Montgomery County, Maryland",1904,0,0,0,0,0,15,0,0,0,16,0,9,81,153,274,252,180,259,338,294,8,17,0,8
1400000US24031701312,24031701312,"Census Tract 7013.12, Montgomery County, Maryland",1674,0,0,0,0,7,0,0,0,0,0,0,0,17,90,155,84,54,452,609,191,15,0,0,0
1400000US24031701313,24031701313,"Census Tract 7013.13, Montgomery County, Maryland",1111,0,0,0,0,0,0,0,0,0,0,0,0,0,36,282,31,53,156,288,197,68,0,0,0
1400000US24031701407,24031701407,"Census Tract 7014.07, Montgomery County, Maryland",1563,0,0,0,0,0,0,5,0,0,6,0,5,5,25,32,58,111,456,415,315,107,17,6,0
1400000US24031701408,24031701408,"Census Tract 7014.08, Montgomery County, Maryland",1510,0,0,0,0,6,0,0,0,0,0,0,0,0,36,44,69,294,392,241,161,91,156,5,15
1400000US24031701409,24031701409,"Census Tract 7014.09, Montgomery County, Maryland",1116,0,0,0,5,7,9,0,0,0,0,0,0,0,20,20,91,188,244,271,200,35,10,16,0
1400000US24031701410,24031701410,"Census Tract 7014.10, Montgomery County, Maryland",1690,0,16,0,0,0,0,0,0,0,0,0,0,0,337,603,177,258,227,28,18,0,9,9,8
1400000US24031701412,24031701412,"Census Tract 7014.12, Montgomery County, Maryland",2230,0,9,9,9,0,0,10,0,0,0,0,18,9,280,494,484,530,302,58,9,0,0,0,9
1400000US24031701414,24031701414,"Census Tract 7014.14, Montgomery County, Maryland",1649,0,8,0,16,0,0,0,15,0,11,18,37,36,79,208,152,39,419,390,157,43,21,0,0
1400000US24031701415,24031701415,"Census Tract 7014.15, Montgomery County, Maryland",2047,0,12,0,11,0,0,0,0,0,0,7,11,0,247,121,201,374,683,212,103,30,35,0,0
1400000US24031701416,24031701416,"Census Tract 7014.16, Montgomery County, Maryland",817,0,6,0,6,0,0,0,0,0,0,0,8,19,145,472,56,18,54,18,6,0,0,9,0
1400000US24031701417,24031701417,"Census Tract 7014.17, Montgomery County, Maryland",328,0,0,0,0,0,0,0,0,0,8,6,0,16,88,126,44,0,30,10,0,0,0,0,0
1400000US24031701503,24031701503,"Census Tract 7015.03, Montgomery County, Maryland",1787,0,0,0,0,16,0,0,0,0,0,0,0,0,27,81,243,563,661,130,51,15,0,0,0
1400000US24031701504,24031701504,"Census Tract 7015.04, Montgomery County, Maryland",454,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,18,64,177,91,68,17,0,0,0
1400000US24031701505,24031701505,"Census Tract 7015.05, Montgomery County, Maryland",1088,0,0,7,0,0,0,0,0,0,0,0,9,0,61,43,89,265,404,134,19,38,19,0,0
1400000US24031701506,24031701506,"Census Tract 7015.06, Montgomery County, Maryland",1532,0,6,7,0,0,5,5,0,0,0,0,0,5,74,58,217,98,284,420,241,70,27,7,8
1400000US24031701507,24031701507,"Census Tract 7015.07, Montgomery County, Maryland",1506,0,0,0,5,0,0,14,0,0,0,0,13,10,12,7,18,75,298,484,477,78,15,0,0
1400000US24031701600,24031701600,"Census Tract 7016, Montgomery County, Maryland",665,0,8,10,0,0,0,0,10,0,9,9,0,10,17,169,302,82,9,21,9,0,0,0,0
1400000US24031701701,24031701701,"Census Tract 7017.01, Montgomery County, Maryland",564,0,0,0,0,0,0,0,0,9,0,7,0,9,13,39,64,30,89,107,115,82,0,0,0
1400000US24031701702,24031701702,"Census Tract 7017.02, Montgomery County, Maryland",142,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,32,16,18,33,9,8,0,0,0
1400000US24031701703,24031701703,"Census Tract 7017.03, Montgomery County, Maryland",548,0,0,0,0,0,0,0,0,0,0,0,0,0,16,106,215,71,88,34,18,0,0,0,0
1400000US24031701704,24031701704,"Census Tract 7017.04, Montgomery County, Maryland",744,8,0,0,0,0,0,0,0,0,8,0,4,35,50,147,231,98,85,55,18,5,0,0,0
1400000US24031701800,24031701800,"Census Tract 7018, Montgomery County, Maryland",805,0,0,5,0,0,0,0,0,0,0,0,0,0,12,55,77,168,185,137,132,17,17,0,0
1400000US24031701900,24031701900,"Census Tract 7019, Montgomery County, Maryland",157,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,41,23,27,0,20,0,0,0,0
1400000US24031702000,24031702000,"Census Tract 7020, Montgomery County, Maryland",603,0,0,0,5,8,0,0,0,0,0,0,14,52,106,236,102,33,27,20,0,0,0,0,0
1400000US24031702101,24031702101,"Census Tract 7021.01, Montgomery County, Maryland",761,0,0,6,0,0,0,0,0,0,0,0,0,0,25,111,203,261,141,0,14,0,0,0,0
1400000US24031702102,24031702102,"Census Tract 7021.02, Montgomery County, Maryland",1008,0,0,0,0,0,0,0,6,0,0,0,0,0,6,53,165,217,386,158,17,0,0,0,0
