OID,OBJECTID,GEO_ID,STATE,COUNTY,TRACT,NAME,LSAD,CENSUSAREA,GEOID_TXT,CTYFIPS,Shape_Leng,Shape_Area
-1,218,1400000US51059481000,51,059,481000,4810,Tract,0.548000000000000,51059481000,51059,16788.598346800001000,15285779.424900001000000
-1,219,1400000US51059481104,51,059,481104,4811.04,Tract,0.133000000000000,51059481104,51059,7605.477706360000400,3559798.923070000000000
-1,220,1400000US51059481701,51,059,481701,4817.01,Tract,4.037000000000000,51059481701,51059,49718.856756000001000,112953909.912000000000000
-1,221,1400000US51059482301,51,059,482301,4823.01,Tract,1.113000000000000,51059482301,51059,27650.092663799998000,33124376.069899999000000
-1,222,1400000US51059482502,51,059,482502,4825.02,Tract,0.614000000000000,51059482502,51059,17326.344307200001000,16765549.549600000000000
-1,223,1400000US51059490501,51,059,490501,4905.01,Tract,0.423000000000000,51059490501,51059,16596.436460699999000,11771644.427500000000000
-1,224,1400000US51059491202,51,059,491202,4912.02,Tract,0.286000000000000,51059491202,51059,13051.939649899999000,8014486.174200000200000
-1,225,1400000US51059491401,51,059,491401,4914.01,Tract,0.507000000000000,51059491401,51059,17761.287108500001000,14322566.238700001000000
-1,226,1400000US51059491501,51,059,491501,4915.01,Tract,0.989000000000000,51059491501,51059,23330.164575100000000,27751696.988499999000000
-1,227,1400000US51059491703,51,059,491703,4917.03,Tract,0.592000000000000,51059491703,51059,17822.021448300002000,16759670.170499999000000
-1,228,1400000US51059491801,51,059,491801,4918.01,Tract,0.443000000000000,51059491801,51059,18504.577970499999000,12282841.636600001000000
-1,229,1400000US51059492202,51,059,492202,4922.02,Tract,2.219000000000000,51059492202,51059,33468.865479400003000,63742433.114000000000000
-1,230,1400000US51059980100,51,059,980100,9801,Tract,1.225000000000000,51059980100,51059,25962.731258100001000,34360605.272699997000000
-1,231,1400000US51013100100,51,013,100100,1001,Tract,0.840000000000000,51013100100,51013,21880.045974900000000,23510769.218100000000000
-1,232,1400000US51013100400,51,013,100400,1004,Tract,1.485000000000000,51013100400,51013,34874.034834999999000,40339447.091700003000000
-1,233,1400000US51013100800,51,013,100800,1008,Tract,0.170000000000000,51013100800,51013,12197.270276200001000,5048405.557330000200000
-1,234,1400000US51013101401,51,013,101401,1014.01,Tract,0.131000000000000,51013101401,51013,9858.815729980000500,3839507.171540000000000
-1,235,1400000US51013101602,51,013,101602,1016.02,Tract,0.080000000000000,51013101602,51013,6039.883831969999800,2176734.486910000000000
-1,236,1400000US51013101703,51,013,101703,1017.03,Tract,0.097000000000000,51013101703,51013,7533.827034969999700,2610513.883750000000000
-1,237,1400000US51013101900,51,013,101900,1019,Tract,0.428000000000000,51013101900,51013,16047.388614199999000,11894586.328600001000000
-1,238,1400000US51013102301,51,013,102301,1023.01,Tract,0.329000000000000,51013102301,51013,15447.219833600000000,9107873.433930000300000
-1,239,1400000US51013102702,51,013,102702,1027.02,Tract,0.110000000000000,51013102702,51013,7840.243897270000200,2977903.723999999900000
-1,240,1400000US51013102902,51,013,102902,1029.02,Tract,0.291000000000000,51013102902,51013,11747.102316000000000,7893716.345920000200000
-1,241,1400000US51013103402,51,013,103402,1034.02,Tract,0.436000000000000,51013103402,51013,26631.516430100000000,12292891.825700000000000
-1,242,1400000US51013103602,51,013,103602,1036.02,Tract,0.065000000000000,51013103602,51013,8674.998668320000400,1864678.838090000000000
-1,243,1400000US51510200103,51,510,200103,2001.03,Tract,0.438000000000000,51510200103,51510,18998.032241600002000,12209138.389400000000000
-1,244,1400000US51510200107,51,510,200107,2001.07,Tract,0.247000000000000,51510200107,51510,10919.276473399999000,7366687.653540000300000
-1,245,1400000US51510200301,51,510,200301,2003.01,Tract,0.199000000000000,51510200301,51510,11273.451319000000000,5458548.674139999800000
-1,246,1400000US51510200405,51,510,200405,2004.05,Tract,0.476000000000000,51510200405,51510,18397.985080599999000,13234062.552800000000000
-1,247,1400000US51510200500,51,510,200500,2005,Tract,0.245000000000000,51510200500,51510,12690.683536600000000,6905558.945419999800000
-1,248,1400000US51510200600,51,510,200600,2006,Tract,0.732000000000000,51510200600,51510,24790.990621500001000,21401071.882300001000000
-1,249,1400000US51510200701,51,510,200701,2007.01,Tract,0.339000000000000,51510200701,51510,13928.630300800000000,9851371.064239999300000
-1,250,1400000US51510200702,51,510,200702,2007.02,Tract,0.463000000000000,51510200702,51510,16045.888886400000000,13111039.638499999000000
-1,251,1400000US51510200900,51,510,200900,2009,Tract,0.834000000000000,51510200900,51510,23058.543816599999000,23336401.757599998000000
-1,252,1400000US51510201204,51,510,201204,2012.04,Tract,0.186000000000000,51510201204,51510,9885.835839629999100,5243723.672070000300000
-1,253,1400000US51510201600,51,510,201600,2016,Tract,0.314000000000000,51510201600,51510,14810.971590400000000,8755523.118279999100000
-1,254,1400000US51510202001,51,510,202001,2020.01,Tract,0.190000000000000,51510202001,51510,11364.340124000000000,6095208.444559999700000
-1,255,1400000US51600300300,51,600,300300,3003,Tract,1.776000000000000,51600300300,51600,31991.319677200001000,49904683.673600003000000
-1,256,1400000US51610500300,51,610,500300,5003,Tract,0.660000000000000,51610500300,51610,20217.814109499999000,18628495.965500001000000
-1,257,1400000US51059415200,51,059,415200,4152,Tract,1.061000000000000,51059415200,51059,33991.651622199999000,55205478.494099997000000
-1,258,1400000US51059415300,51,059,415300,4153,Tract,0.828000000000000,51059415300,51059,23040.958682600001000,23363349.775400002000000
-1,259,1400000US51059415402,51,059,415402,4154.02,Tract,0.925000000000000,51059415402,51059,26958.228453799999000,25575380.509900000000000
-1,260,1400000US51059415500,51,059,415500,4155,Tract,1.491000000000000,51059415500,51059,32741.887935499999000,41987248.976199999000000
-1,261,1400000US51059415600,51,059,415600,4156,Tract,1.430000000000000,51059415600,51059,35585.378479200001000,50558250.781400003000000
-1,262,1400000US51059415700,51,059,415700,4157,Tract,1.338000000000000,51059415700,51059,24578.625184100001000,39012678.673000000000000
-1,263,1400000US51059415800,51,059,415800,4158,Tract,1.398000000000000,51059415800,51059,30975.832316399999000,40777344.896499999000000
-1,264,1400000US51059415900,51,059,415900,4159,Tract,1.777000000000000,51059415900,51059,34205.763908000001000,53949290.812100001000000
-1,265,1400000US51059416100,51,059,416100,4161,Tract,2.133000000000000,51059416100,51059,44980.880412799997000,78797353.880600005000000
-1,266,1400000US51059416200,51,059,416200,4162,Tract,7.216000000000000,51059416200,51059,74911.809024899994000,248275572.208000000000000
-1,267,1400000US51059416300,51,059,416300,4163,Tract,13.835000000000001,51059416300,51059,99519.815853299995000,485946334.435999990000000
-1,268,1400000US51059420201,51,059,420201,4202.01,Tract,0.737000000000000,51059420201,51059,19663.967528800000000,20411505.152700000000000
-1,269,1400000US51059420202,51,059,420202,4202.02,Tract,0.252000000000000,51059420202,51059,11639.110605899999000,6939292.796810000200000
-1,270,1400000US51059420203,51,059,420203,4202.03,Tract,0.776000000000000,51059420203,51059,19790.247097100000000,21792221.838399999000000
-1,271,1400000US51059420300,51,059,420300,4203,Tract,1.708000000000000,51059420300,51059,33824.374663499999000,47411925.923100002000000
-1,272,1400000US51059420501,51,059,420501,4205.01,Tract,0.036000000000000,51059420501,51059,6683.820368519999600,936786.267034000020000
-1,273,1400000US51059420502,51,059,420502,4205.02,Tract,0.117000000000000,51059420502,51059,8172.319296179999600,3306775.299819999800000
-1,274,1400000US51059420503,51,059,420503,4205.03,Tract,0.288000000000000,51059420503,51059,17016.105149800002000,8327678.046660000500000
-1,275,1400000US51059420600,51,059,420600,4206,Tract,0.530000000000000,51059420600,51059,17157.630180200002000,14715148.830399999000000
-1,276,1400000US51059420700,51,059,420700,4207,Tract,1.108000000000000,51059420700,51059,26844.265130299998000,30767938.616599999000000
-1,277,1400000US51059421001,51,059,421001,4210.01,Tract,0.679000000000000,51059421001,51059,23550.068294500001000,19125522.900400002000000
-1,278,1400000US51059421002,51,059,421002,4210.02,Tract,1.736000000000000,51059421002,51059,42492.835899199999000,48686141.137699999000000
-1,279,1400000US51059421101,51,059,421101,4211.01,Tract,1.109000000000000,51059421101,51059,27859.196947900000000,30953303.071199998000000
-1,280,1400000US51059421102,51,059,421102,4211.02,Tract,0.604000000000000,51059421102,51059,17242.867642400000000,17079372.678199999000000
-1,281,1400000US51059421103,51,059,421103,4211.03,Tract,1.893000000000000,51059421103,51059,44153.889786899999000,52796950.584600002000000
-1,282,1400000US51059421300,51,059,421300,4213,Tract,3.036000000000000,51059421300,51059,54585.224873899999000,87151308.613900006000000
-1,283,1400000US51059421400,51,059,421400,4214,Tract,0.735000000000000,51059421400,51059,21849.467853499998000,20433921.314399999000000
-1,284,1400000US51059421500,51,059,421500,4215,Tract,0.700000000000000,51059421500,51059,19249.571201700001000,19588952.314500000000000
-1,285,1400000US51059421701,51,059,421701,4217.01,Tract,0.317000000000000,51059421701,51059,13659.224541800000000,9307390.248509999400000
-1,286,1400000US51059421702,51,059,421702,4217.02,Tract,0.775000000000000,51059421702,51059,21832.292319400000000,21538378.920299999000000
-1,287,1400000US51059421900,51,059,421900,4219,Tract,5.663000000000000,51059421900,51059,58413.088651899998000,160810279.395000010000000
-1,288,1400000US51059422000,51,059,422000,4220,Tract,1.673000000000000,51059422000,51059,34718.095031099998000,47751198.122800000000000
-1,289,1400000US51059422101,51,059,422101,4221.01,Tract,0.941000000000000,51059422101,51059,22361.669410300001000,26481310.834899999000000
-1,290,1400000US51059422102,51,059,422102,4221.02,Tract,2.590000000000000,51059422102,51059,51460.440589799997000,73286763.051300004000000
-1,291,1400000US51059422201,51,059,422201,4222.01,Tract,1.976000000000000,51059422201,51059,42580.219788100003000,55751066.690899998000000
-1,292,1400000US51059422202,51,059,422202,4222.02,Tract,3.250000000000000,51059422202,51059,47218.868839600000000,92447364.532299995000000
-1,293,1400000US51059422302,51,059,422302,4223.02,Tract,0.930000000000000,51059422302,51059,22463.284450399999000,26536331.734999999000000
-1,294,1400000US51059422402,51,059,422402,4224.02,Tract,0.730000000000000,51059422402,51059,20899.676353200000000,20546336.776700001000000
-1,295,1400000US51059422403,51,059,422403,4224.03,Tract,0.833000000000000,51059422403,51059,27187.921923400001000,23510514.097800002000000
-1,296,1400000US51059430101,51,059,430101,4301.01,Tract,1.289000000000000,51059430101,51059,26571.100922700000000,36324015.582099997000000
-1,297,1400000US51059430102,51,059,430102,4301.02,Tract,0.405000000000000,51059430102,51059,15646.825827500001000,11326041.630300000000000
-1,298,1400000US51059430201,51,059,430201,4302.01,Tract,0.715000000000000,51059430201,51059,22217.947245799998000,21527213.838900000000000
-1,299,1400000US51059430202,51,059,430202,4302.02,Tract,1.121000000000000,51059430202,51059,30213.658893200001000,31463349.926100001000000
-1,300,1400000US51059430400,51,059,430400,4304,Tract,2.204000000000000,51059430400,51059,33980.676700000004000,65035906.849100001000000
-1,301,1400000US51059430600,51,059,430600,4306,Tract,1.016000000000000,51059430600,51059,23189.892917599998000,28446857.057100002000000
-1,302,1400000US51059430700,51,059,430700,4307,Tract,0.996000000000000,51059430700,51059,27620.416105799999000,28393307.480400000000000
-1,303,1400000US51059430801,51,059,430801,4308.01,Tract,0.944000000000000,51059430801,51059,30156.258463999999000,26421739.278099999000000
-1,304,1400000US51059430802,51,059,430802,4308.02,Tract,0.773000000000000,51059430802,51059,30310.940091400000000,21543443.466100000000000
-1,305,1400000US51059430902,51,059,430902,4309.02,Tract,0.770000000000000,51059430902,51059,21542.029420899999000,21700211.507900000000000
-1,306,1400000US51059431001,51,059,431001,4310.01,Tract,0.884000000000000,51059431001,51059,22241.212448200000000,24744030.095199998000000
-1,307,1400000US51059431002,51,059,431002,4310.02,Tract,0.317000000000000,51059431002,51059,12875.616426700000000,9108628.513900000600000
-1,308,1400000US51059431300,51,059,431300,4313,Tract,1.036000000000000,51059431300,51059,32824.686027299998000,29486600.197600000000000
-1,309,1400000US51059431400,51,059,431400,4314,Tract,0.859000000000000,51059431400,51059,27341.126516200002000,23896141.927400000000000
-1,310,1400000US51059431500,51,059,431500,4315,Tract,1.478000000000000,51059431500,51059,32492.089292100001000,41989874.519199997000000
-1,311,1400000US51059431600,51,059,431600,4316,Tract,1.652000000000000,51059431600,51059,28933.712067900000000,46395696.697499998000000
-1,312,1400000US51059431802,51,059,431802,4318.02,Tract,0.743000000000000,51059431802,51059,23760.402463800001000,20763823.481699999000000
-1,313,1400000US51059432000,51,059,432000,4320,Tract,0.708000000000000,51059432000,51059,19771.335081699999000,20144294.733100001000000
-1,314,1400000US51059432100,51,059,432100,4321,Tract,0.628000000000000,51059432100,51059,18820.709023100000000,17616023.736099999000000
-1,315,1400000US51059432201,51,059,432201,4322.01,Tract,0.224000000000000,51059432201,51059,11165.226793899999000,6416710.020089999800000
-1,316,1400000US51059432202,51,059,432202,4322.02,Tract,0.946000000000000,51059432202,51059,25525.239033700000000,26638143.511900000000000
-1,317,1400000US51059432401,51,059,432401,4324.01,Tract,0.766000000000000,51059432401,51059,19042.829223100001000,21400953.634799998000000
-1,318,1400000US51059432402,51,059,432402,4324.02,Tract,1.112000000000000,51059432402,51059,26228.679040300001000,31140131.636399999000000
-1,319,1400000US51059432500,51,059,432500,4325,Tract,1.237000000000000,51059432500,51059,24195.884616899999000,35480160.957400002000000
-1,320,1400000US51059432600,51,059,432600,4326,Tract,1.181000000000000,51059432600,51059,29609.528020099999000,33174172.036100000000000
-1,321,1400000US51059432701,51,059,432701,4327.01,Tract,0.780000000000000,51059432701,51059,28179.406369400000000,22269464.010699999000000
-1,322,1400000US51059432800,51,059,432800,4328,Tract,1.282000000000000,51059432800,51059,33689.871078999997000,35908873.523599997000000
-1,323,1400000US51059440100,51,059,440100,4401,Tract,2.354000000000000,51059440100,51059,35374.014236900002000,66380460.355099998000000
-1,324,1400000US51059440201,51,059,440201,4402.01,Tract,0.859000000000000,51059440201,51059,24640.180041299998000,23833990.856199998000000
-1,325,1400000US51059440202,51,059,440202,4402.02,Tract,1.252000000000000,51059440202,51059,28284.450524299999000,35263258.946099997000000
-1,326,1400000US51059440300,51,059,440300,4403,Tract,1.256000000000000,51059440300,51059,25647.989687900001000,35396710.501000002000000
-1,327,1400000US51059440501,51,059,440501,4405.01,Tract,1.715000000000000,51059440501,51059,32336.741354999998000,47957042.561700001000000
-1,328,1400000US51059440502,51,059,440502,4405.02,Tract,1.277000000000000,51059440502,51059,36782.434916400001000,35730303.450300001000000
-1,329,1400000US51059440701,51,059,440701,4407.01,Tract,0.716000000000000,51059440701,51059,22645.280425000001000,20261304.387400001000000
-1,330,1400000US51059440702,51,059,440702,4407.02,Tract,1.344000000000000,51059440702,51059,31687.602352200000000,37607183.497100003000000
-1,331,1400000US51059440800,51,059,440800,4408,Tract,2.460000000000000,51059440800,51059,54431.363730800003000,69432137.890400007000000
-1,332,1400000US51059450100,51,059,450100,4501,Tract,0.793000000000000,51059450100,51059,23615.158570899999000,22989057.715700001000000
-1,333,1400000US51059450300,51,059,450300,4503,Tract,0.678000000000000,51059450300,51059,21538.230338000001000,18898561.738299999000000
-1,334,1400000US51059450400,51,059,450400,4504,Tract,0.952000000000000,51059450400,51059,24608.834733700001000,26607539.623599999000000
-1,335,1400000US51059450601,51,059,450601,4506.01,Tract,1.274000000000000,51059450601,51059,27038.989070100000000,35816394.183200002000000
-1,336,1400000US51059450602,51,059,450602,4506.02,Tract,0.509000000000000,51059450602,51059,22150.237690999998000,14288790.347400000000000
-1,337,1400000US51059450701,51,059,450701,4507.01,Tract,0.792000000000000,51059450701,51059,20202.476195100000000,22067415.177800000000000
-1,338,1400000US51059450800,51,059,450800,4508,Tract,0.784000000000000,51059450800,51059,22295.270372700001000,22240140.169900000000000
-1,339,1400000US51059450900,51,059,450900,4509,Tract,0.558000000000000,51059450900,51059,18313.187256900001000,15656751.950999999000000
-1,340,1400000US51059451000,51,059,451000,4510,Tract,0.675000000000000,51059451000,51059,19318.324046500002000,18103129.745999999000000
-1,341,1400000US51059451100,51,059,451100,4511,Tract,0.648000000000000,51059451100,51059,22564.833680799999000,20412126.346799999000000
-1,342,1400000US51059451200,51,059,451200,4512,Tract,0.745000000000000,51059451200,51059,22303.167039700002000,22761662.117199998000000
-1,343,1400000US51059451400,51,059,451400,4514,Tract,0.197000000000000,51059451400,51059,13347.750488700000000,5329922.143559999800000
-1,344,1400000US51059451501,51,059,451501,4515.01,Tract,0.487000000000000,51059451501,51059,19338.232073499999000,13649927.980500000000000
-1,345,1400000US51059451502,51,059,451502,4515.02,Tract,0.691000000000000,51059451502,51059,22343.061865200001000,19252957.132800002000000
-1,346,1400000US51059451601,51,059,451601,4516.01,Tract,0.373000000000000,51059451601,51059,16393.426745100001000,10364797.153300000000000
-1,347,1400000US51059451602,51,059,451602,4516.02,Tract,0.366000000000000,51059451602,51059,18721.359295599999000,11825741.833699999000000
-1,348,1400000US51059451800,51,059,451800,4518,Tract,0.907000000000000,51059451800,51059,25477.535076900000000,25360840.582600001000000
-1,349,1400000US51059452000,51,059,452000,4520,Tract,0.894000000000000,51059452000,51059,24395.643858399999000,25057866.300900001000000
-1,350,1400000US51059452101,51,059,452101,4521.01,Tract,1.304000000000000,51059452101,51059,25267.982220200000000,36332672.483599998000000
-1,351,1400000US51059452200,51,059,452200,4522,Tract,0.903000000000000,51059452200,51059,28099.808194500001000,25164712.710499998000000
-1,352,1400000US51059452301,51,059,452301,4523.01,Tract,0.214000000000000,51059452301,51059,10774.918692600000000,6048391.633209999700000
-1,353,1400000US51059452302,51,059,452302,4523.02,Tract,0.233000000000000,51059452302,51059,12322.384340299999000,6330561.811409999600000
-1,354,1400000US51059452400,51,059,452400,4524,Tract,1.401000000000000,51059452400,51059,26468.398318100000000,38947978.891099997000000
-1,355,1400000US51059452501,51,059,452501,4525.01,Tract,1.858000000000000,51059452501,51059,33750.472801600001000,52866724.066600002000000
-1,356,1400000US51059452600,51,059,452600,4526,Tract,1.164000000000000,51059452600,51059,28674.277624599999000,32312118.422800001000000
-1,357,1400000US51059452700,51,059,452700,4527,Tract,0.497000000000000,51059452700,51059,18602.535986999999000,13917878.593900001000000
-1,358,1400000US51059452801,51,059,452801,4528.01,Tract,0.446000000000000,51059452801,51059,20753.501139500000000,12656775.268700000000000
-1,359,1400000US51059460100,51,059,460100,4601,Tract,2.535000000000000,51059460100,51059,39618.323303700003000,70388909.774800003000000
-1,360,1400000US51059460400,51,059,460400,4604,Tract,1.558000000000000,51059460400,51059,37167.055244499999000,43453600.737000003000000
-1,361,1400000US51059460501,51,059,460501,4605.01,Tract,0.865000000000000,51059460501,51059,23416.355909099999000,24271242.940600000000000
-1,362,1400000US51059460502,51,059,460502,4605.02,Tract,1.342000000000000,51059460502,51059,27542.516509000001000,37311568.686200000000000
-1,363,1400000US51059460701,51,059,460701,4607.01,Tract,0.658000000000000,51059460701,51059,18059.446175100002000,18324225.882399999000000
-1,364,1400000US51059460702,51,059,460702,4607.02,Tract,1.091000000000000,51059460702,51059,23183.230387299998000,30484252.987500001000000
-1,365,1400000US51059460800,51,059,460800,4608,Tract,0.937000000000000,51059460800,51059,22046.548388600000000,25853194.091899998000000
-1,366,1400000US51059460900,51,059,460900,4609,Tract,1.051000000000000,51059460900,51059,29436.679166700000000,29754411.202900000000000
-1,367,1400000US51059461100,51,059,461100,4611,Tract,2.505000000000000,51059461100,51059,38424.668037000003000,69678554.626300007000000
-1,368,1400000US51059461201,51,059,461201,4612.01,Tract,3.909000000000000,51059461201,51059,54429.099658400002000,109222780.932000000000000
-1,369,1400000US51059461202,51,059,461202,4612.02,Tract,1.271000000000000,51059461202,51059,28639.177722400000000,35729332.676399998000000
-1,370,1400000US51059461500,51,059,461500,4615,Tract,1.236000000000000,51059461500,51059,34211.937673100001000,34614746.227100000000000
-1,371,1400000US51059461602,51,059,461602,4616.02,Tract,0.628000000000000,51059461602,51059,19963.947219999998000,17695119.359299999000000
-1,372,1400000US51059461700,51,059,461700,4617,Tract,0.891000000000000,51059461700,51059,24894.661622000000000,24954543.704599999000000
-1,373,1400000US51059461801,51,059,461801,4618.01,Tract,0.120000000000000,51059461801,51059,10692.632638499999000,3335987.693469999800000
-1,374,1400000US51059461802,51,059,461802,4618.02,Tract,0.621000000000000,51059461802,51059,20375.545483800001000,17133278.582500000000000
-1,375,1400000US51059461902,51,059,461902,4619.02,Tract,0.181000000000000,51059461902,51059,16945.580093199998000,5178994.037259999700000
-1,376,1400000US51059470100,51,059,470100,4701,Tract,2.926000000000000,51059470100,51059,68696.399675799999000,81836047.704699993000000
-1,377,1400000US51059470300,51,059,470300,4703,Tract,1.342000000000000,51059470300,51059,27267.400732400001000,37656700.178800002000000
-1,378,1400000US51059470400,51,059,470400,4704,Tract,2.213000000000000,51059470400,51059,32101.175264000001000,62211652.731500000000000
-1,379,1400000US51059470500,51,059,470500,4705,Tract,1.614000000000000,51059470500,51059,30472.558309100001000,45038173.933799997000000
-1,380,1400000US51059470700,51,059,470700,4707,Tract,1.366000000000000,51059470700,51059,25748.382803400000000,38439277.289300002000000
-1,381,1400000US51059470800,51,059,470800,4708,Tract,0.762000000000000,51059470800,51059,22788.923290899998000,21108398.827500001000000
-1,382,1400000US51059470900,51,059,470900,4709,Tract,1.703000000000000,51059470900,51059,31372.646679099998000,47391828.814300001000000
-1,383,1400000US51059471100,51,059,471100,4711,Tract,1.496000000000000,51059471100,51059,26497.213684599999000,41806306.483599998000000
-1,384,1400000US51059471201,51,059,471201,4712.01,Tract,0.282000000000000,51059471201,51059,15076.212443000000000,7822198.572599999600000
-1,385,1400000US51059471202,51,059,471202,4712.02,Tract,0.777000000000000,51059471202,51059,22458.492647899999000,21716578.222300000000000
-1,386,1400000US51059471301,51,059,471301,4713.01,Tract,0.283000000000000,51059471301,51059,12148.323361999999000,7810591.612239999700000
-1,387,1400000US51059471304,51,059,471304,4713.04,Tract,0.575000000000000,51059471304,51059,24042.059581199999000,16049447.694499999000000
-1,388,1400000US51059471401,51,059,471401,4714.01,Tract,0.532000000000000,51059471401,51059,18999.994160099999000,14763299.665899999000000
-1,389,1400000US51059471402,51,059,471402,4714.02,Tract,0.764000000000000,51059471402,51059,18458.689584600001000,21498489.196500000000000
-1,390,1400000US51059480100,51,059,480100,4801,Tract,13.547000000000001,51059480100,51059,142051.695153000010000,381012579.577000020000000
-1,391,1400000US51059480201,51,059,480201,4802.01,Tract,2.579000000000000,51059480201,51059,37425.657894600001000,71954886.588300005000000
-1,392,1400000US51059480203,51,059,480203,4802.03,Tract,0.144000000000000,51059480203,51059,8762.306961230000500,3963324.213430000000000
-1,393,1400000US51059480300,51,059,480300,4803,Tract,8.173000000000000,51059480300,51059,70775.219552499999000,231008209.507999990000000
-1,394,1400000US51059480401,51,059,480401,4804.01,Tract,3.395000000000000,51059480401,51059,49595.221339999996000,94844048.719899997000000
-1,395,1400000US51059480402,51,059,480402,4804.02,Tract,8.190000000000000,51059480402,51059,75324.944920399997000,229237491.946000010000000
-1,396,1400000US51059480502,51,059,480502,4805.02,Tract,1.161000000000000,51059480502,51059,33572.202573000002000,32510044.521400001000000
-1,397,1400000US51059480503,51,059,480503,4805.03,Tract,0.847000000000000,51059480503,51059,25507.056636599998000,22958447.049100000000000
-1,398,1400000US51059480504,51,059,480504,4805.04,Tract,0.544000000000000,51059480504,51059,19742.464031600000000,15738983.832200000000000
-1,399,1400000US51059480505,51,059,480505,4805.05,Tract,0.493000000000000,51059480505,51059,16207.894192500000000,14531822.514699999000000
-1,400,1400000US51059480801,51,059,480801,4808.01,Tract,0.891000000000000,51059480801,51059,26464.172058900000000,25008308.560100000000000
-1,401,1400000US51059480901,51,059,480901,4809.01,Tract,1.059000000000000,51059480901,51059,24935.699888899999000,29654089.629999999000000
-1,402,1400000US51059480902,51,059,480902,4809.02,Tract,0.923000000000000,51059480902,51059,23445.220378200000000,25616977.565900002000000
-1,403,1400000US51059480903,51,059,480903,4809.03,Tract,0.455000000000000,51059480903,51059,14531.350219600001000,12683433.977200000000000
-1,404,1400000US51059481101,51,059,481101,4811.01,Tract,0.326000000000000,51059481101,51059,14323.131124500000000,9300338.697359999600000
-1,405,1400000US51059481102,51,059,481102,4811.02,Tract,0.169000000000000,51059481102,51059,10007.851136800000000,4733505.775840000200000
-1,406,1400000US51059481103,51,059,481103,4811.03,Tract,0.234000000000000,51059481103,51059,11103.933015700000000,6620697.506020000200000
-1,407,1400000US51059481105,51,059,481105,4811.05,Tract,1.300000000000000,51059481105,51059,26770.191913899998000,36528567.701800004000000
-1,408,1400000US51059481106,51,059,481106,4811.06,Tract,1.423000000000000,51059481106,51059,26564.822761200001000,39833116.118299998000000
-1,409,1400000US51059481201,51,059,481201,4812.01,Tract,0.538000000000000,51059481201,51059,16406.579237499998000,15308656.423400000000000
-1,410,1400000US51059481202,51,059,481202,4812.02,Tract,1.475000000000000,51059481202,51059,26985.641771999999000,41251670.482400000000000
-1,411,1400000US51059481400,51,059,481400,4814,Tract,2.155000000000000,51059481400,51059,47637.419234000001000,62049536.827600002000000
-1,412,1400000US51059481500,51,059,481500,4815,Tract,1.907000000000000,51059481500,51059,44839.944223300001000,53230689.889100000000000
-1,413,1400000US51059481600,51,059,481600,4816,Tract,3.334000000000000,51059481600,51059,49554.084721200001000,94726860.481600001000000
-1,414,1400000US51059481702,51,059,481702,4817.02,Tract,1.058000000000000,51059481702,51059,26315.850242000000000,29943370.036100000000000
-1,415,1400000US51059481900,51,059,481900,4819,Tract,4.019000000000000,51059481900,51059,44566.003598600000000,114270046.506000000000000
-1,416,1400000US51059482001,51,059,482001,4820.01,Tract,1.592000000000000,51059482001,51059,34303.380889100001000,44441127.529500000000000
-1,417,1400000US51059482100,51,059,482100,4821,Tract,0.313000000000000,51059482100,51059,12763.201080299999000,9756330.914820000500000
-1,418,1400000US51059482201,51,059,482201,4822.01,Tract,0.363000000000000,51059482201,51059,13872.116713199999000,10183438.844699999000000
-1,419,1400000US51059482202,51,059,482202,4822.02,Tract,0.844000000000000,51059482202,51059,30147.736282599999000,23881105.645599999000000
-1,420,1400000US51059482203,51,059,482203,4822.03,Tract,0.725000000000000,51059482203,51059,19277.470436299998000,20739952.386300001000000
-1,421,1400000US51059482302,51,059,482302,4823.02,Tract,0.297000000000000,51059482302,51059,15003.548242499999000,8381443.540780000400000
-1,422,1400000US51059482303,51,059,482303,4823.03,Tract,0.631000000000000,51059482303,51059,23611.983011699998000,18298575.093499999000000
-1,423,1400000US51059482400,51,059,482400,4824,Tract,1.718000000000000,51059482400,51059,37057.238582899998000,47866168.676399998000000
-1,424,1400000US51059482501,51,059,482501,4825.01,Tract,3.168000000000000,51059482501,51059,62648.284742500000000,89089362.397599995000000
-1,425,1400000US51059482503,51,059,482503,4825.03,Tract,1.145000000000000,51059482503,51059,28577.531113100002000,32297672.334500000000000
-1,426,1400000US51059482504,51,059,482504,4825.04,Tract,1.593000000000000,51059482504,51059,26855.356480499999000,44924430.624499999000000
-1,427,1400000US51059482601,51,059,482601,4826.01,Tract,1.510000000000000,51059482601,51059,30595.846405200002000,42028223.501300000000000
-1,428,1400000US51059482602,51,059,482602,4826.02,Tract,2.209000000000000,51059482602,51059,37373.560206399998000,62106404.203000002000000
-1,429,1400000US51059490101,51,059,490101,4901.01,Tract,1.874000000000000,51059490101,51059,29750.579248800001000,52207526.650600001000000
-1,430,1400000US51059490103,51,059,490103,4901.03,Tract,7.287000000000000,51059490103,51059,65231.490678900002000,205979079.650999990000000
-1,431,1400000US51059490502,51,059,490502,4905.02,Tract,3.742000000000000,51059490502,51059,50793.708587699999000,104825197.531000000000000
-1,432,1400000US51059491000,51,059,491000,4910,Tract,6.760000000000000,51059491000,51059,70548.303250099998000,192396371.462000010000000
-1,433,1400000US51059491101,51,059,491101,4911.01,Tract,2.978000000000000,51059491101,51059,53320.323102200004000,84480926.852599993000000
