GEO_ID,DEC_MA,DEC_AAPp,D24pb,D24plh,D25ph,D25pb,dec_ue16p,dec_nw16p,DEC_p1000,DEC_MGR,DEC_MI,DEC_BPLp,DEC_BPLMp,DEC_BPLFp,DEC_pOO,DEC_pRO,DEC_pFOC,DEC_pFRC
1400000US24031703000,38,11.5,0.130434783,0.086956522,0.136867089,54.7,0.018,0.284,0.008710801,94902.5,0.885802469,0.114197531,0.052469136,0.00617284,,,,
1400000US24031703100,36.9,12.6,0.233201581,0.209486166,0.219886553,41.4,0.024,0.36,0,83524.67,0.79521109,0.20478891,0.012602394,0.02331443,,,,
1400000US24031703201,41.2,7.9,0.12,0.2875,0.210331344,46,0.022,0.332,0,105470.06,0.924358974,0.075641026,0.023504274,0.007692308,,,,
1400000US24031703202,44.4,6.1,0.176282051,0.166666667,0.114256037,62.4,0.021,0.31,0,112526.88,0.829268293,0.170731707,0.022045028,0.004690432,,,,
1400000US24031703203,76.7,11.5,0.333333333,0.085106383,0.286475123,35.3,0.004,0.772,0,60317.41,0.891317671,0.108682329,0.009193054,0.003064351,,,,
1400000US24031703206,41.3,15,0.131487889,0.346020761,0.173807599,50.5,0.006,0.3,0,91395.69,0.761372706,0.238627294,0.014365523,0.012769354,,,,
1400000US24031703207,31.9,27.2,0.158995816,0.462343096,0.142981691,38,0.018,0.317,0,74245.17,0.346197503,0.653802497,0.003405221,0.093643587,,,,
1400000US24031703208,44.3,15.8,0.112970711,0.154811715,0.128404669,60.7,0.013,0.382,0,120219.87,0.943538999,0.056461001,0.02677532,0.004656577,,,,
1400000US24031703209,40.4,18.2,0.277922078,0.280519481,0.183102653,39.5,0.025,0.395,0,61596.3,0.5460302,0.4539698,0.019970774,0.039454457,,,,
1400000US24031703210,39.8,19.7,0.146341463,0.268292683,0.156990246,56.3,0.036,0.335,0,92476.92,0.904096834,0.095903166,0.039106145,0.016759777,,,,
1400000US24031703211,37.5,27.8,0.152920962,0.199312715,0.184461867,45.8,0.027,0.337,0.004255319,85336.33,0.767635972,0.232364028,0.068659128,0.0271944,,,,
1400000US24031703212,38.2,27.2,0.192751236,0.140032949,0.15651668,52.2,0.028,0.263,0,99622.75,0.699099099,0.300900901,0.034954955,0.035315315,,,,
1400000US24031703213,30.2,40.8,0.205387205,0.30976431,0.274012114,27.7,0.055,0.274,0,54710.96,0.211034483,0.788965517,0.005057471,0.141609195,,,,
1400000US24031703214,30.6,35.9,0.096313912,0.299643282,0.170066414,35.4,0.034,0.281,0,55292.16,0.197854589,0.802145411,0,0.131108462,,,,
1400000US24031703215,35.5,31.9,0.214046823,0.170568562,0.17491076,42.6,0.026,0.308,0,77456.15,0.623318386,0.376681614,0.034977578,0.105829596,,,,
1400000US24031703301,37.4,10.6,0.030470914,0.268698061,0.305862069,25.8,0.031,0.312,0,85085,0.869305452,0.130694548,0.009708738,0.014189694,,,,
1400000US24031703302,37,10.6,0.054200542,0.233062331,0.243298969,27.9,0.021,0.391,0,77631.55,0.886776145,0.113223855,0.019878997,0.019878997,,,,
1400000US24031703401,37.6,11.4,0.073604061,0.482233503,0.25704759,26.8,0.028,0.356,0,74315.86,0.800533689,0.199466311,0.037358239,0.022014676,,,,
1400000US24031703402,36.3,13,0.160550459,0.252293578,0.261446886,26.6,0.02,0.35,0,81315.08,0.894046418,0.105953582,0.004036327,0,,,,
1400000US24031703403,35.1,12.9,0.031372549,0.376470588,0.248498845,18.2,0.049,0.364,0,78477.17,0.819541376,0.180458624,0.026919242,0.021934197,,,,
1400000US24031703404,32,22.3,0.047794118,0.371323529,0.222408027,13.5,0.06,0.355,0,76085.63,0.820838628,0.179161372,0.034307497,0.036848793,,,,
1400000US24031703501,32.8,18.7,0.076923077,0.332082552,0.256873727,23.5,0.028,0.342,0,59946.96,0.618181818,0.381818182,0.016666667,0.066161616,,,,
1400000US24031703502,41.3,15.1,0.129943503,0.197740113,0.139030023,50.6,0.03,0.334,0,79708.94,0.695725063,0.304274937,0,0.020955574,,,,
1400000US24031703601,39.1,12.7,0.15936255,0.167330677,0.169750081,41.3,0.033,0.344,0,89865.47,0.817745803,0.182254197,0.01558753,0.041366906,,,,
1400000US24031703602,38.2,5.9,0.088495575,0.097345133,0.158536585,56.5,0.021,0.27,0,101187.01,0.904137235,0.095862765,0.02926337,0.013118063,,,,
1400000US24031703701,34.3,15.1,0.014285714,0.196428571,0.256266206,29.2,0.017,0.344,0,78837.14,0.851239669,0.148760331,0.049586777,0.031221304,,,,
1400000US24031703702,35.2,14,0.102325581,0.334883721,0.266323704,30.9,0.023,0.322,0,79057.06,0.860949209,0.139050791,0.019150708,0.01498751,,,,
1400000US24031703800,34,17.6,0.175257732,0.479381443,0.183844011,29,0.037,0.296,0,61512.53,0.367593712,0.632406288,0.013301088,0.050785973,,,,
1400000US24031703901,39.5,15.3,0.278911565,0.136054422,0.137864078,58.4,0.028,0.314,0,96749.5,0.87245841,0.12754159,0.030499076,0.012014787,,,,
1400000US24031703902,34.9,21.1,0.140740741,0.244444444,0.174314096,39,0.02,0.291,0,75039.73,0.653043478,0.346956522,0.04173913,0.05,,,,
1400000US24031704000,37.7,19.4,0.110795455,0.267045455,0.173565058,44.2,0.031,0.339,0,69620.47,0.633319722,0.366680278,0.013474888,0.038383013,,,,
1400000US24031704100,44.8,3.3,0.147058824,0.247058824,0.097364341,68.7,0.013,0.363,0.002728513,150014.02,0.923958962,0.076041038,0.031382016,0,,,,
1400000US24031704200,41.7,2.5,0,0.42,0.147080029,58.8,0.018,0.366,0,100421.24,0.669410151,0.330589849,0.031550069,0.009602195,,,,
1400000US24031704300,39.5,0.8,0.223529412,0.247058824,0.070972887,72.9,0.014,0.3,0,127005.73,0.878897752,0.121102248,0.025380711,0.007251632,,,,
1400000US24031704401,41.7,6.1,0.292682927,0.073170732,0.118561279,67.8,0.016,0.389,0,126946.82,0.852459016,0.147540984,0.052823315,0.004553734,,,,
1400000US24031704402,43.4,2.4,0.427509294,0.24535316,0.095022624,72.5,0.012,0.327,0.005751849,110166.75,0.677124581,0.322875419,0.014925373,0.006701188,,,,
1400000US24031704501,41.9,4.4,0.12804878,0.231707317,0.117740652,66.1,0.022,0.35,0,118545.66,0.84743083,0.15256917,0.011067194,0.022924901,,,,
1400000US24031704502,44.5,3.1,0.189189189,0.148648649,0.04312115,81.8,0.005,0.362,0.080513419,166021.78,0.925661914,0.074338086,0.012219959,0.00610998,,,,
1400000US24031704503,38.3,2.8,0.138888889,0.1875,0.053707415,75.2,0.017,0.263,0,143682.39,0.851270553,0.148729447,0.023916293,0.011210762,,,,
1400000US24031704600,39.4,1.9,0.614814815,0.259259259,0.080524345,79.2,0.025,0.284,0,121414.99,0.712199717,0.287800283,0.018370231,0.014601978,,,,
1400000US24031704700,40.9,1.2,0.465648855,0.091603053,0.029527559,84.4,0.002,0.298,0.094390027,204943.59,0.896831245,0.103168755,0.038319823,0.005895357,,,,
1400000US24031704801,34.6,5.2,0.733009709,0.048543689,0.062813231,77.5,0.022,0.235,0,70250.1,0.126447017,0.873552983,0.004007124,0.016918967,,,,
1400000US24031704802,34,4.9,0.476351351,0.087837838,0.080919395,77.2,0.023,0.215,0,77374.99,0.19748954,0.80251046,0.012552301,0.029288703,,,,
1400000US24031705000,38.5,4.7,0.159383033,0.002570694,0.091118137,68.8,0.009,0.323,0.012618297,108881.31,0.623838163,0.376161837,0.012028431,0,,,,
1400000US24031705100,45.4,3.9,0.31097561,0.115853659,0.060261039,78.6,0.013,0.372,0.050569801,146901.22,0.847769029,0.152230971,0.022047244,0.005774278,,,,
1400000US24031705200,45.2,3.3,0.207920792,0.346534653,0.035483871,85,0.019,0.321,0.048449612,205019.51,0.916952055,0.083047945,0.026541096,0.001712329,,,,
1400000US24031705300,46.5,0.7,0.1,0.357142857,0.03756574,86.8,0.008,0.359,0.256609642,#VALUE!,0.96460177,0.03539823,0.014749263,0.002949853,,,,
1400000US24031705400,43.1,0.9,0.406593407,0.186813187,0.018338727,88.4,0.018,0.33,0.02690583,209873.28,0.941236069,0.058763931,0.028368794,0.00810537,,,,
1400000US24031705500,49.9,2.3,0.41025641,0.196581197,0.050236407,80.2,0.011,0.405,0.162511542,123335.29,0.638620245,0.361379755,0.012572534,0.010638298,,,,
1400000US24031705601,39.8,1.3,0.285714286,0.171428571,0.04338511,84.9,0.013,0.304,0.005727377,149168.4,0.875835721,0.124164279,0.023877746,0.021967526,,,,
1400000US24031705602,46.9,3.6,0.58974359,0.166666667,0.086157174,72.4,0.006,0.384,0,81042.81,0.42870999,0.57129001,0.008244423,0,,,,
1400000US24031705701,42.3,1.7,0.175257732,0.391752577,0.059053718,77.5,0.016,0.361,0,150345.2,0.776643267,0.223356733,0.013401404,0.008934269,,,,
1400000US24031705702,47.6,0.9,0.336363636,0.272727273,0.054204512,80.7,0.009,0.419,0.025510204,171442.35,0.854771784,0.145228216,0.014004149,0.013485477,,,,
1400000US24031705800,43.2,2.3,0.176245211,0.233716475,0.051538654,79.4,0.02,0.291,0.017867435,162953.48,0.892823858,0.107176142,0.014911463,0.004659832,,,,
1400000US24031705901,45.3,3.2,0.175675676,0.418918919,0.046186896,81.8,0.001,0.382,0.109845403,192381.11,0.933662668,0.066337332,0.035285815,0.004234298,,,,
1400000US24031705902,45.4,2.8,0.379084967,0.300653595,0.049186006,83,0.013,0.313,0.022906793,190168.9,0.90859851,0.09140149,0.031821259,0,,,,
1400000US24031705903,44.8,1.8,0,0.367647059,0.048885933,81.5,0.021,0.345,0.010148322,172523.58,0.904325033,0.095674967,0.020314548,0.008519004,,,,
1400000US24031706003,43.4,7.1,0.173501577,0.258675079,0.061647297,79.7,0.009,0.326,0.009920635,165322.77,0.902380952,0.097619048,0.034013605,0.014965986,,,,
1400000US24031706004,45.5,5.8,0.480769231,0.139423077,0.094468473,66.4,0.018,0.372,0.019725557,94033.32,0.697963801,0.302036199,0.011689291,0.0260181,,,,
1400000US24031706005,46.4,3.4,0.244444444,0.116666667,0.05930342,80.7,0.019,0.368,0.24201278,225959.58,0.941734417,0.058265583,0.004065041,0,,,,
1400000US24031706007,43.7,2.9,0.161073826,0.22147651,0.056841251,78.5,0.013,0.322,0.04484968,203383.26,0.942569049,0.057430951,0.037264358,0.011836914,,,,
1400000US24031706008,43,2.4,0.367088608,0.396624473,0.043465746,80.8,0.019,0.368,0.261736334,#VALUE!,0.959243946,0.040756054,0.031305375,0.00472534,,,,
1400000US24031706009,42.3,3.5,0.213043478,0.360869565,0.044145357,79.5,0.009,0.38,0.16375,211449.32,0.927504151,0.072495849,0.021582734,0.005534034,,,,
1400000US24033800102,37.7,19.4,0.203125,0.1328125,0.276649746,28.4,0.007,0.318,0.014227642,48556.05,0.409020218,0.590979782,0.023328149,0.046656299,,,,
1400000US24033800103,32.5,29.5,0.177018634,0.329192547,0.266153846,25.9,0.018,0.226,0,47096.51,0.205524862,0.794475138,0,0.076243094,,,,
1400000US24033800105,34.3,38.2,0.097902098,0.216783217,0.245057471,30.4,0.023,0.136,0,77429.97,0.794564349,0.205435651,0.114308553,0.025579536,,,,
1400000US24033800106,35.5,35.9,0.208955224,0.082089552,0.168745896,38,0.033,0.171,0,79648.72,0.757544225,0.242455775,0.05723205,0.041623309,,,,
1400000US24033800107,32.3,36.9,0.179310345,0.235862069,0.21281362,32.9,0.041,0.223,0,57779.26,0.396412241,0.603587759,0.028842772,0.044671122,,,,
1400000US24033800202,33.8,39.2,0.232,0.1,0.168006893,45.4,0.02,0.218,0,80288.82,0.655882353,0.344117647,0.052941176,0.015196078,,,,
1400000US24033800203,41.8,9.3,0.088082902,0.196891192,0.256392536,36.4,0.011,0.288,0,109514.87,0.956128134,0.043871866,0.027855153,0,,,,
1400000US24033800206,31.3,59.5,0.177083333,0.072916667,0.212974296,47,0.021,0.22,0,75369.6,0.497371879,0.502628121,0.044678055,0.083442838,,,,
1400000US24033800207,30.8,47.9,0.184322034,0.203389831,0.283692126,31,0.027,0.161,0,69111.27,0.350893266,0.649106734,0,0.095739808,,,,
1400000US24033800208,35.3,39.4,0.174418605,0.098837209,0.159773511,46.7,0.023,0.222,0,100278.56,0.645714286,0.354285714,0.013186813,0.054065934,,,,
1400000US24033800209,28.9,62.3,0.13253012,0.146586345,0.274138584,19.9,0.048,0.321,0,53031.52,0.120759057,0.879240943,0.011500863,0.15813686,,,,
1400000US24033800210,28.8,60.4,0.139949109,0.124681934,0.204454597,35.5,0.027,0.195,0,58279.3,0.117928287,0.882071713,0.009561753,0.196015936,,,,
1400000US24033800211,31.9,46.4,0.285223368,0.16838488,0.235528942,36.5,0.036,0.339,0,55489.82,0.256372906,0.743627094,0,0.087399854,,,,
1400000US24033800401,38.1,11.2,0,0.27826087,0.233942251,38.7,0.005,0.281,0,101566.62,0.943352601,0.056647399,0.034682081,0.008092486,,,,
1400000US24033800402,39.6,8.4,0.146417445,0.174454829,0.241733815,38.3,0.013,0.304,0,97093.77,0.88503937,0.11496063,0.015223097,0.02519685,,,,
1400000US24033800403,40.8,8.7,0.1,0.5,0.202674897,38,0.01,0.344,0,96883.02,0.944333996,0.055666004,0.013916501,0,,,,
1400000US24033800406,31.8,46.4,0.033795494,0.110051993,0.170808025,48,0.034,0.256,0,108258.23,0.779015451,0.220984549,0.031261229,0.059647862,,,,
1400000US24033800407,33,61.4,0.196290572,0.222565688,0.219824954,37.7,0.029,0.243,0,76284.59,0.495655196,0.504344804,0.022592979,0.10045186,,,,
1400000US24033800408,38.6,52,0.09486166,0.04743083,0.243413729,35.8,0.021,0.296,0.006060606,112882.92,0.947528517,0.052471483,0.052471483,0,,,,
1400000US24033800409,36.4,33.7,0.255555556,0.222222222,0.154664687,46.9,0.016,0.232,0,118248.52,0.970935961,0.029064039,0.048768473,0,,,,
1400000US24033800503,37.5,22.8,0.236196319,0.104294479,0.232106339,41.5,0.025,0.274,0,104772.36,0.911437247,0.088562753,0.068319838,0.015688259,,,,
1400000US24033800504,40.8,8.9,0.143426295,0.167330677,0.214540059,44.1,0.017,0.333,0,96601.58,0.919653179,0.080346821,0.033526012,0.013294798,,,,
1400000US24033800505,38.3,6.6,0,0.108108108,0.273274918,34.8,0.019,0.289,0,94441.73,0.964210526,0.035789474,0.049473684,0.016842105,,,,
1400000US24033800507,34.6,40.8,0.459016393,0.147540984,0.169426752,39,0.004,0.236,0,100427.79,0.545251397,0.454748603,0.015642458,0.022346369,,,,
1400000US24033800508,37.3,76,0.098901099,0.145054945,0.099820547,59.8,0.025,0.196,0.005695301,140866.73,0.971415811,0.028584189,0.041983028,0,,,,
1400000US24033800509,38.3,89.9,0.124444444,0.086666667,0.192669638,41.9,0.03,0.223,0.003825137,120530.1,0.945149822,0.054850178,0.061452514,0.016251905,,,,
1400000US24033800510,34.3,33,0.145320197,0.118226601,0.186540284,43.6,0.018,0.238,0,87945.17,0.723652592,0.276347408,0.051150017,0.026089942,,,,
1400000US24033800511,34.9,36.9,0.085245902,0.170491803,0.22825781,35.2,0.01,0.208,0,98023.16,0.863217213,0.136782787,0.053278689,0.021004098,,,,
1400000US24033800512,33.6,50.7,0.086567164,0.271641791,0.188187609,47.2,0.006,0.218,0,101361.11,0.733268671,0.266731329,0.033947624,0.017943744,,,,
1400000US24033800601,38.2,82.4,0.072115385,0.283653846,0.210826211,18.4,0.022,0.313,0,91357.73,0.941260745,0.058739255,0.095988539,0.037249284,,,,
1400000US24033800603,36,80.4,0.074626866,0.185074627,0.259044863,36.7,0.017,0.258,0,113231.12,0.896438356,0.103561644,0.084383562,0.008767123,,,,
1400000US24033800604,33.7,86.4,0,0.27027027,0.256698358,15.1,0.024,0.184,0,95325.31,0.919014085,0.080985915,0.139084507,0,,,,
1400000US24033800605,33.1,75.9,0.014263074,0.681458003,0.247596154,28.6,0.009,0.488,0,95576.64,0.898527005,0.101472995,0.073649755,0.022913257,,,,
1400000US24033800606,32.8,68.7,0.135964912,0.162280702,0.153413089,45.2,0.024,0.143,0,75749.21,0.758723829,0.241276171,0.06779661,0.013459621,,,,
1400000US24033800701,36.8,79.6,0.145390071,0.138297872,0.27550692,29.4,0.017,0.226,0,109729.54,0.939315688,0.060684312,0.064557779,0.016785023,,,,
1400000US24033800702,38.9,53.5,0.117391304,0.030434783,0.31289557,30.9,0.032,0.269,0,102162.21,0.926242236,0.073757764,0.027173913,0,,,,
1400000US24033800703,34.4,55.2,0.122370937,0.141491396,0.243275083,34.9,0.02,0.235,0,95611.98,0.806882022,0.193117978,0.06741573,0.03125,,,,
1400000US24033800800,40.7,24.2,0.075117371,0.300469484,0.371403662,25.3,0.021,0.318,0,99817.8,0.890265487,0.109734513,0.015044248,0.012389381,,,,
1400000US24033800900,39.2,36.9,0.095238095,0.292517007,0.294277929,15.6,0.014,0.371,0.02994012,82944.79,0.793650794,0.206349206,0.017636684,0.010582011,,,,
1400000US24033801001,38.3,39.9,0.036065574,0.304918033,0.386343482,16.1,0.032,0.373,0,77305.61,0.885518031,0.114481969,0.032627361,0.003434459,,,,
1400000US24033801002,34.8,60.5,0.053078556,0.225053079,0.261977097,28.3,0.022,0.27,0.004081633,109813.32,0.945505356,0.054494644,0.062412669,0.007918025,,,,
1400000US24033801104,24.5,22.8,0.043685465,0.042891183,0.152213306,32.2,0.013,0.359,0,58001.79,0.00310559,0.99689441,0,0.061076605,,,,
1400000US24033801202,39.5,69.8,0.125,0.245614035,0.30377634,20.6,0.028,0.356,0.005720229,93661.57,0.927272727,0.072727273,0.049545455,0.004545455,,,,
1400000US24033801203,38.1,72.9,0.043209877,0.25308642,0.246732763,25.1,0.033,0.307,0.004547751,96047.88,0.944024878,0.055975122,0.079520213,0.012438916,,,,
1400000US24033801204,38.5,74.9,0.126195029,0.187380497,0.310419839,23.6,0.034,0.304,0,99084.76,0.917990554,0.082009446,0.024903392,0.019321597,,,,
1400000US24033801205,38.4,61.3,0.1,0.1,0.299110546,19.5,0.024,0.336,0,78701.01,0.782328578,0.217671422,0.034054303,0.016106765,,,,
1400000US24033801206,34.2,82.4,0.03047619,0.165714286,0.307659115,22.8,0.027,0.266,0,94780.76,0.933250415,0.066749585,0.084162521,0.009950249,,,,
1400000US24033801207,36.2,68.5,0,0.134545455,0.331743869,21.7,0.03,0.306,0.013769363,95143.36,0.888081395,0.111918605,0.04869186,0.034156977,,,,
1400000US24033801301,36.9,62.5,0.121212121,0.129186603,0.262230553,26,0.033,0.248,0,105614.05,0.933184024,0.066815976,0.047405748,0.012318029,,,,
1400000US24033801302,39.3,30.4,0.141414141,0.191919192,0.231693989,35.6,0.028,0.287,0,97663.18,0.865688488,0.134311512,0.020316027,0.019187359,,,,
1400000US24033801305,38.8,80.2,0.125356125,0.096866097,0.301468385,27.4,0.041,0.311,0,105563,0.936183791,0.063816209,0.034460753,0,,,,
1400000US24033801306,38.5,68.2,0.13,0.075,0.247743468,34.8,0.028,0.291,0.005869797,101188.32,0.94377703,0.05622297,0.057664584,0.003844306,,,,
1400000US24033801307,45.7,70.9,0.161137441,0.329383886,0.144804089,38,0.028,0.29,0.005964215,129195.68,0.919863598,0.080136402,0.034953112,0.006820119,,,,
1400000US24033801308,38.4,76.2,0.076388889,0.121527778,0.144704931,31.2,0.025,0.224,0,117181.68,0.954624782,0.045375218,0.071553229,0,,,,
1400000US24033801309,44.6,55.2,0.11627907,0.248062016,0.152759949,60.8,0.033,0.273,0,129913.01,0.975298126,0.024701874,0.040034072,0,,,,
1400000US24033801402,35.1,82.4,0.10041841,0.177824268,0.355742992,19.2,0.039,0.264,0,73427.05,0.56374502,0.43625498,0.046613546,0.099601594,,,,
1400000US24033801403,39.1,68.4,0.14822547,0.139874739,0.19600939,31.7,0.03,0.288,0.002762431,109751.8,0.925387597,0.074612403,0.041666667,0.005329457,,,,
1400000US24033801404,38.3,67.3,0.060869565,0.260869565,0.273921201,27.6,0.047,0.309,0,72845.85,0.672959467,0.327040533,0.051637979,0.087173792,,,,
1400000US24033801405,36.6,64.4,0.039156627,0.198795181,0.303427031,18.1,0.033,0.358,0,61850.25,0.60295104,0.39704896,0.04963112,0.07444668,,,,
1400000US24033801406,32.4,87,0.024475524,0.111888112,0.269544365,29.1,0.023,0.208,0,73842,0.461645746,0.538354254,0.027894003,0.157601116,,,,
1400000US24033801407,36.4,84.6,0.20781893,0.139917695,0.296902107,24.8,0.045,0.276,0,85562.79,0.828088304,0.171911696,0.058713011,0.04133396,,,,
1400000US24033801500,38.5,79.8,0.084337349,0.204819277,0.374054683,14.8,0.064,0.325,0,76258.41,0.913091309,0.086908691,0.082508251,0.01760176,,,,
1400000US24033801600,29.9,95.8,0.043189369,0.122923588,0.421141888,10.5,0.056,0.263,0,50315.34,0.360869565,0.639130435,0.046956522,0.18173913,,,,
1400000US24033801701,31.1,82.9,0.063596491,0.313596491,0.266642148,19.2,0.033,0.246,0,64786.34,0.508982036,0.491017964,0.028143713,0.156886228,,,,
1400000US24033801702,29.5,88.6,0.049095607,0.173126615,0.355104015,13.7,0.029,0.265,0,55144.24,0.265044814,0.734955186,0.04865557,0.151088348,,,,
1400000US24033801704,31,94.9,0.0511883,0.354661792,0.355746936,16.8,0.111,0.292,0,47092.58,0.258685446,0.741314554,0.02629108,0.171830986,,,,
1400000US24033801706,31.8,88.3,0.107692308,0.192307692,0.335833333,10.8,0.039,0.291,0,63456.39,0.462822458,0.537177542,0.063732929,0.1107739,,,,
1400000US24033801707,29,92.6,0.063142438,0.367107195,0.382418813,8.7,0.07,0.29,0.011984021,55814.45,0.375230203,0.624769797,0.049263352,0.228821363,,,,
1400000US24033801708,30.9,89.7,0.021220159,0.204244032,0.410714286,16.7,0.048,0.28,0,54353.61,0.382785164,0.617214836,0.061581526,0.175647306,,,,
1400000US24033801801,31.4,91.9,0.063926941,0.159817352,0.40234375,11.4,0.048,0.343,0,55018.58,0.336046512,0.663953488,0.025581395,0.145348837,,,,
1400000US24033801802,33.5,91.8,0.086486486,0.294594595,0.338944147,13.8,0.046,0.303,0,58547.64,0.580254391,0.419745609,0.079345851,0.107813446,,,,
1400000US24033801804,42.5,91.1,0.025,0,0.325565456,24.1,0.029,0.359,0,87860.08,0.943805875,0.056194125,0.075351213,0.008939974,,,,
1400000US24033801805,35.1,93.2,0.071428571,0.029761905,0.40371517,13.3,0.022,0.292,0,53761.94,0.473584906,0.526415094,0.041509434,0.060377358,,,,
1400000US24033801807,35.4,96,0.139150943,0.226415094,0.352922286,16.5,0.054,0.296,0,57404.89,0.450669311,0.549330689,0.073872087,0.088745662,,,,
1400000US24033801808,33.5,92.4,0.103333333,0.326666667,0.377806014,17.5,0.053,0.296,0,60503.29,0.366159947,0.633840053,0.011896894,0.12623926,,,,
1400000US24033801901,42.5,72.3,0.083892617,0.130872483,0.235826297,28.3,0.026,0.315,0,97072.82,0.948856799,0.051143201,0.038507822,0.006016847,,,,
1400000US24033801902,32.4,91.1,0.118902439,0.216463415,0.32533219,17.9,0.055,0.267,0,55136.39,0.372680742,0.627319258,0.043825976,0.116122841,,,,
1400000US24033801904,33.7,72.8,0.075471698,0.203773585,0.336610487,14.5,0.041,0.33,0,67238.09,0.510948905,0.489051095,0.00973236,0.133008921,,,,
1400000US24033801905,39.2,75.9,0.080851064,0.089361702,0.321882952,19.5,0.056,0.366,0,82689.53,0.896193772,0.103806228,0.07266436,0.029411765,,,,
1400000US24033801906,32,68.1,0.0591133,0.359605911,0.417627119,10.2,0.068,0.254,0,64233.94,0.452914798,0.547085202,0.021300448,0.18161435,,,,
1400000US24033802001,28.1,91.9,0.035353535,0.31986532,0.410976388,13.8,0.069,0.329,0,53858.81,0.292056075,0.707943925,0.003738318,0.230841121,,,,
1400000US24033802002,33.2,88,0.057534247,0.336986301,0.331932773,15.7,0.058,0.257,0,68136.07,0.616339869,0.383660131,0.10130719,0.083660131,,,,
1400000US24033802103,35.8,79.9,0.023255814,0.237209302,0.347619048,14.7,0.046,0.275,0,78496.8,0.880863039,0.119136961,0.100375235,0.02532833,,,,
1400000US24033802104,36.2,84.8,0,0.147058824,0.33029453,17.6,0.055,0.277,0,58615.71,0.553304904,0.446695096,0.015991471,0.103411514,,,,
1400000US24033802105,25.7,95.1,0.053669222,0.230010953,0.363636364,12.3,0.058,0.271,0,50065.32,0.218650541,0.781349459,0.036282623,0.302673456,,,,
1400000US24033802201,36.9,68.8,0,0.234146341,0.429115854,12.7,0.05,0.212,0,65782.49,0.839029768,0.160970232,0.081587652,0.056229327,,,,
1400000US24033802203,37.4,83.4,0.076719577,0.246031746,0.35496063,14.5,0.06,0.352,0,66626.79,0.69384058,0.30615942,0.076690821,0.069444444,,,,
1400000US24033802204,36.7,90.7,0.094285714,0.182857143,0.309632412,20.9,0.054,0.263,0,87326.01,0.945220193,0.054779807,0.106337272,0.00698174,,,,
1400000US24033802301,37.4,83.1,0.055214724,0.273006135,0.367372881,11.5,0.029,0.344,0.006323397,81998.38,0.920289855,0.079710145,0.080515298,0.006441224,,,,
1400000US24033802403,32.5,91.4,0.102292769,0.227513228,0.389481906,15.2,0.049,0.287,0,47574.3,0.241765705,0.758234295,0.046859083,0.099830221,,,,
1400000US24033802404,27.3,95.2,0.03030303,0.276767677,0.407862408,7.4,0.082,0.259,0,49268.14,0.272575251,0.727424749,0.059643255,0.241917503,,,,
1400000US24033802405,32.5,95.4,0.062322946,0.184135977,0.424954128,11.3,0.054,0.273,0,58018.81,0.396816038,0.603183962,0.040683962,0.172169811,,,,
1400000US24033802406,30.2,93.6,0.102236422,0.143769968,0.438864629,11.1,0.05,0.314,0,58626.18,0.265864333,0.734135667,0.026258206,0.147702407,,,,
1400000US24033802501,32.2,94.1,0.036211699,0.066852368,0.319338991,9.2,0.08,0.274,0,52812.91,0.328052805,0.671947195,0.025742574,0.17029703,,,,
1400000US24033802502,30.9,94.5,0,0.258964143,0.376073268,9.1,0.096,0.28,0,47932.96,0.629301868,0.370698132,0.043264503,0.122910521,,,,
1400000US24033802600,33,92.7,0.095057034,0.273764259,0.402559055,7.8,0.082,0.386,0,59351.37,0.706912442,0.293087558,0.070046083,0.105990783,,,,
1400000US24033802700,36.5,91,0,0.345991561,0.427650849,8.3,0.066,0.349,0.015797788,50996.02,0.699263933,0.300736067,0.046267087,0.050473186,,,,
1400000US24033802803,31,94.9,0.015873016,0.267573696,0.333690221,16.8,0.056,0.299,0,60140.7,0.616541353,0.383458647,0.08675535,0.134759977,,,,
1400000US24033802804,31.8,96.4,0.037848606,0.237051793,0.360601915,14.6,0.057,0.287,0,67264.27,0.592979127,0.407020873,0.040322581,0.185483871,,,,
1400000US24033802805,35,96.9,0.018666667,0.24,0.373630023,12.1,0.043,0.437,0.008532423,64230.01,0.781368821,0.218631179,0.048162231,0.091254753,,,,
1400000US24033802901,34.3,96.2,0.020588235,0.235294118,0.35287312,9.2,0.056,0.419,0.008333333,54958.37,0.615112994,0.384887006,0.031073446,0.152542373,,,,
1400000US24033803001,34.6,96.5,0.01754386,0.157894737,0.375274725,9.7,0.044,0.333,0,61681.39,0.692307692,0.307692308,0.062937063,0.071928072,,,,
1400000US24033803002,36.2,97.1,0.032608696,0.119565217,0.39358907,11.5,0.044,0.346,0,63449.85,0.769305019,0.230694981,0.041505792,0.08011583,,,,
1400000US24033803100,36.3,95.2,0,0.302816901,0.324452339,8.6,0.06,0.393,0,54040.76,0.541310541,0.458689459,0.065527066,0.094017094,,,,
1400000US24033803200,27.2,95.6,0.021943574,0.181818182,0.377791189,10.1,0.048,0.356,0,40928.5,0.249554367,0.750445633,0.024955437,0.231729055,,,,
1400000US24033803300,32.4,94.7,0.014150943,0.297169811,0.367354325,7.2,0.079,0.33,0,56119.45,0.684067797,0.315932203,0.090169492,0.100338983,,,,
1400000US24033803401,33.1,96.8,0,0.168539326,0.344206974,5.5,0.061,0.465,0,40009.59,0.853391685,0.146608315,0.124726477,0.028446389,,,,
