GEO_ID,DEC_MA,DEC_AAP,DPB,DPL,D25PH,D25PB,DEC_16P,DC_NW16,DEC_100,DEC_MGR,DEC_MI,DEC_BPLP,DEC_BPLM,DEC_BPLF,DEC_POO,DEC_PRO,DEC_FOC,DEC_FRC
1400000US11001001200,42.28,7.74,0.6355622222,0.079768996,0.0885924422,74.26,1.08,30.48,0.096818265,1173.3876,102690.79,0.0692731308,0.027118982,0.0421541488,0.5140460084,0.4859539918,0.0185314786667,0.00742541466667
1400000US11001001301,42.6857142857,33.1285714286,0.453049331143,0.155076284143,0.126369121571,58.9714285714,2.17142857143,37.1571428571,0.0970167368,973.896,88231.65,0.0922326595714,0.0390209035714,0.053211756,0.490445248,0.509554752143,0.0167816852,0.0324485425
1400000US11001001302,39.05,19.85,0.5939991055,0.0678973895,0.064136659,79.75,2.15,27.75,0.156395383667,1225.8785,90945.3925,0.0671239635,0.02442256925,0.042701394,0.38606535,0.61393465025,0.007122154,0.004518072
1400000US11001001401,42.2,8.1,0.4061504905,0.220152672,0.071073446,77.25,2.1,29.65,0.007575758,1051.127,128111.83,0.024896373,0.008410586,0.016485787,0.70214018,0.29785982,0.0222288325,0.014383562
1400000US11001001402,44.425,9.375,0.54682524525,0.136981098,0.09227959925,71.35,1.425,35.625,0.057792616,1054.18133333,113968.74,0.0653313965,0.0250238175,0.040307579,0.59867624375,0.4013237565,0.0218538536667,0.01003269
1400000US11001001500,46.15,41.925,0.4121295235,0.195366886,0.14480048725,55.55,2.575,40.25,0.00753798366667,739.148666667,105116.3025,0.07809284775,0.03581904125,0.04227380675,0.6642147675,0.3357852325,0.02590267175,0.0295241816667
1400000US11001001600,39.025,46.975,0.27022997675,0.183462124,0.1119366375,54.525,2.375,28.15,0.007146088,931.135333333,91398.9625,0.06190756,0.02978064,0.03957208,0.4949777545,0.5050222455,0.0275022636667,0.0414453635
1400000US11001001702,42.2666666667,79.9333333333,0.20345369,0.21459844,0.196831102333,38.6666666667,3.96666666667,37.3666666667,,785.4,67692.7566667,0.0896193116667,0.0450971593333,0.0445221523333,0.679394019,0.320605981,0.038789488,0.0360987876667
1400000US11001001803,39.025,46.975,0.27022997675,0.183462124,0.1119366375,54.525,2.375,28.15,0.007146088,931.135333333,91398.9625,0.06190756,0.02978064,0.03957208,0.4949777545,0.5050222455,0.0275022636667,0.0414453635
1400000US11001001804,36.58,68.92,0.0903699716,0.2922247816,0.1999774256,31.52,3.62,29.5,0.006034483,901.3774,53780.266,0.1214018908,0.060212545,0.0732318552,0.3607436584,0.6392563416,0.01987048675,0.061629792
1400000US11001001901,41.22,80.54,0.130311432,0.2995304794,0.2186886612,32.74,3.92,37.6,0.006034483,801.6316,61784.54,0.1111745954,0.0497041432,0.0614704526,0.6319929342,0.3680070658,0.0351855872,0.0425857068
1400000US11001001902,44.6,85.3666666667,0.192712798667,0.282037150667,0.234809186333,33.5666666667,3.73333333333,43.1666666667,,767.510333333,66911.72,0.0656972203333,0.025289891,0.040407329,0.794183983,0.205816017,0.0469741883333,0.0154022663333
1400000US11001002001,39.775,66.4,0.151083138,0.333683708,0.192094308,37.875,3.9,38.05,0.016369048,806.9985,60907.1175,0.13692955975,0.05834719775,0.07858236225,0.3914032315,0.6085967685,0.01442266475,0.0612852786667
1400000US11001002002,38.9166666667,77.4333333333,0.0826662515,0.335844826167,0.258063235167,22.9,3.58333333333,40.75,0.005907415,772.9645,52380.5083333,0.147913537333,0.0674458743333,0.0804676636667,0.55990989,0.44009011,0.0326975516667,0.0441163183333
1400000US11001002101,40.78,84.94,0.0866710314,0.298859202,0.2648545164,25.08,4.42,42.04,0.006034483,730.6838,57793.922,0.1170313298,0.0555357776,0.0614955528,0.6679117406,0.3320882594,0.0421543572,0.0364150046
1400000US11001002102,42.4,88.94,0.1024255072,0.326634138,0.2810266162,24.06,4.34,43.52,0.006034483,723.877,57376.09,0.110956044,0.049746969,0.0612090752,0.6924026022,0.3075973978,0.0423682078,0.0323953602
1400000US11001002201,39.075,86.4,0.05855134875,0.344376904,0.29821351875,16.225,4.725,42.6,0.005780347,719.62275,49848.3575,0.14344325375,0.06767083925,0.0757724145,0.568332673,0.431667327,0.040114985,0.05734711625
1400000US11001002202,35.56,78.04,0.0889836288,0.185030772,0.2526845696,24.66,8.16,41.22,,872.5794,51248.66,0.164235194,0.0722429836,0.09199221,0.4465037522,0.5534962478,0.03541684075,0.0610235564
1400000US11001002301,37.65,80.9,0.08607804375,0.19000986775,0.262064657,21.975,4.775,44.25,,893.71975,54966.5475,0.181417104,0.080619087,0.1007980165,0.528966454,0.471033546,0.034248158,0.0566283025
1400000US11001002302,33.32,83.72,0.0719199918,0.229501675,0.2479081254,21.8,6.1,45.3,,781.7348,45846.678,0.2654849788,0.1232077524,0.1422772262,0.4777669192,0.5222330808,0.03666184975,0.0763992378
1400000US11001002400,36.9428571429,78.1428571429,0.0644590804286,0.326021435429,0.256737381286,18.8714285714,4.94285714286,43.4714285714,0.005780347,817.003,51743.4614286,0.187098916714,0.0838686378571,0.103230278571,0.550271004571,0.449728995429,0.0409957161667,0.0649471184286
1400000US11001002501,39.425,77.425,0.083289333,0.2555126815,0.2647718025,20.175,4.775,41.45,0.005780347,745.80275,59173.6725,0.12805960425,0.05774515725,0.0703144475,0.68372770675,0.31627229325,0.03644505275,0.029582689
1400000US11001002502,35.2666666667,68.45,0.0598702475,0.414594673,0.242438911833,14.4833333333,7.68333333333,39.1166666667,,671.298833333,47765.63,0.1779707025,0.0795332556667,0.098437447,0.5155702515,0.4844297485,0.0353459746667,0.067203397
1400000US11001002600,38.2125,45.6375,0.343610724875,0.2212648485,0.151734172375,46.8375,3.1125,35.375,0.156395383667,920.390625,67446.87875,0.121023896875,0.052718506375,0.0683053905,0.4478513845,0.552148615625,0.0224616821667,0.0338451081667
1400000US11001002701,34.2333333333,41.9,0.185428072333,0.442212698667,0.152590429833,33.4333333333,4.33333333333,35.75,0.032021605,778.2005,53716.34,0.209660215833,0.0921951681667,0.1174650475,0.3206315205,0.6793684795,0.0162338173333,0.0707350434
1400000US11001002702,35.0714285714,24.9571428571,0.406107394857,0.244346291286,0.0970329901429,57.6285714286,3.21428571429,27.3714285714,0.09785040075,964.733,66447.4571429,0.136301117571,0.0603685431429,0.0759325742857,0.302721128714,0.697278871286,0.0082253435,0.0333997866
1400000US11001002801,31.9333333333,53.8666666667,0.0838765196667,0.549238065,0.209850905,14.6,6.6,39.5666666667,,682.861666667,38104.1166667,0.228627264,0.100302112,0.128325152,0.322638404667,0.677361595333,0.0324781876667,0.0900795643333
1400000US11001002802,31.7125,42.4625,0.190917488,0.421833730375,0.157608934625,30.1125,5.9375,32.1375,0.0398478835,750.547875,41110.6175,0.2455574435,0.11482233925,0.13073510425,0.235657290875,0.764342709125,0.015001478375,0.089218903375
1400000US11001002900,31.775,61.45,0.05781086525,0.50212804325,0.2318551575,13.775,9.1,36.775,,673.15325,40580.31,0.22669168425,0.10553725675,0.1211544275,0.38561941875,0.61438058125,0.031484243,0.10546996125
1400000US11001003000,31.4666666667,63.1666666667,0.06115195,0.440595503,0.231920496,13.8666666667,10.8333333333,35.3,,653.191,39844.2166667,0.238371266333,0.112831785667,0.125539480667,0.386381447333,0.613618552667,0.028610935,0.114932170667
