GEO_ID,GEO_ID_1,DEC_MA,DEC_AAP,DPB,DPL,D25PH,D25PB,DEC_16P,DC_NW16,DEC_100,DEC_MGR,DEC_MI,DEC_BPLP,DEC_BPLM,DEC_BPLF,DEC_POO,DEC_PRO,DEC_FOC,DEC_FRC,AREA,PERCENTAGE
1400000US11001007000,1400000US11001006900,41.1,53.5,0.320512821,0.115384615,0.22310231,48.4,6,32.1,0,873.103,67332.34,0.187811634,0.078116343,0.109695291,0.579234973,0.420765027,0.033879781,0.032786885,7.20960201798e-07,1.6528148895
1400000US11001007000,1400000US11001007000,33.3,23.3,0.115819209,0.028248588,0.106277191,70.4,3.3,16.1,0,1087.779,87845.68,0.135237069,0.061422414,0.073814655,0.545009785,0.454990215,0.014677104,0.028375734,4.08738211138e-05,93.7040074602
1400000US11001007000,1400000US11001007100,29.8,85.8,0.14229249,0.679841897,0.236651285,23.8,8.9,46.3,0,261.8,32753.8,0.425225225,0.181261261,0.243963964,0.302946593,0.697053407,0.02854512,0.262430939,3.7306331127e-07,0.855254692363
1400000US11001007000,1400000US11001007200,36.2,94.9,0.066298343,0.491712707,0.290811775,5.8,10.8,65.5,0,188.496,10588.5,0.620801733,0.243228602,0.377573131,0.01463964,0.98536036,0.0,0.22972973,4.98845384065e-07,1.14361247165
1400000US11001007100,1400000US11001006802,39.5,84.9,0.215686275,0.426470588,0.296507937,18.8,5.8,40.3,0,663.663,51177.97,0.231148349,0.109906358,0.121241991,0.581775701,0.418224299,0.035046729,0.031542056,1.2449177626e-07,0.166495322871
1400000US11001007100,1400000US11001006804,31.9,86.8,0.037441498,0.708268331,0.373259053,14.8,0,90.1,0,0,40579,0.095890411,0.058219178,0.037671233,0.32,0.68,0.0,0.0,6.74949497664e-07,0.90267757366
1400000US11001007100,1400000US11001006900,41.1,53.5,0.320512821,0.115384615,0.22310231,48.4,6,32.1,0,873.103,67332.34,0.187811634,0.078116343,0.109695291,0.579234973,0.420765027,0.033879781,0.032786885,1.13833537755e-06,1.52240992871
1400000US11001007100,1400000US11001007100,29.8,85.8,0.14229249,0.679841897,0.236651285,23.8,8.9,46.3,0,261.8,32753.8,0.425225225,0.181261261,0.243963964,0.302946593,0.697053407,0.02854512,0.262430939,7.21765185346e-05,96.5288882378
1400000US11001007100,1400000US11001007200,36.2,94.9,0.066298343,0.491712707,0.290811775,5.8,10.8,65.5,0,188.496,10588.5,0.620801733,0.243228602,0.377573131,0.01463964,0.98536036,0.0,0.22972973,6.5763882279e-07,0.879526274122
1400000US11001007200,1400000US11001006001,37.1,58.1,0.6492891,0.090047393,0.152311877,52.5,6.8,21.7,0,907.137,52196.38,0.129213483,0.064044944,0.065168539,0.174404762,0.825595238,0.0125,0.036309524,1.59157710539e-07,0.0938238719844
1400000US11001007200,1400000US11001006002,17.5,96.4,0,0.617977528,0.28975265,3.2,25.5,47.4,0,213.367,18933.38,0.591755319,0.242021277,0.349734043,0,1,0.0,0.454545455,1.04707160863e-07,0.0617251355488
1400000US11001007200,1400000US11001006500,34.1,9.6,0.769230769,0.028340081,0.059367397,81.4,1.4,12.7,0,1026.256,81031.03,0.053216839,0.032962669,0.02025417,0.420714286,0.579285714,0.005714286,0.01,2.7382583827e-07,0.161421022638
1400000US11001007200,1400000US11001007000,33.3,23.3,0.115819209,0.028248588,0.106277191,70.4,3.3,16.1,0,1087.779,87845.68,0.135237069,0.061422414,0.073814655,0.545009785,0.454990215,0.014677104,0.028375734,2.66049023198e-07,0.156836570528
1400000US11001007200,1400000US11001007100,29.8,85.8,0.14229249,0.679841897,0.236651285,23.8,8.9,46.3,0,261.8,32753.8,0.425225225,0.181261261,0.243963964,0.302946593,0.697053407,0.02854512,0.262430939,1.65587063608e-07,0.0976139918426
1400000US11001007200,1400000US11001007200,36.2,94.9,0.066298343,0.491712707,0.290811775,5.8,10.8,65.5,0,188.496,10588.5,0.620801733,0.243228602,0.377573131,0.01463964,0.98536036,0.0,0.22972973,0.000168604894561,99.3930108042
1400000US11001007200,1400000US11001007401,20.8,98.2,0.040229885,0.566091954,0.430544896,1.8,11.6,57.9,0,376.992,18434.65,0.577102804,0.23164219,0.345460614,0.066069429,0.933930571,0.006718925,0.450167973,6.03402517812e-08,0.0355707306887
1400000US11001007301,1400000US11001006202,47.0,41.7,#DIV/0!,#DIV/0!,#DIV/0!,(X),(X),(X),0,0,0,0,0,0,#DIV/0!,#DIV/0!,0.0,0.0,2.29924775611e-05,2.25982724004
1400000US11001007301,1400000US11001006302,39.3,45.6,#DIV/0!,#DIV/0!,0,76.4,0,18.2,0,0,88085.23,0,0,0,0,1,0.0,0.0,5.98606687601e-07,0.0588343598515
1400000US11001007301,1400000US11001006400,36.9,90.8,0,0.3125,0.240391335,8.7,6.1,62,0,356.048,17362.58,0.4253141,0.135411819,0.28990228,0.143147208,0.856852792,0.010152284,0.226395939,3.21803413634e-06,0.316286106242
1400000US11001007301,1400000US11001007200,36.2,94.9,0.066298343,0.491712707,0.290811775,5.8,10.8,65.5,0,188.496,10588.5,0.620801733,0.243228602,0.377573131,0.01463964,0.98536036,0.0,0.22972973,1.06521158094e-08,0.00104694856855
1400000US11001007301,1400000US11001007301,23.7,30,0.039443155,0.104408353,0.141809291,36,1.9,21.3,0,1349.579,64300.7,0.025480458,0.012740229,0.012740229,0.031594416,0.968405584,0.005143277,0.082292432,0.000973034599793,95.6351958273
1400000US11001007301,1400000US11001007302,35.1,95.8,0,0.368932039,0.29911155,11,6.7,46.4,0,692.461,42923.42,0.224923077,0.094461538,0.130461538,0.369701727,0.630298273,0.040031397,0.131868132,3.97923857919e-07,0.0391101468381
1400000US11001007301,1400000US11001007308,19.1,85.1,0.055944056,0.576923077,#DIV/0!,(X),61,24.1,0,0,0,0.903141361,0.52617801,0.376963351,#DIV/0!,#DIV/0!,0.0,0.0,1.31548592393e-05,1.29293196737
1400000US11001007301,1400000US11001007401,20.8,98.2,0.040229885,0.566091954,0.430544896,1.8,11.6,57.9,0,376.992,18434.65,0.577102804,0.23164219,0.345460614,0.066069429,0.933930571,0.006718925,0.450167973,3.76082760518e-07,0.0369634835771
1400000US11001007301,1400000US11001009807,34.9,96.8,0.108303249,0.429602888,0.41190253,9.7,6.9,43.7,0,650.573,39369.48,0.191058218,0.076873593,0.114184625,0.414614774,0.585385226,0.029388403,0.107227959,3.66080987301e-06,0.359804542579
1400000US11001007304,1400000US11001007304,25.4,97.8,0.030769231,0.330769231,0.449263158,5.3,10.6,52.4,0,612.612,29517.95,0.437696806,0.161718399,0.275978408,0.214430209,0.785569791,0.025623736,0.33513149,0.000128620903218,96.5609225261
1400000US11001007304,1400000US11001007404,18.9,98.6,0,0.552715655,0.313535912,0,20,59.6,0,369.138,12243.08,0.634220073,0.29050786,0.343712213,0.070824524,0.929175476,0.006342495,0.459830867,9.89244075809e-09,0.00742665602353
1400000US11001007304,1400000US11001007409,25.2,98.4,0.047169811,0.488207547,0.391150442,3.2,12,48.1,0,613.921,22055.34,0.414868805,0.188046647,0.226822157,0.160778659,0.839221341,0.025234319,0.339581831,2.53690328766e-07,0.190455606893
1400000US11001007304,1400000US11001009700,28.5,98.8,0,0.404878049,0.373745174,4.9,10.1,36.8,0,672.826,43309.57,0.213321724,0.071397475,0.141924249,0.410404624,0.589595376,0.041618497,0.247398844,3.29889626415e-06,2.476615065
1400000US11001007304,1400000US11001009804,26.8,97.8,0,0.272401434,0.347445255,7.4,11.6,42,0,655.809,29503.55,0.334117647,0.128235294,0.205882353,0.321902655,0.678097345,0.07079646,0.212389381,1.01843861929e-06,0.764583128823
1400000US11001007401,1400000US11001007100,29.8,85.8,0.14229249,0.679841897,0.236651285,23.8,8.9,46.3,0,261.8,32753.8,0.425225225,0.181261261,0.243963964,0.302946593,0.697053407,0.02854512,0.262430939,5.35431353267e-08,0.0353791657683
1400000US11001007401,1400000US11001007200,36.2,94.9,0.066298343,0.491712707,0.290811775,5.8,10.8,65.5,0,188.496,10588.5,0.620801733,0.243228602,0.377573131,0.01463964,0.98536036,0.0,0.22972973,4.31777979361e-06,2.85301647237
1400000US11001007401,1400000US11001007301,23.7,30,0.039443155,0.104408353,0.141809291,36,1.9,21.3,0,1349.579,64300.7,0.025480458,0.012740229,0.012740229,0.031594416,0.968405584,0.005143277,0.082292432,1.69095986393e-06,1.11731875559
1400000US11001007401,1400000US11001007401,20.8,98.2,0.040229885,0.566091954,0.430544896,1.8,11.6,57.9,0,376.992,18434.65,0.577102804,0.23164219,0.345460614,0.066069429,0.933930571,0.006718925,0.450167973,0.000143466871923,94.797180125
1400000US11001007401,1400000US11001007601,37.0,95.8,0.107623318,0.352017937,0.360907272,8.3,10.6,44.1,0,676.753,43105.37,0.210352423,0.094933921,0.115418502,0.444089457,0.555910543,0.056443024,0.089456869,3.7972401548e-07,0.250906466495
1400000US11001007401,1400000US11001009809,46.7,82,0,0,0.279320988,7.3,24.8,56.8,0,0,0,0.777777778,0.777777778,0,#DIV/0!,#DIV/0!,0.0,0.0,1.43198509336e-06,0.946198568436
1400000US11001007403,1400000US11001007304,25.4,97.8,0.030769231,0.330769231,0.449263158,5.3,10.6,52.4,0,612.612,29517.95,0.437696806,0.161718399,0.275978408,0.214430209,0.785569791,0.025623736,0.33513149,1.84835343562e-07,0.527866255972
1400000US11001007403,1400000US11001007403,26.0,98,0.034810127,0.389240506,0.402690583,3.3,10.6,34,0,696.388,38085.36,0.280755712,0.10456942,0.176186292,0.134414832,0.865585168,0.009269988,0.269988413,3.41771470787e-05,97.6055894972
1400000US11001007403,1400000US11001007404,18.9,98.6,0,0.552715655,0.313535912,0,20,59.6,0,369.138,12243.08,0.634220073,0.29050786,0.343712213,0.070824524,0.929175476,0.006342495,0.459830867,1.20790255796e-08,0.0344961622903
1400000US11001007403,1400000US11001007409,25.2,98.4,0.047169811,0.488207547,0.391150442,3.2,12,48.1,0,613.921,22055.34,0.414868805,0.188046647,0.226822157,0.160778659,0.839221341,0.025234319,0.339581831,6.4149744832e-07,1.83203520352
1400000US11001007404,1400000US11001007304,25.4,97.8,0.030769231,0.330769231,0.449263158,5.3,10.6,52.4,0,612.612,29517.95,0.437696806,0.161718399,0.275978408,0.214430209,0.785569791,0.025623736,0.33513149,6.99443600572e-07,0.833575958542
1400000US11001007404,1400000US11001007401,20.8,98.2,0.040229885,0.566091954,0.430544896,1.8,11.6,57.9,0,376.992,18434.65,0.577102804,0.23164219,0.345460614,0.066069429,0.933930571,0.006718925,0.450167973,4.77997847192e-08,0.0569663534456
1400000US11001007404,1400000US11001007403,26.0,98,0.034810127,0.389240506,0.402690583,3.3,10.6,34,0,696.388,38085.36,0.280755712,0.10456942,0.176186292,0.134414832,0.865585168,0.009269988,0.269988413,1.26728297256e-06,1.51030993455
1400000US11001007404,1400000US11001007404,18.9,98.6,0,0.552715655,0.313535912,0,20,59.6,0,369.138,12243.08,0.634220073,0.29050786,0.343712213,0.070824524,0.929175476,0.006342495,0.459830867,7.85416685083e-05,93.6036108682
1400000US11001007404,1400000US11001007407,29.8,97.1,0.083941606,0.580291971,0.365024289,6.2,9.3,41.5,0,782.782,43360.63,0.244195688,0.114842454,0.129353234,0.351203501,0.648796499,0.032822757,0.150984683,2.4816919011e-06,2.9576061652
1400000US11001007404,1400000US11001009809,46.7,82,0,0,0.279320988,7.3,24.8,56.8,0,0,0,0.777777778,0.777777778,0,#DIV/0!,#DIV/0!,0.0,0.0,8.70914488107e-07,1.03792983257
1400000US11001007406,1400000US11001007401,20.8,98.2,0.040229885,0.566091954,0.430544896,1.8,11.6,57.9,0,376.992,18434.65,0.577102804,0.23164219,0.345460614,0.066069429,0.933930571,0.006718925,0.450167973,4.05162288628e-06,11.3603240716
1400000US11001007406,1400000US11001007404,18.9,98.6,0,0.552715655,0.313535912,0,20,59.6,0,369.138,12243.08,0.634220073,0.29050786,0.343712213,0.070824524,0.929175476,0.006342495,0.459830867,3.83924992537e-06,10.764852645
1400000US11001007406,1400000US11001007406,19.0,99.4,0,0.580060423,0.439063761,2.4,19.1,44,0,674.135,20782.99,0.516757102,0.195659113,0.321097989,0.031982942,0.968017058,0.0,0.511727079,2.34740174849e-05,65.8186739918
1400000US11001007406,1400000US11001007407,29.8,97.1,0.083941606,0.580291971,0.365024289,6.2,9.3,41.5,0,782.782,43360.63,0.244195688,0.114842454,0.129353234,0.351203501,0.648796499,0.032822757,0.150984683,4.2997845041e-06,12.0561431247
1400000US11001007407,1400000US11001007401,20.8,98.2,0.040229885,0.566091954,0.430544896,1.8,11.6,57.9,0,376.992,18434.65,0.577102804,0.23164219,0.345460614,0.066069429,0.933930571,0.006718925,0.450167973,2.01534413753e-06,3.11658023813
1400000US11001007407,1400000US11001007404,18.9,98.6,0,0.552715655,0.313535912,0,20,59.6,0,369.138,12243.08,0.634220073,0.29050786,0.343712213,0.070824524,0.929175476,0.006342495,0.459830867,8.51620871795e-08,0.131696851669
1400000US11001007407,1400000US11001007406,19.0,99.4,0,0.580060423,0.439063761,2.4,19.1,44,0,674.135,20782.99,0.516757102,0.195659113,0.321097989,0.031982942,0.968017058,0.0,0.511727079,1.31097641209e-06,2.02732779107
1400000US11001007407,1400000US11001007407,29.8,97.1,0.083941606,0.580291971,0.365024289,6.2,9.3,41.5,0,782.782,43360.63,0.244195688,0.114842454,0.129353234,0.351203501,0.648796499,0.032822757,0.150984683,5.96511046038e-05,92.2460091699
1400000US11001007407,1400000US11001007408,24.0,99.1,0,0.517647059,0.383348582,6.5,11.5,47.3,0,591.668,25617.13,0.52027972,0.2004662,0.31981352,0.146944083,0.853055917,0.010403121,0.364109233,1.6026545925e-06,2.47838646439
1400000US11001007408,1400000US11001007403,26.0,98,0.034810127,0.389240506,0.402690583,3.3,10.6,34,0,696.388,38085.36,0.280755712,0.10456942,0.176186292,0.134414832,0.865585168,0.009269988,0.269988413,5.90420932595e-06,15.6058252768
1400000US11001007408,1400000US11001007404,18.9,98.6,0,0.552715655,0.313535912,0,20,59.6,0,369.138,12243.08,0.634220073,0.29050786,0.343712213,0.070824524,0.929175476,0.006342495,0.459830867,1.18395478755e-06,3.1293930364
1400000US11001007408,1400000US11001007407,29.8,97.1,0.083941606,0.580291971,0.365024289,6.2,9.3,41.5,0,782.782,43360.63,0.244195688,0.114842454,0.129353234,0.351203501,0.648796499,0.032822757,0.150984683,1.91103966373e-08,0.0505120151451
1400000US11001007408,1400000US11001007408,24.0,99.1,0,0.517647059,0.383348582,6.5,11.5,47.3,0,591.668,25617.13,0.52027972,0.2004662,0.31981352,0.146944083,0.853055917,0.010403121,0.364109233,3.04058267032e-05,80.3677499782
1400000US11001007408,1400000US11001007502,28.6,97.2,0.026548673,0.360619469,0.36535163,6.3,11.2,48.6,0,633.556,26114.55,0.447561284,0.186252211,0.261309073,0.157794677,0.842205323,0.034854246,0.235107731,3.03598537744e-07,0.802462357408
1400000US11001007408,1400000US11001007504,28.3,97.4,0,0.602803738,0.403780069,9.2,11.3,42.9,0,611.303,29786.3,0.379358438,0.174802417,0.20455602,0.203143894,0.796856106,0.064087062,0.331318017,1.66657821189e-08,0.0440504849153
1400000US11001007409,1400000US11001007304,25.4,97.8,0.030769231,0.330769231,0.449263158,5.3,10.6,52.4,0,612.612,29517.95,0.437696806,0.161718399,0.275978408,0.214430209,0.785569791,0.025623736,0.33513149,9.1808143537e-07,2.1498868137
1400000US11001007409,1400000US11001007403,26.0,98,0.034810127,0.389240506,0.402690583,3.3,10.6,34,0,696.388,38085.36,0.280755712,0.10456942,0.176186292,0.134414832,0.865585168,0.009269988,0.269988413,2.46301956513e-07,0.576769454314
1400000US11001007409,1400000US11001007409,25.2,98.4,0.047169811,0.488207547,0.391150442,3.2,12,48.1,0,613.921,22055.34,0.414868805,0.188046647,0.226822157,0.160778659,0.839221341,0.025234319,0.339581831,4.15393317086e-05,97.273355118
1400000US11001007502,1400000US11001007408,24.0,99.1,0,0.517647059,0.383348582,6.5,11.5,47.3,0,591.668,25617.13,0.52027972,0.2004662,0.31981352,0.146944083,0.853055917,0.010403121,0.364109233,5.91267939953e-06,8.96159552106
1400000US11001007502,1400000US11001007502,28.6,97.2,0.026548673,0.360619469,0.36535163,6.3,11.2,48.6,0,633.556,26114.55,0.447561284,0.186252211,0.261309073,0.157794677,0.842205323,0.034854246,0.235107731,5.67592093883e-05,86.027508387
1400000US11001007502,1400000US11001007504,28.3,97.4,0,0.602803738,0.403780069,9.2,11.3,42.9,0,611.303,29786.3,0.379358438,0.174802417,0.20455602,0.203143894,0.796856106,0.064087062,0.331318017,3.10264687843e-06,4.70254929963
1400000US11001007502,1400000US11001007605,36.2,96.5,0.129310345,0.252873563,0.371897518,12.2,6,34.2,0,788.018,42542.5,0.168926247,0.094360087,0.074566161,0.22995283,0.77004717,0.015330189,0.129127358,2.03438684153e-07,0.308343320773
1400000US11001007503,1400000US11001007401,20.8,98.2,0.040229885,0.566091954,0.430544896,1.8,11.6,57.9,0,376.992,18434.65,0.577102804,0.23164219,0.345460614,0.066069429,0.933930571,0.006718925,0.450167973,1.03950758823e-06,2.02927835539
1400000US11001007503,1400000US11001007407,29.8,97.1,0.083941606,0.580291971,0.365024289,6.2,9.3,41.5,0,782.782,43360.63,0.244195688,0.114842454,0.129353234,0.351203501,0.648796499,0.032822757,0.150984683,9.89992041426e-07,1.9326164084
1400000US11001007503,1400000US11001007503,27.5,97.2,0.033457249,0.382899628,0.423076923,3.8,13.4,42.4,0,636.174,28015.22,0.375694702,0.137828825,0.237865876,0.31701891,0.68298109,0.03003337,0.240266963,4.71545808949e-05,92.0529791709
1400000US11001007503,1400000US11001007504,28.3,97.4,0,0.602803738,0.403780069,9.2,11.3,42.9,0,611.303,29786.3,0.379358438,0.174802417,0.20455602,0.203143894,0.796856106,0.064087062,0.331318017,1.5416857868e-06,3.00960727308
1400000US11001007503,1400000US11001007601,37.0,95.8,0.107623318,0.352017937,0.360907272,8.3,10.6,44.1,0,676.753,43105.37,0.210352423,0.094933921,0.115418502,0.444089457,0.555910543,0.056443024,0.089456869,2.33635699578e-07,0.456092743879
1400000US11001007503,1400000US11001007605,36.2,96.5,0.129310345,0.252873563,0.371897518,12.2,6,34.2,0,788.018,42542.5,0.168926247,0.094360087,0.074566161,0.22995283,0.77004717,0.015330189,0.129127358,2.66077813858e-07,0.519424730156
1400000US11001007504,1400000US11001007407,29.8,97.1,0.083941606,0.580291971,0.365024289,6.2,9.3,41.5,0,782.782,43360.63,0.244195688,0.114842454,0.129353234,0.351203501,0.648796499,0.032822757,0.150984683,4.99098608062e-06,5.93683641713
1400000US11001007504,1400000US11001007408,24.0,99.1,0,0.517647059,0.383348582,6.5,11.5,47.3,0,591.668,25617.13,0.52027972,0.2004662,0.31981352,0.146944083,0.853055917,0.010403121,0.364109233,9.54860338772e-08,0.113581756008
1400000US11001007504,1400000US11001007502,28.6,97.2,0.026548673,0.360619469,0.36535163,6.3,11.2,48.6,0,633.556,26114.55,0.447561284,0.186252211,0.261309073,0.157794677,0.842205323,0.034854246,0.235107731,1.00327947606e-07,0.119341269116
1400000US11001007504,1400000US11001007503,27.5,97.2,0.033457249,0.382899628,0.423076923,3.8,13.4,42.4,0,636.174,28015.22,0.375694702,0.137828825,0.237865876,0.31701891,0.68298109,0.03003337,0.240266963,1.36879709488e-06,1.62820018115
1400000US11001007504,1400000US11001007504,28.3,97.4,0,0.602803738,0.403780069,9.2,11.3,42.9,0,611.303,29786.3,0.379358438,0.174802417,0.20455602,0.203143894,0.796856106,0.064087062,0.331318017,7.58424060964e-05,90.2154306189
1400000US11001007504,1400000US11001007605,36.2,96.5,0.129310345,0.252873563,0.371897518,12.2,6,34.2,0,788.018,42542.5,0.168926247,0.094360087,0.074566161,0.22995283,0.77004717,0.015330189,0.129127358,1.67010561886e-06,1.98661020054
1400000US11001007601,1400000US11001006804,31.9,86.8,0.037441498,0.708268331,0.373259053,14.8,0,90.1,0,0,40579,0.095890411,0.058219178,0.037671233,0.32,0.68,0.0,0.0,2.28553927061e-08,0.0172741623985
1400000US11001007601,1400000US11001007100,29.8,85.8,0.14229249,0.679841897,0.236651285,23.8,8.9,46.3,0,261.8,32753.8,0.425225225,0.181261261,0.243963964,0.302946593,0.697053407,0.02854512,0.262430939,2.76555517533e-06,2.09021344919
1400000US11001007601,1400000US11001007401,20.8,98.2,0.040229885,0.566091954,0.430544896,1.8,11.6,57.9,0,376.992,18434.65,0.577102804,0.23164219,0.345460614,0.066069429,0.933930571,0.006718925,0.450167973,6.27541322165e-08,0.047429728512
1400000US11001007601,1400000US11001007503,27.5,97.2,0.033457249,0.382899628,0.423076923,3.8,13.4,42.4,0,636.174,28015.22,0.375694702,0.137828825,0.237865876,0.31701891,0.68298109,0.03003337,0.240266963,1.57342568633e-07,0.118919902962
1400000US11001007601,1400000US11001007601,37.0,95.8,0.107623318,0.352017937,0.360907272,8.3,10.6,44.1,0,676.753,43105.37,0.210352423,0.094933921,0.115418502,0.444089457,0.555910543,0.056443024,0.089456869,0.000128676915622,97.2543314385
1400000US11001007601,1400000US11001007604,39.2,94.4,0.179577465,0.193661972,0.345351044,21.4,4.1,36.6,0.009724473,692.461,46876.6,0.14620506,0.050865513,0.095339547,0.36863194,0.63136806,0.017172295,0.119061248,3.42485946402e-07,0.258851726305
1400000US11001007601,1400000US11001007709,37.9,95.9,0.058558559,0.346846847,0.330309902,10.2,7,35.1,0.055555556,702.933,38395.59,0.146839223,0.06172225,0.085116974,0.331578947,0.668421053,0.023157895,0.101052632,2.81790972497e-07,0.212978314743
1400000US11001007603,1400000US11001007502,28.6,97.2,0.026548673,0.360619469,0.36535163,6.3,11.2,48.6,0,633.556,26114.55,0.447561284,0.186252211,0.261309073,0.157794677,0.842205323,0.034854246,0.235107731,2.28030417096e-06,1.83934633179
1400000US11001007603,1400000US11001007603,39.5,90.7,0.073170732,0.162601626,0.261223162,28.5,5.6,37.9,0.010638298,747.439,42983.63,0.161987041,0.055915527,0.106071514,0.491104869,0.508895131,0.031367041,0.098782772,0.000121395724369,97.920612152
1400000US11001007603,1400000US11001007604,39.2,94.4,0.179577465,0.193661972,0.345351044,21.4,4.1,36.6,0.009724473,692.461,46876.6,0.14620506,0.050865513,0.095339547,0.36863194,0.63136806,0.017172295,0.119061248,2.9758588834e-07,0.240039692547
1400000US11001007604,1400000US11001007502,28.6,97.2,0.026548673,0.360619469,0.36535163,6.3,11.2,48.6,0,633.556,26114.55,0.447561284,0.186252211,0.261309073,0.157794677,0.842205323,0.034854246,0.235107731,4.34244379503e-07,0.301628468902
1400000US11001007604,1400000US11001007601,37.0,95.8,0.107623318,0.352017937,0.360907272,8.3,10.6,44.1,0,676.753,43105.37,0.210352423,0.094933921,0.115418502,0.444089457,0.555910543,0.056443024,0.089456869,1.41487546278e-07,0.0982780065029
1400000US11001007604,1400000US11001007603,39.5,90.7,0.073170732,0.162601626,0.261223162,28.5,5.6,37.9,0.010638298,747.439,42983.63,0.161987041,0.055915527,0.106071514,0.491104869,0.508895131,0.031367041,0.098782772,2.20054716611e-06,1.52851183295
1400000US11001007604,1400000US11001007604,39.2,94.4,0.179577465,0.193661972,0.345351044,21.4,4.1,36.6,0.009724473,692.461,46876.6,0.14620506,0.050865513,0.095339547,0.36863194,0.63136806,0.017172295,0.119061248,0.00013944471078,96.8590420382
1400000US11001007604,1400000US11001007605,36.2,96.5,0.129310345,0.252873563,0.371897518,12.2,6,34.2,0,788.018,42542.5,0.168926247,0.094360087,0.074566161,0.22995283,0.77004717,0.015330189,0.129127358,6.21736850777e-07,0.431861742401
1400000US11001007604,1400000US11001007709,37.9,95.9,0.058558559,0.346846847,0.330309902,10.2,7,35.1,0.055555556,702.933,38395.59,0.146839223,0.06172225,0.085116974,0.331578947,0.668421053,0.023157895,0.101052632,6.95268951071e-07,0.48293753261
1400000US11001007604,1400000US11001009901,49.9,93.9,0.210526316,0.219298246,0.27189683,32,4.3,45,0,874.412,80076.77,0.065652174,0.028695652,0.036956522,0.859266601,0.140733399,0.041625372,0.019821606,4.28645827271e-07,0.297739684574
1400000US11001007605,1400000US11001007502,28.6,97.2,0.026548673,0.360619469,0.36535163,6.3,11.2,48.6,0,633.556,26114.55,0.447561284,0.186252211,0.261309073,0.157794677,0.842205323,0.034854246,0.235107731,1.11300687015e-07,0.236801623855
1400000US11001007605,1400000US11001007504,28.3,97.4,0,0.602803738,0.403780069,9.2,11.3,42.9,0,611.303,29786.3,0.379358438,0.174802417,0.20455602,0.203143894,0.796856106,0.064087062,0.331318017,3.9308562703e-08,0.0836322913105
1400000US11001007605,1400000US11001007601,37.0,95.8,0.107623318,0.352017937,0.360907272,8.3,10.6,44.1,0,676.753,43105.37,0.210352423,0.094933921,0.115418502,0.444089457,0.555910543,0.056443024,0.089456869,1.72661885619e-06,3.67352762944
1400000US11001007605,1400000US11001007604,39.2,94.4,0.179577465,0.193661972,0.345351044,21.4,4.1,36.6,0.009724473,692.461,46876.6,0.14620506,0.050865513,0.095339547,0.36863194,0.63136806,0.017172295,0.119061248,6.06543086504e-07,1.29047170934
1400000US11001007605,1400000US11001007605,36.2,96.5,0.129310345,0.252873563,0.371897518,12.2,6,34.2,0,788.018,42542.5,0.168926247,0.094360087,0.074566161,0.22995283,0.77004717,0.015330189,0.129127358,4.45178878034e-05,94.7155709923
1400000US11001007703,1400000US11001007703,29.4,96.2,0,0.439189189,0.357088123,8.5,9.6,42,0,693.77,33039.16,0.323183993,0.125706829,0.197477164,0.208833152,0.791166848,0.02780807,0.257906216,0.000103187440587,98.506515863
1400000US11001007703,1400000US11001007708,32.7,98.3,0,0.298578199,0.449116392,2.4,4,43.7,0,743.512,33225.04,0.242240727,0.089704769,0.152535958,0.180555556,0.819444444,0.024305556,0.245659722,6.75348789547e-07,0.644712727363
1400000US11001007703,1400000US11001009603,42.3,97.8,0,0.35193133,0.343547691,15.1,7.6,46.8,0,778.855,41754.48,0.205144291,0.077478043,0.127666248,0.301921885,0.698078115,0.014879107,0.12399256,7.35047036544e-07,0.701702863772
1400000US11001007703,1400000US11001009901,49.9,93.9,0.210526316,0.219298246,0.27189683,32,4.3,45,0,874.412,80076.77,0.065652174,0.028695652,0.036956522,0.859266601,0.140733399,0.041625372,0.019821606,1.34319872954e-08,0.0128226677787
1400000US11001007703,1400000US11001009906,37.3,97.8,0.051470588,0.529411765,0.343126967,6.6,12.4,51,0,676.753,32014.21,0.317941953,0.145778364,0.172163588,0.268398268,0.731601732,0.027417027,0.233766234,5.09204289462e-08,0.0486105093138
1400000US11001007703,1400000US11001009907,25.3,98.5,0,0.539285714,0.404528764,5.6,12.4,50.4,0,456.841,26410.38,0.424967658,0.17076326,0.254204398,0.318095238,0.681904762,0.07047619,0.252380952,8.97005824283e-08,0.0856314663452
1400000US11001007707,1400000US11001007707,37.0,97.7,0.032894737,0.296052632,0.362301102,13.5,6.2,45.6,0.006952491,730.422,43971.93,0.198774314,0.076205702,0.122568612,0.592692828,0.407307172,0.036535859,0.154262517,8.43642967308e-05,94.7985396657
1400000US11001007707,1400000US11001009902,42.5,96.4,0.058823529,0.328431373,0.325306893,13.8,7.8,47.9,0.006944444,750.057,53860.11,0.127747253,0.048076923,0.07967033,0.754637437,0.245362563,0.05227656,0.032040472,1.00268595094e-06,1.12669894228
1400000US11001007707,1400000US11001009904,31.0,97.6,0.039772727,0.477272727,0.415841584,3.9,8.2,38.9,0,649.264,35009.21,0.304517568,0.110429448,0.19408812,0.102827763,0.897172237,0.01285347,0.168380463,3.62942714419e-08,0.0407831756353
1400000US11001007707,1400000US11001009905,32.3,98.5,0.025830258,0.52398524,0.366336634,3.8,10.9,42.2,0,647.955,33743.4,0.341957255,0.152230971,0.189726284,0.361702128,0.638297872,0.054158607,0.13926499,1.26392192738e-07,0.142024479087
