GEO_ID,ACS_edu1,ACS_edu2,ACS_edu3,ACS_edu4
1400000US24033800106,0.535917495,-0.488166058,0.493744693,-0.302056307
1400000US24033800108,0.779151288,0.221413888,0.11565139,0.068338577
1400000US24033800109,1.971410388,-0.555137183,-0.749533061,0.412047008
1400000US24033800203,1.04002513,-0.404311738,-0.275309588,-0.220931235
1400000US24033800206,1.035501791,0.681042871,0.412675239,-0.204402482
1400000US24033800208,0.09231947,0.787616427,1.169746879,-0.053021965
1400000US24033800209,1.562931445,-0.1935373,0.029433704,0.431321015
1400000US24033800210,1.586308999,-0.194331975,0.175209935,0.275075015
1400000US24033800211,0.844548701,-0.657840861,-0.9081207,-0.336774039
1400000US24033800212,-0.23482325,0.860874982,-0.544443752,0.18892551
1400000US24033800213,-0.229525333,0.889666777,0.477474979,0.099797508
1400000US24033800214,1.900488948,-1.008098617,-0.882678135,-0.367646137
1400000US24033800215,1.166064905,-0.603605279,0.107053813,-0.03014474
1400000US24033800401,0.257720052,0.382868244,-0.225508055,0.122498731
1400000US24033800402,0.622797305,1.05631788,0.097709662,-0.213067456
1400000US24033800403,0.252249075,-0.503096505,-0.062666413,-0.063782942
1400000US24033800408,0.340240218,0.469876149,1.030717045,-0.086631988
1400000US24033800409,-0.115867149,0.636310272,-0.331887666,-0.108317789
1400000US24033800410,0.574910903,0.755403592,0.777547008,0.047404645
1400000US24033800411,-0.086816812,0.15138477,0.657857909,0.3091604
1400000US24033800412,0.958463987,0.225833672,0.342266905,0.273290297
1400000US24033800413,1.143416184,-0.520368539,0.452525231,-0.247272737
1400000US24033800504,0.240230066,0.65239376,0.485049427,-0.14633337
1400000US24033800505,0.185206601,0.699403627,0.227607049,0.298081865
1400000US24033800507,0.911674997,-1.051606908,0.225014581,0.057617126
1400000US24033800509,-0.100153304,0.031557074,0.615644976,0.02856893
1400000US24033800511,0.586239945,0.928134497,0.600510223,0.134093544
1400000US24033800513,0.633656941,0.167915379,0.637293729,-0.08752083
1400000US24033800514,-0.346492971,-0.439043595,0.762352734,-0.225551412
1400000US24033800515,0.948364881,0.779120295,0.73705084,-0.019445003
1400000US24033800516,0.11444634,0.015377294,0.540970418,0.182159772
1400000US24033800517,-0.626891242,0.511054441,1.080220978,-0.065768142
1400000US24033800518,-1.052788164,-0.84323643,0.298672314,-0.195706879
1400000US24033800519,0.018599862,0.858113903,0.883924275,-0.031672713
1400000US24033800520,-2.298118317,0.441290959,-0.830975893,0.563016681
1400000US24033800601,1.022131515,1.523161434,0.218821632,0.096203547
1400000US24033800604,2.277759312,-1.046243131,-0.248007153,-0.34313508
1400000US24033800605,1.567982793,-0.423012984,0.017585488,-0.120738961
1400000US24033800606,0.30104968,0.30080596,0.141827847,-0.010017236
1400000US24033800607,0.262728282,0.263354913,0.321872765,0.140923246
1400000US24033800608,-0.501351414,1.096657533,-0.423385666,0.140793062
1400000US24033800701,1.05287251,1.535047425,0.293862215,-0.280338306
1400000US24033800704,0.246775034,0.106798489,0.616433569,0.194065179
1400000US24033800705,0.675965933,0.569459627,0.855085348,-0.097145214
1400000US24033800706,0.430538182,1.015566105,0.12580823,0.050812223
1400000US24033800707,-0.30011609,1.225119977,-0.604108875,0.487819374
1400000US24033800800,1.642937085,0.454003687,0.037520657,-0.447747823
1400000US24033800900,2.553260006,-0.516837718,-0.32526445,-0.217686947
1400000US24033801003,1.924622732,0.554609012,-0.258491367,-0.403988061
1400000US24033801004,0.778839361,0.900872655,-0.010312157,0.067928733
1400000US24033801005,1.55617747,0.201108678,-0.03928734,0.019421295
1400000US24033801006,1.059698955,1.453794571,0.497442775,-0.130292519
1400000US24033801104,0.250589468,-0.086368717,0.906035511,0.474645342
1400000US24033801207,1.049684885,0.755335169,0.536128043,0.201216329
1400000US24033801208,1.470224818,1.12497742,0.055175034,-0.000626179
1400000US24033801209,1.665132553,1.79258368,0.268367712,-0.053926391
1400000US24033801210,0.759763129,1.348009298,0.25547614,0.80622516
1400000US24033801211,1.05412739,1.556833406,0.180700401,0.008171884
1400000US24033801212,1.020059622,1.497490302,0.313883888,-0.045289115
1400000US24033801213,1.691043435,0.911460513,-0.346086887,-0.222069466
1400000US24033801214,1.494985901,1.775893434,0.090113741,0.063403882
1400000US24033801215,1.58818937,-0.220365346,0.209082182,-0.538133054
1400000US24033801216,2.023871811,0.430828487,0.094523485,-0.072443487
1400000US24033801217,1.394421037,0.539914444,0.484793174,0.189115515
1400000US24033801302,1.139335299,0.895257857,0.320123306,0.095770371
1400000US24033801305,1.27454917,-0.018643594,0.254863564,0.353229576
1400000US24033801307,-0.045377087,0.497467903,0.51456814,0.04738717
1400000US24033801308,0.633661317,0.742591506,0.306926628,-0.100733938
1400000US24033801309,-0.237446139,0.670653414,1.047173,0.228479373
1400000US24033801310,0.759108193,0.206714996,0.353653076,-0.075558618
1400000US24033801311,1.356756555,0.646940224,0.248953993,0.096508821
1400000US24033801312,0.545487293,1.061131908,-0.16095873,0.598264099
1400000US24033801313,0.435529755,0.970950793,1.05175989,0.054463672
1400000US24033801404,0.860817367,0.623180814,0.812454438,0.391608938
1400000US24033801405,1.893474688,0.035946822,-0.121502813,0.303415307
1400000US24033801406,1.382178762,0.447951019,0.427580547,-0.297024587
1400000US24033801407,1.20844065,1.221775944,0.644863103,-0.015988567
1400000US24033801408,2.166362016,1.356185689,0.093790026,-0.342483181
1400000US24033801409,1.784316545,1.350236611,-0.277494996,-0.349188835
1400000US24033801410,0.707433535,0.021930513,0.832889736,0.441685222
1400000US24033801411,2.057364279,-1.54180077,-0.142463082,0.032202646
1400000US24033801500,1.809282948,0.474870399,-0.159159272,-0.263754322
1400000US24033801600,2.958808097,1.361913252,-0.527126513,-0.49005323
1400000US24033801701,1.113644735,1.10256956,0.384704839,0.334654433
1400000US24033801702,1.945577244,1.293969042,0.252023835,0.050845874
1400000US24033801704,1.667850672,1.811075078,-0.550272231,-0.081949558
1400000US24033801706,1.601274033,-0.246204241,-0.614320033,0.738599736
1400000US24033801707,2.398320441,0.286158072,-0.244438784,-0.0919778
1400000US24033801708,2.085122108,0.294572803,-0.18390058,-0.106831039
1400000US24033801801,2.12537127,0.087422398,-0.746025643,0.093475874
1400000US24033801802,2.327824239,0.55292755,-0.328749672,0.014784602
1400000US24033801804,1.455680256,-0.44496307,-0.380222765,0.342820759
1400000US24033801805,2.290054094,2.190087064,-1.482329784,-0.758748284
1400000US24033801807,1.608562453,1.644798123,-0.540479656,-0.249414208
1400000US24033801808,2.00146707,1.503545828,0.226495133,-0.122279764
1400000US24033801901,1.827664966,0.773726222,0.050005276,-0.363906926
1400000US24033801904,2.256737067,0.824890904,-0.090942348,-0.292498196
1400000US24033801905,1.581234341,0.824766307,-0.220153814,-0.428080286
1400000US24033801906,2.824601224,0.424124563,-0.369277681,-0.247573071
1400000US24033801907,1.438169159,1.607533036,0.540155394,-0.219738713
1400000US24033801908,2.641979484,0.765907253,-0.531951378,-0.610729878
1400000US24033802001,2.167231983,1.188582214,-0.292428991,-0.071628944
1400000US24033802002,2.037500389,-0.154324777,0.027002179,0.002619609
1400000US24033802103,0.58231775,1.589647578,-0.425325775,-0.227425034
1400000US24033802104,2.24766049,2.100111308,0.147120507,-0.235779203
1400000US24033802106,2.125875218,0.533648613,-0.262427019,-0.068733403
1400000US24033802107,2.647315497,0.574072438,-0.551927285,-0.071484313
1400000US24033802201,2.046165399,1.373107277,-0.16501954,-0.431119992
1400000US24033802203,2.375117653,0.800111464,-0.477227941,-0.337940237
1400000US24033802204,2.192338256,0.242174383,-0.022928044,-0.091500098
1400000US24033802301,2.760696973,1.030753699,-0.570937646,-0.781459477
1400000US24033802404,2.448667445,1.461362923,-0.052055257,-0.357331395
1400000US24033802405,1.400264045,1.327907631,-0.160137206,0.363880262
1400000US24033802406,2.579425653,0.27746177,-1.290369331,-0.593847595
1400000US24033802407,2.329341313,0.608519933,-0.845248661,-0.33441111
1400000US24033802408,1.44449472,1.568495799,0.577244172,0.192163567
1400000US24033802501,2.17694353,1.853824585,-0.216121327,-0.301214128
1400000US24033802502,3.850573998,-1.932468242,-1.214480186,-0.264822635
1400000US24033802600,2.358688751,2.257324631,-0.136231318,-0.330847212
1400000US24033802700,2.816196076,1.627099385,-0.239521298,-0.385328635
1400000US24033802803,1.780282874,1.150545804,-0.657796143,-0.015018862
1400000US24033802804,2.222100139,0.430891742,-0.221286804,-0.123134202
1400000US24033802805,2.569873261,0.380282839,-0.528902213,-0.136174692
1400000US24033802901,2.275115313,0.254045895,-0.848193684,-0.169406124
1400000US24033803001,2.325178628,1.766360102,-0.230302751,-0.301445923
1400000US24033803002,2.023433622,0.254712738,0.085486716,0.030157364
1400000US24033803100,1.186282646,0.858053894,0.659472218,0.39200458
1400000US24033803200,2.560939172,2.103146542,-0.238400703,-0.834376496
1400000US24033803300,2.086996083,1.763449679,-0.23327212,-0.370547878
1400000US24033803401,2.529867236,-0.362463305,-0.966037094,0.431717905
1400000US24033803402,2.234726519,1.104263597,0.066674395,0.023726351
1400000US24033803508,1.631421244,1.301577481,-0.151332166,0.214224441
1400000US24033803509,2.983076523,0.829951365,-0.467163216,-0.770765754
1400000US24033803512,0.582446397,0.37248161,-0.292847832,0.046502078
1400000US24033803513,0.066474642,-0.081525716,0.419650289,0.451862797
1400000US24033803514,-0.383922135,0.641932304,0.498096042,0.350268367
1400000US24033803516,-0.245197666,0.376759459,0.450840114,0.545880864
1400000US24033803519,1.931330511,-0.386170989,-0.39885055,0.063152401
1400000US24033803520,-0.81339062,0.839838768,-0.045129747,-0.076445659
1400000US24033803521,-0.111329187,0.799555049,0.92161803,-0.193382827
1400000US24033803522,0.296809458,0.787388731,0.232676979,0.1462752
1400000US24033803523,-0.026109864,0.636542323,-0.183192263,0.007492083
1400000US24033803524,1.312104777,0.303656987,0.28481731,0.295370764
1400000US24033803525,0.951681505,0.080405215,0.262668659,0.603846202
1400000US24033803526,1.11314655,1.386870239,0.719395225,0.00657176
1400000US24033803527,0.470050865,1.15086798,0.077681953,0.291980018
1400000US24033803601,1.243210615,1.003728909,0.065001988,-0.394980277
1400000US24033803602,1.008361676,1.430222009,0.484234214,-0.039427122
1400000US24033803605,2.416174384,-0.51659962,-0.578495029,0.256634242
1400000US24033803606,2.054320675,-0.375158977,-0.262258602,0.180540077
1400000US24033803607,0.665527348,0.452524563,0.678680411,0.193234601
1400000US24033803608,1.311988211,0.505917699,-0.240629308,0.012477661
1400000US24033803610,1.922333143,0.413870797,0.125561076,-0.284731498
1400000US24033803612,3.065625845,0.151592812,-0.750671197,-0.613332971
1400000US24033803613,1.364755546,1.236066348,0.040170586,0.192035053
1400000US24033803700,1.83705966,0.731654301,0.1575817,0.308532081
1400000US24033803801,2.172998031,1.422771436,0.166389074,0.282676923
1400000US24033803803,1.752234818,0.895637152,-0.248389847,0.103730408
1400000US24033803900,1.983267608,-0.67545428,-0.226967913,0.730080634
1400000US24033804001,2.247514798,1.072529658,0.034225317,-0.173925273
1400000US24033804002,1.66437376,0.265650997,-0.002599113,0.475964078
1400000US24033804101,1.474264895,0.618796067,0.20654084,-0.468972828
1400000US24033804102,2.141304403,0.961712581,-0.111643913,-0.051190771
1400000US24033804200,0.667901671,-0.727710876,-0.492070607,-0.347566744
1400000US24033804300,2.317726574,0.314001468,-0.024282275,0.453892744
1400000US24033804400,2.084388567,0.038270522,-0.263315469,0.50766793
1400000US24033804600,2.754522611,-0.965920367,-0.655025059,0.097274262
1400000US24033804700,1.437485564,-1.200072115,0.00899373,0.279338982
1400000US24033804801,2.316671708,0.304517531,-1.61440415,-0.582316618
1400000US24033804802,1.847839468,0.749067792,0.031125752,-0.006568062
1400000US24033804900,1.646366854,0.955336297,-0.447040877,0.189615288
1400000US24033805000,1.605592957,0.214628111,-1.06459412,0.309346978
1400000US24033805101,1.69859784,-0.285325743,-0.677396157,0.429312904
1400000US24033805201,2.851377034,-1.586657138,-0.555292421,0.328746871
1400000US24033805202,1.664140988,0.07373477,0.280014095,0.180441717
1400000US24033805500,1.884477301,-0.579220334,0.051052203,0.658082599
1400000US24033805601,2.96979821,-3.665189012,-0.733382928,1.512886559
1400000US24033805602,2.65772294,-3.13102971,-0.549114262,1.627659968
1400000US24033805700,1.380618788,-0.265258677,-0.282616151,0.841080049
1400000US24033805801,2.532735533,-0.880120977,-0.358743032,0.562041941
1400000US24033805802,1.593709717,-0.980202462,-0.165921272,0.577501344
1400000US24033805904,0.641972391,1.251373519,0.147975431,0.447289441
1400000US24033805906,1.184997601,0.677782315,-0.667537215,0.108534984
1400000US24033805907,1.698059019,-0.521926896,0.192421529,0.186155738
1400000US24033805908,2.099621966,-1.083785899,-0.270919004,0.459807285
1400000US24033805909,-0.304287688,0.756855021,0.024059347,0.542100586
1400000US24033806000,2.362541757,-2.191878999,-0.493503735,0.847660341
1400000US24033806100,1.478791347,-0.648569301,-0.688847898,-0.043795686
1400000US24033806200,1.238345558,0.356030169,0.369140834,-0.122067618
1400000US24033806300,2.772209752,-0.922836402,-1.142970108,-0.119286472
1400000US24033806400,-0.882654296,-1.041947085,0.271262922,-0.533536207
1400000US24033806501,2.222394077,-0.963275983,-0.435330926,0.344332776
1400000US24033806601,2.110471412,-0.63748637,-0.548542974,0.851616159
1400000US24033806602,1.841421883,0.032646468,-0.859013097,0.048298189
1400000US24033806706,0.743802712,1.419327804,0.233779417,-0.217206033
1400000US24033806708,0.730703341,-0.987201724,-0.4104143,-0.48060855
1400000US24033806710,-0.398328138,0.125573916,-0.192596757,-0.079570443
1400000US24033806711,0.78757901,-0.135386449,0.138405875,0.296622313
1400000US24033806712,0.769136663,1.388337204,-0.679630862,-0.363207601
1400000US24033806713,1.643590761,-0.487610549,-0.579851468,0.007588648
1400000US24033806714,2.204932846,2.009676703,-0.787177263,-0.630387326
1400000US24033806800,-0.146341958,0.616142801,-0.173557331,-0.045010728
1400000US24033806900,0.579972638,0.022691433,-0.273814908,0.579593324
1400000US24033807000,0.879129835,1.308856043,0.235244811,-0.160083728
1400000US24033807102,-0.627589091,0.687848023,0.564810114,0.079207274
1400000US24033807200,0.093808983,0.779244558,1.102752585,-0.023529597
1400000US24033807301,-1.364833424,0.4649609,-0.261850597,0.104608738
1400000US24033807304,1.6331617,-0.425779565,-0.790312889,0.153948628
1400000US24033807305,0.99414278,0.184197429,-0.164169291,0.247466353
1400000US24033807404,0.938885313,0.72825677,-0.176495076,-0.32161468
1400000US24033807405,0.655014876,0.19536918,-0.025533426,0.186799225
1400000US24033807407,-0.275642845,0.626165986,-0.151933933,0.022846553
1400000US24033807408,0.042394854,-0.14724637,-0.402110453,-0.096558301
1400000US24033807409,1.220495283,0.072741521,0.295695685,0.176870401
1400000US24033807410,1.208612409,-0.232501472,-0.485662054,0.358060708
1400000US51013100100,-2.467696338,0.195205294,-0.978193354,-0.127504822
1400000US51013100200,-0.911566939,-1.148891209,0.681573608,-0.300676652
1400000US51013100300,-1.630025968,-0.03623273,1.43696751,-0.27629296
1400000US51013100400,-2.109222476,-0.804098398,-0.156059883,-0.319632599
1400000US51013100500,-1.740938809,-0.434859084,0.17560899,-0.23839712
1400000US51013100600,-1.665773482,0.411116631,0.163766653,-0.286140987
1400000US51013100700,-1.231036167,-0.137915024,0.804650646,-0.129176817
1400000US51013100800,0.331342134,0.676409031,-1.71877852,-0.242145763
1400000US51013100900,-0.865998498,-0.856414958,-0.392548712,-0.192502082
1400000US51013101000,-1.328206682,0.075788337,0.570432442,-0.220016872
1400000US51013101100,-2.442552768,0.18357158,-0.165341101,-0.107865403
1400000US51013101200,-1.682957758,-0.667191358,-0.706663673,-0.033257193
1400000US51013101300,-2.166034692,-0.153480724,-1.528995276,-0.045933262
1400000US51013101401,-3.071228799,0.015364284,-0.441569139,-0.14362976
1400000US51013101402,-3.520754498,0.292122015,-1.74158128,-0.124182442
1400000US51013101403,-3.022584832,-0.091546359,-1.432506194,0.004317699
1400000US51013101404,-3.360896081,0.126228264,-1.13319112,0.079290095
1400000US51013101500,-2.822436148,0.342719135,-1.083132209,0.041155402
1400000US51013101601,-3.450475251,0.302484475,-1.745361343,0.185731573
1400000US51013101602,-2.460153975,-0.033301086,0.469638512,-0.415855869
1400000US51013101603,-3.326426213,-0.053538328,-1.570479223,-0.245119167
1400000US51013101701,-2.012571774,0.020648986,-1.289560135,-0.035201493
1400000US51013101702,-2.696125457,0.719917018,-1.914802158,-0.26348528
1400000US51013101703,-1.704088371,-0.197893748,-0.320786542,-0.150768631
1400000US51013101801,-3.689329487,0.169322975,-1.640797392,0.073425678
1400000US51013101802,-2.590024677,-0.661112913,-1.005693314,-0.131111659
1400000US51013101803,-2.320550866,0.338491164,-0.461097822,-0.035209333
1400000US51013101900,-2.427104855,0.120963732,0.05865303,-0.282921017
1400000US51013102001,0.540627088,-1.995500667,-1.077045998,0.237007278
1400000US51013102002,-2.001656846,0.594571396,-0.83189328,0.196362842
1400000US51013102003,0.401274787,-0.87350412,-0.453026994,0.465281831
1400000US51013102100,-0.540990296,0.102004855,-0.371379266,0.313032082
1400000US51013102200,1.418307382,-1.641189661,-0.559017859,0.240396748
1400000US51013102301,-1.682884395,0.203290066,0.703641108,-0.220378923
1400000US51013102302,0.698439261,-1.480085511,-0.607499088,0.356410121
1400000US51013102400,-0.839410953,-0.685150234,-0.351001437,0.451090804
1400000US51013102500,-0.493387767,-0.306695224,-0.468594715,0.012161207
1400000US51013102600,-0.56240237,-0.256316236,0.906071129,0.468452582
1400000US51013102701,1.868280526,-1.393689586,-0.028310975,-0.040002185
1400000US51013102702,0.173064289,0.785821171,1.202998187,0.30387076
1400000US51013102801,-0.085282314,-0.466634408,-0.354046592,0.080491702
1400000US51013102802,-0.87217745,0.466368657,0.937327297,-0.199012188
1400000US51013102901,-1.50921832,-0.167982075,1.954372432,-0.334079642
1400000US51013102902,-2.660905697,0.427727099,-1.115070122,-0.014273783
1400000US51013103000,-2.44613761,0.164967586,-0.12655307,-0.064466797
1400000US51013103100,0.548386053,0.619127449,-0.333574411,0.444437079
1400000US51013103200,-0.937978286,-0.537348265,-0.562437653,0.051400181
1400000US51013103300,-0.549495885,-0.819741618,-1.017032993,-0.226039269
1400000US51013103401,1.664363151,1.594032539,0.410276672,0.600809481
1400000US51013103402,-2.922377531,0.160907294,-1.387869368,0.025603357
1400000US51013103501,-3.197946942,0.301574994,-1.422956224,0.079814849
1400000US51013103502,-1.417414872,0.255486232,-1.562741485,-0.213514642
1400000US51013103503,-2.068080452,-0.423973752,-0.791725793,-0.0724423
1400000US51013103601,-2.187765243,-0.035105493,-0.314074712,-0.122246071
1400000US51013103602,-3.584404942,0.09816752,-1.388160129,-0.136793027
1400000US51013103700,-1.839672203,0.14869459,0.698212964,-0.380452677
1400000US51013103800,-1.520341968,-0.094729937,-1.184218256,0.416377773
1400000US51013980100,0.474770142,0.732532254,1.278329466,2.573680255
1400000US51013980200,-1.993149649,-0.432439899,2.161229221,-0.612867428
1400000US51059415100,0.037886027,-0.626683085,0.683867329,-0.136054777
1400000US51059415200,-0.792617314,-0.790956565,0.532337627,-0.103532742
1400000US51059415300,1.148872547,0.448005789,0.417768734,-0.228672233
1400000US51059415401,0.770978727,0.41052305,-0.111036072,-0.057276987
1400000US51059415402,-0.751096462,0.552191901,0.789776691,0.090660951
1400000US51059415500,0.27153575,0.670415896,1.066392731,-0.321821351
1400000US51059415600,-2.064722902,0.181720558,0.289233555,-0.112345093
1400000US51059415700,-0.565532018,-1.16545831,0.744924566,-0.273948201
1400000US51059415800,-1.355712118,-0.222789057,1.105738273,-0.241198148
1400000US51059415900,-0.828328441,-0.112474079,1.22990722,0.00779661
1400000US51059416000,1.225485051,1.07681297,0.249140891,-0.264656558
1400000US51059416100,-0.231717026,-1.081696362,0.870737112,-0.291739322
1400000US51059416200,0.740698227,-0.719112753,0.355665773,0.744974269
1400000US51059416300,0.908619926,0.022564659,0.206670111,-0.464712142
1400000US51059420100,1.378274429,-1.821950268,-0.024418805,0.024133127
1400000US51059420201,-0.654451521,-0.069232934,1.059343265,-0.224545187
1400000US51059420202,-1.310342765,-1.745609881,0.206939871,-0.037858838
1400000US51059420203,-0.671390525,0.403004823,1.267422085,0.238887033
1400000US51059420300,0.598054774,-1.001035508,-0.210289462,0.109495519
1400000US51059420400,-0.770014841,1.060519559,-0.582445273,-0.178076603
1400000US51059420501,-0.568174207,0.402303802,1.499658095,-0.330219435
1400000US51059420502,-1.018913663,0.967907086,-0.590992493,-0.346072623
1400000US51059420503,-0.327093187,0.723525674,0.334661104,0.04078431
1400000US51059420600,0.172271119,0.46284853,-0.604064222,-0.147344826
1400000US51059420700,0.589036504,-0.368360813,0.526283342,-0.176084974
1400000US51059420800,1.69986253,-0.59557874,0.150867061,-0.105555094
1400000US51059421001,0.596549398,-1.795555468,-0.635508375,-0.212770527
1400000US51059421002,-0.446561984,-0.148466327,0.259502271,0.079404013
1400000US51059421101,-0.265430042,0.343235138,1.182738997,-0.11174412
1400000US51059421102,-0.290440308,0.831062851,0.564365675,0.111716859
1400000US51059421103,-1.207966328,0.389161443,-0.133546497,-0.080526416
1400000US51059421200,0.19135722,-1.000030568,0.499892761,-0.284765559
1400000US51059421300,-0.593496946,0.157957072,0.612994275,0.006066145
1400000US51059421400,1.090042589,0.451068864,-0.220405345,0.336931487
1400000US51059421500,1.926427751,-0.845962654,0.009158231,0.013523315
1400000US51059421600,2.384468198,-0.31151375,-0.316650178,-0.096185948
1400000US51059421701,2.00699677,-1.691385114,-0.427482237,0.323812207
1400000US51059421702,0.794264206,0.075211525,-0.273929997,0.13481641
1400000US51059421800,0.884119411,-0.548977838,0.003129227,0.347114431
1400000US51059421900,0.25669719,0.607530318,1.187273486,0.7729348
1400000US51059422000,0.101757339,0.251336821,1.128302706,-0.169945635
1400000US51059422101,0.436465427,0.200086914,0.569495329,0.046190485
1400000US51059422102,0.771628603,-0.026966743,0.195739123,-0.089724396
1400000US51059422201,0.00336515,-0.49893459,0.494560604,-0.300769
1400000US51059422202,0.613920347,-0.840446995,0.523656223,-0.196547603
1400000US51059422301,0.218581236,-1.300530044,0.282729788,-0.515739253
1400000US51059422302,0.231718774,-0.339323236,0.566171605,-0.089271549
1400000US51059422401,-0.228047822,-0.386548534,1.302566624,0.430423281
1400000US51059422402,-0.669903132,0.291848591,1.594517136,0.138263978
1400000US51059422403,1.165837002,-0.553477462,0.414270184,-0.447722127
1400000US51059430101,-0.956607805,-0.701898166,0.798151301,-0.073877331
1400000US51059430102,-0.257226758,0.258368565,-1.28781732,-0.581232048
1400000US51059430201,-0.318254476,0.366611827,0.422563112,-0.07080111
1400000US51059430202,-0.253857183,-0.659338738,0.505789335,0.588957339
1400000US51059430203,-0.227461478,-1.706098758,0.355704852,0.153951336
1400000US51059430400,-0.101251556,-0.182761146,0.567366983,0.434733359
1400000US51059430500,0.064745383,0.927672243,0.766957356,-0.136786411
1400000US51059430600,1.738376552,-1.256441763,-0.376281854,0.352417693
1400000US51059430700,1.398320711,0.230712227,-0.029119811,-0.316265103
1400000US51059430801,-0.446751588,-0.802681169,-0.079734055,-0.225204578
1400000US51059430802,-0.439011495,0.204973404,0.746385341,-0.186104731
1400000US51059430901,0.721036241,-0.214205027,-0.127235206,-0.417681785
1400000US51059430902,-0.440011656,0.245302949,0.218154256,0.074663884
1400000US51059431001,-0.262809164,0.352170672,0.524006337,-0.276482631
1400000US51059431002,0.581947255,-0.471155081,0.857158622,0.552810647
1400000US51059431300,0.132170102,-1.068925181,0.488936231,-0.164858889
1400000US51059431400,0.090876081,-0.53788845,0.734433356,0.231317363
1400000US51059431500,-1.346727414,-0.028673568,0.562540577,-0.140827065
1400000US51059431600,1.454370245,-1.77043742,0.000477894,-0.265936531
1400000US51059431801,-0.442870614,0.37217744,0.426753584,-0.044383185
1400000US51059431802,0.039632878,0.762883581,0.298905498,-0.434818239
1400000US51059431900,-1.214492951,-0.331737275,0.544410452,-0.385508784
1400000US51059432000,-0.572331503,-0.063327508,0.372669103,0.073207572
1400000US51059432100,-0.791917027,-0.01676187,0.512335153,-0.213834156
1400000US51059432201,-0.107664575,0.75891376,0.144334896,0.312791752
1400000US51059432202,-0.671314643,-0.73745595,-0.703842842,0.144200475
1400000US51059432300,-0.406851417,-0.437357632,0.639769872,0.132720493
1400000US51059432401,-1.610100254,0.286538588,-0.303508617,-0.211287506
1400000US51059432402,-0.912655043,0.571973514,0.578093268,-0.092372518
1400000US51059432500,-1.163667112,-0.138950973,0.792059524,-0.080630962
1400000US51059432600,-1.064638022,0.38213672,0.869969394,0.175608327
1400000US51059432701,-0.047839368,-0.79986644,0.724710827,-0.191158059
1400000US51059432702,-0.011480346,0.360442223,0.079448844,0.452524856
1400000US51059432800,0.26507901,0.058432618,-0.27372622,0.020155001
1400000US51059440100,-0.784712354,-0.230984233,0.57472588,-0.22764147
1400000US51059440201,-0.716516428,1.241656686,-1.103546606,0.273634633
1400000US51059440202,-1.245404641,0.248202793,-0.235392056,0.11022595
1400000US51059440300,-1.370109873,0.250067869,0.905984101,-0.008327766
1400000US51059440501,-1.126028217,-0.244896822,0.134561716,-0.068632428
1400000US51059440502,0.444280241,0.767319241,0.96096859,0.02198713
1400000US51059440600,0.105735126,0.257480007,0.866336344,0.352061505
1400000US51059440701,-1.657123526,0.190859788,0.766981327,-0.212467659
1400000US51059440702,0.06222168,-1.392196309,0.81614766,-0.132576807
1400000US51059440800,-1.220654722,0.435398095,0.593350579,-0.116938449
1400000US51059450100,0.197013555,-1.368301332,0.138402857,-0.041236253
1400000US51059450200,0.228839703,0.689999512,-0.005075108,0.457068506
1400000US51059450300,1.245957437,0.149140624,0.213917255,-0.343376536
1400000US51059450400,0.204831779,-0.773452154,0.504015176,-0.33074664
1400000US51059450500,1.448171365,-0.16466707,0.021918445,0.242215628
1400000US51059450601,0.046019477,0.7210475,1.252945886,0.185973181
1400000US51059450602,-0.328440526,0.371842378,0.342846405,0.438015755
1400000US51059450701,-0.047332108,0.859632713,0.793364891,0.01104899
1400000US51059450702,1.664285127,-0.533139805,-0.116622071,0.061564108
1400000US51059450800,0.253595869,0.421255156,0.620186517,0.195997067
1400000US51059450900,-0.175019786,-0.957558782,-0.667820474,0.006025654
1400000US51059451000,1.019400873,-2.180568295,0.360304966,0.049460177
1400000US51059451100,0.464192207,-1.732274793,0.423946429,-0.157116928
1400000US51059451200,-1.245147493,-0.015713203,1.834041216,-0.258426072
1400000US51059451300,-0.732099556,0.415477402,1.185618807,0.108700585
1400000US51059451400,0.739208592,-0.890346474,-0.31652281,0.628253927
1400000US51059451501,-0.748254092,-0.326951683,-1.04235515,0.600216183
1400000US51059451502,0.861139306,-1.345398405,0.375289579,0.147736956
1400000US51059451601,1.963595273,-0.577211746,0.084747989,0.605409056
1400000US51059451602,-0.881249946,0.689963211,0.272135994,0.003439649
1400000US51059451800,0.222507005,0.165562728,-0.119801461,0.114292834
1400000US51059451900,0.70883891,-0.757635816,0.38772204,0.02541266
1400000US51059452000,-0.222173923,-0.101268809,0.365612583,0.125428476
1400000US51059452101,-1.300083593,0.770387723,-0.887772917,0.282765679
1400000US51059452102,0.73667267,1.157864185,0.14184833,-0.412683065
1400000US51059452200,1.610933356,-1.244833942,0.142633816,0.059956911
1400000US51059452301,2.073057562,-2.81144242,-0.280325399,0.203745841
1400000US51059452302,1.4694872,0.435021173,0.005910796,-0.522896155
1400000US51059452400,0.553328433,-0.123876414,-0.317539927,0.157149296
1400000US51059452501,0.970115277,-0.003721736,0.039450194,-0.179881123
1400000US51059452502,1.292971255,0.167578917,0.500784912,0.217881379
1400000US51059452600,-0.240295379,-0.361256565,0.2404175,0.015234526
1400000US51059452700,0.872886628,-0.418761377,0.053830589,0.391477147
1400000US51059452801,-0.960302215,-0.323874826,-0.068681302,-0.109054479
