GEO_ID,ACS_demo1,ACS_demo2
1400000US51013102003,-0.373031611,-0.767702361
1400000US51013102100,-1.412523475,0.055679797
1400000US51013102200,0.460921949,-1.03544849
1400000US51013102301,-0.554935791,-0.849452023
1400000US51013102302,-0.261490579,-0.89653217
1400000US51013102400,-0.139888113,-0.814991511
1400000US51013102500,-0.183227096,-0.477743328
1400000US51013102600,-0.46628483,-0.540461124
1400000US51013102701,0.28247887,-0.532840851
1400000US51013102702,-0.179159886,-0.754108767
1400000US51013102801,-0.081492511,-0.536255971
1400000US51013102802,-0.534394917,-0.308107659
1400000US51013102901,-0.356369846,-0.931318726
1400000US51013102902,-0.355951838,-0.810715298
1400000US51013103000,-0.653510241,-0.707655631
1400000US51013103100,0.706634925,-0.148746604
1400000US51013103200,0.019034032,-0.736192979
1400000US51013103300,0.702964821,-0.793405619
1400000US51013103401,0.913523389,-1.764670354
1400000US51013103402,-0.445208908,-0.258983457
1400000US51013103501,-0.302760427,-0.997894728
1400000US51013103502,-0.631807308,-0.245272822
1400000US51013103503,-0.105147538,-0.940498163
1400000US51013103601,-0.71181388,-0.545619333
1400000US51013103602,0.339390544,-1.717845193
1400000US51013103700,-1.645620992,0.323354867
1400000US51013103800,0.605343427,-0.790872496
1400000US51013980100,3.000549573,-4.404937386
1400000US51013980200,-0.755244825,-0.649142988
1400000US51059415100,-0.321328304,-0.555751826
1400000US51059415200,-1.463971797,0.124416896
1400000US51059415300,-0.493334073,-0.267046815
1400000US51059415401,0.790035714,-0.526056594
1400000US51059415402,-1.292455096,0.315964501
1400000US51059415500,-0.789429449,0.25812485
1400000US51059415600,-1.718680285,0.370480995
1400000US51059415700,-1.222229892,-0.134613786
1400000US51059415800,-1.491067022,0.177445285
1400000US51059415900,-1.501036492,0.407846656
1400000US51059416000,-0.162034132,-0.576735785
1400000US51059416100,-1.762646278,0.526824036
1400000US51059416200,1.409275711,-1.849814233
1400000US51059416300,-0.74978565,0.097459615
1400000US51059420100,-0.583101112,-0.276690241
1400000US51059420201,-0.532605846,-0.206164071
1400000US51059420202,0.23642284,-0.979514951
1400000US51059420203,-1.141805312,0.286336153
1400000US51059420300,-0.74276731,-0.15592379
1400000US51059420400,-0.112583885,-0.807718186
1400000US51059420501,-2.585819432,1.626617614
1400000US51059420502,-0.359718081,-0.033276306
1400000US51059420503,0.262356004,-0.953581787
1400000US51059420600,0.035160749,-0.639942649
1400000US51059420700,-0.812340424,-0.345682324
1400000US51059420800,-0.433287344,-0.547525445
1400000US51059421001,-0.620629796,-0.334249828
1400000US51059421002,-0.106217635,-0.42076477
1400000US51059421101,-0.231724287,-0.386024195
1400000US51059421102,-0.52168332,-0.57582871
1400000US51059421103,-0.628066143,-0.201469851
1400000US51059421200,-1.164624324,0.123300817
1400000US51059421300,-0.653000271,-0.146280365
1400000US51059421400,0.776070095,-0.620145828
1400000US51059421500,0.241999056,-0.613382473
1400000US51059421600,0.711120142,-0.304508615
1400000US51059421701,0.574925045,-0.661043649
1400000US51059421702,0.021287092,-0.293260044
1400000US51059421800,0.49642748,-0.318892242
1400000US51059421900,1.177921283,-1.700581495
1400000US51059422000,-0.737981127,0.189387751
1400000US51059422101,0.637387856,-0.658673549
1400000US51059422102,0.663994014,-0.231449322
1400000US51059422201,-0.506137633,-0.440097603
1400000US51059422202,0.622260177,-0.673801228
1400000US51059422301,-0.646934987,-0.260400502
1400000US51059422302,-0.582846127,0.003997393
1400000US51059422401,-0.474093203,-0.307898656
1400000US51059422402,-0.09720122,-0.511902873
1400000US51059422403,-1.233570426,0.114447425
1400000US51059430101,-1.33061079,0.077499771
1400000US51059430102,-0.927785643,-0.100571281
1400000US51059430201,-0.397919757,-0.492126955
1400000US51059430202,-1.088868885,-0.18153091
1400000US51059430203,-1.003842048,-0.296813107
1400000US51059430400,-0.912331919,-0.405612012
1400000US51059430500,-0.814129495,-0.447625913
1400000US51059430600,0.13443327,-1.201689942
1400000US51059430700,-0.875802272,-0.429175076
1400000US51059430801,-1.145801461,-0.038154451
1400000US51059430802,-0.897576265,-0.290701842
1400000US51059430901,-0.596857728,-0.31047776
1400000US51059430902,-0.401915907,-0.816617559
1400000US51059431001,-0.970263532,-0.343358205
1400000US51059431002,-0.642938838,0.064090103
1400000US51059431300,-1.132834879,-0.025187869
1400000US51059431400,-0.723781425,-0.477463264
1400000US51059431500,-1.160674156,0.227405502
1400000US51059431600,-1.105693673,0.142169661
1400000US51059431801,-0.699637332,-0.553473688
1400000US51059431802,-0.986135264,-0.158920902
1400000US51059431900,-0.648352032,-0.462126581
1400000US51059432000,-0.453736255,-0.64809797
1400000US51059432100,-0.823517935,-0.256705319
1400000US51059432201,-0.755616851,-0.549360497
1400000US51059432202,-0.675865264,-0.52970162
1400000US51059432300,-0.997730783,-0.190547324
1400000US51059432401,-1.000100883,-0.253010136
1400000US51059432402,-1.298775364,0.149397004
1400000US51059432500,-1.116127132,0.031581684
1400000US51059432600,-0.627322091,-0.401034833
1400000US51059432701,-0.56839144,-0.38216599
1400000US51059432702,-0.537137044,-0.270787979
1400000US51059432800,0.417465926,-0.317730182
1400000US51059440100,-1.065305821,-0.218060556
1400000US51059440201,-0.042521704,-1.098212268
1400000US51059440202,0.09009525,-0.94556441
1400000US51059440300,-1.461392693,0.247181421
1400000US51059440501,-1.346156477,-0.058231336
1400000US51059440502,1.287627264,-2.151740811
1400000US51059440600,-0.706492649,-0.460174488
1400000US51059440701,-1.378317948,0.190039841
1400000US51059440702,-1.564335318,0.164269699
1400000US51059440800,-1.283693666,-0.055861235
1400000US51059450100,-0.428012094,-0.682466519
1400000US51059450200,-0.112420862,-0.967802391
1400000US51059450300,-0.907382713,-0.220384676
1400000US51059450400,-0.999147827,-0.392273404
1400000US51059450500,-0.677654335,-0.631645208
1400000US51059450601,-1.225553049,-0.057813329
1400000US51059450602,-0.457895427,-0.812504369
1400000US51059450701,-0.668010909,-0.541878169
1400000US51059450702,0.266678199,-0.949259593
1400000US51059450800,-1.291711043,0.116399519
1400000US51059450900,-1.090657956,-0.283474498
1400000US51059451000,-1.519742314,0.1888318
1400000US51059451100,-1.586527319,0.182139505
1400000US51059451200,-1.702762572,0.406429611
1400000US51059451300,-1.047436015,-0.240252557
1400000US51059451400,-1.086126759,-0.21885059
1400000US51059451501,-0.132033758,-0.82716806
1400000US51059451502,-0.148603561,-0.222779855
1400000US51059451601,0.381450425,-1.595661697
1400000US51059451602,-0.242784757,-0.677517314
1400000US51059451800,-1.035677474,-0.36871034
1400000US51059451900,0.250271418,-0.504955593
1400000US51059452000,-1.83919175,0.810834826
1400000US51059452101,-0.60977833,-0.103058423
1400000US51059452102,-0.975446819,0.232354708
1400000US51059452200,-0.728266642,-0.321701253
1400000US51059452301,-0.362226126,-0.756896875
1400000US51059452302,0.149514968,-1.406948182
1400000US51059452400,-0.603550023,-0.377262766
1400000US51059452501,-0.556051869,-0.550104549
1400000US51059452502,0.71158413,0.036480733
1400000US51059452600,-0.331460797,-0.165266249
1400000US51059452700,0.417582967,-0.698200307
1400000US51059452801,-0.657531469,-0.210904273
1400000US51059452802,-1.100326461,0.448000425
1400000US51059460100,-1.347899567,0.060210995
1400000US51059460200,-1.304514603,-0.056651269
1400000US51059460300,-1.326706604,-0.038781463
1400000US51059460400,-1.405041147,0.143285739
1400000US51059460501,-1.411152412,0.037019957
1400000US51059460502,-0.774648718,-0.448206942
1400000US51059460600,-1.482631637,0.125787959
1400000US51059460701,-0.579614933,-0.513574903
1400000US51059460702,-0.870063033,-0.223126803
1400000US51059460800,-0.881704534,-0.475139145
1400000US51059460900,-1.606558222,0.202170409
1400000US51059461000,-0.853192264,-0.326441455
1400000US51059461100,-1.020549794,-0.35358266
1400000US51059461201,-1.590640509,0.238119025
1400000US51059461202,-0.1356119,-1.031055236
1400000US51059461500,-0.675493238,-0.629484111
1400000US51059461601,-0.532906813,-0.707237624
1400000US51059461602,-0.063760649,-1.219605729
1400000US51059461700,-0.426014019,-0.520221217
1400000US51059461801,-0.349677551,-0.864533721
1400000US51059461802,-0.299600292,-0.91461098
1400000US51059461901,0.206840473,-0.608479249
1400000US51059461902,0.417817049,-1.459140556
1400000US51059470100,-1.876975419,0.472587605
1400000US51059470300,-1.587108349,0.221620282
1400000US51059470400,-1.53703109,0.171543024
1400000US51059470500,-1.366187381,-0.038200433
1400000US51059470600,-1.937068129,0.532680316
1400000US51059470700,-1.40466912,0.043503248
1400000US51059470800,-1.049597112,-0.242413654
1400000US51059470900,-1.350850698,0.037228961
1400000US51059471000,-0.97479473,-0.407982113
1400000US51059471100,-0.646236916,-0.680351403
1400000US51059471201,-0.281684505,-0.716417061
1400000US51059471202,-0.562372138,-0.716672046
1400000US51059471301,0.044248223,-1.331936795
1400000US51059471303,-0.370707492,-0.925625469
1400000US51059471304,-1.3066757,-0.058812366
1400000US51059471401,-0.408399198,-0.823100851
1400000US51059471402,-0.347679476,-0.702288419
1400000US51059480100,-1.726743643,0.322355829
1400000US51059480201,-1.677247414,0.311759348
1400000US51059480202,0.00439542,-1.231573274
1400000US51059480203,-1.37611087,0.412586858
1400000US51059480300,-1.339464182,0.008553669
1400000US51059480401,-0.980278984,-0.333342753
1400000US51059480402,-1.003261018,-0.336293884
1400000US51059480501,-0.856561402,-0.470026917
1400000US51059480502,-0.457268415,-0.631599227
1400000US51059480503,-0.727731593,-0.581567949
1400000US51059480504,-0.851984223,-0.185017089
1400000US51059480505,-0.242040705,-0.877082296
1400000US51059480801,-0.407772187,-0.642195708
1400000US51059480802,-0.934314915,-0.327440492
1400000US51059480901,0.04338713,-0.751901689
1400000US51059480902,-0.454480307,-0.448532987
1400000US51059480903,0.169637834,-0.986207246
1400000US51059481000,-0.099663284,-1.015137523
1400000US51059481101,0.180188335,-1.256089394
1400000US51059481102,-0.140678147,-0.835812448
1400000US51059481103,0.209862664,-1.186353258
1400000US51059481104,0.051939556,-1.184029139
1400000US51059481105,-0.939427143,-0.352583623
1400000US51059481106,-0.669753999,-0.423435837
1400000US51059481201,-0.322954353,-0.817779619
1400000US51059481202,0.13552427,-0.679795452
1400000US51059481400,-1.024408,-0.016915507
1400000US51059481500,-1.792320607,0.4570879
1400000US51059481600,-1.292919084,-0.025024847
1400000US51059481701,-1.372043661,0.136221418
1400000US51059481702,-0.441931732,-0.556169833
1400000US51059481900,-0.456223397,-0.330090656
1400000US51059482001,-1.081014531,-0.193707459
1400000US51059482002,-1.124980524,-0.037364418
1400000US51059482100,-0.989249417,-0.021818731
1400000US51059482201,0.304089841,-0.511229881
1400000US51059482202,-1.280069543,0.36841186
1400000US51059482203,-1.018760723,-0.251639072
1400000US51059482301,-1.165623361,0.042178166
1400000US51059482302,0.626745394,-0.829563239
1400000US51059482303,-1.523855504,0.24481132
1400000US51059482400,-1.47635735,0.071969536
1400000US51059482501,0.205958477,-1.070072024
1400000US51059482502,-0.976746823,-0.349841496
1400000US51059482503,-0.595950654,-0.670126948
1400000US51059482504,-0.629738173,-0.683883564
1400000US51059482601,-0.489429886,-0.383328049
1400000US51059482602,-0.648770039,-0.582730009
1400000US51059490101,-0.174465666,-0.849569064
1400000US51059490103,-0.47676427,-0.87143502
1400000US51059490501,-0.241668679,-0.976864787
1400000US51059490502,-1.098884337,-0.171515458
1400000US51059491000,-0.827096077,-0.460592495
1400000US51059491101,-0.900945403,-0.434287304
1400000US51059491102,-0.768165426,-0.441723651
1400000US51059491103,-0.110468769,-1.025943008
1400000US51059491201,0.111706221,-0.923953439
1400000US51059491202,0.37817325,-1.298475321
1400000US51059491301,0.014828879,-1.120985298
1400000US51059491302,-0.044891805,-1.160675079
1400000US51059491303,0.322983763,-1.273541193
1400000US51059491401,-0.069779951,-0.885099673
1400000US51059491402,0.014247849,-1.081504521
1400000US51059491403,-1.018179693,-0.291119849
1400000US51059491404,-0.131661732,-0.926950551
1400000US51059491405,-0.779551942,-0.41304836
1400000US51059491501,-0.10119737,-0.836393478
1400000US51059491502,-0.679606428,-0.573504591
1400000US51059491601,0.324563831,-1.231899319
1400000US51059491602,-0.515409032,-0.629647133
1400000US51059491701,-0.34788848,-0.762590133
1400000US51059491702,0.301000767,-1.195369673
1400000US51059491703,0.132435196,-1.363935244
1400000US51059491704,-0.184690122,-0.899855326
1400000US51059491705,-0.30296943,-1.058196442
1400000US51059491801,0.068810325,-1.287343791
1400000US51059491802,-0.80627514,-0.459802461
1400000US51059491803,-0.829257174,-0.462753592
1400000US51059492000,-1.44900714,0.29962878
1400000US51059492100,-1.683730705,0.305276057
1400000US51059492201,-1.624382047,0.444748329
1400000US51059492202,-1.313322014,0.094788548
1400000US51059492203,-1.302353506,-0.054490172
1400000US51059492300,-0.460591572,-0.55479877
1400000US51059492400,-0.02950914,-0.864859766
1400000US51059492500,-1.28506473,-0.037201395
1400000US51059980100,3.000549573,-4.404937386
1400000US51059980200,3.000549573,-4.404937386
1400000US51059980300,3.000549573,-4.404937386
1400000US51510200102,0.36118544,-0.814690545
1400000US51510200103,0.513762238,-0.081217546
1400000US51510200104,0.81371582,-0.943056365
1400000US51510200105,0.534349092,0.680512736
1400000US51510200106,-1.614228652,1.095890635
1400000US51510200107,0.162573513,-0.95320976
1400000US51510200201,-0.239950668,-0.274065155
1400000US51510200202,-1.882413692,0.767612885
1400000US51510200301,0.561958463,-0.674010232
1400000US51510200302,-0.037225551,-0.191525459
1400000US51510200303,-0.088673873,-0.12278836
1400000US51510200403,-0.096992217,-0.451601159
1400000US51510200404,-0.828258137,-0.381630941
1400000US51510200405,0.628998453,-0.386630303
1400000US51510200406,0.891607276,-0.424485032
1400000US51510200407,-1.198365862,0.329930121
1400000US51510200500,0.693041332,-0.342618328
1400000US51510200600,-0.029952226,-0.164221231
1400000US51510200701,0.082357937,-1.313857985
1400000US51510200702,-0.3525827,-0.667129836
1400000US51510200703,0.294538378,-0.160225082
1400000US51510200801,-0.723689463,-0.036691425
1400000US51510200802,-0.172095565,-0.787106253
1400000US51510200900,-0.768002404,-0.601807857
1400000US51510201000,-0.856143395,-0.349423489
1400000US51510201100,-0.786825266,-0.440352588
1400000US51510201202,0.276902654,-0.89897333
1400000US51510201203,0.342061611,-1.154308829
1400000US51510201204,0.163129465,-0.171448574
1400000US51510201300,-0.231770268,-0.606410114
1400000US51510201400,-0.537810037,-0.672079041
1400000US51510201500,-1.176173862,0.312060314
1400000US51510201600,0.319309483,-0.055330363
1400000US51510201801,-0.95388183,0.033579759
1400000US51510201802,-1.010977429,0.337040423
1400000US51510201900,-0.513084913,-0.787570242
1400000US51510202001,-1.835333545,0.474167673
1400000US51510202002,-1.236312553,0.151767105
1400000US51610500100,-1.425281054,0.103014929
1400000US51610500200,-0.40914325,-0.623535868
1400000US51610500300,-1.119333248,-0.272087983
