GEO_ID,ten_1,ten_2
1400000US51013102400,-0.490021304,0.021529734
1400000US51013102500,-1.51308588,0.027688767
1400000US51013102600,-0.949635413,0.024296694
1400000US51013102701,-2.973074205,0.036478158
1400000US51013102702,-0.485803922,0.021504345
1400000US51013102801,-0.606056785,0.022228289
1400000US51013102802,1.500085043,0.009548937
1400000US51013102901,0.632198734,0.014773768
1400000US51013102902,-1.154167282,0.025528012
1400000US51013103000,0.724599549,0.014217499
1400000US51013103100,-0.46416166,0.021374055
1400000US51013103200,-1.200458528,0.025806694
1400000US51013103300,-2.050619587,0.030924816
1400000US51013103401,-3.222884496,0.037982061
1400000US51013103402,-2.369450243,0.032844234
1400000US51013103501,-1.719495611,0.02893139
1400000US51013103502,-2.866362151,0.035835733
1400000US51013103503,-2.973107383,0.036478358
1400000US51013103601,0.359776782,0.016413797
1400000US51013103602,-3.222884496,0.037982061
1400000US51013103700,1.202400698,0.01134105
1400000US51013103800,-2.04104976,0.030867204
1400000US51013980100,-0.632672886,-2.552229549
1400000US51013980200,-3.222884496,0.037982061
1400000US51059415100,1.225703973,0.01120076
1400000US51059415200,0.30931903,0.016717562
1400000US51059415300,1.004728024,0.012531075
1400000US51059415401,-1.960367193,0.03038148
1400000US51059415402,1.00418442,0.012534348
1400000US51059415500,0.448571832,0.015879235
1400000US51059415600,1.542327468,0.00929463
1400000US51059415700,1.450196138,0.009849277
1400000US51059415800,1.544524402,0.009281404
1400000US51059415900,1.540098772,0.009308047
1400000US51059416000,0.090825901,0.01803293
1400000US51059416100,1.319842646,0.010634028
1400000US51059416200,-3.222884496,0.037982061
1400000US51059416300,1.191860576,0.011404503
1400000US51059420100,1.345776308,0.010477903
1400000US51059420201,1.691750065,0.008395079
1400000US51059420202,-0.973889611,0.024442708
1400000US51059420203,1.526915663,0.009387412
1400000US51059420300,1.386197489,0.01023456
1400000US51059420400,-1.923301545,0.030158339
1400000US51059420501,0.890373938,0.013219507
1400000US51059420502,-1.165493875,0.0255962
1400000US51059420503,-1.510669483,0.027674219
1400000US51059420600,-0.618373211,0.022302436
1400000US51059420700,1.620744108,0.008822548
1400000US51059420800,1.100142559,0.011956662
1400000US51059421001,0.639182582,0.014731724
1400000US51059421002,-0.83576822,0.023611193
1400000US51059421101,1.239611843,0.011117032
1400000US51059421102,-0.009388462,0.018636238
1400000US51059421103,0.940742095,0.012916282
1400000US51059421200,1.574571783,0.009100513
1400000US51059421300,1.369163606,0.010337107
1400000US51059421400,-2.285646461,0.03233972
1400000US51059421500,-0.263316777,0.020164932
1400000US51059421600,-0.761288045,0.023162809
1400000US51059421701,-0.921631018,0.024128102
1400000US51059421702,1.56437192,0.009161918
1400000US51059421800,-0.900980808,0.024003784
1400000US51059421900,-3.191675874,0.03779418
1400000US51059422000,0.132698103,0.017780852
1400000US51059422101,-0.459045729,0.021343256
1400000US51059422102,0.232891807,0.017177668
1400000US51059422201,1.413269699,0.010071581
1400000US51059422202,0.323572797,0.016631752
1400000US51059422301,-0.361189472,0.020754143
1400000US51059422302,0.63297347,0.014769104
1400000US51059422401,-1.320458864,0.026529117
1400000US51059422402,0.709029157,0.014311235
1400000US51059422403,1.293588391,0.010792084
1400000US51059430101,1.809427656,0.007686639
1400000US51059430102,1.569846549,0.00912896
1400000US51059430201,1.147723643,0.011670216
1400000US51059430202,1.377352661,0.010287808
1400000US51059430203,1.143649589,0.011694742
1400000US51059430400,1.272608134,0.010918389
1400000US51059430500,1.487167732,0.009626701
1400000US51059430600,0.30678002,0.016732847
1400000US51059430700,1.113764518,0.011874656
1400000US51059430801,1.56308957,0.009169638
1400000US51059430802,0.303160928,0.016754635
1400000US51059430901,0.558233239,0.015219054
1400000US51059430902,1.181985543,0.011463953
1400000US51059431001,0.975632596,0.012706235
1400000US51059431002,1.352880431,0.010435135
1400000US51059431300,1.493409254,0.009589126
1400000US51059431400,1.306125891,0.010716606
1400000US51059431500,1.394708512,0.010183322
1400000US51059431600,-0.461764985,0.021359626
1400000US51059431801,1.045954365,0.012282885
1400000US51059431802,1.397521235,0.010166389
1400000US51059431900,1.342681788,0.010496533
1400000US51059432000,0.672605425,0.014530513
1400000US51059432100,1.355178736,0.010421299
1400000US51059432201,-0.383956002,0.020891202
1400000US51059432202,0.816502111,0.013664229
1400000US51059432300,0.827323175,0.013599084
1400000US51059432401,1.546837672,0.009267478
1400000US51059432402,1.356911862,0.010410865
1400000US51059432500,1.46260187,0.009774592
1400000US51059432600,1.373997039,0.010308009
1400000US51059432701,1.151253433,0.011648966
1400000US51059432702,0.697542705,0.014380386
1400000US51059432800,0.441127862,0.015924049
1400000US51059440100,0.683505466,0.014464892
1400000US51059440201,-0.367992606,0.0207951
1400000US51059440202,-0.454301365,0.021314694
1400000US51059440300,1.729099267,0.00817023
1400000US51059440501,1.779674168,0.00786576
1400000US51059440502,1.264700237,0.010965996
1400000US51059440600,1.78615052,0.007826771
1400000US51059440701,1.511096795,0.009482644
1400000US51059440702,1.454877782,0.009821093
1400000US51059440800,1.450858456,0.00984529
1400000US51059450100,-0.525245586,0.021741791
1400000US51059450200,-0.221506652,0.019913228
1400000US51059450300,0.306324378,0.01673559
1400000US51059450400,1.454919152,0.009820844
1400000US51059450500,0.905318613,0.013129537
1400000US51059450601,1.787472073,0.007818815
1400000US51059450602,-0.823211594,0.0235356
1400000US51059450701,0.756460011,0.014025693
1400000US51059450702,-2.149777582,0.031521765
1400000US51059450800,1.53348628,0.009347855
1400000US51059450900,1.160856133,0.011591156
1400000US51059451000,1.470990238,0.009724093
1400000US51059451100,1.329687791,0.010574759
1400000US51059451200,1.419901517,0.010031656
1400000US51059451300,1.422913409,0.010013524
1400000US51059451400,-2.125401342,0.031375016
1400000US51059451501,-0.687888801,0.022720932
1400000US51059451502,-1.108945705,0.02525577
1400000US51059451601,-2.621492057,0.034361571
1400000US51059451602,-0.748997531,0.023088818
1400000US51059451800,1.152938355,0.011638822
1400000US51059451900,-0.201242077,0.019791231
1400000US51059452000,0.319364174,0.016657088
1400000US51059452101,0.520387047,0.015446895
1400000US51059452102,0.582523118,0.015072824
1400000US51059452200,-0.439345134,0.021224655
1400000US51059452301,-0.113735629,0.019264427
1400000US51059452302,-2.480119273,0.033510481
1400000US51059452400,0.609899849,0.014908011
1400000US51059452501,0.792855493,0.013806586
1400000US51059452502,-1.816933951,0.029517987
1400000US51059452600,-0.194397325,0.019750025
1400000US51059452700,-0.950234224,0.024300299
1400000US51059452801,-0.72712508,0.022957142
1400000US51059452802,0.916004371,0.013065207
1400000US51059460100,1.630012524,0.00876675
1400000US51059460200,1.818256022,0.00763349
1400000US51059460300,1.464828428,0.009761188
1400000US51059460400,0.071681599,0.018148182
1400000US51059460501,1.85217838,0.007429272
1400000US51059460502,0.835694823,0.013548685
1400000US51059460600,1.32831376,0.010583031
1400000US51059460701,0.318843377,0.016660224
1400000US51059460702,1.267851282,0.010947026
1400000US51059460800,0.711559264,0.014296004
1400000US51059460900,1.77849237,0.007872875
1400000US51059461000,1.446281227,0.009872845
1400000US51059461100,1.061611849,0.012188624
1400000US51059461201,1.71067336,0.008281157
1400000US51059461202,0.541104869,0.01532217
1400000US51059461500,0.529863406,0.015389845
1400000US51059461601,-0.231443797,0.019973051
1400000US51059461602,-0.993908445,0.024563225
1400000US51059461700,-0.426290987,0.021146066
1400000US51059461801,0.966316842,0.012762317
1400000US51059461802,-0.212328552,0.019857974
1400000US51059461901,-0.758405403,0.023145455
1400000US51059461902,-3.222884496,0.037982061
1400000US51059470100,1.253235089,0.011035018
1400000US51059470300,1.490223548,0.009608305
1400000US51059470400,1.498212904,0.009560207
1400000US51059470500,0.773760815,0.013921539
1400000US51059470600,0.659132486,0.014611622
1400000US51059470700,1.33392314,0.010549261
1400000US51059470800,0.973120713,0.012721357
1400000US51059470900,1.26908287,0.010939611
1400000US51059471000,1.287382754,0.010829443
1400000US51059471100,0.723380408,0.014224838
1400000US51059471201,-0.988291336,0.024529409
1400000US51059471202,-0.864669031,0.023785181
1400000US51059471301,-2.103101901,0.031240769
1400000US51059471303,-0.600548391,0.022195127
1400000US51059471304,1.774294473,0.007898147
1400000US51059471401,0.399652352,0.016173739
1400000US51059471402,0.362577888,0.016396934
1400000US51059480100,1.69437657,0.008379267
1400000US51059480201,1.813803739,0.007660294
1400000US51059480202,-1.96701808,0.03042152
1400000US51059480203,0.032378743,0.018384792
1400000US51059480300,1.645701517,0.0086723
1400000US51059480401,1.589442879,0.009010987
1400000US51059480402,1.592653719,0.008991657
1400000US51059480501,1.671429259,0.008517414
1400000US51059480502,1.186599931,0.011436173
1400000US51059480503,0.873055713,0.013323766
1400000US51059480504,0.440885742,0.015925507
1400000US51059480505,-0.379351738,0.020863484
1400000US51059480801,1.038368971,0.01232855
1400000US51059480802,0.32608812,0.016616609
1400000US51059480901,0.602613498,0.014951877
1400000US51059480902,-0.25293946,0.020102459
1400000US51059480903,-0.612637572,0.022267906
1400000US51059481000,-0.310844616,0.020451058
1400000US51059481101,-1.4714989,0.027438406
1400000US51059481102,-1.698898501,0.028807392
1400000US51059481103,-0.60022302,0.022193168
1400000US51059481104,-0.479952401,0.021469118
1400000US51059481105,1.83372891,0.007540341
1400000US51059481106,1.745539231,0.008071259
1400000US51059481201,1.08130474,0.012070069
1400000US51059481202,-0.055868614,0.018916057
1400000US51059481400,0.907585018,0.013115893
1400000US51059481500,1.664018683,0.008562027
1400000US51059481600,1.703659743,0.008323381
1400000US51059481701,1.791027152,0.007797413
1400000US51059481702,0.618703529,0.014855012
1400000US51059481900,0.352554444,0.016457277
1400000US51059482001,1.661586132,0.008576671
1400000US51059482002,-0.009290572,0.018635649
1400000US51059482100,0.779891522,0.013884631
1400000US51059482201,-1.602725425,0.028228413
1400000US51059482202,-0.30300326,0.020403852
1400000US51059482203,-0.323182339,0.020525334
1400000US51059482301,1.100315101,0.011955624
1400000US51059482302,-1.194229724,0.025769195
1400000US51059482303,0.885965053,0.013246049
1400000US51059482400,1.738144758,0.008115775
1400000US51059482501,-1.229115998,0.025979217
1400000US51059482502,1.712990111,0.00826721
1400000US51059482503,1.543145459,0.009289705
1400000US51059482504,1.794344137,0.007777444
1400000US51059482601,1.304006219,0.010729367
1400000US51059482602,1.714216106,0.008259829
1400000US51059490101,0.298450952,0.01678299
1400000US51059490103,1.243231727,0.01109524
1400000US51059490501,-0.819551709,0.023513566
1400000US51059490502,1.506231178,0.009511936
1400000US51059491000,1.859786498,0.00738347
1400000US51059491101,1.861355707,0.007374023
1400000US51059491102,1.847388016,0.007458111
1400000US51059491103,1.438521083,0.009919563
1400000US51059491201,0.276678091,0.016914066
1400000US51059491202,-3.222884496,0.037982061
1400000US51059491301,1.018986698,0.012445235
1400000US51059491302,-0.50910111,0.021644598
1400000US51059491303,-0.071115679,0.019007847
1400000US51059491401,0.784155069,0.013858964
1400000US51059491402,0.87932046,0.013286051
1400000US51059491403,1.837984141,0.007514724
1400000US51059491404,1.774741232,0.007895457
1400000US51059491405,1.791832805,0.007792563
1400000US51059491501,0.690305011,0.014423958
1400000US51059491502,1.752739051,0.008027914
1400000US51059491601,-0.202387005,0.019798124
1400000US51059491602,1.873354686,0.007301787
1400000US51059491701,0.426363329,0.016012934
1400000US51059491702,-1.643503437,0.028473904
1400000US51059491703,-2.231703209,0.032014972
1400000US51059491704,-1.024064016,0.024744767
1400000US51059491705,1.698825105,0.008352486
1400000US51059491801,-0.460611354,0.021352681
1400000US51059491802,1.473509876,0.009708924
1400000US51059491803,0.044831499,0.018309824
1400000US51059492000,1.842927782,0.007484962
1400000US51059492100,1.516819282,0.009448194
1400000US51059492201,1.686075479,0.008429241
1400000US51059492202,1.725465576,0.008192106
1400000US51059492203,1.846408025,0.00746401
1400000US51059492300,1.390732777,0.010207257
1400000US51059492400,0.709299996,0.014309605
1400000US51059492500,1.766215255,0.007946785
1400000US51059980100,-0.632672886,-2.552229549
1400000US51059980200,-0.632672886,-2.552229549
1400000US51059980300,-0.632672886,-2.552229549
1400000US51510200102,-1.840354648,0.029658983
1400000US51510200103,-1.003550801,0.024621274
1400000US51510200104,-3.222884496,0.037982061
1400000US51510200105,-3.222884496,0.037982061
1400000US51510200106,-1.535541004,0.02782395
1400000US51510200107,-1.343571188,0.026668258
1400000US51510200201,-0.852572202,0.023712356
1400000US51510200202,1.531049691,0.009362524
1400000US51510200301,-1.393904396,0.026971273
1400000US51510200302,-0.768101442,0.023203827
1400000US51510200303,-1.336242534,0.026624138
1400000US51510200403,-0.209924364,0.0198435
1400000US51510200404,1.196279296,0.011377902
1400000US51510200405,-1.979232959,0.030495056
1400000US51510200406,-2.247968604,0.032112893
1400000US51510200407,0.137839946,0.017749897
1400000US51510200500,-2.841445773,0.035685732
1400000US51510200600,0.515133317,0.015478523
1400000US51510200701,-3.222884496,0.037982061
1400000US51510200702,-1.753775596,0.029137762
1400000US51510200703,-0.867091386,0.023799764
1400000US51510200801,0.858782584,0.013409693
1400000US51510200802,-0.398036794,0.020975971
1400000US51510200900,1.242630563,0.011098859
1400000US51510201000,0.280642729,0.016890198
1400000US51510201100,0.186927045,0.017454384
1400000US51510201202,-0.674716526,0.022641633
1400000US51510201203,-2.228109644,0.031993338
1400000US51510201204,-0.929308133,0.02417432
1400000US51510201300,0.36277974,0.016395719
1400000US51510201400,-0.114259274,0.019267579
1400000US51510201500,0.985814673,0.012644937
1400000US51510201600,-0.651754071,0.022503395
1400000US51510201801,0.175527315,0.017523012
1400000US51510201802,0.01235494,0.018505339
1400000US51510201900,-1.009728327,0.024658464
1400000US51510202001,1.099236575,0.011962117
1400000US51510202002,-1.060327168,0.024963078
1400000US51610500100,1.126908548,0.011795526
1400000US51610500200,-0.019069104,0.018694517
1400000US51610500300,-0.56161393,0.021960735
