GEO_ID,houserentval_1,houserentval_2
1400000US51013102001,0.792771658,-0.158305623
1400000US51013102002,-2.235656138,-2.762611555
1400000US51013102003,0.791234985,-0.15676895
1400000US51013102100,1.972053873,-1.769622346
1400000US51013102200,0.66086479,-0.170351965
1400000US51013102301,-0.814646376,0.97570173
1400000US51013102302,0.446620984,0.036452747
1400000US51013102400,0.572605553,-0.178704184
1400000US51013102500,0.636030969,-0.001564934
1400000US51013102600,0.580710726,0.053755309
1400000US51013102701,0.99561255,-0.361146515
1400000US51013102702,0.642177663,-0.007711628
1400000US51013102801,0.445483465,0.18898257
1400000US51013102802,-0.577941036,1.212407071
1400000US51013102901,0.03058164,0.603884395
1400000US51013102902,-0.129232396,0.763698431
1400000US51013103000,-0.121549029,0.756015064
1400000US51013103100,0.603760827,0.030705208
1400000US51013103200,0.4839003,0.150565735
1400000US51013103300,0.388626548,0.245839487
1400000US51013103401,0.456240179,0.178225856
1400000US51013103402,-0.677193204,1.011734456
1400000US51013103501,0.072071823,0.562394212
1400000US51013103502,-0.290583105,0.92504914
1400000US51013103503,-0.333609961,0.968075996
1400000US51013103601,0.233777007,0.232363901
1400000US51013103602,0.082828537,0.551637498
1400000US51013103700,-1.486316176,-0.848473138
1400000US51013103800,0.050558395,0.58390764
1400000US51013980100,2.495405812,-1.860939777
1400000US51013980200,2.495405812,-1.860939777
1400000US51059415100,-2.086496429,-0.296148323
1400000US51059415200,0.506950402,0.127515633
1400000US51059415300,-0.621351202,1.168996905
1400000US51059415401,0.204495612,-0.390073436
1400000US51059415402,1.196245975,-0.713715523
1400000US51059415500,1.022230607,-1.155112067
1400000US51059415600,-1.726605848,0.063742258
1400000US51059415700,-0.862052562,0.928295544
1400000US51059415800,-0.773527162,1.016820945
1400000US51059415900,-0.967359502,0.822988604
1400000US51059416000,0.370302629,-0.267293274
1400000US51059416100,-1.406133998,0.384214108
1400000US51059416200,-0.577941036,1.212407071
1400000US51059416300,-1.368333736,-0.023620923
1400000US51059420100,-0.675797853,1.114550253
1400000US51059420201,-0.657415031,1.132933075
1400000US51059420202,-0.379710164,1.014176199
1400000US51059420203,-0.857149666,0.880951544
1400000US51059420300,-0.640324092,1.150024014
1400000US51059420400,0.589930766,0.044535269
1400000US51059420501,0.122346914,0.130153849
1400000US51059420502,-0.055726484,0.256341789
1400000US51059420503,0.646787683,-0.012321648
1400000US51059420600,0.726694701,-0.092228666
1400000US51059420700,-0.640941603,1.149406503
1400000US51059420800,-0.324389921,0.958855956
1400000US51059421001,-0.238336209,0.872802244
1400000US51059421002,0.243319958,0.244980199
1400000US51059421101,-0.167098987,0.716611799
1400000US51059421102,0.382064878,-0.246310985
1400000US51059421103,-0.37254943,0.587995027
1400000US51059421200,-0.577941036,1.212407071
1400000US51059421300,-0.415168949,0.90495709
1400000US51059421400,0.835798514,-0.201332479
1400000US51059421500,1.064762854,-0.430296819
1400000US51059421600,0.597614134,0.036851901
1400000US51059421701,0.573182399,-0.276474437
1400000US51059421702,-0.663289198,1.127058908
1400000US51059421800,0.419360016,0.215106019
1400000US51059421900,-0.484203957,1.118669992
1400000US51059422000,-0.577941036,1.212407071
1400000US51059422101,0.287717543,0.194104032
1400000US51059422102,0.350209712,0.284256323
1400000US51059422201,-1.099019745,0.691328361
1400000US51059422202,-0.390871057,0.926181635
1400000US51059422301,-0.017055236,0.651521271
1400000US51059422302,-0.135205309,0.441170792
1400000US51059422401,-0.115402335,0.74986837
1400000US51059422402,-0.307553209,0.874272222
1400000US51059422403,-0.769935643,1.020412463
1400000US51059430101,-0.688590907,1.101757199
1400000US51059430102,-0.282899738,0.917365773
1400000US51059430201,-0.409300648,0.837065066
1400000US51059430202,-0.551037554,1.039543007
1400000US51059430203,-0.658129259,1.132218847
1400000US51059430400,-0.19377268,0.828238715
1400000US51059430500,-0.78260053,1.007747577
1400000US51059430600,0.253446267,0.187492877
1400000US51059430700,-0.433493734,1.067959769
1400000US51059430801,-0.408902833,0.846682921
1400000US51059430802,0.482363627,0.152102408
1400000US51059430901,-0.188170488,0.652513442
1400000US51059430902,-0.1983827,0.832848735
1400000US51059431001,-0.401223592,1.035689627
1400000US51059431002,0.116635352,0.517830683
1400000US51059431300,-0.577941036,1.212407071
1400000US51059431400,-0.586728786,1.20361932
1400000US51059431500,-0.675637602,1.114710504
1400000US51059431600,-0.823375532,0.96082588
1400000US51059431801,-0.589538113,0.98874906
1400000US51059431802,-0.577941036,1.212407071
1400000US51059431900,-0.577941036,1.212407071
1400000US51059432000,0.373259814,0.261206221
1400000US51059432100,0.268245812,0.248392625
1400000US51059432201,0.19193235,0.442533685
1400000US51059432202,-0.273679698,0.908145733
1400000US51059432300,-0.477926684,0.639358462
1400000US51059432401,-0.660567898,1.129780208
1400000US51059432402,-0.399720833,0.984945489
1400000US51059432500,-0.631430807,1.158917299
1400000US51059432600,-0.651855643,1.138492463
1400000US51059432701,-0.504180711,1.138646746
1400000US51059432702,-0.144245622,0.647264758
1400000US51059432800,-0.472654778,0.066841161
1400000US51059440100,-0.188940845,0.322894972
1400000US51059440201,0.159662208,0.474803827
1400000US51059440202,-0.250250561,0.70722055
1400000US51059440300,2.383418809,-1.97292678
1400000US51059440501,-0.70859634,1.081751766
1400000US51059440502,1.493356248,-1.10810829
1400000US51059440600,0.113562005,0.52090403
1400000US51059440701,-0.548348524,0.519763073
1400000US51059440702,-0.54413422,1.178600255
1400000US51059440800,0.041517359,0.356658979
1400000US51059450100,0.25037131,0.181344574
1400000US51059450200,0.176565615,0.45790042
1400000US51059450300,0.228342034,0.266882437
1400000US51059450400,-1.155460003,0.558054432
1400000US51059450500,-0.227579495,0.86204553
1400000US51059450601,-0.715297546,1.07505056
1400000US51059450602,0.623737582,0.010728453
1400000US51059450701,-0.695289653,1.095058453
1400000US51059450702,0.238936514,0.034682516
1400000US51059450800,0.147848974,-0.27461265
1400000US51059450900,-0.722002793,1.068345313
1400000US51059451000,-0.847468038,0.942880068
1400000US51059451100,-1.342916553,0.447431553
1400000US51059451200,-1.972269351,-0.181921245
1400000US51059451300,-0.810008291,0.980339815
1400000US51059451400,0.831188494,-0.196722459
1400000US51059451501,0.806601719,-0.172135684
1400000US51059451502,-0.349139292,-0.116978037
1400000US51059451601,0.525390483,0.109075552
1400000US51059451602,0.417944508,-0.219651395
1400000US51059451800,-0.814936337,0.910871485
1400000US51059451900,-0.235250031,0.414886395
1400000US51059452000,2.047054063,-1.743795706
1400000US51059452101,-0.267533004,0.901999039
1400000US51059452102,-0.027646399,0.27827518
1400000US51059452200,0.47468026,0.159785775
1400000US51059452301,0.848091902,-0.213625867
1400000US51059452302,0.242642573,0.391823462
1400000US51059452400,0.581649135,-0.019066606
1400000US51059452501,-0.227052201,0.702758787
1400000US51059452502,0.377869834,0.256596201
1400000US51059452600,0.182036088,0.291263469
1400000US51059452700,0.81582176,-0.181355725
1400000US51059452801,0.26303477,0.178641299
1400000US51059452802,0.135075433,0.499390602
1400000US51059460100,-1.515820581,0.274527525
1400000US51059460200,-2.061518853,-0.271170747
1400000US51059460300,-1.206809976,0.58353813
1400000US51059460400,0.671126197,-1.417089419
1400000US51059460501,1.959642737,-2.396702852
1400000US51059460502,-0.832225093,0.958123013
1400000US51059460600,-0.74162421,1.048723896
1400000US51059460701,0.168882248,0.465583787
1400000US51059460702,-1.032238869,0.758109237
1400000US51059460800,-1.315251391,-0.34856024
1400000US51059460900,0.356802348,-0.019559074
1400000US51059461000,-1.468717639,0.321630467
1400000US51059461100,-0.242146939,-0.215899923
1400000US51059461201,-2.904474719,-1.114126613
1400000US51059461202,-0.392405914,0.488231526
1400000US51059461500,-0.94945656,0.840891546
1400000US51059461601,-0.790966801,0.642873071
1400000US51059461602,0.151978841,0.482487194
1400000US51059461700,0.227275838,0.407190197
1400000US51059461801,0.164272228,0.470193807
1400000US51059461802,-0.15832748,0.679283103
1400000US51059461901,0.685204519,-0.050738484
1400000US51059461902,0.279522735,0.3549433
1400000US51059470100,-5.483028598,-3.692680492
1400000US51059470300,-3.567716796,-1.77736869
1400000US51059470400,-3.037908788,-1.247560682
1400000US51059470500,-2.072539929,-0.282191823
1400000US51059470600,-0.613342529,-3.457601468
1400000US51059470700,-1.303279963,0.487068143
1400000US51059470800,-1.143975554,0.646372552
1400000US51059470900,-1.855268165,-0.378401438
1400000US51059471000,-0.95940478,0.760256349
1400000US51059471100,-0.541875107,0.74137077
1400000US51059471201,0.232646252,0.062199069
1400000US51059471202,-0.193971809,0.493044779
1400000US51059471301,0.31793957,0.316526465
1400000US51059471303,-0.337132429,0.263830447
1400000US51059471304,-0.85730646,0.933041646
1400000US51059471401,0.59146744,0.042998595
1400000US51059471402,0.47212517,-0.011803391
1400000US51059480100,-4.689139103,-2.898790997
1400000US51059480201,-0.760293949,-5.116639537
1400000US51059480202,-0.242946229,0.877412264
1400000US51059480203,-0.316706554,0.951172588
1400000US51059480300,-4.699623111,-2.909275005
1400000US51059480401,-2.730239431,-0.939891325
1400000US51059480402,-3.721825649,-1.931477543
1400000US51059480501,-1.770547354,0.019800752
1400000US51059480502,-0.514937425,1.14940346
1400000US51059480503,-0.109019781,0.553410032
1400000US51059480504,-0.106664622,-0.012803975
1400000US51059480505,-0.08159552,0.716061555
1400000US51059480801,0.442410118,0.192055917
1400000US51059480802,0.230349185,0.40411685
1400000US51059480901,0.39884572,0.160784907
1400000US51059480902,0.20576241,0.428703624
1400000US51059480903,-0.099189831,0.547873248
1400000US51059481000,-0.017055236,0.651521271
1400000US51059481101,-0.038568664,0.673034699
1400000US51059481102,-0.20760274,0.842068775
1400000US51059481103,0.1427588,0.491707235
1400000US51059481104,0.333306305,0.30115973
1400000US51059481105,-0.601869314,1.188478792
1400000US51059481106,-0.830336755,0.960011351
1400000US51059481201,0.420571212,-0.204731304
1400000US51059481202,0.894192104,-0.259726069
1400000US51059481400,-0.254540824,0.02679398
1400000US51059481500,0.358689989,-0.312712729
1400000US51059481600,-1.889369925,-0.099021819
1400000US51059481701,-1.852774306,-0.0624262
1400000US51059481702,-0.136861513,0.626988746
1400000US51059481900,-0.511530072,-1.192152831
1400000US51059482001,-1.811903618,-0.073802408
1400000US51059482002,-0.573494969,0.592963727
1400000US51059482100,0.253638812,0.350572805
1400000US51059482201,0.388626548,0.245839487
1400000US51059482202,0.403993282,0.230472753
1400000US51059482203,-0.253029047,0.753615613
1400000US51059482301,-0.334911846,0.09087026
1400000US51059482302,0.400919935,0.2335461
1400000US51059482303,0.402850285,0.072589066
1400000US51059482400,-1.779749345,0.010598761
1400000US51059482501,0.132002086,0.502463949
1400000US51059482502,-0.389441082,0.887658101
1400000US51059482503,-0.714290604,1.076057502
1400000US51059482504,-1.200579003,0.589769103
1400000US51059482601,-0.609584818,1.180763288
1400000US51059482602,-1.154440054,0.635908052
1400000US51059490101,0.521119171,0.000310448
1400000US51059490103,0.359429753,0.275036282
1400000US51059490501,0.502340381,0.132125654
1400000US51059490502,-0.794166854,0.996181252
1400000US51059491000,1.791314093,-2.565031496
1400000US51059491101,-1.165165564,0.625182542
1400000US51059491102,-0.577941036,1.212407071
1400000US51059491103,-0.190703938,0.729887011
1400000US51059491201,0.130465413,0.504000622
1400000US51059491202,0.256472633,0.377993401
1400000US51059491301,0.140235665,0.37239692
1400000US51059491302,0.008069409,0.418484781
1400000US51059491303,0.190395676,0.444070359
1400000US51059491401,0.350209712,0.284256323
1400000US51059491402,-0.236799536,0.87126557
1400000US51059491403,-0.577941036,1.212407071
1400000US51059491404,-0.645389074,1.144959032
1400000US51059491405,-0.874020627,0.916327479
1400000US51059491501,-0.199919373,0.834385408
1400000US51059491502,-0.644204358,1.146143748
1400000US51059491601,0.496193688,0.138272347
1400000US51059491602,1.684042244,-1.049576209
1400000US51059491701,0.0766946,0.293489121
1400000US51059491702,0.110488658,0.523977377
1400000US51059491703,-0.146135804,0.780601838
1400000US51059491704,-0.127695722,0.762161757
1400000US51059491705,-1.021126421,0.769221685
1400000US51059491801,0.324086264,0.310379771
1400000US51059491802,-0.577941036,1.212407071
1400000US51059491803,0.347956041,0.155995431
1400000US51059492000,-1.236574404,0.553773703
1400000US51059492100,-1.981628793,-0.191280687
1400000US51059492201,-0.208575565,-4.564921153
1400000US51059492202,-0.595107197,1.195240909
1400000US51059492203,-1.010236948,0.780111158
1400000US51059492300,-0.577941036,1.212407071
1400000US51059492400,0.073608496,0.560857539
1400000US51059492500,-2.660821907,-1.254642157
1400000US51059980100,2.495405812,-1.860939777
1400000US51059980200,2.495405812,-1.860939777
1400000US51059980300,2.495405812,-1.860939777
1400000US51510200102,0.316898119,0.066543918
1400000US51510200103,0.622200908,0.012265127
1400000US51510200104,0.324086264,0.310379771
1400000US51510200105,1.084739609,-0.450273574
1400000US51510200106,0.176565615,0.45790042
1400000US51510200107,-0.056916406,0.445699371
1400000US51510200201,-0.098001874,-0.280742444
1400000US51510200202,-2.077692253,-0.287344147
1400000US51510200301,0.405529956,0.228936079
1400000US51510200302,-0.649848257,0.067901799
1400000US51510200303,0.453166832,0.181299203
1400000US51510200403,-0.264459657,0.898925692
1400000US51510200404,-0.627077647,1.163270459
1400000US51510200405,0.394773242,0.239692793
1400000US51510200406,0.476216933,0.158249102
1400000US51510200407,0.397905254,0.086084116
1400000US51510200500,0.625274255,0.00919178
1400000US51510200600,0.785088291,-0.150622256
1400000US51510200701,-0.577941036,1.212407071
1400000US51510200702,-0.672783782,1.117564324
1400000US51510200703,0.369786923,-0.608950481
1400000US51510200801,-1.226271478,-1.814693831
1400000US51510200802,0.313115861,-0.416680447
1400000US51510200900,-1.1123796,0.327606965
1400000US51510201000,0.497730361,0.136735674
1400000US51510201100,-0.199359575,-1.061309798
1400000US51510201202,0.387977613,-0.123611069
1400000US51510201203,0.717474661,-0.083008626
1400000US51510201204,0.797381679,-0.162915644
1400000US51510201300,0.115562719,0.031169248
1400000US51510201400,0.380646302,-0.410616944
1400000US51510201500,-1.100244088,-0.431667581
1400000US51510201600,-0.183344694,0.549772096
1400000US51510201801,0.292365907,-0.455870483
1400000US51510201802,-2.223403376,-0.43305527
1400000US51510201900,-1.350724586,-0.958749296
1400000US51510202001,-3.099688735,-2.259004805
1400000US51510202002,-0.696716562,-1.555593439
1400000US51610500100,-1.326009242,0.464338864
1400000US51610500200,0.459592331,-0.008969496
1400000US51610500300,-0.40430974,-0.095314814
