GEO_ID,ACS_emp1,ACS_emp2
1400000US51013101803,-1.591147499,0.783864306
1400000US51013101900,-1.212682296,0.364497317
1400000US51013102001,-0.38546928,1.009748605
1400000US51013102002,-1.842929599,-0.027800034
1400000US51013102003,-0.504196895,-0.466693443
1400000US51013102100,0.110584188,-0.999670953
1400000US51013102200,-0.004825313,0.424595707
1400000US51013102301,-0.699231205,0.709983736
1400000US51013102302,-0.545643372,-0.466148752
1400000US51013102400,-0.977455798,0.333779751
1400000US51013102500,-0.586710066,0.556560811
1400000US51013102600,-1.198140549,0.309053784
1400000US51013102701,-0.779400704,0.503840732
1400000US51013102702,-0.69441144,0.868771116
1400000US51013102801,-0.421468848,0.595828524
1400000US51013102802,-0.695171007,-1.175558627
1400000US51013102901,-1.730028677,0.840941912
1400000US51013102902,-1.936089227,0.228966738
1400000US51013103000,-0.965010361,-0.087683549
1400000US51013103100,-0.343313204,-0.095853912
1400000US51013103200,-0.982820253,0.216438847
1400000US51013103300,-0.497198367,-0.473691971
1400000US51013103401,-2.23174393,1.17905002
1400000US51013103402,-0.602803431,0.204538101
1400000US51013103501,-1.174883747,-0.409533383
1400000US51013103502,0.010508486,-1.267711326
1400000US51013103503,-1.573255153,-0.052063764
1400000US51013103601,-0.906843373,-0.309457681
1400000US51013103602,-1.925905007,0.505095022
1400000US51013103700,-0.251242959,-0.26972773
1400000US51013103800,-0.93546463,0.291788582
1400000US51013980100,-2.808726464,0.93799683
1400000US51013980200,-2.808726464,0.93799683
1400000US51059415100,0.361821597,-0.146560135
1400000US51059415200,-0.851862077,-0.814358625
1400000US51059415300,0.255919203,-1.022300609
1400000US51059415401,-1.184770638,0.868308879
1400000US51059415402,-0.018030317,-1.198270737
1400000US51059415500,-0.018030317,-1.198270737
1400000US51059415600,0.106853805,-1.241351287
1400000US51059415700,0.57940311,-0.936766654
1400000US51059415800,-0.025111299,-0.659466535
1400000US51059415900,-0.584828631,-1.163195643
1400000US51059416000,0.247204148,-0.359156976
1400000US51059416100,-0.154732732,-1.30697904
1400000US51059416200,-0.764776503,-0.083408475
1400000US51059416300,0.470447446,0.521947954
1400000US51059420100,-0.282884999,-1.015219627
1400000US51059420201,-0.34058975,-0.303086298
1400000US51059420202,-0.796665906,0.766516651
1400000US51059420203,0.386002873,0.115571093
1400000US51059420300,-0.307775874,-0.172293029
1400000US51059420400,-1.44962532,1.051359989
1400000US51059420501,-0.072302014,-1.798427619
1400000US51059420502,-0.762515286,-0.781000058
1400000US51059420503,-1.56952477,0.189616571
1400000US51059420600,-1.02372204,0.175537061
1400000US51059420700,-0.321145785,-0.731548125
1400000US51059420800,0.088416768,-0.36397674
1400000US51059421001,0.255209604,0.082757216
1400000US51059421002,-0.28258767,0.538750919
1400000US51059421101,-1.374028223,-0.49670141
1400000US51059421102,-0.534914461,-0.231466945
1400000US51059421103,-0.895569772,-0.116222351
1400000US51059421200,0.478782717,-1.163360551
1400000US51059421300,-0.729866317,0.413404559
1400000US51059421400,0.663517868,1.596832904
1400000US51059421500,-0.492296148,-0.846710264
1400000US51059421600,-0.225972301,-0.090489457
1400000US51059421701,0.664772157,0.450328601
1400000US51059421702,-0.488185983,0.417134942
1400000US51059421800,-0.387103353,1.134088036
1400000US51059421900,1.424096203,1.531584935
1400000US51059422000,0.054595964,-0.943682729
1400000US51059422101,-0.972091343,0.451120654
1400000US51059422102,-0.342768514,-0.137300389
1400000US51059422201,-0.783048633,-0.269645277
1400000US51059422202,-0.672871165,0.806329055
1400000US51059422301,-0.547442352,0.721802028
1400000US51059422302,-0.844401312,-0.330997956
1400000US51059422401,-1.193865475,0.509287641
1400000US51059422402,-0.622709634,0.142640731
1400000US51059422403,-1.066092991,-0.804636643
1400000US51059430101,-0.349767042,-0.130301861
1400000US51059430102,-0.48475293,-0.89515527
1400000US51059430201,-0.223711084,-0.78808104
1400000US51059430202,0.119679026,-0.640649715
1400000US51059430203,0.108240516,0.229726305
1400000US51059430400,-0.443388906,-0.363894286
1400000US51059430500,0.703742541,-0.938400727
1400000US51059430600,0.942914297,1.358338261
1400000US51059430700,-0.252794577,-0.677193974
1400000US51059430801,0.160118575,-1.090107126
1400000US51059430802,-1.130796269,-0.085504785
1400000US51059430901,-0.797045689,-0.255648221
1400000US51059430902,-0.878931715,0.194353881
1400000US51059431001,-0.161896167,-0.236369163
1400000US51059431002,-0.626604924,0.964571745
1400000US51059431300,-0.67434033,-0.132942862
1400000US51059431400,0.174495414,-0.08193931
1400000US51059431500,-0.190814753,-1.189093446
1400000US51059431600,0.876609432,-1.479383693
1400000US51059431801,-0.405837719,0.457492037
1400000US51059431802,-0.024649062,-0.169107338
1400000US51059431900,-0.645256837,-0.243829928
1400000US51059432000,-0.377298917,0.388051448
1400000US51059432100,-0.140355892,-0.298811224
1400000US51059432201,-1.284846339,0.600268506
1400000US51059432202,-0.638258309,-0.250828456
1400000US51059432300,0.271467878,-0.628831422
1400000US51059432401,-0.699610988,-0.312181136
1400000US51059432402,0.140047465,-0.088393147
1400000US51059432500,-0.58973085,-0.79017735
1400000US51059432600,-0.590902685,-0.175478721
1400000US51059432701,-0.270686924,0.158734097
1400000US51059432702,-0.201246335,0.130195294
1400000US51059432800,-0.455289652,0.016122536
1400000US51059440100,-0.062200249,-0.990493661
1400000US51059440201,-1.373103749,0.484016984
1400000US51059440202,-1.392927497,-0.109686061
1400000US51059440300,-0.127828001,-1.252080198
1400000US51059440501,0.069137711,-0.999126262
1400000US51059440502,2.27732196,-2.430176574
1400000US51059440600,0.000159359,-0.480228261
1400000US51059440701,-0.362592262,-0.731003434
1400000US51059440702,-0.102012653,-1.114288401
1400000US51059440800,-0.524565334,-1.01895001
1400000US51059450100,-0.987095327,0.01620499
1400000US51059450200,-0.579084393,-0.023689869
1400000US51059450300,-0.523096169,-0.079678093
1400000US51059450400,-0.112824017,-0.817164534
1400000US51059450500,0.777673079,1.319070548
1400000US51059450601,-0.193075971,-0.491501863
1400000US51059450602,-0.476285237,0.03711812
1400000US51059450701,-0.690433696,-0.484965572
1400000US51059450702,-1.000547692,-0.011244431
1400000US51059450800,-0.037012045,-0.279449713
1400000US51059450900,-0.033281663,-0.037769378
1400000US51059451000,-0.044307902,-1.826421731
1400000US51059451100,0.506067231,-0.086296837
1400000US51059451200,-0.793150399,-1.077579235
1400000US51059451300,0.093781223,-0.246635837
1400000US51059451400,0.141599084,0.319073096
1400000US51059451501,-0.3035008,0.027940828
1400000US51059451502,0.133131391,-0.613200294
1400000US51059451601,-0.908642354,0.878493099
1400000US51059451602,0.020230469,-1.48194224
1400000US51059451800,0.507866211,-1.274247617
1400000US51059451900,-0.828225493,-0.51078092
1400000US51059452000,0.378624562,-0.899595251
1400000US51059452101,-0.146182585,-0.906511325
1400000US51059452102,0.203661362,-0.724632051
1400000US51059452200,-0.1405208,0.764800124
1400000US51059452301,0.534903363,1.398233119
1400000US51059452302,-1.236401334,0.592725287
1400000US51059452400,-0.429936541,-0.336444865
1400000US51059452501,-0.677988259,-0.906428871
1400000US51059452502,0.439812333,0.225368777
1400000US51059452600,-0.354586806,-0.289089242
1400000US51059452700,-0.568900173,0.252438415
1400000US51059452801,-0.471383018,-0.335900174
1400000US51059452802,0.938506802,-1.459477491
1400000US51059460100,0.086865149,-0.771442983
1400000US51059460200,0.205840125,-0.890417959
1400000US51059460300,0.247286602,-0.89096265
1400000US51059460400,0.126132863,-0.606201766
1400000US51059460501,0.539970489,-0.038396523
1400000US51059460502,-0.609719506,-0.320269045
1400000US51059460600,0.317354336,-1.492753604
1400000US51059460701,-0.114540544,-0.161019428
1400000US51059460702,-0.479388474,-0.777814366
1400000US51059460800,-0.397667356,-0.16420512
1400000US51059460900,0.207474198,-1.01475739
1400000US51059461000,-0.145093203,-0.989404279
1400000US51059461100,-0.272156089,-0.780537821
1400000US51059461201,-0.085374596,-0.803712168
1400000US51059461202,-0.038728572,0.376695393
1400000US51059461500,-0.890667554,-0.489240645
1400000US51059461601,-0.409023411,0.174365225
1400000US51059461602,-0.443174031,1.721881934
1400000US51059461700,-0.654351674,-0.602851166
1400000US51059461801,0.140592156,-0.129839624
1400000US51059461802,-0.143161801,0.440226836
1400000US51059461901,-0.102177561,-0.050677053
1400000US51059461902,-1.544171659,-0.16295083
1400000US51059470100,-0.225262702,-1.195547283
1400000US51059470300,0.309728663,-0.912502925
1400000US51059470400,0.195111215,-1.125099766
1400000US51059470500,0.106853805,-1.241351287
1400000US51059470600,-0.086381524,-1.252624889
1400000US51059470700,0.122484934,-1.379687775
1400000US51059470800,-0.701707298,-0.678200901
1400000US51059470900,0.329172629,-1.340964752
1400000US51059471000,-0.658709202,-0.271279349
1400000US51059471100,-0.712056425,0.109282163
1400000US51059471201,-0.770140959,-0.200749378
1400000US51059471202,-1.04044255,0.396766503
1400000US51059471301,-0.497907965,0.631365855
1400000US51059471303,-0.596811831,-0.251373147
1400000US51059471304,-0.594550614,-0.94896473
1400000US51059471401,-1.444095957,0.105089544
1400000US51059471402,0.006448288,0.617831036
1400000US51059480100,0.61439575,-0.971759294
1400000US51059480201,0.193559596,-1.532566009
1400000US51059480202,-2.136867775,0.266138142
1400000US51059480203,1.40125167,-0.40885627
1400000US51059480300,-0.000765115,-1.460946656
1400000US51059480401,0.315175573,-1.326967696
1400000US51059480402,0.3075499,-0.746717017
1400000US51059480501,-0.62262718,-0.389164944
1400000US51059480502,-0.24369974,-0.318172736
1400000US51059480503,-1.059721608,-0.238383019
1400000US51059480504,-0.997279546,-0.259923294
1400000US51059480505,-0.676056857,0.523202244
1400000US51059480801,-1.285853267,0.151355785
1400000US51059480802,-0.216250319,-0.304720371
1400000US51059480901,-0.713608044,-0.29818408
1400000US51059480902,-1.711129403,0.453926562
1400000US51059480903,-1.202415622,0.108819926
1400000US51059481000,-0.77667725,0.296608347
1400000US51059481101,-0.282670124,1.070556593
1400000US51059481102,-0.584613756,0.922580577
1400000US51059481103,-0.661432656,-0.064046964
1400000US51059481104,-1.031100351,-0.839629283
1400000US51059481105,-0.923019193,-0.129674717
1400000US51059481106,-0.94774516,-0.350359467
1400000US51059481201,-1.197595858,0.267607307
1400000US51059481202,-0.036549808,0.210909484
1400000US51059481400,-0.618814343,-0.679290283
1400000US51059481500,-0.000847569,-0.929140982
1400000US51059481600,0.050865581,-1.185363063
1400000US51059481701,0.190126543,-0.220275797
1400000US51059481702,-0.85265413,0.822504875
1400000US51059481900,-0.826046729,-0.676566829
1400000US51059482001,-0.089814577,0.059665323
1400000US51059482002,-0.223793537,-0.256275365
1400000US51059482100,-0.414932557,0.098470799
1400000US51059482201,-0.343148297,-1.159465261
1400000US51059482202,-0.160806785,-0.319262117
1400000US51059482203,-0.481022547,-0.653474935
1400000US51059482301,0.022624108,0.438048072
1400000US51059482302,1.68053316,3.565648004
1400000US51059482303,-0.749145375,-0.221744962
1400000US51059482400,-0.533197935,-0.887612051
1400000US51059482501,-1.239504572,-0.222207199
1400000US51059482502,-1.029086495,0.058196158
1400000US51059482503,-0.898837917,0.132456511
1400000US51059482504,-0.918116975,-0.502693011
1400000US51059482601,-1.131258506,-0.575863982
1400000US51059482602,-0.699066297,-0.353627613
1400000US51059490101,-0.11835338,0.129105912
1400000US51059490103,-0.271149161,-0.331625101
1400000US51059490501,0.526270762,1.529571079
1400000US51059490502,-0.083278287,-0.437692403
1400000US51059491000,-0.475113401,-0.577580509
1400000US51059491101,-0.733514246,-0.36008145
1400000US51059491102,-0.296040035,0.511301497
1400000US51059491103,-0.565169791,0.49411875
1400000US51059491201,-1.014082511,0.493111822
1400000US51059491202,-1.233215643,0.875852098
1400000US51059491301,-0.447911341,1.031288879
1400000US51059491302,-0.335142841,-0.717551069
1400000US51059491303,-0.432824903,0.934398869
1400000US51059491401,-0.846035385,-0.206658525
1400000US51059491402,-1.070532972,0.058740849
1400000US51059491403,-1.282585122,-0.097323077
1400000US51059491404,-0.749690066,-0.180298485
1400000US51059491405,0.584602658,0.244185598
1400000US51059491501,-0.880483334,-0.213112362
1400000US51059491502,-0.032109827,-0.652468007
1400000US51059491601,-0.940829085,0.174447679
1400000US51059491602,-0.446112361,-0.156661901
1400000US51059491701,-1.402731934,0.636350527
1400000US51059491702,-1.031265259,0.223982066
1400000US51059491703,-0.94744783,1.203611079
1400000US51059491704,-1.327844435,0.193346953
1400000US51059491705,-0.122463546,-1.134739294
1400000US51059491801,-1.496816035,-0.087601095
1400000US51059491802,-0.169356932,-0.719729832
1400000US51059491803,-0.624805943,-0.223379035
1400000US51059492000,0.63321257,-0.82696897
1400000US51059492100,0.009881341,-0.694459175
1400000US51059492201,-0.05675334,-1.404958432
1400000US51059492202,-0.580091321,-0.472602589
1400000US51059492203,0.206384816,-0.931864436
1400000US51059492300,-0.64269829,0.612549035
1400000US51059492400,-0.683137839,1.062006446
1400000US51059492500,-0.022387844,-0.866698921
1400000US51059980100,-2.808726464,0.93799683
1400000US51059980200,-2.808726464,0.93799683
1400000US51059980300,-2.808726464,0.93799683
1400000US51510200102,-0.405755266,-0.074313637
1400000US51510200103,-0.75031721,0.392953666
1400000US51510200104,-0.692694914,0.212626011
1400000US51510200105,-1.482356742,0.388761047
1400000US51510200106,1.193094811,-1.38685121
1400000US51510200107,-1.506075781,0.616989016
1400000US51510200201,-0.491751458,-0.888156742
1400000US51510200202,0.232827309,-1.367324791
1400000US51510200301,-0.677608476,0.115736001
1400000US51510200302,-0.547904589,0.231442831
1400000US51510200303,-0.514463568,-0.211016052
1400000US51510200403,-2.202660436,1.068162954
1400000US51510200404,-1.420376918,-0.123138426
1400000US51510200405,-1.091066319,0.57009563
1400000US51510200406,-0.926832029,0.160450623
1400000US51510200407,0.319450646,-1.126733838
1400000US51510200500,-1.086708792,0.238523813
1400000US51510200600,-0.337321604,-0.55176516
1400000US51510200701,-2.556779455,0.686049822
1400000US51510200702,-0.831955875,-0.752461255
1400000US51510200703,-0.012995677,1.046292863
1400000US51510200801,0.792379734,0.200015666
1400000US51510200802,-0.550083353,0.39722874
1400000US51510200900,-0.846497622,-0.697017722
1400000US51510201000,-0.985626162,0.955476907
1400000US51510201100,-0.691605532,0.129733057
1400000US51510201202,-1.291217723,0.034014882
1400000US51510201203,-0.894100607,0.823049566
1400000US51510201204,-0.681421312,0.40586134
1400000US51510201300,-0.372479152,0.546838828
1400000US51510201400,-0.659963491,0.875224954
1400000US51510201500,0.094573276,-1.883499337
1400000US51510201600,-0.978462726,-0.11513297
1400000US51510201801,-1.09634832,-0.079050948
1400000US51510201802,-0.272783234,-0.207285669
1400000US51510201900,-1.498615016,1.100349685
1400000US51510202001,-0.043928119,-0.804256859
1400000US51510202002,-0.102804706,0.522575099
1400000US51610500100,-0.266246943,-0.704643395
1400000US51610500200,0.002635452,0.907956376
1400000US51610500300,-0.059559248,-0.665920372
