GEO_ID,ACS_MA,ACS_AAPp,ACS_24pb,ACS_24plh,ACS_25ph,ACS_25pb,ASC_UEP,ACS_NWP,ACS_p1000,ACS_MGR,ACS_OO,ACS_RO,ACS_FOC,ACS_FRC,ACS_BPL,ACS_MBPL,ACS_FBPL,ACS_MI
1400000US24031703209,31.9,19.6,16.6,21.9,25,41.1,6.4,36,0,1374,0.538083538,0.461916462,0.022604423,0.023587224,23.2,22.4,23.8,52555
1400000US24031703210,39.2,19.9,14.4,21.6,20,39.6,3.4,26.8,0,1942,0.903985507,0.096014493,0.02173913,0.013586957,4.1,4,4.2,105313
1400000US24031703212,38.7,35.1,11.6,10.8,14.3,57.5,2.3,25.2,0.005955335,1445,0.72041473,0.27958527,0,0.030747229,4.1,2.9,5,106554
1400000US24031703213,29.6,49.5,13.9,14.5,18.9,24.3,10.7,19,0.010362694,1305,0.348532731,0.651467269,0.026185102,0.208126411,18.2,18.5,18,41639
1400000US24031703214,33,52.5,10,4.4,21.4,32.4,11.7,26,0,1342,0.192291923,0.807708077,0,0.201312013,13.8,10,17.6,47952
1400000US24031703215,38.9,30.5,0,33.8,11.8,56.2,6,24.3,0,1504,0.62260711,0.37739289,0.005469462,0.113035552,7.5,6.1,8.7,85083
1400000US24031703216,68.2,21.8,0,0,26.6,35.4,1.4,57.3,0,1365,0.901546392,0.098453608,0.014948454,0.008762887,8,6.5,9,51034
1400000US24031703218,81.8,1.8,NA,NA,24.9,44.1,1.6,84,0.014373717,2000,0.750385208,0.249614792,0,0,2.4,2.3,2.5,53083
1400000US24031703219,79,9,0,0,26.1,44.5,0.2,87.5,0.007515265,1134,0.931321085,0.068678915,0,0,3.6,2,4.4,52098
1400000US24031703220,41.8,33.7,23.9,6.8,22.3,40.3,5.3,32.6,0.013567438,939,0.645876289,0.354123711,0.043298969,0.041237113,13.6,11.9,14.8,51935
1400000US24031703221,38.8,26.1,17.2,9.8,13.7,59.7,2.3,21.3,0.008945687,2000,0.902017291,0.097982709,0.057060519,0.017291066,8.9,10.8,7.2,103068
1400000US24031703301,36.6,7.5,30.7,10.2,21.1,28.3,2.4,21.6,0,1710,0.825617284,0.174382716,0.074074074,0.00617284,6.4,6,6.7,78182
1400000US24031703302,32.8,9.7,36.9,4,38.4,17.4,9.1,24.9,0,2000,0.724199288,0.275800712,0.051601423,0.054270463,7.7,5.9,9.5,80300
1400000US24031703401,35.5,11.9,14.9,5.9,20,28.1,5.6,23.4,0.00621118,1510,0.780470914,0.219529086,0.02700831,0.018698061,8.4,7.9,8.9,73643
1400000US24031703402,35.8,13.3,24.5,20.5,25.5,28.2,3.4,26.9,0.023784902,1458,0.937924345,0.062075655,0.042677013,0.012609117,6.1,6.2,6.1,83403
1400000US24031703403,35.7,12.7,47.9,5.2,25.4,17.9,6.2,22.4,0,1894,0.838028169,0.161971831,0.00804829,0,18.1,22.1,13.5,68750
1400000US24031703404,33,15.3,13.2,0,35.6,9.2,7.4,19.4,0,1810,0.772228989,0.227771011,0.066991474,0.062119367,8.9,8.4,9.4,57098
1400000US24031703501,35.7,23.1,30.5,7,24.8,22.8,2,27.5,0.009174312,766,0.565352697,0.434647303,0.015041494,0.086099585,19,18.6,19.3,51429
1400000US24031703502,37.1,10,0,18.2,24.1,40.5,10.5,31.6,0.007001167,1228,0.699591837,0.300408163,0.007346939,0.038367347,18.7,12.2,24.5,65069
1400000US24031703601,38.5,10.2,9.4,9.1,17.9,49.8,4.2,25.9,0,1528,0.81920904,0.18079096,0.076836158,0.022033898,3.9,2.2,5.1,70795
1400000US24031703602,41.6,8.9,17.4,7.9,15.4,63.3,6.1,30.4,0,1583,0.91020794,0.08979206,0.040642722,0,3.3,0,6.2,109766
1400000US24031703701,35.4,4.3,33.2,10.5,28.4,20.8,6,22.7,0,1163,0.908592322,0.091407678,0.026508227,0.02285192,5.9,6.4,5.4,63228
1400000US24031703702,37.9,12.7,23.8,1.5,23.5,30.3,4.1,24.1,0,2000,0.865289256,0.134710744,0.019834711,0.008264463,0.5,0.2,0.8,80536
1400000US24031703800,32.4,30.9,25.4,11.9,10.7,48,3.4,21.9,0,1359,0.27,0.73,0.024166667,0.075,12.3,14.8,10.1,54271
1400000US24031703901,37.9,12.9,14.7,35.9,6.8,68,2,20.2,0,1724,0.888170055,0.111829945,0,0.00831793,3.8,2.8,4.7,107589
1400000US24031703902,33.8,21.4,23.8,20.8,19.5,31.9,7.3,22.1,0.010152284,1183,0.696660118,0.303339882,0.047151277,0.071119843,15.6,10,21.3,63698
1400000US24031704000,37.3,23.7,4,41.1,13.4,56.7,3.2,30.2,0,1239,0.617542473,0.382457527,0.051758198,0.016594232,6.5,5.5,7.3,71750
1400000US24031704100,44.6,3.8,20.5,20.5,6.7,76.4,3.4,34.2,0.180787191,2000,0.925308642,0.074691358,0.014814815,0,2.6,0.9,4,166014
1400000US24031704200,44.2,6.6,6.7,8.9,9.3,65.6,1,33.2,0.116525424,1018,0.615384615,0.384615385,0.049543677,0.005215124,8.2,7.3,9.1,88558
1400000US24031704300,38.9,6.4,0,19.8,10.9,72.6,1.5,21.6,0.064987815,2000,0.927656368,0.072343632,0.033157498,0.011303693,3.3,3.7,3,130989
1400000US24031704401,47.8,11.1,18.3,37.1,13.1,69.2,1.9,43.8,0.125,2000,0.84249767,0.15750233,0.062441752,0.004659832,7.6,11.8,3.4,135536
1400000US24031704403,52.2,4,0,100,10.2,80.8,0,29.1,0,1345,0.708411215,0.291588785,0,0,1.8,4.6,0,75242
1400000US24031704404,43.4,4.5,10.7,32.8,8.4,81.3,2.5,35.1,0.060132291,2000,0.775652985,0.224347015,0.00886194,0,0.7,1,0.5,143194
1400000US24031704501,42.8,3.7,0,0,8.1,72.7,3.5,37.8,0,2000,0.880452342,0.119547658,0.048465267,0.006462036,3.9,1.2,6.4,112037
1400000US24031704502,45.2,0.2,8.2,20.1,5.6,80.1,1.8,32.7,0.257393209,2000,0.987027027,0.012972973,0.027027027,0.012972973,2.7,2.3,3.1,175742
1400000US24031704503,38,0.2,8.8,37.5,3.1,81.3,1.6,25.3,0.241079199,2000,0.867169811,0.132830189,0.018113208,0.00754717,0,0,0,173274
1400000US24031704600,39.7,4.5,0,49.4,5.1,78.4,1.8,24.9,0.070993915,1871,0.747724975,0.252275025,0.03033367,0.009605662,1.9,2.9,0.9,135278
1400000US24031704700,44.1,1.4,8.4,22.7,3.9,87.6,0.3,32.3,0.474662162,1938,0.901065449,0.098934551,0.02891933,0.031202435,0.7,0.4,0.9,221641
1400000US24031704803,35.7,7.5,5.8,66.9,2.6,84.2,4.4,20.9,0,1376,0.30015715,0.69984285,0,0.054478785,2.4,1.9,2.7,69949
1400000US24031704804,34,7.4,0,100,0,84.3,5.6,22.8,0.300970874,1716,0.408190225,0.591809775,0,0.047556143,2.1,1.9,2.3,112431
1400000US24031704805,45.2,18.1,0,50,16.5,64.6,7.4,30.9,0.154471545,1656,0.121062992,0.878937008,0,0.015748031,24.1,22.3,25.4,60250
1400000US24031704806,31.5,2.2,0,50.9,6.8,79,4.3,13.2,0.08045977,1555,0.103942652,0.896057348,0,0.008363202,6,5.6,6.4,79861
1400000US24031705000,37.2,3.8,3.2,25.7,6.1,73.4,0.5,29.6,0.244541485,1973,0.647624434,0.352375566,0.009049774,0,5.7,5.8,5.5,131897
1400000US24031705100,45.9,4,4,29.2,4.9,81.1,2.2,41.4,0.393203883,2000,0.856548857,0.143451143,0.012474012,0.01975052,1.8,1.4,2.1,161111
1400000US24031705200,45.9,4.4,5.7,23.4,3.2,85.3,2.6,33.2,0.413085938,2000,0.901408451,0.098591549,0.018485915,0.002640845,2.5,1.8,3.2,190909
1400000US24031705300,49.2,0,15.4,24,1.4,93.6,1.9,39.2,0.898911353,2000,0.956845238,0.043154762,0.03125,0,2.6,1.7,3.4,250000
1400000US24031705400,44.4,1.1,14,12.3,2.5,89.7,2.7,29.1,0.660500544,2000,0.958289885,0.041710115,0.023983316,0,1.2,1.6,0.8,204911
1400000US24031705501,57.4,3.8,0,43.4,4.1,85.8,2,46.7,0.516393443,2000,0.31443299,0.68556701,0,0.008376289,12.9,15.5,11.4,99600
1400000US24031705502,46.7,1.7,3.3,29,1.6,89.5,3.6,32.1,0.572204969,2000,0.860387442,0.139612558,0.031396126,0.004008016,2.7,2.2,3.2,162188
1400000US24031705601,41.3,2.8,35.6,40.6,5.7,82.4,1.5,29.5,0.163716814,1855,0.881091618,0.118908382,0.036062378,0,1.6,1.4,1.7,177750
1400000US24031705602,42.9,2.8,3.7,90.7,6.6,78.3,2,29.5,0.023318386,1560,0.396797153,0.603202847,0.003202847,0.033451957,6.8,5.2,8.1,76995
1400000US24031705701,38.8,1.6,0,42.1,3.5,88.1,1.4,31.4,0.169779287,1779,0.7200489,0.2799511,0.018948655,0.009168704,4.3,4.4,4.3,131500
1400000US24031705702,46.6,0,15.7,18,2.6,85.1,1.9,41.6,0.455804749,2000,0.89334119,0.10665881,0.007071302,0,1.3,0.6,1.9,183792
1400000US24031705800,45.6,1.2,10.8,35.8,4.2,85,0.9,27.9,0.398627244,1940,0.84252669,0.15747331,0.036921708,0.008007117,1.5,1.3,1.6,179022
1400000US24031705901,46.5,1.6,18.4,30.7,2.3,91.8,2.6,38.3,0.394281415,2000,0.923558026,0.076441974,0.030576789,0,1.1,0,2,186513
1400000US24031705902,45.2,6.1,16.3,24,6.4,82.1,4.3,26.2,0.37189441,2000,0.85128883,0.14871117,0.047587574,0,0.5,0.5,0.4,180417
1400000US24031705903,43.6,0.2,8.5,53.1,2.6,85.8,1.7,31.8,0.431786217,2000,0.924577373,0.075422627,0.033159948,0,3.9,3.9,3.9,193173
1400000US24031706005,48.1,6.5,22.5,13.5,5,82.7,1.2,41.2,0.688658265,1131,0.893377483,0.106622517,0.031125828,0.006622517,3,4.5,1.7,195441
1400000US24031706007,48.3,2.2,12.3,27.1,6.6,79.9,2.3,32.4,0.480055021,2000,0.92611465,0.07388535,0.012314225,0.004670913,2.1,1.6,2.5,190801
1400000US24031706008,46.1,6.3,0,35.1,2.7,86.1,0.7,32.5,0.7681764,2000,0.96547756,0.03452244,0.016110472,0,0.3,0,0.5,250000
1400000US24031706009,46.2,6.3,8.8,30,5,83.2,1.3,37.5,0.644692737,2000,0.95314164,0.04685836,0.013312034,0.010649627,1.7,0.7,2.8,235833
1400000US24031706010,43,17.2,14.4,0,9.1,76.5,0,31.1,0.101351351,2000,0.810218978,0.189781022,0.063868613,0.052919708,5,3.3,6.4,129231
1400000US24031706011,45.2,2.5,16.3,23,4.9,80.5,2,31.5,0.207180695,2000,0.968643101,0.031356899,0.033067275,0,2.9,1.9,3.9,185066
1400000US24031706012,45.9,13.5,0,21.2,16.6,58.8,3.5,33.1,0.026385224,1303,0.59810626,0.40189374,0.007364545,0.018937401,8.7,6.4,10.3,62042
1400000US24031706013,44.7,8.9,26.2,10.4,2.6,81.5,1.3,39,0.340253749,2000,0.906903766,0.093096234,0.018828452,0,1.7,3.5,0,205045
1400000US24033800102,38.9,42.3,13.9,19.4,21.6,36.4,1.6,23.6,0.033925687,960,0.432867133,0.567132867,0,0,4.3,6.3,2.4,61085
1400000US24033800103,33.5,33.1,25.1,21.3,21.6,42.5,6.3,19.3,0,1073,0.209020902,0.790979098,0,0.082508251,6.3,7.1,5.5,56659
1400000US24033800105,34.9,50.7,11,4.5,30.5,29.6,3.2,24.7,0.004743083,1138,0.856465809,0.143534191,0.040622884,0.005416385,3.6,4.4,2.9,67574
1400000US24033800106,36.7,44.7,22.1,6,20.1,53,7.1,15.2,0,1875,0.863802559,0.136197441,0.049360146,0.031992687,2.3,1.9,2.7,92031
1400000US24033800108,31.1,55,15.8,13.5,23.6,37,2,22.3,0,1282,0.283505155,0.716494845,0.012518409,0.097938144,17.9,12.3,21.7,57400
1400000US24033800109,29,43.5,36,16.6,28.3,15.8,3.2,24.1,0,1043,0.492682927,0.507317073,0.036236934,0.036236934,5.1,0,9.3,64089
1400000US24033800203,39.5,14.7,27.3,16.4,26.1,40.6,1.4,26.2,0,1398,0.966476462,0.033523538,0.004992867,0,2.9,2.6,3.2,116359
1400000US24033800206,32.7,63.3,10.2,5,28.4,36.8,5.9,19.6,0.019512195,1150,0.549597855,0.450402145,0.039544236,0.063672922,4.6,2.3,6.8,77773
1400000US24033800208,31.9,45.4,0,0.8,18.7,49.8,5,25,0,1323,0.715875053,0.284124947,0.026529739,0.06974754,3.7,4.5,3,87108
1400000US24033800209,30,65.8,25.5,6.2,24.2,22.4,5.2,25.9,0,1170,0.134484886,0.865515114,0,0.120913017,9.5,10.1,8.8,48464
1400000US24033800210,28.4,59,25.1,2.6,25,25.5,8.2,15.2,0,1215,0.143389199,0.856610801,0,0.119180633,15.7,14.4,17.2,57643
1400000US24033800211,36.3,68.5,32.5,30.7,27,43.8,6.8,19.3,0,1267,0.202652911,0.797347089,0,0.085482682,7.9,4.2,11.6,54297
1400000US24033800212,41.8,52.8,5,40.3,21.7,41.3,4,41.1,0,1031,0.832713755,0.167286245,0.039033457,0.030669145,4.7,3.9,5.2,87206
1400000US24033800213,34,51.6,0,19.2,18.6,47.5,6.8,14.5,0,1427,0.735456216,0.264543784,0.038579302,0.036129822,8,11.7,4.8,71940
1400000US24033800214,29.6,62.2,42.7,17.3,32.3,32.5,2.7,11.2,0,1158,0.166984733,0.833015267,0,0.103053435,6.2,4,8.2,60833
1400000US24033800215,32.2,65.1,28.6,7.1,23,38.7,4.9,15.1,0,1156,0.467570184,0.532429816,0.040658277,0.116166505,2.6,4.2,1.5,68090
1400000US24033800401,42.7,18.7,12.4,26.9,21.9,40.4,1.8,22.6,0.011848341,2000,0.929515419,0.070484581,0.009911894,0,6.5,0.7,11.9,113295
1400000US24033800402,42.8,18.5,4.6,17,28.8,38.6,2.3,30,0,2000,0.920547945,0.079452055,0.032876712,0,0.2,0,0.3,92463
1400000US24033800403,40,36.2,23.1,21.1,18.5,50.1,1.4,27.5,0.008345979,1958,0.98358209,0.01641791,0.045522388,0,1.6,2.7,0.6,115565
1400000US24033800408,38.9,66.4,6.1,0,19.6,48.4,2.8,20.5,0.011875309,2000,0.981067961,0.018932039,0.069902913,0,3,3.1,2.8,119063
1400000US24033800409,39.6,53.6,7.8,33.4,22.9,47.3,3.2,25.7,0,1750,0.937287312,0.062712688,0.087992222,0.022362664,1.7,1.3,2,115083
1400000US24033800410,26,59.7,4.8,3.5,22.4,39.9,6.4,29.3,0.012666667,1771,0.925925926,0.074074074,0.031481481,0.014197531,2.2,2.7,1.7,120243
1400000US24033800411,39.6,64.3,9.2,12.6,13.7,47.5,9.7,17.9,0,1469,0.682857143,0.317142857,0.037142857,0.034285714,5.2,3.1,7.3,88182
1400000US24033800412,35.1,64.5,15.5,7.3,22.3,32.1,5.7,24.4,0,1086,0.510590015,0.489409985,0.027987897,0.06505295,7.1,8.3,6.1,54819
1400000US24033800413,34.8,74.6,26,0,23.6,43.9,8.9,17.7,0,1241,0.492862509,0.507137491,0,0.120961683,8.2,6.3,9.8,69135
1400000US24033800504,38.5,19.2,5.8,12.6,22.4,47,2.8,31,0,2000,0.878822851,0.121177149,0.034622043,0.007501443,5.3,4.3,6.2,106250
1400000US24033800505,38.7,17.3,5.7,19.6,19.8,38.5,3.3,31.1,0,2000,0.9345898,0.0654102,0.032150776,0.035476718,8.6,8.3,8.8,90096
1400000US24033800507,37.9,56.5,32.3,6.7,18.1,44,3.8,23.8,0.155482815,1527,0.560550459,0.439449541,0.011926606,0.037614679,2.3,1.7,2.9,96653
1400000US24033800509,44.1,93.2,11.1,12.7,15.4,53.1,5.3,30.3,0.012939615,2000,0.959872611,0.040127389,0.044904459,0.003821656,3.1,4,2.5,105774
1400000US24033800511,36.7,56.6,3.4,7.6,23.3,36.3,3.3,21.2,0.006057269,1264,0.912562814,0.087437186,0.086934673,0.030653266,2.5,5,0.3,85085
1400000US24033800513,38.8,38.4,13.4,4,21.6,44.5,4.2,29.2,0.008064516,1945,0.91642979,0.08357021,0.047754406,0.027856737,3.2,2.6,3.9,92074
1400000US24033800514,33.7,72.4,15.3,10.8,13,64.5,1.1,15,0.043859649,2000,0.963651733,0.036348267,0.018596788,0,2.9,5.6,0,164518
1400000US24033800515,37.8,56.1,6.8,0,25.6,35.7,3,27.4,0,1670,0.82029735,0.17970265,0.06981254,0.060116354,7.4,10.4,5.1,81937
1400000US24033800516,38.9,48.2,12.7,12.1,15.8,47.3,3.8,23.8,0,1752,0.647741935,0.352258065,0.037419355,0.038064516,6.2,6.8,5.5,81026
1400000US24033800517,41.4,89.8,0,10.1,13.2,61,2.7,21.6,0,2000,0.953556731,0.046443269,0.059376837,0,1.2,2.6,0,142135
1400000US24033800518,40.2,84.7,18.7,27.4,8.1,73.8,0.6,25.4,0.169738118,2000,0.974480151,0.025519849,0.062381853,0,1.2,0,2.3,157083
1400000US24033800519,36.9,54.1,0,7.7,19.5,48.6,2.5,22,0,993,0.822848879,0.177151121,0.025307303,0,2.3,0.5,4.2,132986
1400000US24033800520,33.9,79,0,69.4,4.6,63.8,2.4,10,0,1694,0.742761693,0.257238307,0.056792873,0,2.1,5,0,100167
1400000US24033800601,41.4,86.6,0,11.8,30.7,25.5,6.3,27.8,0.020123839,2000,0.984756098,0.015243902,0,0,5.1,3.4,7,98447
1400000US24033800604,28.3,92,42.3,0,31.9,30.3,5.9,24.8,0,2000,0.881801126,0.118198874,0.12945591,0.028142589,5.6,0,9.8,100809
1400000US24033800605,34.3,83,29,4.6,27.5,33.3,3.1,46.1,0.06124031,1480,0.898328691,0.101671309,0.059888579,0.020891365,3.8,4.9,2.9,102244
1400000US24033800606,37.6,84.9,12.1,18.4,21.4,44.4,7.9,8.3,0,1626,0.736144578,0.263855422,0.08875502,0.019678715,4,2.4,5.3,77485
1400000US24033800607,41.6,81.7,11.4,15.4,19.1,43.4,7.6,21.2,0.022298456,1616,0.891437309,0.108562691,0.049439348,0.041794088,1.7,0,3,133281
1400000US24033800608,36.8,92.8,0,41.3,21,44.8,0.8,16.7,0.019630485,1806,0.920297556,0.079702444,0.076514346,0.036131775,2,2.7,1.3,143750
1400000US24033800701,39.9,85.6,0,9.1,33.6,31.9,2.9,24.6,0.013571429,2000,0.945307225,0.054692775,0.03713707,0.009453072,0.4,0.8,0,118169
1400000US24033800704,32.2,77,11.9,9.3,16.7,45.1,4.1,18.1,0.018480493,1421,0.777955272,0.222044728,0.162939297,0.112886049,2.4,1.6,2.9,90271
1400000US24033800705,39.9,82.5,7.5,0,23,42.6,2,19.9,0.023696682,2000,0.987519501,0.012480499,0.049141966,0,1,0,2.1,133485
1400000US24033800706,41.1,86.8,3.7,19.1,25.2,37,4.1,15.7,0.012367491,2000,0.960950764,0.039049236,0.108658744,0,0.8,1.7,0,130147
1400000US24033800707,50,76.9,0,43.8,20.9,34.4,3.9,35.5,0.06501182,1333,0.760107817,0.239892183,0.013477089,0,8.8,11.4,6.6,80568
1400000US24033800800,46.2,30.1,18.4,4.7,34.6,32.5,4.9,30.4,0.03982684,1236,0.952184666,0.047815334,0.008244023,0,3.1,3.4,2.7,111314
1400000US24033800900,43.9,49,37.3,0,35.5,20.7,6.1,37.3,0.057906459,1446,0.738486842,0.261513158,0.024671053,0,4.3,3.3,5.4,49643
1400000US24033801003,39,65,20,7.9,37.7,25.9,4.9,24.6,0.028271405,1750,0.950844854,0.049155146,0.074500768,0,3.4,4.3,2.4,79519
1400000US24033801004,38.6,72.8,7.7,17.7,27.3,32.1,2.3,24.6,0.008285004,NA,0.945184025,0.054815975,0.041503524,0,1.4,0,2.7,106709
1400000US24033801005,39.5,81.3,21.1,7.7,29.5,26.8,5,21.9,0,2000,0.960990248,0.039009752,0.040510128,0,0.8,0,1.5,113750
1400000US24033801006,36.5,81.9,0,5,31.3,30.7,3.7,29.4,0,1714,0.961844197,0.038155803,0.094594595,0,2.9,3.8,2,112689
1400000US24033801104,25,19,12.8,3.5,12.5,42.8,4.6,26.6,0,1845,0,1,0,0.053367217,0,0,0,52382
1400000US24033801207,40.4,77,8.4,3.4,25.2,29.7,5.9,25.8,0.006734007,2000,0.879348631,0.120651369,0.040710585,0,2.4,1.2,3.4,119087
1400000US24033801208,40.2,79.7,8.4,8.9,33.1,22.9,1.9,32.6,0,1602,0.906882591,0.093117409,0.036437247,0,0,0,0,107663
1400000US24033801209,35.8,84.4,0,3.8,37.1,18,6.2,24.1,0,2000,0.932678822,0.067321178,0.057503506,0.02454418,6.3,3.6,8.2,93108
1400000US24033801210,38.6,83.2,0,15.2,22.5,18,2.3,25.3,0,1943,0.912153236,0.087846764,0.077939234,0.046235139,1.1,0,1.9,76484
1400000US24033801211,39.6,77,0,12.1,31.9,26.2,2.4,31.1,0.01381509,1810,0.893637227,0.106362773,0.073124406,0.044634378,4.3,1.6,6.7,93367
1400000US24033801212,42.7,80.5,0,9.5,31.3,28.6,11.8,29.5,0.023469388,1472,0.858143608,0.141856392,0.049912434,0.04028021,2.9,3,2.7,89250
1400000US24033801213,41.5,78.5,14.4,13.6,36.8,23.2,7.5,36.4,0,NA,0.973509934,0.026490066,0.089403974,0,5.9,6,5.8,77500
1400000US24033801214,44.5,69.1,0,9.6,35.7,17.5,4.7,34,0,518,0.778252902,0.221747098,0.01893708,0.007330483,5.1,1.4,8.2,70375
1400000US24033801215,33.8,79.3,26,0,31.1,39.9,3.4,23.4,0,NA,0.945026178,0.054973822,0.062827225,0,1.3,0.7,1.8,104643
1400000US24033801216,45.1,71.3,20.2,0,33.8,21.3,12.8,22.8,0.013582343,766,0.944667201,0.055332799,0.008019246,0.024859663,4.7,4.3,5,86797
1400000US24033801217,42.9,83.2,13.3,0,26.7,26.4,2.7,38.1,0.014925373,2000,0.901056676,0.098943324,0.060518732,0.02209414,2.6,1.1,3.9,97527
1400000US24033801302,44.9,47.2,8.2,6.9,28.1,28.4,4.1,32.3,0,1139,0.955301455,0.044698545,0.045738046,0,1.6,1.4,1.8,97714
1400000US24033801305,36.6,70.9,20.7,5.1,22.9,27.6,4.8,24.2,0.004464286,1889,0.871595331,0.128404669,0.066703724,0.025569761,0.8,0.3,1.3,92015
1400000US24033801307,48.6,78.3,5.9,15.3,18.2,48.6,4.9,25.8,0.058359621,2000,0.890449438,0.109550562,0,0.030196629,1.5,0.6,2.2,132625
1400000US24033801308,38.3,81.1,7.6,12.1,25.7,39.5,7.3,29.3,0,1843,0.932,0.068,0.0328,0.0344,2,2,2.1,108446
1400000US24033801309,44.9,57.1,0,7.4,14.3,49.5,3.6,28.9,0.017355372,2000,0.965682362,0.034317638,0.021548284,0,2.5,2.9,2.1,120030
1400000US24033801310,39.9,76.6,14.9,8.5,23.6,41,2.8,22.8,0.009365245,1954,0.945400885,0.054599115,0.043285785,0.018691589,0.5,1,0,126917
1400000US24033801311,37.5,76.5,12.9,5.3,28.6,26.7,7.4,24.4,0,1430,0.906726964,0.093273036,0.063877897,0.019219898,5.7,8.1,3.6,107287
1400000US24033801312,44.7,72.2,4.6,25,23,24.3,9.6,30.7,0,2000,0.860258481,0.139741519,0.047657512,0.098546042,14.5,11.1,18,95750
1400000US24033801313,40.6,90.4,0,0,21.4,41.6,3.4,17,0.010778443,954,0.825914936,0.174085064,0.027695351,0.040553907,0.4,0,0.7,106635
1400000US24033801404,40.6,67.7,7.6,0,20.8,31.1,9.7,30.4,0,1156,0.729699666,0.270300334,0.051724138,0.045050056,6,4.2,8,81790
1400000US24033801405,35.1,42.7,25.2,5.8,29,18,6.4,25.4,0,1162,0.590591227,0.409408773,0.010807374,0.051493961,6.1,4,7.7,62599
1400000US24033801406,37,81.9,15.1,0,30.2,35.3,11.7,26.4,0,1227,0.439642325,0.560357675,0.036512668,0.090163934,24.3,12.1,32.3,56285
1400000US24033801407,40.4,90.1,3,0,29.7,28.9,9.3,29.7,0,1340,0.807421325,0.192578675,0.062000939,0.059652419,5.1,0.6,9,81067
1400000US24033801408,39.9,87.5,9.4,0,41.2,18.2,3.7,26.8,0,1138,0.510545906,0.489454094,0.026674938,0.140198511,3.7,7.7,1.3,64103
1400000US24033801409,41.7,67.9,9.1,11.9,40.2,21.7,3.8,34.3,0,919,0.720111214,0.279888786,0,0,1.1,0.6,1.6,65919
1400000US24033801410,42,67.3,14.3,0,16.5,36.2,5.8,29.7,0.00338696,NA,1,0,0.077900085,0,1.7,0.9,2.7,106599
1400000US24033801411,40.6,53.9,46.6,0,24.8,30.4,4.2,28.4,0.016326531,2000,0.868024801,0.131975199,0.06554473,0,2.3,1.8,2.7,82056
1400000US24033801500,41.9,72.1,19.8,7.3,35.1,26,5.4,38.4,0,1203,0.852760736,0.147239264,0.084662577,0.007361963,4.1,2.7,5.4,73254
1400000US24033801600,34.7,93,16.7,3.4,49.9,7.1,10.9,29.6,0,1143,0.308139535,0.691860465,0,0.137596899,9.8,5.9,13.7,50917
1400000US24033801701,34.1,90.5,4.9,6.9,26.8,23.6,10.1,19.8,0,1277,0.608020699,0.391979301,0.056274256,0.086675291,9.9,10,9.8,72452
1400000US24033801702,29.7,90.7,7.9,0,35.8,15.5,10.3,28,0,1112,0.20869033,0.79130967,0.042227662,0.154222766,18.4,21.1,16.3,49403
1400000US24033801704,31,87.4,3.6,20.5,40.6,14.4,11.5,20,0,997,0.334583333,0.665416667,0.037916667,0.106666667,11.5,13.9,9.4,51340
1400000US24033801706,34.7,82,29.1,19.5,24.3,13.8,5,26.1,0,1152,0.557926829,0.442073171,0.111280488,0.035060976,10.2,10.1,10.2,62917
1400000US24033801707,33,90.8,25.7,2.3,37,15.9,13.8,25,0,1063,0.333648393,0.666351607,0.012287335,0.194706994,12.9,10.3,15,54013
1400000US24033801708,34.4,89,23.6,4.6,34.9,20.6,11.3,21.8,0.034798535,1125,0.430260047,0.569739953,0.02679275,0.154452325,4.2,4.3,4.1,57702
1400000US24033801801,28.9,91.4,28.9,15.6,34.8,15.2,8.1,23.4,0,1062,0.243517475,0.756482525,0,0.2367531,8.9,11.9,6.9,56047
1400000US24033801802,32.5,97.8,22.2,5.7,37.3,12.9,9,29.6,0,1160,0.606892523,0.393107477,0.08411215,0.110397196,4.8,3.3,6.1,53550
1400000US24033801804,45.7,85.2,30.1,15,24.6,25,6.5,32.8,0,2000,0.898734177,0.101265823,0.040506329,0,14.2,16.7,11.5,70000
1400000US24033801805,39.5,93.7,7.1,31.9,55.3,10.9,14.2,24,0,952,0.563758389,0.436241611,0.070949185,0.030680729,1.4,0.6,2.3,49583
1400000US24033801807,34.2,93.1,5.5,20.2,40.7,19.2,4.7,27.4,0,920,0.445885287,0.554114713,0.024438903,0.111221945,10.9,8.7,12.8,62104
1400000US24033801808,36.6,87.5,5.8,0,38.6,16.3,6.7,25.7,0,1022,0.36559843,0.63440157,0.030085023,0.234793983,7.3,5.5,9.1,54276
1400000US24033801901,42.6,78.2,15.2,3.3,36.6,26.6,7.5,29.9,0.012234385,1686,0.928272564,0.071727436,0.022713688,0.01315003,5.2,5.2,5.3,81927
1400000US24033801904,35.3,63.2,17.5,1.6,39.6,18.6,11.7,21.2,0.01305483,994,0.640468227,0.359531773,0.039297659,0.097826087,6.3,2.5,10.3,63598
1400000US24033801905,36.7,80.2,14.5,11.6,36.8,29.4,7.2,20,0.006807867,1908,0.767266396,0.232733604,0.030179919,0.019733024,3.3,5.8,1.1,90262
1400000US24033801906,36,73.6,27,0,42.1,11.4,8.1,30.3,0.00802139,1164,0.495364238,0.504635762,0.050331126,0.108609272,9.6,8.5,10.9,68359
1400000US24033801907,40,92.1,0,0,35,26.4,6.1,29.4,0,903,0.532654284,0.467345716,0.028759736,0.088076693,9.7,8.5,10.7,60625
1400000US24033801908,32.8,97,22.7,5.4,46,17.2,5.2,19.9,0,1122,0.158961368,0.841038632,0.05129829,0.167194427,2.2,2.6,1.8,56984
