,GEO.id,sss80,HC03_VC47,sssd49,vfvf22
604,1400000US24033807304,0,0.0,0,19.5
605,1400000US24033807305,0,0.0,0,44.5
606,1400000US24033807404,0,0.0,0,29.3
607,1400000US24033807405,0,0.0,0,20.0
608,1400000US24033807407,0,0.0,0,43.7
609,1400000US24033807408,0,0.0,0,30.4
610,1400000US24033807409,17,0.0,0,51.5
611,1400000US24033807410,0,0.0,0,58.1
612,1400000US51013100100,0,0.0,0,2.5
613,1400000US51013100200,0,0.0,0,3.4
614,1400000US51013100300,13,0.0,13,3.4
615,1400000US51013100400,6,0.0,0,0.0
616,1400000US51013100500,0,0.0,0,0.0
617,1400000US51013100600,0,0.0,0,9.9
618,1400000US51013100700,0,0.0,0,8.4
619,1400000US51013100800,12,0.0,0,25.0
620,1400000US51013100900,0,0.0,0,0.2
621,1400000US51013101000,0,0.0,0,6.1
622,1400000US51013101100,0,0.0,0,2.1
623,1400000US51013101200,0,0.0,0,7.4
624,1400000US51013101300,0,0.0,0,0.8
625,1400000US51013101401,0,0.0,0,11.2
626,1400000US51013101402,0,0.0,0,0.0
627,1400000US51013101403,0,0.0,0,2.7
628,1400000US51013101404,0,0.0,0,4.7
629,1400000US51013101500,11,0.0,11,6.7
630,1400000US51013101601,0,0.0,0,1.4
631,1400000US51013101602,0,0.0,0,4.3
632,1400000US51013101603,0,0.0,12,1.1
633,1400000US51013101701,0,0.0,0,12.0
634,1400000US51013101702,0,0.0,0,6.0
635,1400000US51013101703,0,0.0,0,4.4
636,1400000US51013101801,0,0.0,0,3.1
637,1400000US51013101802,0,0.0,0,10.2
638,1400000US51013101803,0,0.4,0,14.6
639,1400000US51013101900,0,0.0,0,3.3
640,1400000US51013102001,0,0.0,0,3.2
641,1400000US51013102002,5,0.0,5,3.8
642,1400000US51013102003,0,0.0,0,9.8
643,1400000US51013102100,0,0.0,0,4.5
644,1400000US51013102200,0,0.0,0,23.2
645,1400000US51013102301,0,0.0,0,3.5
646,1400000US51013102302,0,0.0,0,6.2
647,1400000US51013102400,0,0.0,0,16.0
648,1400000US51013102500,0,0.0,0,17.7
649,1400000US51013102600,0,0.0,0,4.8
650,1400000US51013102701,0,0.0,0,24.3
651,1400000US51013102702,0,0.0,0,17.4
652,1400000US51013102801,0,0.0,0,21.0
653,1400000US51013102802,0,0.0,0,3.9
654,1400000US51013102901,0,0.0,0,2.7
655,1400000US51013102902,31,0.0,0,5.8
656,1400000US51013103000,0,0.0,0,4.0
657,1400000US51013103100,0,0.0,0,39.5
658,1400000US51013103200,0,0.0,0,15.6
659,1400000US51013103300,0,0.0,0,42.8
660,1400000US51013103401,0,0.0,0,12.9
661,1400000US51013103402,0,0.0,0,16.0
662,1400000US51013103501,0,0.0,0,3.4
663,1400000US51013103502,0,0.0,0,11.5
664,1400000US51013103503,0,0.0,0,11.7
665,1400000US51013103601,0,0.0,0,3.6
666,1400000US51013103602,0,0.0,0,0.6
667,1400000US51013103700,0,0.0,0,2.9
668,1400000US51013103800,0,0.0,0,23.2
669,1400000US51013980100,0,-,0,-
670,1400000US51013980200,0,-,0,-
671,1400000US51059415100,0,0.0,0,11.9
672,1400000US51059415200,0,0.0,0,2.7
673,1400000US51059415300,0,0.0,0,16.1
674,1400000US51059415401,0,0.0,0,36.7
675,1400000US51059415402,0,0.0,0,19.6
676,1400000US51059415500,0,0.0,0,21.8
677,1400000US51059415600,0,0.0,0,1.1
678,1400000US51059415700,0,0.0,0,1.1
679,1400000US51059415800,0,0.0,0,2.6
680,1400000US51059415900,0,0.0,0,9.0
681,1400000US51059416000,0,0.0,0,18.6
682,1400000US51059416100,0,0.0,0,8.6
683,1400000US51059416200,14,0.0,0,30.0
684,1400000US51059416300,0,0.0,0,6.2
685,1400000US51059420100,0,0.0,0,15.5
686,1400000US51059420201,0,0.0,0,17.1
687,1400000US51059420202,0,0.0,0,22.6
688,1400000US51059420203,0,0.0,0,10.8
689,1400000US51059420300,0,0.0,0,8.6
690,1400000US51059420400,0,0.0,0,12.6
691,1400000US51059420501,0,0.0,0,24.6
692,1400000US51059420502,0,0.0,0,26.1
693,1400000US51059420503,0,0.0,0,24.0
694,1400000US51059420600,0,0.0,0,23.6
695,1400000US51059420700,0,0.0,0,10.4
696,1400000US51059420800,0,0.0,0,12.2
697,1400000US51059421001,0,0.0,0,15.0
698,1400000US51059421002,0,0.0,0,22.7
699,1400000US51059421101,0,0.0,0,17.4
700,1400000US51059421102,23,0.0,0,14.0
701,1400000US51059421103,0,0.0,0,8.2
702,1400000US51059421200,0,0.0,0,13.0
703,1400000US51059421300,0,0.0,0,16.8
704,1400000US51059421400,0,0.0,0,35.7
705,1400000US51059421500,0,0.0,0,28.0
706,1400000US51059421600,0,0.0,0,40.2
707,1400000US51059421701,0,0.0,0,32.2
708,1400000US51059421702,0,0.0,0,23.0
709,1400000US51059421800,0,0.0,0,36.3
710,1400000US51059421900,0,0.0,0,26.5
711,1400000US51059422000,0,0.0,0,21.9
712,1400000US51059422101,16,0.0,16,28.5
713,1400000US51059422102,0,0.0,0,55.2
714,1400000US51059422201,0,0.0,0,11.7
715,1400000US51059422202,0,0.0,0,28.2
716,1400000US51059422301,0,0.0,0,12.2
717,1400000US51059422302,0,0.0,0,19.5
718,1400000US51059422401,0,0.0,0,19.1
719,1400000US51059422402,0,0.0,0,19.5
720,1400000US51059422403,0,0.0,0,6.4
721,1400000US51059430101,0,0.0,0,3.0
722,1400000US51059430102,0,0.0,0,15.3
723,1400000US51059430201,0,0.0,0,7.1
724,1400000US51059430202,0,0.0,0,6.6
725,1400000US51059430203,0,0.0,0,3.7
726,1400000US51059430400,0,0.0,0,4.3
727,1400000US51059430500,0,0.0,0,3.7
728,1400000US51059430600,0,0.0,0,6.6
729,1400000US51059430700,0,0.0,0,3.9
730,1400000US51059430801,0,0.0,0,8.6
731,1400000US51059430802,0,0.0,0,7.5
732,1400000US51059430901,37,0.0,37,12.4
733,1400000US51059430902,0,0.0,0,3.4
734,1400000US51059431001,0,0.0,0,9.1
735,1400000US51059431002,0,0.0,0,19.2
736,1400000US51059431300,10,0.0,0,3.0
737,1400000US51059431400,0,0.0,0,7.5
738,1400000US51059431500,0,0.1,0,8.8
739,1400000US51059431600,0,0.0,0,5.4
740,1400000US51059431801,25,0.0,25,7.7
741,1400000US51059431802,0,0.0,0,2.9
742,1400000US51059431900,0,0.0,0,9.0
743,1400000US51059432000,0,0.0,0,7.5
744,1400000US51059432100,9,0.0,9,7.5
745,1400000US51059432201,0,0.0,0,2.9
746,1400000US51059432202,0,0.0,0,5.3
747,1400000US51059432300,0,0.0,0,8.1
748,1400000US51059432401,0,0.0,0,5.2
749,1400000US51059432402,0,0.0,0,6.7
750,1400000US51059432500,0,0.0,0,10.9
751,1400000US51059432600,9,0.0,9,11.8
752,1400000US51059432701,0,0.0,0,12.0
753,1400000US51059432702,0,0.0,0,19.3
754,1400000US51059432800,0,0.0,0,24.4
755,1400000US51059440100,36,0.0,22,5.8
756,1400000US51059440201,0,0.0,0,8.6
757,1400000US51059440202,0,0.0,0,7.7
758,1400000US51059440300,0,0.0,0,0.3
759,1400000US51059440501,17,0.0,17,0.0
760,1400000US51059440502,0,0.0,0,18.1
761,1400000US51059440600,0,0.0,0,5.8
762,1400000US51059440701,0,0.0,0,4.3
763,1400000US51059440702,0,0.0,0,0.9
764,1400000US51059440800,0,0.0,0,1.7
765,1400000US51059450100,0,0.0,0,11.7
766,1400000US51059450200,0,0.0,0,11.1
767,1400000US51059450300,0,0.0,0,8.5
768,1400000US51059450400,0,0.0,0,0.7
769,1400000US51059450500,0,0.0,0,5.7
770,1400000US51059450601,0,0.0,0,1.9
771,1400000US51059450602,0,0.0,0,5.0
772,1400000US51059450701,0,0.0,0,4.8
773,1400000US51059450702,29,0.0,0,11.6
774,1400000US51059450800,0,0.0,0,6.6
775,1400000US51059450900,0,0.0,0,0.3
776,1400000US51059451000,0,0.0,0,8.3
777,1400000US51059451100,0,0.0,0,0.0
778,1400000US51059451200,0,0.0,0,5.2
779,1400000US51059451300,0,0.0,0,3.9
780,1400000US51059451400,0,0.0,0,6.1
781,1400000US51059451501,0,0.0,0,12.2
782,1400000US51059451502,0,0.0,0,24.2
783,1400000US51059451601,0,0.0,0,6.4
784,1400000US51059451602,0,0.0,0,8.4
785,1400000US51059451800,0,0.0,0,2.5
786,1400000US51059451900,0,0.0,0,26.4
787,1400000US51059452000,0,0.0,0,12.1
788,1400000US51059452101,0,0.0,0,11.1
789,1400000US51059452102,0,0.0,0,14.9
790,1400000US51059452200,0,0.0,0,8.7
791,1400000US51059452301,0,0.0,0,7.1
792,1400000US51059452302,0,0.0,0,7.2
793,1400000US51059452400,34,0.0,0,15.9
794,1400000US51059452501,9,0.0,0,2.4
795,1400000US51059452502,0,0.0,0,50.1
796,1400000US51059452600,8,0.0,8,21.7
797,1400000US51059452700,5,0.0,0,27.2
798,1400000US51059452801,27,0.0,0,21.5
799,1400000US51059452802,0,0.0,0,16.0
800,1400000US51059460100,0,0.0,0,4.1
801,1400000US51059460200,0,0.0,0,0.9
802,1400000US51059460300,0,0.0,0,0.9
803,1400000US51059460400,50,0.0,0,3.1
804,1400000US51059460501,43,0.0,0,0.0
805,1400000US51059460502,0,0.0,0,6.8
806,1400000US51059460600,0,0.0,0,0.3
807,1400000US51059460701,0,0.0,0,6.7
808,1400000US51059460702,0,0.0,0,5.4
809,1400000US51059460800,0,0.0,0,3.1
810,1400000US51059460900,0,0.0,0,0.0
811,1400000US51059461000,0,0.0,0,4.4
812,1400000US51059461100,0,0.0,0,1.2
813,1400000US51059461201,13,0.0,0,1.1
814,1400000US51059461202,33,0.0,0,6.5
815,1400000US51059461500,0,0.0,0,5.1
816,1400000US51059461601,0,0.0,0,3.4
817,1400000US51059461602,18,0.0,0,4.4
818,1400000US51059461700,0,0.0,0,10.8
819,1400000US51059461801,0,0.0,0,11.6
820,1400000US51059461802,18,0.0,0,5.7
821,1400000US51059461901,0,0.0,0,25.9
822,1400000US51059461902,0,0.0,0,8.6
823,1400000US51059470100,0,0.0,0,1.0
824,1400000US51059470300,0,0.0,0,0.0
825,1400000US51059470400,0,0.0,0,1.0
826,1400000US51059470500,0,0.0,0,0.4
827,1400000US51059470600,0,0.0,0,0.0
828,1400000US51059470700,6,0.0,6,3.6
829,1400000US51059470800,82,0.0,0,0.0
830,1400000US51059470900,0,0.0,0,2.7
831,1400000US51059471000,0,0.0,0,0.5
832,1400000US51059471100,0,0.0,0,2.7
833,1400000US51059471201,0,0.0,0,14.1
834,1400000US51059471202,0,0.0,0,5.1
835,1400000US51059471301,0,0.0,0,4.0
836,1400000US51059471303,0,0.0,0,3.5
837,1400000US51059471304,0,0.0,0,1.0
838,1400000US51059471401,0,0.0,0,8.7
839,1400000US51059471402,0,0.0,0,9.4
840,1400000US51059480100,0,0.0,0,1.8
841,1400000US51059480201,0,0.0,0,1.1
842,1400000US51059480202,0,0.0,0,3.5
843,1400000US51059480203,0,0.0,0,14.8
844,1400000US51059480300,0,0.0,0,1.1
845,1400000US51059480401,0,0.0,0,3.7
846,1400000US51059480402,0,0.0,0,1.4
847,1400000US51059480501,0,0.0,0,0.0
848,1400000US51059480502,0,0.0,0,8.3
849,1400000US51059480503,0,0.0,0,4.9
850,1400000US51059480504,0,0.0,0,8.5
851,1400000US51059480505,0,0.0,0,7.6
852,1400000US51059480801,0,0.0,0,4.1
853,1400000US51059480802,0,0.0,0,1.8
854,1400000US51059480901,0,0.0,0,10.2
855,1400000US51059480902,0,0.0,0,11.7
856,1400000US51059480903,0,0.0,0,12.7
857,1400000US51059481000,0,0.0,0,7.3
858,1400000US51059481101,0,0.0,0,8.7
859,1400000US51059481102,0,0.0,0,18.5
860,1400000US51059481103,0,0.0,0,10.7
861,1400000US51059481104,33,0.0,0,5.9
862,1400000US51059481105,0,0.0,0,4.3
863,1400000US51059481106,0,0.0,0,8.0
864,1400000US51059481201,0,0.0,0,5.1
865,1400000US51059481202,0,0.0,0,19.7
866,1400000US51059481400,0,0.0,0,8.7
867,1400000US51059481500,0,0.0,0,2.8
868,1400000US51059481600,0,0.0,0,0.9
869,1400000US51059481701,0,0.0,0,5.4
870,1400000US51059481702,8,0.0,0,9.7
871,1400000US51059481900,0,0.0,0,18.8
872,1400000US51059482001,0,0.0,0,2.8
873,1400000US51059482002,0,0.0,0,8.0
874,1400000US51059482100,0,0.0,0,10.6
875,1400000US51059482201,0,0.0,0,16.5
876,1400000US51059482202,30,0.0,0,10.9
877,1400000US51059482203,0,0.0,0,3.7
878,1400000US51059482301,0,0.0,0,5.4
879,1400000US51059482302,0,0.0,0,36.6
880,1400000US51059482303,0,0.0,0,2.8
881,1400000US51059482400,0,0.0,0,0.0
882,1400000US51059482501,0,0.0,0,15.7
883,1400000US51059482502,0,0.0,0,3.1
884,1400000US51059482503,31,0.0,0,4.8
885,1400000US51059482504,0,0.0,0,2.1
886,1400000US51059482601,0,0.0,0,14.0
887,1400000US51059482602,0,0.0,0,8.8
888,1400000US51059490101,0,0.0,0,9.1
889,1400000US51059490103,0,0.0,0,2.6
890,1400000US51059490501,0,0.0,0,3.8
891,1400000US51059490502,0,0.2,0,5.3
892,1400000US51059491000,0,0.0,0,1.4
893,1400000US51059491101,0,0.0,0,3.6
894,1400000US51059491102,0,0.0,0,11.6
895,1400000US51059491103,23,0.0,23,4.8
896,1400000US51059491201,0,0.0,0,18.5
897,1400000US51059491202,0,0.0,0,12.5
898,1400000US51059491301,11,0.0,0,10.6
899,1400000US51059491302,0,0.0,0,3.8
900,1400000US51059491303,5,0.0,0,19.1
901,1400000US51059491401,0,0.0,0,8.8
902,1400000US51059491402,0,0.0,0,5.8
903,1400000US51059491403,0,0.0,0,3.4
904,1400000US51059491404,6,0.0,0,14.2
905,1400000US51059491405,0,0.0,0,7.9
906,1400000US51059491501,0,0.0,0,10.7
907,1400000US51059491502,0,0.0,0,4.1
908,1400000US51059491601,0,0.0,0,11.6
909,1400000US51059491602,0,0.0,0,7.3
910,1400000US51059491701,0,0.0,0,4.3
911,1400000US51059491702,51,0.0,51,17.5
912,1400000US51059491703,0,0.0,0,7.6
913,1400000US51059491704,72,0.0,35,12.1
914,1400000US51059491705,0,0.0,0,2.2
915,1400000US51059491801,0,0.0,0,10.1
916,1400000US51059491802,0,0.0,0,7.9
917,1400000US51059491803,0,0.0,0,3.6
918,1400000US51059492000,0,0.0,0,7.3
919,1400000US51059492100,0,0.0,0,1.6
920,1400000US51059492201,0,0.0,0,4.5
921,1400000US51059492202,0,0.0,0,7.4
922,1400000US51059492203,0,0.0,0,2.3
923,1400000US51059492300,0,0.0,0,7.5
924,1400000US51059492400,12,0.0,0,12.2
925,1400000US51059492500,0,0.0,0,2.9
926,1400000US51059980100,0,-,0,-
927,1400000US51059980200,0,-,0,-
928,1400000US51059980300,0,-,0,-
929,1400000US51510200102,0,0.0,0,17.5
930,1400000US51510200103,0,0.0,0,40.7
931,1400000US51510200104,0,0.0,0,36.5
932,1400000US51510200105,0,0.0,0,68.7
933,1400000US51510200106,0,0.0,0,21.8
934,1400000US51510200107,0,0.0,0,18.3
935,1400000US51510200201,0,0.0,0,18.8
936,1400000US51510200202,0,0.0,0,5.2
937,1400000US51510200301,0,0.0,0,27.0
938,1400000US51510200302,0,0.0,0,35.4
939,1400000US51510200303,0,0.0,0,23.2
940,1400000US51510200403,0,0.0,0,21.5
941,1400000US51510200404,128,0.0,0,7.5
942,1400000US51510200405,0,0.0,0,34.5
943,1400000US51510200406,0,0.0,0,40.5
944,1400000US51510200407,0,0.0,0,18.4
945,1400000US51510200500,0,0.0,0,45.1
946,1400000US51510200600,0,0.0,0,25.9
947,1400000US51510200701,0,0.0,0,4.1
948,1400000US51510200702,3,0.0,3,14.8
949,1400000US51510200703,0,0.0,0,39.0
950,1400000US51510200801,0,0.0,0,18.4
951,1400000US51510200802,0,0.0,0,13.1
952,1400000US51510200900,0,0.0,0,1.9
953,1400000US51510201000,0,0.0,0,8.2
954,1400000US51510201100,0,0.0,0,4.2
955,1400000US51510201202,20,0.0,0,17.6
956,1400000US51510201203,0,0.0,0,14.6
957,1400000US51510201204,0,0.0,0,30.3
958,1400000US51510201300,0,0.0,0,13.6
959,1400000US51510201400,1,0.0,0,9.8
960,1400000US51510201500,0,0.0,0,9.1
961,1400000US51510201600,0,0.0,0,36.6
962,1400000US51510201801,9,0.0,9,14.0
963,1400000US51510201802,0,0.0,0,24.0
964,1400000US51510201900,0,0.0,0,3.8
965,1400000US51510202001,0,0.0,0,1.0
966,1400000US51510202002,10,0.0,6,7.6
967,1400000US51610500100,0,0.0,0,2.7
968,1400000US51610500200,0,0.0,0,8.8
969,1400000US51610500300,0,0.0,0,0.6
