GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Unmarried-partner households:,Margin of Error; Unmarried-partner households:,Estimate; Unmarried-partner households: - Male householder and male partner,Margin of Error; Unmarried-partner households: - Male householder and male partner,Estimate; Unmarried-partner households: - Male householder and female partner,Margin of Error; Unmarried-partner households: - Male householder and female partner,Estimate; Unmarried-partner households: - Female householder and female partner,Margin of Error; Unmarried-partner households: - Female householder and female partner,Estimate; Unmarried-partner households: - Female householder and male partner,Margin of Error; Unmarried-partner households: - Female householder and male partner,Estimate; All other households,Margin of Error; All other households
1400000US11001010700,11001010700,"Census Tract 107, District of Columbia, District of Columbia",1152,107,56,50,0,12,42,47,0,12,14,17,1096,118
1400000US11001010800,11001010800,"Census Tract 108, District of Columbia, District of Columbia",913,84,22,18,0,17,7,10,0,17,15,15,891,83
1400000US11001010900,11001010900,"Census Tract 109, District of Columbia, District of Columbia",1129,105,171,85,0,12,75,53,0,12,96,68,958,106
1400000US11001011000,11001011000,"Census Tract 110, District of Columbia, District of Columbia",2292,210,65,52,21,32,18,29,0,12,26,33,2227,209
1400000US11001011100,11001011100,"Census Tract 111, District of Columbia, District of Columbia",1615,97,105,54,7,13,33,28,0,12,65,47,1510,97
1400000US24031700101,24031700101,"Census Tract 7001.01, Montgomery County, Maryland",1375,61,45,44,0,12,0,12,0,12,45,44,1330,77
1400000US24031700103,24031700103,"Census Tract 7001.03, Montgomery County, Maryland",1800,81,59,36,9,13,16,20,11,16,23,22,1741,86
1400000US24031700104,24031700104,"Census Tract 7001.04, Montgomery County, Maryland",1827,132,134,95,0,17,55,55,0,17,79,80,1693,148
1400000US24031700105,24031700105,"Census Tract 7001.05, Montgomery County, Maryland",2113,39,40,37,0,17,0,17,25,28,15,25,2073,52
1400000US24031700204,24031700204,"Census Tract 7002.04, Montgomery County, Maryland",791,25,36,54,0,12,0,12,0,12,36,54,755,65
1400000US24031700205,24031700205,"Census Tract 7002.05, Montgomery County, Maryland",2012,85,113,100,7,11,11,19,7,12,88,95,1899,105
1400000US24031700206,24031700206,"Census Tract 7002.06, Montgomery County, Maryland",1835,66,25,24,0,17,0,17,9,15,16,18,1810,72
1400000US24031700207,24031700207,"Census Tract 7002.07, Montgomery County, Maryland",1919,83,192,93,21,23,102,79,0,17,69,49,1727,121
1400000US24031700208,24031700208,"Census Tract 7002.08, Montgomery County, Maryland",653,66,19,24,0,12,4,8,15,23,0,12,634,71
1400000US24031700304,24031700304,"Census Tract 7003.04, Montgomery County, Maryland",2589,119,64,60,13,21,46,58,0,17,5,12,2525,136
1400000US24031700306,24031700306,"Census Tract 7003.06, Montgomery County, Maryland",2324,107,60,64,0,17,40,55,0,17,20,31,2264,116
1400000US24031700308,24031700308,"Census Tract 7003.08, Montgomery County, Maryland",2234,137,140,92,0,17,21,27,0,17,119,90,2094,166
1400000US24031700309,24031700309,"Census Tract 7003.09, Montgomery County, Maryland",2114,92,115,60,0,17,63,48,0,17,52,45,1999,100
1400000US24031700310,24031700310,"Census Tract 7003.10, Montgomery County, Maryland",2697,122,121,67,0,17,24,32,18,28,79,60,2576,121
1400000US24031700311,24031700311,"Census Tract 7003.11, Montgomery County, Maryland",2415,91,20,32,0,17,0,17,0,17,20,32,2395,96
1400000US24031700312,24031700312,"Census Tract 7003.12, Montgomery County, Maryland",1709,99,68,44,0,17,13,17,0,17,55,41,1641,114
1400000US24031700400,24031700400,"Census Tract 7004, Montgomery County, Maryland",822,59,20,19,9,13,2,3,9,14,0,12,802,61
1400000US24031700500,24031700500,"Census Tract 7005, Montgomery County, Maryland",2109,136,99,67,0,17,16,25,0,17,83,61,2010,152
1400000US24031700604,24031700604,"Census Tract 7006.04, Montgomery County, Maryland",2219,80,67,57,11,19,19,31,22,35,15,24,2152,96
1400000US24031700606,24031700606,"Census Tract 7006.06, Montgomery County, Maryland",1438,21,0,12,0,12,0,12,0,12,0,12,1438,21
1400000US24031700607,24031700607,"Census Tract 7006.07, Montgomery County, Maryland",2393,86,81,69,0,17,59,62,0,17,22,31,2312,119
1400000US24031700608,24031700608,"Census Tract 7006.08, Montgomery County, Maryland",1763,83,65,60,0,17,56,59,0,17,9,14,1698,88
1400000US24031700610,24031700610,"Census Tract 7006.10, Montgomery County, Maryland",656,35,6,8,0,12,0,12,0,12,6,8,650,37
1400000US24031700611,24031700611,"Census Tract 7006.11, Montgomery County, Maryland",1726,72,8,12,0,17,8,12,0,17,0,17,1718,74
1400000US24031700613,24031700613,"Census Tract 7006.13, Montgomery County, Maryland",2050,49,90,61,0,17,46,43,15,23,29,34,1960,75
1400000US24031700614,24031700614,"Census Tract 7006.14, Montgomery County, Maryland",2133,137,7,12,0,12,7,12,0,12,0,12,2126,137
1400000US24031700615,24031700615,"Census Tract 7006.15, Montgomery County, Maryland",950,47,10,16,0,12,2,4,0,12,8,15,940,45
1400000US24031700616,24031700616,"Census Tract 7006.16, Montgomery County, Maryland",1533,25,24,25,0,12,13,19,0,12,11,17,1509,33
1400000US24031700704,24031700704,"Census Tract 7007.04, Montgomery County, Maryland",975,53,84,62,0,12,65,58,0,12,19,19,891,74
1400000US24031700706,24031700706,"Census Tract 7007.06, Montgomery County, Maryland",1392,85,150,81,0,12,89,59,11,18,50,56,1242,116
1400000US24031700710,24031700710,"Census Tract 7007.10, Montgomery County, Maryland",2087,88,125,96,0,17,109,95,0,17,16,13,1962,112
1400000US24031700711,24031700711,"Census Tract 7007.11, Montgomery County, Maryland",2042,49,95,54,3,5,54,41,10,13,28,28,1947,75
1400000US24031700713,24031700713,"Census Tract 7007.13, Montgomery County, Maryland",1984,90,162,90,17,27,103,80,0,17,42,28,1822,115
1400000US24031700715,24031700715,"Census Tract 7007.15, Montgomery County, Maryland",1711,72,92,70,8,11,53,64,0,17,31,30,1619,93
1400000US24031700716,24031700716,"Census Tract 7007.16, Montgomery County, Maryland",2638,93,83,63,0,17,65,59,18,31,0,17,2555,109
1400000US24031700717,24031700717,"Census Tract 7007.17, Montgomery County, Maryland",1940,134,132,89,0,17,81,71,10,17,41,52,1808,145
1400000US24031700718,24031700718,"Census Tract 7007.18, Montgomery County, Maryland",2031,93,93,62,44,59,10,15,0,12,39,23,1938,114
1400000US24031700719,24031700719,"Census Tract 7007.19, Montgomery County, Maryland",2559,127,176,117,15,23,114,84,0,17,47,75,2383,168
1400000US24031700720,24031700720,"Census Tract 7007.20, Montgomery County, Maryland",1135,34,67,97,0,12,67,97,0,12,0,12,1068,99
1400000US24031700721,24031700721,"Census Tract 7007.21, Montgomery County, Maryland",1266,115,64,63,28,44,28,45,0,12,8,17,1202,124
1400000US24031700722,24031700722,"Census Tract 7007.22, Montgomery County, Maryland",1657,106,72,61,8,17,56,56,0,12,8,13,1585,117
1400000US24031700723,24031700723,"Census Tract 7007.23, Montgomery County, Maryland",1744,130,102,78,0,12,78,73,0,12,24,33,1642,149
1400000US24031700724,24031700724,"Census Tract 7007.24, Montgomery County, Maryland",1269,56,117,80,0,12,73,61,0,12,44,49,1152,78
1400000US24031700810,24031700810,"Census Tract 7008.10, Montgomery County, Maryland",1737,78,36,33,13,20,0,17,10,16,13,20,1701,82
1400000US24031700811,24031700811,"Census Tract 7008.11, Montgomery County, Maryland",1490,84,14,15,0,17,0,17,0,17,14,15,1476,84
1400000US24031700812,24031700812,"Census Tract 7008.12, Montgomery County, Maryland",1670,89,74,55,13,21,52,51,0,12,9,15,1596,97
1400000US24031700813,24031700813,"Census Tract 7008.13, Montgomery County, Maryland",2049,63,106,75,0,17,39,42,7,11,60,61,1943,95
1400000US24031700815,24031700815,"Census Tract 7008.15, Montgomery County, Maryland",2546,93,100,74,34,39,19,31,0,17,47,50,2446,109
1400000US24031700816,24031700816,"Census Tract 7008.16, Montgomery County, Maryland",2859,119,166,107,0,17,121,98,10,16,35,40,2693,150
1400000US24031700817,24031700817,"Census Tract 7008.17, Montgomery County, Maryland",2492,109,287,125,0,17,170,107,13,21,104,59,2205,157
1400000US24031700818,24031700818,"Census Tract 7008.18, Montgomery County, Maryland",2637,105,173,114,0,17,90,88,0,17,83,78,2464,152
1400000US24031700819,24031700819,"Census Tract 7008.19, Montgomery County, Maryland",2388,86,184,84,0,17,69,56,0,17,115,71,2204,121
1400000US24031700820,24031700820,"Census Tract 7008.20, Montgomery County, Maryland",990,75,103,80,0,12,0,12,0,12,103,80,887,99
1400000US24031700822,24031700822,"Census Tract 7008.22, Montgomery County, Maryland",646,63,68,72,0,12,20,33,0,12,48,69,578,89
1400000US24031700823,24031700823,"Census Tract 7008.23, Montgomery County, Maryland",1213,63,15,23,0,12,0,12,0,12,15,23,1198,69
1400000US24031700824,24031700824,"Census Tract 7008.24, Montgomery County, Maryland",1077,41,51,37,0,12,18,21,0,12,33,30,1026,57
1400000US24031700826,24031700826,"Census Tract 7008.26, Montgomery County, Maryland",2553,134,74,56,0,17,16,25,0,17,58,51,2479,140
1400000US24031700828,24031700828,"Census Tract 7008.28, Montgomery County, Maryland",880,50,69,48,0,12,53,51,0,12,16,20,811,68
1400000US24031700829,24031700829,"Census Tract 7008.29, Montgomery County, Maryland",1196,96,12,18,0,12,12,18,0,12,0,12,1184,99
1400000US24031700830,24031700830,"Census Tract 7008.30, Montgomery County, Maryland",1060,111,119,88,0,12,111,88,0,12,8,16,941,117
1400000US24031700832,24031700832,"Census Tract 7008.32, Montgomery County, Maryland",976,66,38,38,0,12,22,27,0,12,16,25,938,73
1400000US24031700833,24031700833,"Census Tract 7008.33, Montgomery County, Maryland",1319,52,12,22,0,12,0,12,0,12,12,22,1307,50
1400000US24031700834,24031700834,"Census Tract 7008.34, Montgomery County, Maryland",1736,65,102,68,0,12,79,67,0,12,23,26,1634,91
1400000US24031700835,24031700835,"Census Tract 7008.35, Montgomery County, Maryland",1284,70,22,23,0,12,0,12,0,12,22,23,1262,72
1400000US24031700901,24031700901,"Census Tract 7009.01, Montgomery County, Maryland",2165,121,69,52,0,12,34,40,0,12,35,34,2096,126
1400000US24031700902,24031700902,"Census Tract 7009.02, Montgomery County, Maryland",1224,90,18,14,0,12,7,11,0,12,11,16,1206,89
1400000US24031700903,24031700903,"Census Tract 7009.03, Montgomery County, Maryland",706,58,38,25,0,12,25,25,7,12,6,9,668,58
1400000US24031700904,24031700904,"Census Tract 7009.04, Montgomery County, Maryland",1362,116,66,59,0,12,47,52,0,12,19,29,1296,126
1400000US24031700905,24031700905,"Census Tract 7009.05, Montgomery County, Maryland",1706,89,31,28,0,12,24,26,0,12,7,10,1675,93
1400000US24031701001,24031701001,"Census Tract 7010.01, Montgomery County, Maryland",2114,52,86,53,0,17,32,30,8,14,46,38,2028,72
1400000US24031701002,24031701002,"Census Tract 7010.02, Montgomery County, Maryland",1308,48,46,39,0,12,41,37,0,12,5,9,1262,59
1400000US24031701004,24031701004,"Census Tract 7010.04, Montgomery County, Maryland",1986,73,115,76,0,17,53,58,9,15,53,49,1871,103
1400000US24031701005,24031701005,"Census Tract 7010.05, Montgomery County, Maryland",1328,88,20,21,0,12,9,12,0,12,11,18,1308,85
1400000US24031701006,24031701006,"Census Tract 7010.06, Montgomery County, Maryland",1950,57,83,62,0,17,44,50,0,17,39,44,1867,93
1400000US24031701007,24031701007,"Census Tract 7010.07, Montgomery County, Maryland",1416,72,50,38,0,12,9,16,0,12,41,33,1366,79
1400000US24031701101,24031701101,"Census Tract 7011.01, Montgomery County, Maryland",1495,80,78,52,0,12,35,42,11,16,32,27,1417,94
1400000US24031701102,24031701102,"Census Tract 7011.02, Montgomery County, Maryland",2154,89,124,69,0,17,61,47,28,32,35,41,2030,111
1400000US24031701201,24031701201,"Census Tract 7012.01, Montgomery County, Maryland",2175,112,129,90,17,28,77,69,0,17,35,46,2046,144
1400000US24031701202,24031701202,"Census Tract 7012.02, Montgomery County, Maryland",1034,47,27,19,1,4,17,17,9,8,0,12,1007,54
1400000US24031701205,24031701205,"Census Tract 7012.05, Montgomery County, Maryland",2331,89,40,38,0,17,14,23,0,17,26,31,2291,92
1400000US24031701206,24031701206,"Census Tract 7012.06, Montgomery County, Maryland",2181,68,55,39,0,17,0,17,30,32,25,30,2126,79
1400000US24031701210,24031701210,"Census Tract 7012.10, Montgomery County, Maryland",1376,24,0,12,0,12,0,12,0,12,0,12,1376,24
1400000US24031701211,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",2297,122,54,47,0,17,20,33,6,11,28,34,2243,126
1400000US24031701212,24031701212,"Census Tract 7012.12, Montgomery County, Maryland",870,46,70,47,0,12,34,29,4,6,32,35,800,62
1400000US24031701213,24031701213,"Census Tract 7012.13, Montgomery County, Maryland",3267,116,249,147,0,17,61,64,0,17,188,138,3018,180
1400000US24031701214,24031701214,"Census Tract 7012.14, Montgomery County, Maryland",1615,122,107,69,0,12,30,27,0,12,77,65,1508,136
1400000US24031701215,24031701215,"Census Tract 7012.15, Montgomery County, Maryland",2537,149,151,91,25,28,43,42,0,12,83,67,2386,159
1400000US24031701216,24031701216,"Census Tract 7012.16, Montgomery County, Maryland",2592,152,144,81,0,12,80,64,18,29,46,41,2448,167
1400000US24031701218,24031701218,"Census Tract 7012.18, Montgomery County, Maryland",1374,91,88,55,0,12,73,50,0,12,15,21,1286,110
1400000US24031701219,24031701219,"Census Tract 7012.19, Montgomery County, Maryland",1300,103,73,59,0,12,45,53,0,12,28,28,1227,114
1400000US24031701220,24031701220,"Census Tract 7012.20, Montgomery County, Maryland",1221,50,1,8,0,12,0,12,0,12,1,8,1220,50
1400000US24031701221,24031701221,"Census Tract 7012.21, Montgomery County, Maryland",1584,90,25,23,0,12,10,17,0,12,15,16,1559,92
1400000US24031701303,24031701303,"Census Tract 7013.03, Montgomery County, Maryland",1304,42,18,20,4,7,5,8,0,12,9,15,1286,46
1400000US24031701304,24031701304,"Census Tract 7013.04, Montgomery County, Maryland",1996,125,75,77,14,22,0,17,18,30,43,68,1921,141
1400000US24031701306,24031701306,"Census Tract 7013.06, Montgomery County, Maryland",1008,22,14,21,0,12,0,12,0,12,14,21,994,29
1400000US24031701307,24031701307,"Census Tract 7013.07, Montgomery County, Maryland",1185,49,33,34,0,12,25,31,0,12,8,13,1152,58
1400000US24031701308,24031701308,"Census Tract 7013.08, Montgomery County, Maryland",976,53,40,42,0,12,30,40,0,12,10,17,936,72
1400000US24031701312,24031701312,"Census Tract 7013.12, Montgomery County, Maryland",2078,24,44,42,0,17,16,26,18,27,10,16,2034,51
1400000US24031701313,24031701313,"Census Tract 7013.13, Montgomery County, Maryland",1247,27,10,15,0,12,0,12,8,13,2,8,1237,31
1400000US24031701314,24031701314,"Census Tract 7013.14, Montgomery County, Maryland",984,78,22,25,0,12,0,12,0,12,22,25,962,78
1400000US24031701315,24031701315,"Census Tract 7013.15, Montgomery County, Maryland",1731,22,45,45,0,12,0,12,6,10,39,44,1686,55
1400000US24031701316,24031701316,"Census Tract 7013.16, Montgomery County, Maryland",2190,90,85,76,0,17,0,17,0,17,85,76,2105,111
1400000US24031701317,24031701317,"Census Tract 7013.17, Montgomery County, Maryland",1420,47,19,21,0,12,0,12,6,10,13,18,1401,52
1400000US24031701407,24031701407,"Census Tract 7014.07, Montgomery County, Maryland",1844,52,25,23,7,9,0,17,0,17,18,21,1819,64
1400000US24031701408,24031701408,"Census Tract 7014.08, Montgomery County, Maryland",2049,53,53,44,11,17,16,25,0,17,26,31,1996,65
1400000US24031701409,24031701409,"Census Tract 7014.09, Montgomery County, Maryland",1360,29,52,36,14,21,8,12,0,12,30,27,1308,45
1400000US24031701410,24031701410,"Census Tract 7014.10, Montgomery County, Maryland",2505,88,58,49,0,17,4,16,11,18,43,41,2447,94
1400000US24031701414,24031701414,"Census Tract 7014.14, Montgomery County, Maryland",2403,135,89,109,0,17,68,101,0,17,21,32,2314,167
1400000US24031701415,24031701415,"Census Tract 7014.15, Montgomery County, Maryland",2455,95,0,17,0,17,0,17,0,17,0,17,2455,95
1400000US24031701417,24031701417,"Census Tract 7014.17, Montgomery County, Maryland",2586,93,115,84,0,17,102,84,0,17,13,16,2471,112
1400000US24031701418,24031701418,"Census Tract 7014.18, Montgomery County, Maryland",1147,25,7,11,7,11,0,12,0,12,0,12,1140,28
1400000US24031701420,24031701420,"Census Tract 7014.20, Montgomery County, Maryland",3118,164,28,34,0,17,0,17,0,17,28,34,3090,168
1400000US24031701421,24031701421,"Census Tract 7014.21, Montgomery County, Maryland",529,42,77,55,0,12,41,50,0,12,36,30,452,59
1400000US24031701422,24031701422,"Census Tract 7014.22, Montgomery County, Maryland",1208,77,83,56,0,12,24,29,8,13,51,48,1125,98
1400000US24031701423,24031701423,"Census Tract 7014.23, Montgomery County, Maryland",1464,101,59,46,0,12,41,44,18,30,0,12,1405,99
1400000US24031701503,24031701503,"Census Tract 7015.03, Montgomery County, Maryland",2112,113,44,45,0,17,44,45,0,17,0,17,2068,119
1400000US24031701505,24031701505,"Census Tract 7015.05, Montgomery County, Maryland",2557,121,163,94,0,17,106,65,36,58,21,25,2394,140
1400000US24031701506,24031701506,"Census Tract 7015.06, Montgomery County, Maryland",1781,48,160,85,8,12,138,81,14,17,0,17,1621,82
1400000US24031701507,24031701507,"Census Tract 7015.07, Montgomery County, Maryland",1761,65,65,56,0,12,51,53,0,12,14,17,1696,87
1400000US24031701508,24031701508,"Census Tract 7015.08, Montgomery County, Maryland",1523,78,43,42,0,12,22,25,0,12,21,34,1480,89
1400000US24031701509,24031701509,"Census Tract 7015.09, Montgomery County, Maryland",2245,111,183,74,0,17,137,75,14,24,32,51,2062,128
1400000US24031701601,24031701601,"Census Tract 7016.01, Montgomery County, Maryland",793,21,101,66,0,12,89,64,0,12,12,21,692,62
1400000US24031701602,24031701602,"Census Tract 7016.02, Montgomery County, Maryland",1695,45,258,119,0,17,184,107,0,17,74,65,1437,118
1400000US24031701701,24031701701,"Census Tract 7017.01, Montgomery County, Maryland",1476,88,59,40,20,24,6,9,11,18,22,27,1417,98
1400000US24031701702,24031701702,"Census Tract 7017.02, Montgomery County, Maryland",936,72,91,65,6,9,47,45,0,12,38,45,845,84
1400000US24031701703,24031701703,"Census Tract 7017.03, Montgomery County, Maryland",1241,90,85,37,7,10,25,25,18,20,35,23,1156,95
1400000US24031701704,24031701704,"Census Tract 7017.04, Montgomery County, Maryland",1003,78,38,22,9,15,6,9,10,13,13,11,965,81
1400000US24031701800,24031701800,"Census Tract 7018, Montgomery County, Maryland",1892,98,172,87,0,17,48,56,19,18,105,68,1720,140
1400000US24031701900,24031701900,"Census Tract 7019, Montgomery County, Maryland",1274,82,127,68,11,18,67,62,29,26,20,21,1147,94
1400000US24031702000,24031702000,"Census Tract 7020, Montgomery County, Maryland",1467,67,146,72,0,17,90,64,6,10,50,53,1321,96
1400000US24031702101,24031702101,"Census Tract 7021.01, Montgomery County, Maryland",1761,77,36,42,0,17,36,42,0,17,0,17,1725,87
1400000US24031702102,24031702102,"Census Tract 7021.02, Montgomery County, Maryland",989,72,50,35,0,12,0,12,21,21,29,29,939,81
1400000US24031702200,24031702200,"Census Tract 7022, Montgomery County, Maryland",1500,55,125,65,6,12,52,39,17,20,50,46,1375,68
1400000US24031702301,24031702301,"Census Tract 7023.01, Montgomery County, Maryland",1421,66,124,84,0,12,107,77,11,22,6,10,1297,86
1400000US24031702302,24031702302,"Census Tract 7023.02, Montgomery County, Maryland",1675,62,111,69,18,21,48,61,29,23,16,18,1564,94
1400000US24031702401,24031702401,"Census Tract 7024.01, Montgomery County, Maryland",981,40,30,23,15,17,5,8,10,12,0,12,951,45
1400000US24031702402,24031702402,"Census Tract 7024.02, Montgomery County, Maryland",1988,61,221,87,5,8,55,49,40,35,121,67,1767,113
1400000US24031702500,24031702500,"Census Tract 7025, Montgomery County, Maryland",3487,181,437,159,0,17,241,133,0,17,196,101,3050,218
1400000US24031702601,24031702601,"Census Tract 7026.01, Montgomery County, Maryland",2623,140,257,107,0,12,109,77,32,46,116,61,2366,170
1400000US24031702602,24031702602,"Census Tract 7026.02, Montgomery County, Maryland",2311,89,228,123,0,12,123,102,0,12,105,76,2083,143
1400000US24031702700,24031702700,"Census Tract 7027, Montgomery County, Maryland",2450,138,220,131,17,27,85,88,42,49,76,77,2230,187
1400000US24031702800,24031702800,"Census Tract 7028, Montgomery County, Maryland",2253,98,98,72,35,39,34,39,0,12,29,34,2155,116
1400000US24031702900,24031702900,"Census Tract 7029, Montgomery County, Maryland",2368,34,52,42,16,26,16,25,11,20,9,14,2316,58
1400000US24031703000,24031703000,"Census Tract 7030, Montgomery County, Maryland",654,39,41,27,10,15,19,17,0,12,12,13,613,44
1400000US24031703100,24031703100,"Census Tract 7031, Montgomery County, Maryland",1541,59,29,20,4,6,19,19,0,12,6,10,1512,62
1400000US24031703201,24031703201,"Census Tract 7032.01, Montgomery County, Maryland",2319,68,44,47,0,17,27,41,0,17,17,28,2275,84
1400000US24031703202,24031703202,"Census Tract 7032.02, Montgomery County, Maryland",2191,38,54,57,0,17,37,42,0,17,17,27,2137,72
1400000US24031703206,24031703206,"Census Tract 7032.06, Montgomery County, Maryland",1352,72,106,83,0,12,58,74,0,12,48,49,1246,81
1400000US24031703207,24031703207,"Census Tract 7032.07, Montgomery County, Maryland",1776,76,317,113,0,17,120,80,8,14,189,88,1459,139
1400000US24031703208,24031703208,"Census Tract 7032.08, Montgomery County, Maryland",1629,73,50,47,0,17,36,42,0,17,14,16,1579,77
1400000US24031703209,24031703209,"Census Tract 7032.09, Montgomery County, Maryland",2115,127,137,99,27,28,68,70,0,17,42,64,1978,130
1400000US24031703210,24031703210,"Census Tract 7032.10, Montgomery County, Maryland",1061,43,61,54,0,12,48,50,8,14,5,9,1000,65
1400000US24031703212,24031703212,"Census Tract 7032.12, Montgomery County, Maryland",2770,159,142,115,0,17,127,115,0,17,15,25,2628,189
1400000US24031703213,24031703213,"Census Tract 7032.13, Montgomery County, Maryland",2157,118,316,146,33,53,178,126,28,41,77,71,1841,194
1400000US24031703214,24031703214,"Census Tract 7032.14, Montgomery County, Maryland",2432,89,260,134,0,17,193,129,0,17,67,62,2172,143
1400000US24031703215,24031703215,"Census Tract 7032.15, Montgomery County, Maryland",1061,81,37,41,16,19,0,12,0,12,21,35,1024,72
1400000US24031703216,24031703216,"Census Tract 7032.16, Montgomery County, Maryland",1974,108,25,31,0,12,0,12,0,12,25,31,1949,115
1400000US24031703218,24031703218,"Census Tract 7032.18, Montgomery County, Maryland",1383,117,14,22,0,12,0,12,0,12,14,22,1369,122
1400000US24031703219,24031703219,"Census Tract 7032.19, Montgomery County, Maryland",2208,135,55,52,0,12,14,23,27,41,14,22,2153,137
1400000US24031703220,24031703220,"Census Tract 7032.20, Montgomery County, Maryland",2040,49,68,47,11,17,17,20,0,17,40,43,1972,63
1400000US24031703221,24031703221,"Census Tract 7032.21, Montgomery County, Maryland",1777,87,62,70,0,12,56,67,0,12,6,12,1715,112
1400000US24031703301,24031703301,"Census Tract 7033.01, Montgomery County, Maryland",1391,25,102,62,0,12,62,57,11,25,29,32,1289,62
1400000US24031703302,24031703302,"Census Tract 7033.02, Montgomery County, Maryland",1115,67,129,85,0,12,40,39,0,12,89,69,986,107
1400000US24031703401,24031703401,"Census Tract 7034.01, Montgomery County, Maryland",1416,84,126,83,7,12,13,20,8,15,98,76,1290,108
1400000US24031703402,24031703402,"Census Tract 7034.02, Montgomery County, Maryland",994,62,43,38,0,12,29,34,0,12,14,21,951,74
1400000US24031703403,24031703403,"Census Tract 7034.03, Montgomery County, Maryland",966,56,84,54,0,12,61,49,5,8,18,16,882,71
1400000US24031703404,24031703404,"Census Tract 7034.04, Montgomery County, Maryland",813,52,104,42,0,12,50,34,0,12,54,36,709,64
1400000US24031703501,24031703501,"Census Tract 7035.01, Montgomery County, Maryland",1990,85,79,67,9,14,59,63,0,17,11,19,1911,104
1400000US24031703502,24031703502,"Census Tract 7035.02, Montgomery County, Maryland",1171,56,62,38,0,12,18,24,10,15,34,28,1109,67
1400000US24031703601,24031703601,"Census Tract 7036.01, Montgomery County, Maryland",1724,75,73,45,4,7,32,27,0,12,37,36,1651,87
1400000US24031703602,24031703602,"Census Tract 7036.02, Montgomery County, Maryland",1025,43,26,23,0,12,16,20,0,12,10,11,999,47
1400000US24031703701,24031703701,"Census Tract 7037.01, Montgomery County, Maryland",1078,69,34,36,5,10,29,34,0,12,0,12,1044,73
1400000US24031703702,24031703702,"Census Tract 7037.02, Montgomery County, Maryland",1199,55,37,35,0,12,22,26,15,22,0,12,1162,63
1400000US24031703800,24031703800,"Census Tract 7038, Montgomery County, Maryland",1189,67,89,48,9,14,7,10,10,16,63,45,1100,85
1400000US24031703901,24031703901,"Census Tract 7039.01, Montgomery County, Maryland",1060,52,68,37,10,15,11,18,5,9,42,25,992,55
1400000US24031703902,24031703902,"Census Tract 7039.02, Montgomery County, Maryland",2634,109,146,87,11,19,16,25,30,36,89,70,2488,133
1400000US24031704000,24031704000,"Census Tract 7040, Montgomery County, Maryland",2685,104,106,76,14,22,20,33,37,49,35,42,2579,129
1400000US24031704100,24031704100,"Census Tract 7041, Montgomery County, Maryland",1618,58,47,29,0,12,33,24,0,12,14,16,1571,61
1400000US24031704200,24031704200,"Census Tract 7042, Montgomery County, Maryland",720,48,11,9,0,12,0,12,8,8,3,4,709,50
1400000US24031704300,24031704300,"Census Tract 7043, Montgomery County, Maryland",1372,48,53,38,0,12,8,13,7,11,38,33,1319,56
1400000US24031704401,24031704401,"Census Tract 7044.01, Montgomery County, Maryland",1046,61,58,42,0,12,51,40,7,12,0,12,988,71
1400000US24031704403,24031704403,"Census Tract 7044.03, Montgomery County, Maryland",1069,45,7,11,0,12,7,11,0,12,0,12,1062,47
1400000US24031704404,24031704404,"Census Tract 7044.04, Montgomery County, Maryland",2093,120,56,46,0,12,16,24,0,12,40,40,2037,124
1400000US24031704501,24031704501,"Census Tract 7045.01, Montgomery County, Maryland",1236,43,50,35,9,14,0,12,10,15,31,28,1186,53
1400000US24031704502,24031704502,"Census Tract 7045.02, Montgomery County, Maryland",862,66,5,8,0,12,5,8,0,12,0,12,857,66
1400000US24031704503,24031704503,"Census Tract 7045.03, Montgomery County, Maryland",1335,50,37,30,0,12,9,14,16,17,12,18,1298,56
1400000US24031704600,24031704600,"Census Tract 7046, Montgomery County, Maryland",1973,85,56,41,0,17,34,32,8,12,14,23,1917,82
1400000US24031704700,24031704700,"Census Tract 7047, Montgomery County, Maryland",1389,32,16,19,0,12,16,19,0,12,0,12,1373,39
1400000US24031704803,24031704803,"Census Tract 7048.03, Montgomery County, Maryland",2000,89,85,74,0,12,48,64,4,8,33,36,1915,116
1400000US24031704804,24031704804,"Census Tract 7048.04, Montgomery County, Maryland",969,67,133,52,0,12,27,24,0,12,106,51,836,87
1400000US24031704805,24031704805,"Census Tract 7048.05, Montgomery County, Maryland",1083,105,80,48,8,13,18,28,5,10,49,37,1003,104
1400000US24031704806,24031704806,"Census Tract 7048.06, Montgomery County, Maryland",1800,64,130,70,0,12,48,56,0,12,82,64,1670,101
1400000US24031705000,24031705000,"Census Tract 7050, Montgomery County, Maryland",1634,112,36,28,12,19,17,18,7,11,0,12,1598,116
1400000US24031705100,24031705100,"Census Tract 7051, Montgomery County, Maryland",1973,50,47,39,7,10,5,5,0,17,35,38,1926,60
1400000US24031705200,24031705200,"Census Tract 7052, Montgomery County, Maryland",1170,31,31,22,0,12,13,15,8,12,10,12,1139,40
1400000US24031705300,24031705300,"Census Tract 7053, Montgomery County, Maryland",668,30,11,9,3,5,0,12,4,5,4,5,657,30
