GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07
Id,Id2,Geography,Total:,Unmarried-partner households:,Unmarried-partner households: - Male householder and male partner,Unmarried-partner households: - Male householder and female partner,Unmarried-partner households: - Female householder and female partner,Unmarried-partner households: - Female householder and male partner,All other households
1400000US24033804900,24033804900,"Census Tract 8049, Prince George's County, Maryland",1481,94,36,26,0,32,1387
1400000US24033805000,24033805000,"Census Tract 8050, Prince George's County, Maryland",2232,110,0,64,0,46,2122
1400000US24033805101,24033805101,"Census Tract 8051.01, Prince George's County, Maryland",1251,86,0,28,14,44,1165
1400000US24033805201,24033805201,"Census Tract 8052.01, Prince George's County, Maryland",1302,117,0,70,0,47,1185
1400000US24033805202,24033805202,"Census Tract 8052.02, Prince George's County, Maryland",1223,70,0,17,23,30,1153
1400000US24033805500,24033805500,"Census Tract 8055, Prince George's County, Maryland",1527,112,0,63,5,44,1415
1400000US24033805601,24033805601,"Census Tract 8056.01, Prince George's County, Maryland",1574,199,0,140,0,59,1375
1400000US24033805602,24033805602,"Census Tract 8056.02, Prince George's County, Maryland",1337,116,15,87,0,14,1221
1400000US24033805700,24033805700,"Census Tract 8057, Prince George's County, Maryland",1673,76,9,54,0,13,1597
1400000US24033805801,24033805801,"Census Tract 8058.01, Prince George's County, Maryland",1068,16,11,0,5,0,1052
1400000US24033805802,24033805802,"Census Tract 8058.02, Prince George's County, Maryland",948,56,0,29,18,9,892
1400000US24033805901,24033805901,"Census Tract 8059.01, Prince George's County, Maryland",2460,159,0,79,9,71,2301
1400000US24033805904,24033805904,"Census Tract 8059.04, Prince George's County, Maryland",897,9,0,4,0,5,888
1400000US24033805905,24033805905,"Census Tract 8059.05, Prince George's County, Maryland",2629,215,15,131,0,69,2414
1400000US24033806000,24033806000,"Census Tract 8060, Prince George's County, Maryland",1488,94,0,25,0,69,1394
1400000US24033806100,24033806100,"Census Tract 8061, Prince George's County, Maryland",1524,81,13,17,24,27,1443
1400000US24033806200,24033806200,"Census Tract 8062, Prince George's County, Maryland",1600,54,14,26,0,14,1546
1400000US24033806300,24033806300,"Census Tract 8063, Prince George's County, Maryland",659,36,2,15,3,16,623
1400000US24033806400,24033806400,"Census Tract 8064, Prince George's County, Maryland",1197,31,9,9,9,4,1166
1400000US24033806501,24033806501,"Census Tract 8065.01, Prince George's County, Maryland",1472,117,0,33,3,81,1355
1400000US24033806601,24033806601,"Census Tract 8066.01, Prince George's County, Maryland",1269,36,0,18,7,11,1233
1400000US24033806602,24033806602,"Census Tract 8066.02, Prince George's County, Maryland",1390,116,0,102,0,14,1274
1400000US24033806703,24033806703,"Census Tract 8067.03, Prince George's County, Maryland",2355,145,8,57,9,71,2210
1400000US24033806706,24033806706,"Census Tract 8067.06, Prince George's County, Maryland",1506,60,0,41,13,6,1446
1400000US24033806708,24033806708,"Census Tract 8067.08, Prince George's County, Maryland",2146,103,0,61,0,42,2043
1400000US24033806710,24033806710,"Census Tract 8067.10, Prince George's County, Maryland",1979,79,0,46,0,33,1900
1400000US24033806711,24033806711,"Census Tract 8067.11, Prince George's County, Maryland",1656,98,0,89,0,9,1558
1400000US24033806712,24033806712,"Census Tract 8067.12, Prince George's County, Maryland",1323,112,0,35,0,77,1211
1400000US24033806800,24033806800,"Census Tract 8068, Prince George's County, Maryland",1333,37,6,19,3,9,1296
1400000US24033806900,24033806900,"Census Tract 8069, Prince George's County, Maryland",1360,94,0,57,14,23,1266
1400000US24033807000,24033807000,"Census Tract 8070, Prince George's County, Maryland",1856,121,13,43,5,60,1735
1400000US24033807102,24033807102,"Census Tract 8071.02, Prince George's County, Maryland",897,78,7,36,7,28,819
1400000US24033807200,24033807200,"Census Tract 8072, Prince George's County, Maryland",1011,55,9,15,7,24,956
1400000US24033807301,24033807301,"Census Tract 8073.01, Prince George's County, Maryland",1455,48,0,18,0,30,1407
1400000US24033807304,24033807304,"Census Tract 8073.04, Prince George's County, Maryland",556,11,0,5,0,6,545
1400000US24033807305,24033807305,"Census Tract 8073.05, Prince George's County, Maryland",1057,40,0,12,13,15,1017
1400000US24033807404,24033807404,"Census Tract 8074.04, Prince George's County, Maryland",1634,98,7,50,7,34,1536
1400000US24033807405,24033807405,"Census Tract 8074.05, Prince George's County, Maryland",1787,101,0,29,14,58,1686
1400000US24033807406,24033807406,"Census Tract 8074.06, Prince George's County, Maryland",2709,110,0,48,0,62,2599
1400000US24033807407,24033807407,"Census Tract 8074.07, Prince George's County, Maryland",1847,82,0,53,8,21,1765
1400000US24033807408,24033807408,"Census Tract 8074.08, Prince George's County, Maryland",2305,112,0,60,12,40,2193
1400000US51013100100,51013100100,"Census Tract 1001, Arlington County, Virginia",1674,38,0,21,0,17,1636
1400000US51013100200,51013100200,"Census Tract 1002, Arlington County, Virginia",2146,40,33,0,0,7,2106
1400000US51013100300,51013100300,"Census Tract 1003, Arlington County, Virginia",2100,58,8,33,0,17,2042
1400000US51013100400,51013100400,"Census Tract 1004, Arlington County, Virginia",1254,30,12,12,6,0,1224
1400000US51013100500,51013100500,"Census Tract 1005, Arlington County, Virginia",1508,76,17,13,5,41,1432
1400000US51013100600,51013100600,"Census Tract 1006, Arlington County, Virginia",1172,54,14,16,4,20,1118
1400000US51013100700,51013100700,"Census Tract 1007, Arlington County, Virginia",2282,176,45,71,0,60,2106
1400000US51013100800,51013100800,"Census Tract 1008, Arlington County, Virginia",484,0,0,0,0,0,484
1400000US51013100900,51013100900,"Census Tract 1009, Arlington County, Virginia",1701,84,22,43,9,10,1617
1400000US51013101000,51013101000,"Census Tract 1010, Arlington County, Virginia",1227,82,13,46,14,9,1145
1400000US51013101100,51013101100,"Census Tract 1011, Arlington County, Virginia",1838,123,31,25,12,55,1715
1400000US51013101200,51013101200,"Census Tract 1012, Arlington County, Virginia",1437,50,6,36,0,8,1387
1400000US51013101300,51013101300,"Census Tract 1013, Arlington County, Virginia",2368,164,39,66,7,52,2204
1400000US51013101400,51013101400,"Census Tract 1014, Arlington County, Virginia",5073,316,63,124,27,102,4757
1400000US51013101500,51013101500,"Census Tract 1015, Arlington County, Virginia",3041,158,24,59,18,57,2883
1400000US51013101600,51013101600,"Census Tract 1016, Arlington County, Virginia",3448,160,13,69,0,78,3288
1400000US51013101700,51013101700,"Census Tract 1017, Arlington County, Virginia",5522,306,33,120,24,129,5216
1400000US51013101800,51013101800,"Census Tract 1018, Arlington County, Virginia",5182,335,47,194,10,84,4847
1400000US51013101900,51013101900,"Census Tract 1019, Arlington County, Virginia",976,38,16,5,0,17,938
1400000US51013102000,51013102000,"Census Tract 1020, Arlington County, Virginia",3916,209,41,70,8,90,3707
1400000US51013102100,51013102100,"Census Tract 1021, Arlington County, Virginia",860,27,0,23,4,0,833
1400000US51013102200,51013102200,"Census Tract 1022, Arlington County, Virginia",2466,134,0,66,26,42,2332
1400000US51013102300,51013102300,"Census Tract 1023, Arlington County, Virginia",2026,142,30,60,25,27,1884
1400000US51013102400,51013102400,"Census Tract 1024, Arlington County, Virginia",1536,109,22,59,3,25,1427
1400000US51013102500,51013102500,"Census Tract 1025, Arlington County, Virginia",2011,166,53,41,28,44,1845
1400000US51013102600,51013102600,"Census Tract 1026, Arlington County, Virginia",1129,71,23,6,12,30,1058
1400000US51013102700,51013102700,"Census Tract 1027, Arlington County, Virginia",2199,171,9,93,15,54,2028
1400000US51013102800,51013102800,"Census Tract 1028, Arlington County, Virginia",3484,160,44,60,37,19,3324
1400000US51013102900,51013102900,"Census Tract 1029, Arlington County, Virginia",3782,265,44,86,33,102,3517
1400000US51013103000,51013103000,"Census Tract 1030, Arlington County, Virginia",1702,89,7,34,7,41,1613
1400000US51013103100,51013103100,"Census Tract 1031, Arlington County, Virginia",1566,96,12,34,0,50,1470
1400000US51013103200,51013103200,"Census Tract 1032, Arlington County, Virginia",3637,221,31,105,10,75,3416
1400000US51013103300,51013103300,"Census Tract 1033, Arlington County, Virginia",488,6,0,6,0,0,482
1400000US51013103401,51013103401,"Census Tract 1034.01, Arlington County, Virginia",177,7,0,7,0,0,170
1400000US51013103402,51013103402,"Census Tract 1034.02, Arlington County, Virginia",2006,70,16,33,0,21,1936
1400000US51013103500,51013103500,"Census Tract 1035, Arlington County, Virginia",4866,277,44,114,7,112,4589
1400000US51013103600,51013103600,"Census Tract 1036, Arlington County, Virginia",1781,121,47,44,7,23,1660
1400000US51013103700,51013103700,"Census Tract 1037, Arlington County, Virginia",1002,29,5,18,0,6,973
1400000US51013103800,51013103800,"Census Tract 1038, Arlington County, Virginia",1407,65,16,25,0,24,1342
1400000US51059415100,51059415100,"Census Tract 4151, Fairfax County, Virginia",1264,47,6,31,0,10,1217
1400000US51059415200,51059415200,"Census Tract 4152, Fairfax County, Virginia",1855,104,0,34,17,53,1751
1400000US51059415300,51059415300,"Census Tract 4153, Fairfax County, Virginia",1427,87,16,19,7,45,1340
1400000US51059415400,51059415400,"Census Tract 4154, Fairfax County, Virginia",3100,223,0,135,12,76,2877
1400000US51059415500,51059415500,"Census Tract 4155, Fairfax County, Virginia",2203,46,13,6,18,9,2157
1400000US51059415600,51059415600,"Census Tract 4156, Fairfax County, Virginia",1113,34,16,18,0,0,1079
1400000US51059415700,51059415700,"Census Tract 4157, Fairfax County, Virginia",1275,5,0,0,0,5,1270
1400000US51059415800,51059415800,"Census Tract 4158, Fairfax County, Virginia",1660,30,0,0,6,24,1630
1400000US51059415900,51059415900,"Census Tract 4159, Fairfax County, Virginia",1144,6,0,0,0,6,1138
1400000US51059416000,51059416000,"Census Tract 4160, Fairfax County, Virginia",1592,66,0,38,10,18,1526
1400000US51059416100,51059416100,"Census Tract 4161, Fairfax County, Virginia",1371,37,4,18,0,15,1334
1400000US51059416200,51059416200,"Census Tract 4162, Fairfax County, Virginia",1063,31,7,0,16,8,1032
1400000US51059416300,51059416300,"Census Tract 4163, Fairfax County, Virginia",723,39,0,13,4,22,684
1400000US51059420100,51059420100,"Census Tract 4201, Fairfax County, Virginia",1068,17,0,6,0,11,1051
1400000US51059420200,51059420200,"Census Tract 4202, Fairfax County, Virginia",2854,133,33,24,9,67,2721
1400000US51059420300,51059420300,"Census Tract 4203, Fairfax County, Virginia",1891,99,7,59,19,14,1792
1400000US51059420400,51059420400,"Census Tract 4204, Fairfax County, Virginia",1475,90,15,29,15,31,1385
1400000US51059420500,51059420500,"Census Tract 4205, Fairfax County, Virginia",3161,71,0,57,0,14,3090
1400000US51059420600,51059420600,"Census Tract 4206, Fairfax County, Virginia",1657,98,6,52,4,36,1559
1400000US51059420700,51059420700,"Census Tract 4207, Fairfax County, Virginia",1316,54,6,48,0,0,1262
1400000US51059420800,51059420800,"Census Tract 4208, Fairfax County, Virginia",1150,27,7,6,7,7,1123
1400000US51059421000,51059421000,"Census Tract 4210, Fairfax County, Virginia",2515,125,12,57,8,48,2390
1400000US51059421100,51059421100,"Census Tract 4211, Fairfax County, Virginia",4854,254,49,107,30,68,4600
1400000US51059421200,51059421200,"Census Tract 4212, Fairfax County, Virginia",707,26,0,11,7,8,681
1400000US51059421300,51059421300,"Census Tract 4213, Fairfax County, Virginia",1456,39,7,0,0,32,1417
1400000US51059421400,51059421400,"Census Tract 4214, Fairfax County, Virginia",2367,72,6,26,0,40,2295
1400000US51059421500,51059421500,"Census Tract 4215, Fairfax County, Virginia",1987,114,15,72,0,27,1873
1400000US51059421600,51059421600,"Census Tract 4216, Fairfax County, Virginia",1881,102,11,42,6,43,1779
1400000US51059421700,51059421700,"Census Tract 4217, Fairfax County, Virginia",2589,106,9,76,0,21,2483
1400000US51059421800,51059421800,"Census Tract 4218, Fairfax County, Virginia",2012,100,12,26,12,50,1912
1400000US51059421900,51059421900,"Census Tract 4219, Fairfax County, Virginia",811,0,0,0,0,0,811
1400000US51059422000,51059422000,"Census Tract 4220, Fairfax County, Virginia",1102,18,6,6,0,6,1084
1400000US51059422100,51059422100,"Census Tract 4221, Fairfax County, Virginia",3656,245,0,169,10,66,3411
1400000US51059422200,51059422200,"Census Tract 4222, Fairfax County, Virginia",6,0,0,0,0,0,6
1400000US51059422300,51059422300,"Census Tract 4223, Fairfax County, Virginia",3355,221,0,96,24,101,3134
1400000US51059422400,51059422400,"Census Tract 4224, Fairfax County, Virginia",4026,227,27,74,9,117,3799
1400000US51059430100,51059430100,"Census Tract 4301, Fairfax County, Virginia",2528,45,0,36,0,9,2483
1400000US51059430200,51059430200,"Census Tract 4302, Fairfax County, Virginia",3843,82,18,18,24,22,3761
1400000US51059430400,51059430400,"Census Tract 4304, Fairfax County, Virginia",2256,34,0,24,0,10,2222
1400000US51059430500,51059430500,"Census Tract 4305, Fairfax County, Virginia",569,12,0,6,0,6,557
1400000US51059430600,51059430600,"Census Tract 4306, Fairfax County, Virginia",1773,45,0,15,12,18,1728
1400000US51059430700,51059430700,"Census Tract 4307, Fairfax County, Virginia",941,44,0,32,0,12,897
1400000US51059430800,51059430800,"Census Tract 4308, Fairfax County, Virginia",3296,105,0,48,9,48,3191
1400000US51059430900,51059430900,"Census Tract 4309, Fairfax County, Virginia",2319,123,13,94,8,8,2196
1400000US51059431000,51059431000,"Census Tract 4310, Fairfax County, Virginia",2315,45,26,9,0,10,2270
1400000US51059431300,51059431300,"Census Tract 4313, Fairfax County, Virginia",1410,31,0,22,0,9,1379
1400000US51059431400,51059431400,"Census Tract 4314, Fairfax County, Virginia",1451,54,0,43,6,5,1397
1400000US51059431500,51059431500,"Census Tract 4315, Fairfax County, Virginia",1852,27,6,0,0,21,1825
1400000US51059431600,51059431600,"Census Tract 4316, Fairfax County, Virginia",2032,30,3,22,0,5,2002
1400000US51059431800,51059431800,"Census Tract 4318, Fairfax County, Virginia",2403,32,0,24,0,8,2371
1400000US51059431900,51059431900,"Census Tract 4319, Fairfax County, Virginia",1099,7,0,0,0,7,1092
1400000US51059432000,51059432000,"Census Tract 4320, Fairfax County, Virginia",1102,19,0,12,4,3,1083
1400000US51059432100,51059432100,"Census Tract 4321, Fairfax County, Virginia",1426,25,0,16,0,9,1401
1400000US51059432200,51059432200,"Census Tract 4322, Fairfax County, Virginia",2553,113,9,44,11,49,2440
1400000US51059432300,51059432300,"Census Tract 4323, Fairfax County, Virginia",1634,18,0,6,0,12,1616
1400000US51059432400,51059432400,"Census Tract 4324, Fairfax County, Virginia",2828,18,10,8,0,0,2810
1400000US51059432500,51059432500,"Census Tract 4325, Fairfax County, Virginia",1881,42,0,20,6,16,1839
1400000US51059432600,51059432600,"Census Tract 4326, Fairfax County, Virginia",1525,46,0,20,7,19,1479
1400000US51059432700,51059432700,"Census Tract 4327, Fairfax County, Virginia",2586,81,9,12,14,46,2505
1400000US51059432800,51059432800,"Census Tract 4328, Fairfax County, Virginia",707,10,5,5,0,0,697
1400000US51059440100,51059440100,"Census Tract 4401, Fairfax County, Virginia",2629,44,0,44,0,0,2585
1400000US51059440200,51059440200,"Census Tract 4402, Fairfax County, Virginia",2559,84,0,46,0,38,2475
1400000US51059440300,51059440300,"Census Tract 4403, Fairfax County, Virginia",931,11,0,6,5,0,920
1400000US51059440500,51059440500,"Census Tract 4405, Fairfax County, Virginia",2216,15,0,10,5,0,2201
1400000US51059440600,51059440600,"Census Tract 4406, Fairfax County, Virginia",865,27,7,15,5,0,838
1400000US51059440700,51059440700,"Census Tract 4407, Fairfax County, Virginia",2798,28,6,11,0,11,2770
1400000US51059440800,51059440800,"Census Tract 4408, Fairfax County, Virginia",1995,44,7,13,15,9,1951
1400000US51059450100,51059450100,"Census Tract 4501, Fairfax County, Virginia",2206,139,8,74,19,38,2067
1400000US51059450200,51059450200,"Census Tract 4502, Fairfax County, Virginia",1308,60,0,36,0,24,1248
1400000US51059450300,51059450300,"Census Tract 4503, Fairfax County, Virginia",1632,77,0,30,4,43,1555
1400000US51059450400,51059450400,"Census Tract 4504, Fairfax County, Virginia",912,28,7,5,0,16,884
1400000US51059450500,51059450500,"Census Tract 4505, Fairfax County, Virginia",886,32,11,6,8,7,854
1400000US51059450600,51059450600,"Census Tract 4506, Fairfax County, Virginia",3154,193,26,62,10,95,2961
1400000US51059450700,51059450700,"Census Tract 4507, Fairfax County, Virginia",2392,147,7,78,9,53,2245
1400000US51059450800,51059450800,"Census Tract 4508, Fairfax County, Virginia",1144,30,6,20,4,0,1114
1400000US51059450900,51059450900,"Census Tract 4509, Fairfax County, Virginia",602,22,12,10,0,0,580
1400000US51059451000,51059451000,"Census Tract 4510, Fairfax County, Virginia",858,25,15,10,0,0,833
1400000US51059451100,51059451100,"Census Tract 4511, Fairfax County, Virginia",825,46,0,12,0,34,779
1400000US51059451200,51059451200,"Census Tract 4512, Fairfax County, Virginia",603,6,0,0,6,0,597
1400000US51059451300,51059451300,"Census Tract 4513, Fairfax County, Virginia",885,45,0,13,0,32,840
1400000US51059451400,51059451400,"Census Tract 4514, Fairfax County, Virginia",1121,57,8,35,0,14,1064
1400000US51059451500,51059451500,"Census Tract 4515, Fairfax County, Virginia",3794,106,7,85,0,14,3688
1400000US51059451600,51059451600,"Census Tract 4516, Fairfax County, Virginia",2678,171,0,127,11,33,2507
1400000US51059451800,51059451800,"Census Tract 4518, Fairfax County, Virginia",1083,13,5,0,0,8,1070
1400000US51059451900,51059451900,"Census Tract 4519, Fairfax County, Virginia",2142,101,0,51,9,41,2041
1400000US51059452000,51059452000,"Census Tract 4520, Fairfax County, Virginia",1078,16,0,10,0,6,1062
1400000US51059452100,51059452100,"Census Tract 4521, Fairfax County, Virginia",2570,93,0,42,0,51,2477
1400000US51059452200,51059452200,"Census Tract 4522, Fairfax County, Virginia",2128,118,0,54,20,44,2010
1400000US51059452300,51059452300,"Census Tract 4523, Fairfax County, Virginia",3106,192,0,104,21,67,2914
1400000US51059452400,51059452400,"Census Tract 4524, Fairfax County, Virginia",2321,93,10,42,10,31,2228
1400000US51059452500,51059452500,"Census Tract 4525, Fairfax County, Virginia",2880,82,3,46,0,33,2798
1400000US51059452600,51059452600,"Census Tract 4526, Fairfax County, Virginia",1711,126,6,75,15,30,1585
1400000US51059452700,51059452700,"Census Tract 4527, Fairfax County, Virginia",1717,94,0,23,12,59,1623
1400000US51059452800,51059452800,"Census Tract 4528, Fairfax County, Virginia",3848,159,6,80,0,73,3689
1400000US51059460100,51059460100,"Census Tract 4601, Fairfax County, Virginia",1238,13,0,7,6,0,1225
1400000US51059460200,51059460200,"Census Tract 4602, Fairfax County, Virginia",1316,5,0,0,0,5,1311
1400000US51059460300,51059460300,"Census Tract 4603, Fairfax County, Virginia",940,9,3,0,0,6,931
1400000US51059460400,51059460400,"Census Tract 4604, Fairfax County, Virginia",1840,58,11,28,0,19,1782
1400000US51059460500,51059460500,"Census Tract 4605, Fairfax County, Virginia",2695,112,23,52,5,32,2583
1400000US51059460600,51059460600,"Census Tract 4606, Fairfax County, Virginia",1435,14,0,14,0,0,1421
1400000US51059460700,51059460700,"Census Tract 4607, Fairfax County, Virginia",2525,70,21,34,0,15,2455
1400000US51059460800,51059460800,"Census Tract 4608, Fairfax County, Virginia",1115,33,0,33,0,0,1082
1400000US51059460900,51059460900,"Census Tract 4609, Fairfax County, Virginia",811,21,0,10,0,11,790
1400000US51059461000,51059461000,"Census Tract 4610, Fairfax County, Virginia",890,60,0,11,21,28,830
1400000US51059461100,51059461100,"Census Tract 4611, Fairfax County, Virginia",2396,52,0,25,0,27,2344
1400000US51059461200,51059461200,"Census Tract 4612, Fairfax County, Virginia",2160,37,0,13,9,15,2123
1400000US51059461500,51059461500,"Census Tract 4615, Fairfax County, Virginia",1917,80,0,29,0,51,1837
1400000US51059461600,51059461600,"Census Tract 4616, Fairfax County, Virginia",2715,191,23,154,0,14,2524
1400000US51059461700,51059461700,"Census Tract 4617, Fairfax County, Virginia",2211,93,19,28,6,40,2118
1400000US51059461800,51059461800,"Census Tract 4618, Fairfax County, Virginia",2572,174,0,88,6,80,2398
1400000US51059461900,51059461900,"Census Tract 4619, Fairfax County, Virginia",1886,134,3,76,13,42,1752
1400000US51059470100,51059470100,"Census Tract 4701, Fairfax County, Virginia",943,3,0,0,0,3,940
1400000US51059470200,51059470200,"Census Tract 4702, Fairfax County, Virginia",0,0,0,0,0,0,0
1400000US51059470300,51059470300,"Census Tract 4703, Fairfax County, Virginia",1123,19,7,0,12,0,1104
1400000US51059470400,51059470400,"Census Tract 4704, Fairfax County, Virginia",1694,41,12,22,0,7,1653
1400000US51059470500,51059470500,"Census Tract 4705, Fairfax County, Virginia",2053,25,6,5,0,14,2028
1400000US51059470600,51059470600,"Census Tract 4706, Fairfax County, Virginia",936,6,0,6,0,0,930
1400000US51059470700,51059470700,"Census Tract 4707, Fairfax County, Virginia",1811,51,0,29,14,8,1760
1400000US51059470800,51059470800,"Census Tract 4708, Fairfax County, Virginia",1007,25,5,12,0,8,982
1400000US51059470900,51059470900,"Census Tract 4709, Fairfax County, Virginia",2424,92,0,36,12,44,2332
1400000US51059471000,51059471000,"Census Tract 4710, Fairfax County, Virginia",864,17,7,0,0,10,847
1400000US51059471100,51059471100,"Census Tract 4711, Fairfax County, Virginia",2389,98,9,53,0,36,2291
1400000US51059471200,51059471200,"Census Tract 4712, Fairfax County, Virginia",3273,148,12,59,0,77,3125
1400000US51059471300,51059471300,"Census Tract 4713, Fairfax County, Virginia",3781,204,17,92,0,95,3577
1400000US51059471400,51059471400,"Census Tract 4714, Fairfax County, Virginia",2550,107,15,58,6,28,2443
1400000US51059480100,51059480100,"Census Tract 4801, Fairfax County, Virginia",1364,28,7,13,0,8,1336
1400000US51059480200,51059480200,"Census Tract 4802, Fairfax County, Virginia",3929,141,0,51,8,82,3788
1400000US51059480300,51059480300,"Census Tract 4803, Fairfax County, Virginia",2136,28,17,2,0,9,2108
1400000US51059480400,51059480400,"Census Tract 4804, Fairfax County, Virginia",3052,32,11,0,0,21,3020
1400000US51059480500,51059480500,"Census Tract 4805, Fairfax County, Virginia",6189,143,8,108,0,27,6046
1400000US51059480800,51059480800,"Census Tract 4808, Fairfax County, Virginia",2623,112,0,48,0,64,2511
1400000US51059480900,51059480900,"Census Tract 4809, Fairfax County, Virginia",4352,253,5,119,0,129,4099
1400000US51059481000,51059481000,"Census Tract 4810, Fairfax County, Virginia",1228,61,15,36,0,10,1167
1400000US51059481100,51059481100,"Census Tract 4811, Fairfax County, Virginia",5689,194,29,81,12,72,5495
1400000US51059481200,51059481200,"Census Tract 4812, Fairfax County, Virginia",2383,106,10,43,27,26,2277
1400000US51059481400,51059481400,"Census Tract 4814, Fairfax County, Virginia",2681,81,0,40,0,41,2600
1400000US51059481500,51059481500,"Census Tract 4815, Fairfax County, Virginia",776,7,7,0,0,0,769
1400000US51059481600,51059481600,"Census Tract 4816, Fairfax County, Virginia",1026,33,0,8,9,16,993
1400000US51059481700,51059481700,"Census Tract 4817, Fairfax County, Virginia",3727,129,0,75,4,50,3598
1400000US51059481900,51059481900,"Census Tract 4819, Fairfax County, Virginia",2092,96,0,47,7,42,1996
1400000US51059482000,51059482000,"Census Tract 4820, Fairfax County, Virginia",3426,135,6,55,13,61,3291
1400000US51059482100,51059482100,"Census Tract 4821, Fairfax County, Virginia",1423,107,23,46,0,38,1316
1400000US51059482200,51059482200,"Census Tract 4822, Fairfax County, Virginia",2937,104,5,31,13,55,2833
1400000US51059482300,51059482300,"Census Tract 4823, Fairfax County, Virginia",5413,306,10,170,17,109,5107
1400000US51059482400,51059482400,"Census Tract 4824, Fairfax County, Virginia",830,22,0,7,8,7,808
1400000US51059482500,51059482500,"Census Tract 4825, Fairfax County, Virginia",4639,90,0,40,6,44,4549
1400000US51059482600,51059482600,"Census Tract 4826, Fairfax County, Virginia",3575,74,20,28,0,26,3501
1400000US51059490100,51059490100,"Census Tract 4901, Fairfax County, Virginia",3455,124,0,57,15,52,3331
1400000US51059490500,51059490500,"Census Tract 4905, Fairfax County, Virginia",2965,170,0,57,30,83,2795
1400000US51059490900,51059490900,"Census Tract 4909, Fairfax County, Virginia",66,1,0,0,0,1,65
1400000US51059491000,51059491000,"Census Tract 4910, Fairfax County, Virginia",572,0,0,0,0,0,572
1400000US51059491100,51059491100,"Census Tract 4911, Fairfax County, Virginia",4263,147,14,83,17,33,4116
1400000US51059491200,51059491200,"Census Tract 4912, Fairfax County, Virginia",3040,207,7,72,0,128,2833
1400000US51059491300,51059491300,"Census Tract 4913, Fairfax County, Virginia",4785,286,0,168,0,118,4499
1400000US51059491400,51059491400,"Census Tract 4914, Fairfax County, Virginia",6258,251,0,112,22,117,6007
1400000US51059491500,51059491500,"Census Tract 4915, Fairfax County, Virginia",2314,44,12,8,24,0,2270
1400000US51059491600,51059491600,"Census Tract 4916, Fairfax County, Virginia",2624,111,0,59,5,47,2513
1400000US51059491700,51059491700,"Census Tract 4917, Fairfax County, Virginia",5710,310,10,209,11,80,5400
1400000US51059491800,51059491800,"Census Tract 4918, Fairfax County, Virginia",4577,213,9,76,32,96,4364
1400000US51059491900,51059491900,"Census Tract 4919, Fairfax County, Virginia",1192,25,0,23,0,2,1167
1400000US51059492000,51059492000,"Census Tract 4920, Fairfax County, Virginia",2049,41,2,11,6,22,2008
1400000US51059492100,51059492100,"Census Tract 4921, Fairfax County, Virginia",2105,39,0,22,0,17,2066
1400000US51059492200,51059492200,"Census Tract 4922, Fairfax County, Virginia",4075,88,13,38,18,19,3987
1400000US51059492300,51059492300,"Census Tract 4923, Fairfax County, Virginia",1042,12,0,7,0,5,1030
1400000US51059492400,51059492400,"Census Tract 4924, Fairfax County, Virginia",1595,105,0,44,7,54,1490
1400000US51510200101,51510200101,"Census Tract 2001.01, Alexandria city, Virginia",4066,271,29,98,13,131,3795
1400000US51510200102,51510200102,"Census Tract 2001.02, Alexandria city, Virginia",1695,40,7,19,0,14,1655
1400000US51510200103,51510200103,"Census Tract 2001.03, Alexandria city, Virginia",2872,157,30,105,0,22,2715
1400000US51510200104,51510200104,"Census Tract 2001.04, Alexandria city, Virginia",1347,95,9,59,0,27,1252
1400000US51510200105,51510200105,"Census Tract 2001.05, Alexandria city, Virginia",2401,81,19,10,19,33,2320
1400000US51510200201,51510200201,"Census Tract 2002.01, Alexandria city, Virginia",1708,82,43,0,6,33,1626
1400000US51510200202,51510200202,"Census Tract 2002.02, Alexandria city, Virginia",563,18,0,18,0,0,545
1400000US51510200301,51510200301,"Census Tract 2003.01, Alexandria city, Virginia",1412,77,24,30,4,19,1335
1400000US51510200302,51510200302,"Census Tract 2003.02, Alexandria city, Virginia",1437,71,0,53,0,18,1366
1400000US51510200303,51510200303,"Census Tract 2003.03, Alexandria city, Virginia",2937,132,24,91,0,17,2805
1400000US51510200401,51510200401,"Census Tract 2004.01, Alexandria city, Virginia",3837,289,35,75,33,146,3548
1400000US51510200402,51510200402,"Census Tract 2004.02, Alexandria city, Virginia",4416,168,52,102,14,0,4248
1400000US51510200500,51510200500,"Census Tract 2005, Alexandria city, Virginia",2692,102,12,41,0,49,2590
1400000US51510200600,51510200600,"Census Tract 2006, Alexandria city, Virginia",1748,86,14,36,4,32,1662
1400000US51510200700,51510200700,"Census Tract 2007, Alexandria city, Virginia",2366,153,7,105,0,41,2213
1400000US51510200801,51510200801,"Census Tract 2008.01, Alexandria city, Virginia",924,38,17,8,0,13,886
1400000US51510200802,51510200802,"Census Tract 2008.02, Alexandria city, Virginia",1395,110,32,52,5,21,1285
1400000US51510200900,51510200900,"Census Tract 2009, Alexandria city, Virginia",1817,65,10,0,28,27,1752
1400000US51510201000,51510201000,"Census Tract 2010, Alexandria city, Virginia",1840,122,0,59,16,47,1718
1400000US51510201100,51510201100,"Census Tract 2011, Alexandria city, Virginia",1175,36,0,2,18,16,1139
1400000US51510201202,51510201202,"Census Tract 2012.02, Alexandria city, Virginia",1420,87,29,27,8,23,1333
