GEO_ID,census2010.id,num.index,census2000.id,dec_ma,dec_tp,dec_mp,dec_mpp,dec_fp,dec_fpp,dec_aap,dec_aapp,dec_lf,dec_lfp,dec_em,dec_emp,dec_ue,dec_uep,dec_nlf,decnlfp,dec_flf,dec_flfp,d_e1824,d_e24lm,d_e24lf,d_nh24l,d_nh24lm,d_nh24lf,d_hs24l,d_hs24lm,d_hs24lm.1,d_as24l,d_as24lm,d_as24lf,d_ba24l,d_ba24lm,d_ba24lf,d_hs24l.1,d_hs34lm,d_hs34lf,d_ba34l,d_ba34lm,d_ba34lf,d_hs44l,d_hs44lm,d_hs44lf,dec_10kl,dec_1015,dec_1519,dec_2025,dec_2530,dec_3035,dec_3540,dec_4050,dec_5059,dec_6069,dec_7079,dec_8089,dec_9099,dec_1124,dec_12549,dec_15074,dec_17599,dec_20049,dec_25099,dec_30099,dec_40099,dec_500749,dec_750999,dec_1000,DEC_MGRp,DEC_MOC,DEC_FOC,DEC_MRC,DEC_FRC,DEC_MO,DEC_FO,DEC_MR,DEC_FR,DEC_OO,DEC_RO,DEC_SSM,DEC_SSMF,DEC_SSF,DEC_SSO,DEC_BPL,DEC_BPLp,DEC_BPLM,DEC_BPLF,DEC_BPLMp,DEC_BPLFp,DEC_MI,GEO_ID
1400000US11001009811,161,811,182,0.0254,5.264,2.524,0.0479,2.74,0.0521,3.13,0.0595,3.217,0.0691,2.171,0.0467,1.035,0.0222,1.436,0.0309,1.587,0.0648,2.001,0.97,1.031,0.087,0.03,0.057,0.318,0.191,0.127,1.428,0.686,0.742,0.168,0.063,0.105,0.0849,0.0843,0.0857,0.0852,0.0872,0.0833,0.0783,0.0791,0.0776,0,0,0,0,0,0,0.013,0,0,0,0,0.008,0.016,0.144,0.09,0.128,0.088,0.049,0.043,0.038,0.009,0,0.009,0,0.0225,0.008,0.021,0.041,0.152,0.025,0.023,0.097,0.278,0.307,1.46,0,0.051,0,1.686,0.547,0.0156,0.181,0.0276,0.226,0.03,28.605,1400000US11001009811
1400000US11001009811,161,812,185,25.3238,5248.208,2516.428,47.7563,2731.78,51.9437,3120.61,59.3215,3207.349,68.8927,2164.487,46.5599,1031.895,22.1334,1431.692,30.8073,1582.239,64.6056,1994.997,967.09,1027.907,86.739,29.91,56.829,317.046,190.427,126.619,1423.716,683.942,739.774,167.496,62.811,104.685,84.6453,84.0471,85.4429,84.9444,86.9384,83.0501,78.0651,78.8627,77.3672,0,0,0,0,0,0,12.961,0,0,0,0,7.976,15.952,143.568,89.73,127.616,87.736,48.853,42.871,37.886,8.973,0,8.973,0,22.4325,7.976,20.937,40.877,151.544,24.925,22.931,96.709,277.166,306.079,1455.62,0,50.847,0,1680.942,545.359,15.5532,180.457,27.5172,225.322,29.91,28519.185,1400000US11001009811
1400000US11001009811,161,813,186,0.0254,5.264,2.524,0.0479,2.74,0.0521,3.13,0.0595,3.217,0.0691,2.171,0.0467,1.035,0.0222,1.436,0.0309,1.587,0.0648,2.001,0.97,1.031,0.087,0.03,0.057,0.318,0.191,0.127,1.428,0.686,0.742,0.168,0.063,0.105,0.0849,0.0843,0.0857,0.0852,0.0872,0.0833,0.0783,0.0791,0.0776,0,0,0,0,0,0,0.013,0,0,0,0,0.008,0.016,0.144,0.09,0.128,0.088,0.049,0.043,0.038,0.009,0,0.009,0,0.0225,0.008,0.021,0.041,0.152,0.025,0.023,0.097,0.278,0.307,1.46,0,0.051,0,1.686,0.547,0.0156,0.181,0.0276,0.226,0.03,28.605,1400000US11001009811
1400000US11001009901,162,814,134,0.0463,3.066,1.401,0.0457,1.665,0.0543,2.663,0.0869,1.398,0.0545,1.303,0.0508,0.095,0.0037,1.169,0.0455,0.722,0.0508,0.158,0.111,0.047,0.044,0.035,0.009,0.042,0.026,0.016,0.066,0.044,0.022,0.006,0.006,0,0.0951,0.0949,0.0953,0.0903,0.0879,0.0939,0.0953,0.0942,0.0961,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0.016,0.016,0.171,0.327,0.493,0.128,0.102,0.07,0.009,0.0236,0.008,0.042,0.008,0.008,0.035,0.209,0.008,0.021,1.114,0.093,0,0.012,0,1.176,0.211,0.007,0.131,0.0473,0.031,0.0095,61.667,1400000US11001009901
1400000US11001009901,162,815,135,0.1852,12.264,5.604,0.1828,6.66,0.2172,10.652,0.3476,5.592,0.218,5.212,0.2032,0.38,0.0148,4.676,0.182,2.888,0.2032,0.632,0.444,0.188,0.176,0.14,0.036,0.168,0.104,0.064,0.264,0.176,0.088,0.024,0.024,0,0.3804,0.3796,0.3812,0.3612,0.3516,0.3756,0.3812,0.3768,0.3844,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0.064,0.064,0.684,1.308,1.972,0.512,0.408,0.28,0.036,0.0944,0.032,0.168,0.032,0.032,0.14,0.836,0.032,0.084,4.456,0.372,0,0.048,0,4.704,0.844,0.028,0.524,0.1892,0.124,0.038,246.668,1400000US11001009901
1400000US11001009901,162,816,151,45.5129,3013.878,1377.183,44.9231,1636.695,53.3769,2617.729,85.4227,1374.234,53.5735,1280.849,49.9364,93.385,3.6371,1149.127,44.7265,709.726,49.9364,155.314,109.113,46.201,43.252,34.405,8.847,41.286,25.558,15.728,64.878,43.252,21.626,5.898,5.898,0,93.4833,93.2867,93.6799,88.7649,86.4057,92.3037,93.6799,92.5986,94.4663,0,0,0,0,0,0,0,0,0,0,0,7.864,0,0,0,15.728,15.728,168.093,321.441,484.619,125.824,100.266,68.81,8.847,23.1988,7.864,41.286,7.864,7.864,34.405,205.447,7.864,20.643,1095.062,91.419,0,11.796,0,1156.008,207.413,6.881,128.773,46.4959,30.473,9.3385,60618.661,1400000US11001009901
1400000US11001009901,162,817,153,0.1389,9.198,4.203,0.1371,4.995,0.1629,7.989,0.2607,4.194,0.1635,3.909,0.1524,0.285,0.0111,3.507,0.1365,2.166,0.1524,0.474,0.333,0.141,0.132,0.105,0.027,0.126,0.078,0.048,0.198,0.132,0.066,0.018,0.018,0,0.2853,0.2847,0.2859,0.2709,0.2637,0.2817,0.2859,0.2826,0.2883,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0.048,0.048,0.513,0.981,1.479,0.384,0.306,0.21,0.027,0.0708,0.024,0.126,0.024,0.024,0.105,0.627,0.024,0.063,3.342,0.279,0,0.036,0,3.528,0.633,0.021,0.393,0.1419,0.093,0.0285,185.001,1400000US11001009901
1400000US11001009901,162,818,156,0.463,30.66,14.01,0.457,16.65,0.543,26.63,0.869,13.98,0.545,13.03,0.508,0.95,0.037,11.69,0.455,7.22,0.508,1.58,1.11,0.47,0.44,0.35,0.09,0.42,0.26,0.16,0.66,0.44,0.22,0.06,0.06,0,0.951,0.949,0.953,0.903,0.879,0.939,0.953,0.942,0.961,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.16,0.16,1.71,3.27,4.93,1.28,1.02,0.7,0.09,0.236,0.08,0.42,0.08,0.08,0.35,2.09,0.08,0.21,11.14,0.93,0,0.12,0,11.76,2.11,0.07,1.31,0.473,0.31,0.095,616.67,1400000US11001009901
1400000US11001009901,162,819,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001009901
1400000US11001009902,163,820,151,0.2496,20.118,9.42,0.2808,10.698,0.3192,15.342,0.4578,10.422,0.3564,8.928,0.3054,1.494,0.051,7.128,0.2436,5.304,0.3318,1.866,1.008,0.858,0.216,0.096,0.12,0.804,0.378,0.426,0.546,0.366,0.18,0.3,0.168,0.132,0.534,0.5046,0.5748,0.5418,0.585,0.5052,0.486,0.4944,0.48,0,0,0,0,0,0,0,0,0,0,0,0.036,0.054,0.738,0.852,0.888,0.744,0.6,0.366,0.198,0.096,0.036,0,0,0.1614,0.036,0.396,0.072,0.498,0.114,0.486,0.156,0.738,4.284,3.624,0.138,0.222,0.114,7.368,2.544,0.0786,0.87,0.1674,0.6,0.1212,259.266,1400000US11001009902
1400000US11001009902,163,821,155,0.0416,3.353,1.57,0.0468,1.783,0.0532,2.557,0.0763,1.737,0.0594,1.488,0.0509,0.249,0.0085,1.188,0.0406,0.884,0.0553,0.311,0.168,0.143,0.036,0.016,0.02,0.134,0.063,0.071,0.091,0.061,0.03,0.05,0.028,0.022,0.089,0.0841,0.0958,0.0903,0.0975,0.0842,0.081,0.0824,0.08,0,0,0,0,0,0,0,0,0,0,0,0.006,0.009,0.123,0.142,0.148,0.124,0.1,0.061,0.033,0.016,0.006,0,0,0.0269,0.006,0.066,0.012,0.083,0.019,0.081,0.026,0.123,0.714,0.604,0.023,0.037,0.019,1.228,0.424,0.0131,0.145,0.0279,0.1,0.0202,43.211,1400000US11001009902
1400000US11001009902,163,822,156,41.1424,3316.117,1552.73,46.2852,1763.387,52.6148,2528.873,75.4607,1717.893,58.7466,1471.632,50.3401,246.261,8.4065,1174.932,40.1534,874.276,54.6917,307.579,166.152,141.427,35.604,15.824,19.78,132.526,62.307,70.219,89.999,60.329,29.67,49.45,27.692,21.758,88.021,83.1749,94.7462,89.3067,96.4275,83.2738,80.109,81.4936,79.12,0,0,0,0,0,0,0,0,0,0,0,5.934,8.901,121.647,140.438,146.372,122.636,98.9,60.329,32.637,15.824,5.934,0,0,26.6041,5.934,65.274,11.868,82.087,18.791,80.109,25.714,121.647,706.146,597.356,22.747,36.593,18.791,1214.492,419.336,12.9559,143.405,27.5931,98.9,19.9778,42735.679,1400000US11001009902
1400000US11001009902,163,823,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001009902
1400000US11001009902,163,824,168,0.1248,10.059,4.71,0.1404,5.349,0.1596,7.671,0.2289,5.211,0.1782,4.464,0.1527,0.747,0.0255,3.564,0.1218,2.652,0.1659,0.933,0.504,0.429,0.108,0.048,0.06,0.402,0.189,0.213,0.273,0.183,0.09,0.15,0.084,0.066,0.267,0.2523,0.2874,0.2709,0.2925,0.2526,0.243,0.2472,0.24,0,0,0,0,0,0,0,0,0,0,0,0.018,0.027,0.369,0.426,0.444,0.372,0.3,0.183,0.099,0.048,0.018,0,0,0.0807,0.018,0.198,0.036,0.249,0.057,0.243,0.078,0.369,2.142,1.812,0.069,0.111,0.057,3.684,1.272,0.0393,0.435,0.0837,0.3,0.0606,129.633,1400000US11001009902
1400000US11001009903,164,825,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001009903
1400000US11001009903,164,826,130,0.19,10.684,4.54,0.17,6.144,0.23,10.012,0.3748,4.736,0.212,4.332,0.194,0.352,0.0156,4.2,0.188,2.512,0.1908,0.46,0.268,0.192,0.164,0.144,0.02,0.024,0,0.024,0.16,0.088,0.072,0.112,0.036,0.076,0.4,0.4,0.4,0.3788,0.3596,0.4,0.3584,0.35,0.3636,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,0,0,0,0.032,0.236,0.34,0.236,0.052,0.024,0.0896,0.076,0.18,0.028,0.028,0.128,0.764,0.084,0.136,3.78,0.816,0,0.044,0.024,4.348,0.62,0.0264,0.044,0.0216,0.344,0.1008,184.092,1400000US11001009903
1400000US11001009903,164,827,136,46.5025,2614.909,1111.165,41.6075,1503.744,56.2925,2450.437,91.7323,1159.136,51.887,1060.257,47.4815,86.152,3.8181,1027.95,46.013,614.812,46.6983,112.585,65.593,46.992,40.139,35.244,4.895,5.874,0,5.874,39.16,21.538,17.622,27.412,8.811,18.601,97.9,97.9,97.9,92.7113,88.0121,97.9,87.7184,85.6625,88.9911,0,0,0,0,0,0,0,0,0,0,0,0,13.706,0,0,0,0,0,7.832,57.761,83.215,57.761,12.727,5.874,21.9296,18.601,44.055,6.853,6.853,31.328,186.989,20.559,33.286,925.155,199.716,0,10.769,5.874,1064.173,151.745,6.4614,10.769,5.2866,84.194,24.6708,45056.517,1400000US11001009903
1400000US11001009903,164,828,140,0.19,10.684,4.54,0.17,6.144,0.23,10.012,0.3748,4.736,0.212,4.332,0.194,0.352,0.0156,4.2,0.188,2.512,0.1908,0.46,0.268,0.192,0.164,0.144,0.02,0.024,0,0.024,0.16,0.088,0.072,0.112,0.036,0.076,0.4,0.4,0.4,0.3788,0.3596,0.4,0.3584,0.35,0.3636,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,0,0,0,0.032,0.236,0.34,0.236,0.052,0.024,0.0896,0.076,0.18,0.028,0.028,0.128,0.764,0.084,0.136,3.78,0.816,0,0.044,0.024,4.348,0.62,0.0264,0.044,0.0216,0.344,0.1008,184.092,1400000US11001009903
1400000US11001009903,164,829,142,0.6175,34.723,14.755,0.5525,19.968,0.7475,32.539,1.2181,15.392,0.689,14.079,0.6305,1.144,0.0507,13.65,0.611,8.164,0.6201,1.495,0.871,0.624,0.533,0.468,0.065,0.078,0,0.078,0.52,0.286,0.234,0.364,0.117,0.247,1.3,1.3,1.3,1.2311,1.1687,1.3,1.1648,1.1375,1.1817,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,0,0,0,0,0.104,0.767,1.105,0.767,0.169,0.078,0.2912,0.247,0.585,0.091,0.091,0.416,2.483,0.273,0.442,12.285,2.652,0,0.143,0.078,14.131,2.015,0.0858,0.143,0.0702,1.118,0.3276,598.299,1400000US11001009903
1400000US11001009905,165,830,136,0.224,7.665,3.255,0.2125,4.41,0.2875,7.42,0.484,3.25,0.254,3.05,0.2385,0.2,0.0155,3.145,0.246,1.905,0.248,0.315,0.115,0.2,0,0,0,0.205,0.04,0.165,0.11,0.075,0.035,0,0,0,0.3995,0.434,0.3725,0.4705,0.444,0.5,0.4395,0.464,0.4285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0.07,0.03,0,0,0.125,0.06,0,0.1555,0.075,0.06,0.035,0,0.08,0.3,0.06,0.1,2.56,0.715,0.02,0.085,0,3.46,1.04,0.067,0.135,0.0995,0.145,0.0645,206.795,1400000US11001009905
1400000US11001009905,165,831,140,1.4336,49.056,20.832,1.36,28.224,1.84,47.488,3.0976,20.8,1.6256,19.52,1.5264,1.28,0.0992,20.128,1.5744,12.192,1.5872,2.016,0.736,1.28,0,0,0,1.312,0.256,1.056,0.704,0.48,0.224,0,0,0,2.5568,2.7776,2.384,3.0112,2.8416,3.2,2.8128,2.9696,2.7424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0,0.448,0.192,0,0,0.8,0.384,0,0.9952,0.48,0.384,0.224,0,0.512,1.92,0.384,0.64,16.384,4.576,0.128,0.544,0,22.144,6.656,0.4288,0.864,0.6368,0.928,0.4128,1323.488,1400000US11001009905
1400000US11001009905,165,832,142,43.0976,1474.746,626.262,40.885,848.484,55.315,1427.608,93.1216,625.3,48.8696,586.82,45.8874,38.48,2.9822,605.098,47.3304,366.522,47.7152,60.606,22.126,38.48,0,0,0,39.442,7.696,31.746,21.164,14.43,6.734,0,0,0,76.8638,83.5016,71.669,90.5242,85.4256,96.2,84.5598,89.2736,82.4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.506,0,13.468,5.772,0,0,24.05,11.544,0,29.9182,14.43,11.544,6.734,0,15.392,57.72,11.544,19.24,492.544,137.566,3.848,16.354,0,665.704,200.096,12.8908,25.974,19.1438,27.898,12.4098,39787.358,1400000US11001009905
1400000US11001009905,165,833,155,0.0448,1.533,0.651,0.0425,0.882,0.0575,1.484,0.0968,0.65,0.0508,0.61,0.0477,0.04,0.0031,0.629,0.0492,0.381,0.0496,0.063,0.023,0.04,0,0,0,0.041,0.008,0.033,0.022,0.015,0.007,0,0,0,0.0799,0.0868,0.0745,0.0941,0.0888,0.1,0.0879,0.0928,0.0857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0.014,0.006,0,0,0.025,0.012,0,0.0311,0.015,0.012,0.007,0,0.016,0.06,0.012,0.02,0.512,0.143,0.004,0.017,0,0.692,0.208,0.0134,0.027,0.0199,0.029,0.0129,41.359,1400000US11001009905
1400000US11001009907,166,834,135,0.5082,31.46,13.607,0.4763,17.853,0.6237,30.052,1.0505,15.235,0.638,14.025,0.5874,1.21,0.0506,11.022,0.462,8.58,0.6138,2.189,0.902,1.287,0.231,0.165,0.066,1.386,0.638,0.748,0.451,0.099,0.352,0.121,0,0.121,0.9746,0.8602,1.0593,0.9988,1.0109,0.9911,0.9669,0.8294,1.0659,0,0,0,0,0,0,0,0,0,0,0.077,0,0,0,0,0.132,0,0.484,1.551,3.289,1.826,0.429,0.077,0.066,0.3201,0,0.506,0.154,0.506,0.561,1.276,0.242,1.408,8.613,5.863,0,0.099,0,13.706,1.749,0.0627,0.473,0.2354,0.429,0.1078,461.692,1400000US11001009907
1400000US11001009907,166,835,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001009907
1400000US11001009907,166,836,149,45.507,2817.1,1218.445,42.6505,1598.655,55.8495,2691.02,94.0675,1364.225,57.13,1255.875,52.599,108.35,4.531,986.97,41.37,768.3,54.963,196.015,80.77,115.245,20.685,14.775,5.91,124.11,57.13,66.98,40.385,8.865,31.52,10.835,0,10.835,87.271,77.027,94.8555,89.438,90.5215,88.7485,86.5815,74.269,95.4465,0,0,0,0,0,0,0,0,0,0,6.895,0,0,0,0,11.82,0,43.34,138.885,294.515,163.51,38.415,6.895,5.91,28.6635,0,45.31,13.79,45.31,50.235,114.26,21.67,126.08,771.255,525.005,0,8.865,0,1227.31,156.615,5.6145,42.355,21.079,38.415,9.653,41342.42,1400000US11001009907
1400000US11001009907,166,837,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001009907
1400000US11001009907,166,838,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001009907
1400000US11001009907,166,839,156,0.1386,8.58,3.711,0.1299,4.869,0.1701,8.196,0.2865,4.155,0.174,3.825,0.1602,0.33,0.0138,3.006,0.126,2.34,0.1674,0.597,0.246,0.351,0.063,0.045,0.018,0.378,0.174,0.204,0.123,0.027,0.096,0.033,0,0.033,0.2658,0.2346,0.2889,0.2724,0.2757,0.2703,0.2637,0.2262,0.2907,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0.036,0,0.132,0.423,0.897,0.498,0.117,0.021,0.018,0.0873,0,0.138,0.042,0.138,0.153,0.348,0.066,0.384,2.349,1.599,0,0.027,0,3.738,0.477,0.0171,0.129,0.0642,0.117,0.0294,125.916,1400000US11001009907
1400000US11001010100,167,840,90,0.3311,20.286,8.799,0.3038,11.487,0.3962,19.509,0.6734,9.401,0.3843,8.946,0.3654,0.455,0.0189,7.728,0.3157,4.935,0.3507,1.232,0.602,0.63,0.238,0.091,0.147,0.245,0.168,0.077,0.546,0.308,0.238,0.203,0.035,0.168,0.5173,0.4172,0.6503,0.5257,0.4494,0.5803,0.616,0.5929,0.6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1792,0,0.371,0,0.147,0.385,1.491,0,0.287,7.973,0.658,0.063,0.105,0.049,8.414,1.162,0.0399,0.217,0.1379,0.042,0.0126,377.181,1400000US11001010100
1400000US11001010100,167,841,91,0.473,28.98,12.57,0.434,16.41,0.566,27.87,0.962,13.43,0.549,12.78,0.522,0.65,0.027,11.04,0.451,7.05,0.501,1.76,0.86,0.9,0.34,0.13,0.21,0.35,0.24,0.11,0.78,0.44,0.34,0.29,0.05,0.24,0.739,0.596,0.929,0.751,0.642,0.829,0.88,0.847,0.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0,0.53,0,0.21,0.55,2.13,0,0.41,11.39,0.94,0.09,0.15,0.07,12.02,1.66,0.057,0.31,0.197,0.06,0.018,538.83,1400000US11001010100
1400000US11001010100,167,842,93,0.0946,5.796,2.514,0.0868,3.282,0.1132,5.574,0.1924,2.686,0.1098,2.556,0.1044,0.13,0.0054,2.208,0.0902,1.41,0.1002,0.352,0.172,0.18,0.068,0.026,0.042,0.07,0.048,0.022,0.156,0.088,0.068,0.058,0.01,0.048,0.1478,0.1192,0.1858,0.1502,0.1284,0.1658,0.176,0.1694,0.1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512,0,0.106,0,0.042,0.11,0.426,0,0.082,2.278,0.188,0.018,0.03,0.014,2.404,0.332,0.0114,0.062,0.0394,0.012,0.0036,107.766,1400000US11001010100
1400000US11001010100,167,843,97,1.7501,107.226,46.509,1.6058,60.717,2.0942,103.119,3.5594,49.691,2.0313,47.286,1.9314,2.405,0.0999,40.848,1.6687,26.085,1.8537,6.512,3.182,3.33,1.258,0.481,0.777,1.295,0.888,0.407,2.886,1.628,1.258,1.073,0.185,0.888,2.7343,2.2052,3.4373,2.7787,2.3754,3.0673,3.256,3.1339,3.3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9472,0,1.961,0,0.777,2.035,7.881,0,1.517,42.143,3.478,0.333,0.555,0.259,44.474,6.142,0.2109,1.147,0.7289,0.222,0.0666,1993.671,1400000US11001010100
1400000US11001010100,167,844,101,0.3784,23.184,10.056,0.3472,13.128,0.4528,22.296,0.7696,10.744,0.4392,10.224,0.4176,0.52,0.0216,8.832,0.3608,5.64,0.4008,1.408,0.688,0.72,0.272,0.104,0.168,0.28,0.192,0.088,0.624,0.352,0.272,0.232,0.04,0.192,0.5912,0.4768,0.7432,0.6008,0.5136,0.6632,0.704,0.6776,0.7232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2048,0,0.424,0,0.168,0.44,1.704,0,0.328,9.112,0.752,0.072,0.12,0.056,9.616,1.328,0.0456,0.248,0.1576,0.048,0.0144,431.064,1400000US11001010100
1400000US11001010100,167,845,107,13.8589,849.114,368.301,12.7162,480.813,16.5838,816.591,28.1866,393.499,16.0857,374.454,15.2946,19.045,0.7911,323.472,13.2143,206.565,14.6793,51.568,25.198,26.37,9.962,3.809,6.153,10.255,7.032,3.223,22.854,12.892,9.962,8.497,1.465,7.032,21.6527,17.4628,27.2197,22.0043,18.8106,24.2897,25.784,24.8171,26.4872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5008,0,15.529,0,6.153,16.115,62.409,0,12.013,333.727,27.542,2.637,4.395,2.051,352.186,48.638,1.6701,9.083,5.7721,1.758,0.5274,15787.719,1400000US11001010100
1400000US11001010100,167,846,108,30.0355,1840.23,798.195,27.559,1042.035,35.941,1769.745,61.087,852.805,34.8615,811.53,33.147,41.275,1.7145,701.04,28.6385,447.675,31.8135,111.76,54.61,57.15,21.59,8.255,13.335,22.225,15.24,6.985,49.53,27.94,21.59,18.415,3.175,15.24,46.9265,37.846,58.9915,47.6885,40.767,52.6415,55.88,53.7845,57.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256,0,33.655,0,13.335,34.925,135.255,0,26.035,723.265,59.69,5.715,9.525,4.445,763.27,105.41,3.6195,19.685,12.5095,3.81,1.143,34215.705,1400000US11001010100
1400000US11001010100,167,847,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US11001010100
1400000US11001010100,167,848,123,0.3784,23.184,10.056,0.3472,13.128,0.4528,22.296,0.7696,10.744,0.4392,10.224,0.4176,0.52,0.0216,8.832,0.3608,5.64,0.4008,1.408,0.688,0.72,0.272,0.104,0.168,0.28,0.192,0.088,0.624,0.352,0.272,0.232,0.04,0.192,0.5912,0.4768,0.7432,0.6008,0.5136,0.6632,0.704,0.6776,0.7232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2048,0,0.424,0,0.168,0.44,1.704,0,0.328,9.112,0.752,0.072,0.12,0.056,9.616,1.328,0.0456,0.248,0.1576,0.048,0.0144,431.064,1400000US11001010100
1400000US11001010200,168,849,123,0.7868,65.604,28.308,1.2068,37.296,1.5932,64.12,2.7356,24.248,1.5568,19.208,1.2348,5.04,0.3248,19.348,1.2432,14,1.5176,5.04,2.548,2.492,1.54,1.092,0.448,2.156,1.12,1.036,1.344,0.336,1.008,0,0,0,1.946,2.1896,1.778,2.0468,2.1504,1.9712,2.0748,1.862,2.2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,0.672,5.236,0.28,2.072,0.84,7.308,8.596,11.62,0,0.14,0.224,20.356,18.844,0.7952,1.904,1.2432,0.616,0.3668,911.988,1400000US11001010200
1400000US11001010200,168,850,143,0.2529,21.087,9.099,0.3879,11.988,0.5121,20.61,0.8793,7.794,0.5004,6.174,0.3969,1.62,0.1044,6.219,0.3996,4.5,0.4878,1.62,0.819,0.801,0.495,0.351,0.144,0.693,0.36,0.333,0.432,0.108,0.324,0,0,0,0.6255,0.7038,0.5715,0.6579,0.6912,0.6336,0.6669,0.5985,0.7137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.216,1.683,0.09,0.666,0.27,2.349,2.763,3.735,0,0.045,0.072,6.543,6.057,0.2556,0.612,0.3996,0.198,0.1179,293.139,1400000US11001010200
1400000US11001010200,168,851,145,11.24,937.2,404.4,17.24,532.8,22.76,916,39.08,346.4,22.24,274.4,17.64,72,4.64,276.4,17.76,200,21.68,72,36.4,35.6,22,15.6,6.4,30.8,16,14.8,19.2,4.8,14.4,0,0,0,27.8,31.28,25.4,29.24,30.72,28.16,29.64,26.6,31.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,9.6,74.8,4,29.6,12,104.4,122.8,166,0,2,3.2,290.8,269.2,11.36,27.2,17.76,8.8,5.24,13028.4,1400000US11001010200
