GEO_ID,dec_ma,dec_tp,dec_mp,dec_mpp,dec_fp,dec_fpp,dec_aap,dec_aapp,dec_lf,dec_lfp,dec_em,dec_emp,dec_ue,dec_uep,dec_nlf,decnlfp,dec_flf,dec_flfp,d_e1824,d_e24lm,d_e24lf,d_nh24l,d_nh24lm,d_nh24lf,d_hs24l,d_hs24lm,d_hs24lm,d_as24l,d_as24lm,d_as24lf,d_ba24l,d_ba24lm,d_ba24lf,d_hs24l,d_hs34lm,d_hs34lf,d_ba34l,d_ba34lm,d_ba34lf,d_hs44l,d_hs44lm,d_hs44lf,dec_10kl,dec_1015,dec_1519,dec_2025,dec_2530,dec_3035,dec_3540,dec_4050,dec_5059,dec_6069,dec_7079,dec_8089,dec_9099,dec_1124,dec_12549,dec_15074,dec_17599,dec_20049,dec_25099,dec_30099,dec_40099,dec_500749,dec_750999,dec_1000,DEC_MGRp,DEC_MOC,DEC_FOC,DEC_MRC,DEC_FRC,DEC_MO,DEC_FO,DEC_MR,DEC_FR,DEC_OO,DEC_RO,DEC_SSM,DEC_SSMF,DEC_SSF,DEC_SSO,DEC_BPL,DEC_BPLp,DEC_BPLM,DEC_BPLF,DEC_BPLMp,DEC_BPLFp,DEC_MI,dem_dec,emp_dec,edu_dec,hsv_dec,ten_dec,pov_dec,ssh_dec
,,,1209,,1196,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.798672869,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,6185,,5406,,1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.365226499,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1667,,1440,,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.917044041,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,875,,844,,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66404797,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1753,,1801,,1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.934192447,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2452,,2306,,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.179402514,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2327,,2477,,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.206550578,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3373,,3758,,3437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.432937474,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2291,,2303,,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.111215668,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2573,,2811,,1347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.267529972,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2060,,2172,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15258669,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2645,,2803,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.371295598,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2869,,3253,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.486426137,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1595,,1669,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978807992,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1869,,1919,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.072217056,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1434,,1519,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91667138,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2603,,2707,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.330931421,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,726,,753,,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.611839165,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1943,,2002,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.089593134,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1401,,1471,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.905644306,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2231,,2343,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.212047244,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1706,,1878,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.033051249,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2949,,2871,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.435589053,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4141,,4295,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.894211851,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2967,,3046,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.461295214,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2776,,2725,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36833415,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,5497,,4356,,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.121386375,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4683,,4330,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.989826574,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1198,,1166,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.817061262,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4623,,4100,,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.932942394,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1027,,1184,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.784716293,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3955,,3621,,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68095089,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2784,,2631,,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.343818064,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1757,,1693,,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.986039216,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2068,,2090,,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.101358953,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1525,,1590,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.930018142,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3649,,3239,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.553991153,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4288,,4283,,1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.845196369,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2841,,3657,,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.523245602,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1334,,1756,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.941932421,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2000,,2150,,2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.961827148,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3404,,3498,,1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.551904556,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,492,,532,,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.533100771,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1804,,441,,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.766975499,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1531,,1481,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.919985141,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3687,,3888,,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.709513454,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1766,,1696,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.007277496,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1204,,1123,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809080016,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2411,,2079,,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.152188186,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1590,,1647,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954022417,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1332,,1700,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9304796,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1839,,1944,,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.031733804,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3833,,3911,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.646216915,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2592,,3152,,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.343630158,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1193,,1285,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.837927508,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1743,,1879,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.044222222,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2196,,2238,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.183620393,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1473,,1561,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933483201,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1995,,2085,,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.078754792,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1679,,1782,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.008826931,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2130,,2071,,1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.063778582,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,887,,863,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707443467,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1693,,1678,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977498027,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3365,,3581,,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.580817365,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2593,,2617,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.304092663,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1292,,1221,,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.807736006,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2909,,2903,,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.382757859,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2235,,2161,,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.131016809,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1813,,1876,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.039358373,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1674,,1684,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.983603169,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3109,,3324,,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.496195059,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,6071,,6467,,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.533792552,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1015,,1038,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.753124613,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1877,,1956,,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.050062781,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2976,,2969,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.322812722,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2777,,2845,,1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.286721412,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2766,,2783,,2609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.208890921,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3867,,4023,,2666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.626491703,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2090,,2478,,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.093524228,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1531,,1528,,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86813215,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1324,,1393,,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.838966391,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4517,,4952,,3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.883396799,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2561,,13,,2398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704530553,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3468,,3852,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.642616201,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,4582,,4916,,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.006220131,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3759,,3784,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.725690667,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,5990,,6075,,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.526524853,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3279,,3318,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.570208005,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,840,,846,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692974293,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3317,,2990,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.512393857,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,1304,,1282,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85521691,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3890,,4207,,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.824689834,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3479,,3643,,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.643526288,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,3419,,3633,,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.627978642,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2150,,2238,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.169653298,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2107,,2208,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.153106314,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
,,,2384,,2519,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.261661007,1.465556683,1.953993686,-1.067269346,1.126264522,1.126285835,0.71332128
